Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,NZDUSD,Sell,06.07.2021 01:15:00,0.70363,0.1,06.07.2021 05:02:40,0.70788,3h 47m,-43,-43,-0.5,-43,-43,-42.5,-42.5,-0.43,-0.43,sl 0.70788,IS
4,NZDUSD,Sell,07.07.2021 02:45:00,0.70226,0.1,07.07.2021 14:57:20,0.70644,12h 12m,-42.3,-85.3,-0.5,-42.3,-85.3,-41.8,-84.3,-0.42,-0.85,sl 0.70644,IS
6,NZDUSD,Sell,09.07.2021 02:45:00,0.6953,0.1,09.07.2021 15:12:20,0.69922,12h 27m,-39.7,-125,-0.5,-39.7,-125,-39.2,-123.5,-0.4,-1.26,sl 0.69922,IS
8,NZDUSD,Sell,12.07.2021 17:30:00,0.69832,0.1,12.07.2021 23:45:00,0.69852,6h 15m,-2.5,-127.5,-0.5,-2.5,-127.5,-2,-125.5,-0.03,-1.28,Strategy 5.7.105,IS
10,NZDUSD,Sell,14.07.2021 03:30:00,0.69521,0.1,14.07.2021 05:00:40,0.6988,1h 30m,-36.4,-163.9,-0.5,-36.4,-163.9,-35.9,-161.4,-0.37,-1.65,sl 0.69880,IS
12,NZDUSD,Sell,15.07.2021 01:15:00,0.70403,0.1,15.07.2021 05:56:00,0.70005,4h 41m,39.3,-124.6,-0.5,39.3,-124.6,39.8,-121.6,0.4,-1.25,tp 0.70005,IS
14,NZDUSD,Sell,16.07.2021 01:15:00,0.69879,0.1,16.07.2021 09:30:00,0.70323,8h 15m,-44.9,-169.5,-0.5,-44.9,-169.5,-44.4,-166,-0.45,-1.7,sl 0.70323,IS
16,NZDUSD,Sell,21.07.2021 03:30:00,0.69289,0.1,21.07.2021 09:34:40,0.68967,6h 4m,31.7,-137.8,-0.5,31.7,-137.8,32.2,-133.8,0.32,-1.38,tp 0.68967,IS
18,NZDUSD,Sell,22.07.2021 10:30:00,0.69682,0.1,22.07.2021 23:45:00,0.69766,13h 15m,-8.9,-146.7,-0.5,-8.9,-146.7,-8.4,-142.2,-0.09,-1.47,Strategy 5.7.105,IS
20,NZDUSD,Sell,27.07.2021 15:45:00,0.69696,0.1,27.07.2021 23:45:00,0.69576,8h 0m,11.5,-135.2,-0.5,11.5,-135.2,12,-130.2,0.12,-1.36,Strategy 5.7.105,IS
