Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,NZDUSD,Sell,06.07.2021 01:15:00,0.70363,0.1,06.07.2021 17:36:40,0.69981,16h 21m,37.7,37.7,-0.5,37.7,37.7,38.2,38.2,0.38,0.38,tp 0.69981,IS
4,NZDUSD,Sell,07.07.2021 04:45:00,0.7015,0.1,07.07.2021 05:35:00,0.7019,50m 0s,-4.5,33.2,-0.5,-4.5,33.2,-4,34.2,-0.04,0.33,sl 0.70190,IS
6,NZDUSD,Sell,09.07.2021 08:45:00,0.69454,0.1,09.07.2021 10:08:40,0.69487,1h 23m,-3.8,29.4,-0.5,-3.8,29.4,-3.3,30.9,-0.04,0.29,sl 0.69487,IS
8,NZDUSD,Sell,12.07.2021 17:00:00,0.698,0.1,12.07.2021 20:46:00,0.69833,3h 46m,-3.8,25.6,-0.5,-3.8,25.6,-3.3,27.6,-0.04,0.26,sl 0.69833,IS
10,NZDUSD,Sell,14.07.2021 03:45:00,0.69589,0.1,14.07.2021 23:45:00,0.70372,20h 0m,-78.8,-53.2,-0.5,-78.8,-53.2,-78.3,-50.7,-0.79,-0.53,Strategy 4.41.120,IS
12,NZDUSD,Sell,16.07.2021 01:45:00,0.70152,0.1,16.07.2021 02:32:00,0.70076,47m 0s,7.1,-46.1,-0.5,7.1,-46.1,7.6,-43.1,0.07,-0.46,sl 0.70076,IS
14,NZDUSD,Sell,20.07.2021 00:45:00,0.69441,0.1,20.07.2021 02:02:00,0.69411,1h 17m,2.5,-43.6,-0.5,2.5,-43.6,3,-40.1,0.03,-0.43,sl 0.69411,IS
16,NZDUSD,Sell,22.07.2021 09:30:00,0.69637,0.1,22.07.2021 10:22:00,0.69704,52m 0s,-7.2,-50.8,-0.5,-7.2,-50.8,-6.7,-46.8,-0.07,-0.51,sl 0.69704,IS
18,NZDUSD,Sell,23.07.2021 01:15:00,0.69738,0.1,23.07.2021 01:31:00,0.69812,16m 0s,-7.9,-58.7,-0.5,-7.9,-58.7,-7.4,-54.2,-0.08,-0.58,sl 0.69812,IS
20,NZDUSD,Sell,27.07.2021 16:15:00,0.69686,0.1,27.07.2021 16:47:40,0.69616,32m 40s,6.5,-52.2,-0.5,6.5,-52.2,7,-47.2,0.07,-0.52,sl 0.69616,IS
22,NZDUSD,Sell,28.07.2021 02:00:00,0.69624,0.1,28.07.2021 02:47:00,0.6969,47m 0s,-7.1,-59.3,-0.5,-7.1,-59.3,-6.6,-53.8,-0.07,-0.59,sl 0.69690,IS
24,NZDUSD,Sell,30.07.2021 01:15:00,0.7013,0.1,30.07.2021 03:01:00,0.70168,1h 46m,-4.3,-63.6,-0.5,-4.3,-63.6,-3.8,-57.6,-0.04,-0.63,sl 0.70168,IS
26,NZDUSD,Sell,02.08.2021 10:00:00,0.69722,0.1,02.08.2021 14:54:00,0.69782,4h 54m,-6.5,-70.1,-0.5,-6.5,-70.1,-6,-63.6,-0.07,-0.7,sl 0.69782,IS
28,NZDUSD,Sell,09.08.2021 05:15:00,0.70174,0.1,09.08.2021 05:42:00,0.70224,27m 0s,-5.5,-75.6,-0.5,-5.5,-75.6,-5,-68.6,-0.06,-0.75,sl 0.70224,IS
30,NZDUSD,Sell,10.08.2021 10:30:00,0.69844,0.1,10.08.2021 10:46:00,0.69871,16m 0s,-3.2,-78.8,-0.5,-3.2,-78.8,-2.7,-71.3,-0.03,-0.79,sl 0.69871,IS
32,NZDUSD,Sell,11.08.2021 05:45:00,0.70093,0.1,11.08.2021 06:48:00,0.70115,1h 3m,-2.7,-81.5,-0.5,-2.7,-81.5,-2.2,-73.5,-0.03,-0.81,sl 0.70115,IS
34,NZDUSD,Sell,12.08.2021 03:30:00,0.70436,0.1,12.08.2021 03:49:00,0.70461,19m 0s,-3,-84.5,-0.5,-3,-84.5,-2.5,-76,-0.03,-0.84,sl 0.70461,IS
36,NZDUSD,Sell,13.08.2021 02:15:00,0.70048,0.1,13.08.2021 03:03:00,0.70093,48m 0s,-5,-89.5,-0.5,-5,-89.5,-4.5,-80.5,-0.05,-0.89,sl 0.70093,IS
38,NZDUSD,Sell,18.08.2021 21:30:00,0.69039,0.1,18.08.2021 21:49:40,0.69049,19m 40s,-1.5,-91,-0.5,-1.5,-91,-1,-81.5,-0.02,-0.91,sl 0.69049,IS
40,NZDUSD,Sell,19.08.2021 15:45:00,0.68406,0.1,19.08.2021 22:23:00,0.68332,6h 38m,6.9,-84.1,-0.5,6.9,-84.1,7.4,-74.1,0.07,-0.84,sl 0.68332,IS
42,NZDUSD,Sell,20.08.2021 06:45:00,0.68327,0.1,20.08.2021 08:33:00,0.68327,1h 48m,-0.5,-84.6,-0.5,-0.5,-84.6,0,-74.1,-0.01,-0.85,sl 0.68327,IS
44,NZDUSD,Sell,24.08.2021 05:45:00,0.68958,0.1,24.08.2021 06:56:00,0.68999,1h 11m,-4.6,-89.2,-0.5,-4.6,-89.2,-4.1,-78.2,-0.05,-0.89,sl 0.68999,IS
46,NZDUSD,Sell,25.08.2021 08:15:00,0.69463,0.1,25.08.2021 08:44:00,0.69513,29m 0s,-5.5,-94.7,-0.5,-5.5,-94.7,-5,-83.2,-0.06,-0.95,sl 0.69513,IS
48,NZDUSD,Sell,26.08.2021 14:15:00,0.69633,0.1,26.08.2021 19:31:00,0.69603,5h 16m,2.5,-92.2,-0.5,2.5,-92.2,3,-80.2,0.03,-0.92,sl 0.69603,IS
50,NZDUSD,Sell,31.08.2021 21:45:00,0.70524,0.1,31.08.2021 22:38:00,0.70533,53m 0s,-1.4,-93.6,-0.5,-1.4,-93.6,-0.9,-81.1,-0.01,-0.94,sl 0.70533,IS
52,NZDUSD,Sell,01.09.2021 02:30:00,0.70491,0.1,01.09.2021 04:17:00,0.70428,1h 47m,5.8,-87.8,-0.5,5.8,-87.8,6.3,-74.8,0.06,-0.88,sl 0.70428,IS
54,NZDUSD,Sell,02.09.2021 00:45:00,0.70699,0.1,02.09.2021 01:09:00,0.70747,24m 0s,-5.3,-93.1,-0.5,-5.3,-93.1,-4.8,-79.6,-0.05,-0.93,sl 0.70747,IS
56,NZDUSD,Sell,03.09.2021 04:00:00,0.71158,0.1,03.09.2021 04:16:00,0.71151,16m 0s,0.2,-92.9,-0.5,0.2,-92.9,0.7,-78.9,0,-0.93,sl 0.71151,IS
58,NZDUSD,Sell,06.09.2021 15:00:00,0.71452,0.1,06.09.2021 15:40:00,0.71441,40m 0s,0.6,-92.3,-0.5,0.6,-92.3,1.1,-77.8,0.01,-0.92,sl 0.71441,IS
