Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,NZDUSD,Sell,06.07.2021 01:15:00,0.70363,0.1,06.07.2021 17:34:40,0.70172,16h 19m,18.6,18.6,-0.5,18.6,18.6,19.1,19.1,0.19,0.19,tp 0.70172,IS
4,NZDUSD,Sell,07.07.2021 02:45:00,0.70226,0.1,07.07.2021 03:18:00,0.70055,33m 0s,16.6,35.2,-0.5,16.6,35.2,17.1,36.2,0.17,0.35,tp 0.70055,IS
6,NZDUSD,Sell,09.07.2021 02:45:00,0.6953,0.1,09.07.2021 04:42:40,0.6937,1h 57m,15.5,50.7,-0.5,15.5,50.7,16,52.2,0.15,0.51,tp 0.69370,IS
8,NZDUSD,Sell,12.07.2021 17:30:00,0.69832,0.1,12.07.2021 23:45:00,0.69852,6h 15m,-2.5,48.2,-0.5,-2.5,48.2,-2,50.2,-0.02,0.48,Strategy 2.12.147,IS
10,NZDUSD,Sell,14.07.2021 03:30:00,0.69521,0.1,14.07.2021 23:45:00,0.70372,20h 15m,-85.6,-37.4,-0.5,-85.6,-37.4,-85.1,-34.9,-0.85,-0.37,Strategy 2.12.147,IS
12,NZDUSD,Sell,16.07.2021 01:15:00,0.69879,0.1,16.07.2021 23:45:00,0.7002,22h 30m,-14.6,-52,-0.5,-14.6,-52,-14.1,-49,-0.15,-0.52,Strategy 2.12.147,IS
14,NZDUSD,Sell,21.07.2021 03:30:00,0.69289,0.1,21.07.2021 05:08:40,0.6916,1h 38m,12.4,-39.6,-0.5,12.4,-39.6,12.9,-36.1,0.12,-0.39,tp 0.69160,IS
16,NZDUSD,Sell,22.07.2021 10:30:00,0.69682,0.1,22.07.2021 11:13:00,0.69538,43m 0s,13.9,-25.7,-0.5,13.9,-25.7,14.4,-21.7,0.14,-0.25,tp 0.69538,IS
18,NZDUSD,Sell,26.07.2021 16:45:00,0.69918,0.1,26.07.2021 23:45:30,0.6999,7h 0m,-7.7,-33.4,-0.5,-7.7,-33.4,-7.2,-28.9,-0.08,-0.33,Strategy 2.12.147,IS
20,NZDUSD,Sell,28.07.2021 21:45:00,0.69466,0.1,28.07.2021 23:45:00,0.69578,2h 0m,-11.7,-45.1,-0.5,-11.7,-45.1,-11.2,-40.1,-0.12,-0.45,Strategy 2.12.147,IS
