Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,NZDUSD,Sell,06.07.2021 01:30:00,0.70592,0.1,06.07.2021 17:35:40,0.70109,16h 5m,47.8,47.8,-0.5,47.8,47.8,48.3,48.3,0.48,0.48,tp 0.70109,IS
4,NZDUSD,Sell,12.07.2021 15:45:00,0.69701,0.1,12.07.2021 23:45:00,0.69852,8h 0m,-15.6,32.2,-0.5,-15.6,32.2,-15.1,33.2,-0.16,0.32,Strategy 6.16.107,IS
6,NZDUSD,Sell,15.07.2021 08:15:00,0.70167,0.1,15.07.2021 17:47:20,0.69828,9h 32m,33.4,65.6,-0.5,33.4,65.6,33.9,67.1,0.33,0.66,tp 0.69828,IS
8,NZDUSD,Sell,16.07.2021 11:45:00,0.70249,0.1,16.07.2021 23:45:00,0.7002,12h 0m,22.4,88,-0.5,22.4,88,22.9,90,0.22,0.88,Strategy 6.16.107,IS
10,NZDUSD,Sell,22.07.2021 13:15:00,0.69677,0.1,22.07.2021 23:45:00,0.69766,10h 30m,-9.4,78.6,-0.5,-9.4,78.6,-8.9,81.1,-0.09,0.79,Strategy 6.16.107,IS
12,NZDUSD,Sell,23.07.2021 02:15:00,0.69783,0.1,23.07.2021 23:45:00,0.69793,21h 30m,-1.5,77.1,-0.5,-1.5,77.1,-1,80.1,-0.01,0.77,Strategy 6.16.107,IS
14,NZDUSD,Sell,27.07.2021 03:30:00,0.70046,0.1,27.07.2021 09:14:00,0.69831,5h 44m,21,98.1,-0.5,21,98.1,21.5,101.6,0.21,0.98,tp 0.69831,IS
16,NZDUSD,Sell,29.07.2021 10:30:00,0.69848,0.1,29.07.2021 23:45:00,0.70163,13h 15m,-32,66.1,-0.5,-32,66.1,-31.5,70.1,-0.32,0.66,Strategy 6.16.107,IS
18,NZDUSD,Sell,30.07.2021 10:45:00,0.70061,0.1,30.07.2021 18:18:00,0.69789,7h 33m,26.7,92.8,-0.5,26.7,92.8,27.2,97.3,0.27,0.93,tp 0.69789,IS
20,NZDUSD,Sell,03.08.2021 18:45:00,0.70107,0.1,03.08.2021 23:45:00,0.70176,5h 0m,-7.4,85.4,-0.5,-7.4,85.4,-6.9,90.4,-0.07,0.85,Strategy 6.16.107,IS
22,NZDUSD,Sell,12.08.2021 02:30:00,0.70436,0.1,12.08.2021 09:43:40,0.70204,7h 13m,22.7,108.1,-0.5,22.7,108.1,23.2,113.6,0.23,1.08,tp 0.70204,IS
24,NZDUSD,Sell,16.08.2021 02:15:30,0.70427,0.1,16.08.2021 06:18:00,0.70255,4h 2m,16.7,124.8,-0.5,16.7,124.8,17.2,130.8,0.17,1.24,tp 0.70255,IS
26,NZDUSD,Sell,20.08.2021 00:15:00,0.68316,0.1,20.08.2021 23:45:00,0.68372,23h 30m,-6.1,118.7,-0.5,-6.1,118.7,-5.6,125.2,-0.06,1.18,Strategy 6.16.107,IS
28,NZDUSD,Sell,23.08.2021 05:30:00,0.68454,0.1,23.08.2021 18:41:40,0.68988,13h 11m,-53.9,64.8,-0.5,-53.9,64.8,-53.4,71.8,-0.53,0.65,sl 0.68988,IS
30,NZDUSD,Sell,24.08.2021 08:00:00,0.69012,0.1,24.08.2021 23:45:00,0.69506,15h 45m,-49.9,14.9,-0.5,-49.9,14.9,-49.4,22.4,-0.5,0.16,Strategy 6.16.107,IS
32,NZDUSD,Sell,30.08.2021 04:30:00,0.70135,0.1,30.08.2021 23:45:00,0.69995,19h 15m,13.5,28.4,-0.5,13.5,28.4,14,36.4,0.13,0.29,Strategy 6.16.107,IS
