strategy_id,symbol_mode,timeframe_mode,side_mode,trade_count,win_count,loss_count,flat_count,first_trade_time_utc,last_trade_time_utc,active_days,trades_per_day,gross_profit,gross_loss,net_profit,avg_trade,median_trade,std_trade,skew_trade,kurt_trade,p01_trade,p05_trade,p25_trade,p50_trade,p75_trade,p95_trade,p99_trade,avg_win,median_win,max_win,avg_loss,median_loss,max_loss,win_rate,loss_rate,payoff_ratio,profit_factor,expectancy,max_drawdown_abs,max_drawdown_pct,drawdown_count,max_drawdown_duration_trades,avg_drawdown_duration_trades,time_under_water_pct,recovery_count,max_recovery_trades,median_recovery_trades,avg_recovery_trades,equity_slope_per_trade,equity_r2,return_mean_trade_pct,return_median_trade_pct,return_std_trade_pct,sharpe_trade,sortino_trade,avg_holding_time_sec,median_holding_time_sec,p90_holding_time_sec,max_holding_time_sec,avg_mfe_abs,median_mfe_abs,p90_mfe_abs,avg_mae_abs,median_mae_abs,p90_mae_abs,avg_profit_capture_ratio,median_profit_capture_ratio,avg_time_to_mfe_min,avg_time_to_mae_min,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,top_1_trade_share_of_profit,top_5_trades_share_of_profit,top_10_trades_share_of_profit,valid_path_ratio,monthly_net_mean,monthly_net_median,monthly_positive_ratio,best_month_net,worst_month_net,weekly_net_mean,weekly_net_median,weekly_positive_ratio,best_week_net,worst_week_net,segment_sample_types,segment_account_types
GBPUSD_21_3.3.167_BUY_M15,GBPUSD,,,774,367,407,0,2021-07-06T09:07:20+00:00,2026-03-12T17:29:40+00:00,1711,0.4523670368205728,14502.42,-13260.26,1242.16,1.604857881136951,-5.4,40.92013804298731,0.3416044823340692,-0.699833307422153,-68.156,-51.98,-31.875,-5.4,38.0,65.43499999999999,103.46399999999994,39.516130790190736,39.1,126.2,-32.580491400491404,-30.9,-112.2,0.47416020671834624,0.5258397932816538,1.212877065125995,1.0936753879637353,1.604857881136951,-743.1999999999971,-0.007392781295228783,37,216,19.27027027027027,0.9211886304909561,37,216,11.0,19.27027027027027,2.1637394559506284,0.8929785465302884,1.603235061559724e-05,-5.344859549531176e-05,0.0004064900095332027,0.03944094624615293,0.10251681625665052,33750.34108527132,28900.0,61932.00000000003,223506.0,0.0034523328380385862,0.0029700000000001,0.006877999999999941,0.0030573848439821244,0.0027999999999999,0.005879999999999884,-4.976641006917632,-0.0653594771241776,350.86701337295693,315.47325408618127,7,8,1.7990196078431373,1.9950980392156863,0.00870199594274611,0.040937995175977536,0.07722159474073984,0.8695090439276486,21.792280701754382,15.800000000000004,0.5789473684210527,364.8,-230.70000000000002,5.197322175732218,4.099999999999998,0.5062761506276151,313.40000000000003,-195.60000000000002,IS|OOS,DEMO_ACCOUNT
