strategy_id,symbol_mode,timeframe_mode,side_mode,trade_count,win_count,loss_count,flat_count,first_trade_time_utc,last_trade_time_utc,active_days,trades_per_day,gross_profit,gross_loss,net_profit,avg_trade,median_trade,std_trade,skew_trade,kurt_trade,p01_trade,p05_trade,p25_trade,p50_trade,p75_trade,p95_trade,p99_trade,avg_win,median_win,max_win,avg_loss,median_loss,max_loss,win_rate,loss_rate,payoff_ratio,profit_factor,expectancy,max_drawdown_abs,max_drawdown_pct,drawdown_count,max_drawdown_duration_trades,avg_drawdown_duration_trades,time_under_water_pct,recovery_count,max_recovery_trades,median_recovery_trades,avg_recovery_trades,equity_slope_per_trade,equity_r2,return_mean_trade_pct,return_median_trade_pct,return_std_trade_pct,sharpe_trade,sortino_trade,avg_holding_time_sec,median_holding_time_sec,p90_holding_time_sec,max_holding_time_sec,avg_mfe_abs,median_mfe_abs,p90_mfe_abs,avg_mae_abs,median_mae_abs,p90_mae_abs,avg_profit_capture_ratio,median_profit_capture_ratio,avg_time_to_mfe_min,avg_time_to_mae_min,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,top_1_trade_share_of_profit,top_5_trades_share_of_profit,top_10_trades_share_of_profit,valid_path_ratio,monthly_net_mean,monthly_net_median,monthly_positive_ratio,best_month_net,worst_month_net,weekly_net_mean,weekly_net_median,weekly_positive_ratio,best_week_net,worst_week_net,segment_sample_types,segment_account_types
EURUSD_64_4.34.165_BUY_M15,EURUSD,M15,BUY,855,633,221,1,2021-07-06T23:45:00+00:00,2026-03-12T14:37:40+00:00,1711,0.49970777323202803,7058.200000000001,-6233.700000000001,824.5000000000002,0.9643274853801173,8.3,19.581840210472027,-1.5143368427181327,1.6746734642725625,-61.184,-41.1,-2.15,8.3,12.1,18.929999999999996,25.246000000000002,11.150394944707742,9.9,57.0,-28.206787330316747,-26.2,-74.8,0.7403508771929824,0.2584795321637427,0.39530893093674874,1.1322649469817283,0.9643274853801173,-561.7999999999884,-0.0056169945579740066,17,265,46.411764705882355,0.9228070175438596,17,265,5.0,46.411764705882355,1.1435626307226214,0.6830795740141737,9.622937198928183e-06,8.334747562588431e-05,0.00019581766283501524,0.04914233506624946,0.05939091876448708,16606.030409356725,12100.0,38184.000000000015,255906.0,0.0015816801075268323,0.0013850000000000498,0.00278999999999994,0.0017251344086021015,0.0010699999999999,0.004268000000000002,-2.5266951147618144,0.6685393258427506,177.35887096774192,148.20564516129033,20,6,3.8834355828220857,1.3641975308641976,0.008075713354679664,0.024156300473208468,0.0421495565441614,0.8701754385964913,14.464912280701755,27.500000000000004,0.6491228070175439,298.50000000000006,-137.79999999999998,3.3930041152263373,6.0,0.5473251028806584,114.0,-117.41999999999999,IS|OOS,DEMO_ACCOUNT
