strategy_id,symbol_mode,timeframe_mode,side_mode,trade_count,win_count,loss_count,flat_count,first_trade_time_utc,last_trade_time_utc,active_days,trades_per_day,gross_profit,gross_loss,net_profit,avg_trade,median_trade,std_trade,skew_trade,kurt_trade,p01_trade,p05_trade,p25_trade,p50_trade,p75_trade,p95_trade,p99_trade,avg_win,median_win,max_win,avg_loss,median_loss,max_loss,win_rate,loss_rate,payoff_ratio,profit_factor,expectancy,max_drawdown_abs,max_drawdown_pct,drawdown_count,max_drawdown_duration_trades,avg_drawdown_duration_trades,time_under_water_pct,recovery_count,max_recovery_trades,median_recovery_trades,avg_recovery_trades,equity_slope_per_trade,equity_r2,return_mean_trade_pct,return_median_trade_pct,return_std_trade_pct,sharpe_trade,sortino_trade,avg_holding_time_sec,median_holding_time_sec,p90_holding_time_sec,max_holding_time_sec,avg_mfe_abs,median_mfe_abs,p90_mfe_abs,avg_mae_abs,median_mae_abs,p90_mae_abs,avg_profit_capture_ratio,median_profit_capture_ratio,avg_time_to_mfe_min,avg_time_to_mae_min,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,top_1_trade_share_of_profit,top_5_trades_share_of_profit,top_10_trades_share_of_profit,valid_path_ratio,monthly_net_mean,monthly_net_median,monthly_positive_ratio,best_month_net,worst_month_net,weekly_net_mean,weekly_net_median,weekly_positive_ratio,best_week_net,worst_week_net,segment_sample_types,segment_account_types
NZDUSD_76_5.71.164_BUY_M15,NZDUSD,,,546,323,223,0,2021-07-12T13:13:40+00:00,2026-03-12T17:19:40+00:00,1705,0.32023460410557186,4515.04,-4201.66,313.38000000000005,0.573956043956044,9.95,17.30658881026546,-0.3926575076745385,-1.3206036385865423,-32.894999999999996,-26.1,-17.375,9.95,14.5,20.825,28.439999999999966,13.978452012383901,13.4,34.2,-18.84152466367713,-19.2,-39.2,0.5915750915750916,0.4084249084249084,0.7418960122336433,1.0745848069572503,0.573956043956044,-297.8000000000029,-0.002965583103545484,22,352,23.227272727272727,0.9358974358974359,22,352,3.5,23.227272727272727,0.5472168742316734,0.4949561343696235,5.745498888280762e-06,9.92413228970057e-05,0.00017276196191701602,0.03325673559461277,0.0796123631088441,17652.14652014652,15310.0,36370.0,66630.0,0.0015362208067940092,0.0014,0.0027,0.0014507006369426263,0.0012799999999999,0.00294,-2.1590393886266352,0.6304347826087227,189.0764331210191,172.9936305732484,10,8,2.3925925925925924,1.6397058823529411,0.007574683723732238,0.03543711683617421,0.06584659272121621,0.8626373626373627,5.59607142857143,9.799999999999999,0.5892857142857143,110.60000000000002,-162.5,1.4116216216216215,2.8199999999999994,0.5315315315315315,83.0,-73.6,IS|OOS,DEMO_ACCOUNT
