Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,EURUSD,Buy,06.07.2021 11:30:00,1.18539,0.1,06.07.2021 12:18:20,1.18379,48m 20s,-16.5,-16.5,-0.5,-16.5,-16.5,-16,-16,-0.17,-0.17,sl 1.18379,IS
4,EURUSD,Buy,07.07.2021 16:15:00,1.18123,0.1,07.07.2021 17:18:40,1.17915,1h 3m,-21.3,-37.8,-0.5,-21.3,-37.8,-20.8,-36.8,-0.21,-0.38,sl 1.17915,IS
6,EURUSD,Buy,09.07.2021 12:00:00,1.18373,0.1,09.07.2021 15:59:40,1.18685,3h 59m,30.7,-7.1,-0.5,30.7,-7.1,31.2,-5.6,0.31,-0.07,tp 1.18685,IS
8,EURUSD,Buy,12.07.2021 13:00:00,1.18578,0.1,12.07.2021 14:49:20,1.18417,1h 49m,-16.6,-23.7,-0.5,-16.6,-23.7,-16.1,-21.7,-0.17,-0.24,sl 1.18417,IS
10,EURUSD,Buy,13.07.2021 09:00:00,1.1862,0.1,13.07.2021 10:50:40,1.18509,1h 50m,-11.6,-35.3,-0.5,-11.6,-35.3,-11.1,-32.8,-0.12,-0.35,sl 1.18509,IS
12,EURUSD,Buy,15.07.2021 14:00:00,1.18227,0.1,15.07.2021 15:11:40,1.18065,1h 11m,-16.7,-52,-0.5,-16.7,-52,-16.2,-49,-0.17,-0.52,sl 1.18065,IS
14,EURUSD,Buy,16.07.2021 10:45:00,1.18064,0.1,16.07.2021 14:54:20,1.1794,4h 9m,-12.9,-64.9,-0.5,-12.9,-64.9,-12.4,-61.4,-0.13,-0.65,sl 1.17940,IS
16,EURUSD,Buy,19.07.2021 10:00:00,1.18025,0.1,19.07.2021 10:05:40,1.17927,5m 40s,-10.3,-75.2,-0.5,-10.3,-75.2,-9.8,-71.2,-0.1,-0.75,sl 1.17927,IS
18,EURUSD,Buy,20.07.2021 08:00:00,1.17937,0.1,20.07.2021 08:19:40,1.1782,19m 40s,-12.2,-87.4,-0.5,-12.2,-87.4,-11.7,-82.9,-0.12,-0.88,sl 1.17820,IS
20,EURUSD,Buy,21.07.2021 07:30:00,1.17779,0.1,21.07.2021 08:56:20,1.17675,1h 26m,-10.9,-98.3,-0.5,-10.9,-98.3,-10.4,-93.3,-0.11,-0.99,sl 1.17675,IS
22,EURUSD,Buy,22.07.2021 11:15:00,1.17867,0.1,22.07.2021 14:48:40,1.18122,3h 33m,25,-73.3,-0.5,25,-73.3,25.5,-67.8,0.25,-0.73,tp 1.18122,IS
24,EURUSD,Buy,23.07.2021 05:30:00,1.1777,0.1,23.07.2021 09:01:40,1.17631,3h 31m,-14.4,-87.7,-0.5,-14.4,-87.7,-13.9,-81.7,-0.15,-0.88,sl 1.17631,IS
26,EURUSD,Buy,28.07.2021 09:45:00,1.18162,0.1,28.07.2021 09:56:40,1.18051,11m 40s,-11.6,-99.3,-0.5,-11.6,-99.3,-11.1,-92.8,-0.12,-1,sl 1.18051,IS
28,EURUSD,Buy,30.07.2021 07:00:00,1.18835,0.1,30.07.2021 11:35:40,1.19001,4h 35m,16.1,-83.2,-0.5,16.1,-83.2,16.6,-76.2,0.16,-0.83,tp 1.19001,IS
30,EURUSD,Buy,03.08.2021 17:30:00,1.18714,0.1,03.08.2021 18:23:40,1.18538,53m 40s,-18.1,-101.3,-0.5,-18.1,-101.3,-17.6,-93.8,-0.18,-1.02,sl 1.18538,IS
32,EURUSD,Buy,04.08.2021 11:30:00,1.18567,0.1,04.08.2021 11:37:20,1.1842,7m 20s,-15.2,-116.5,-0.5,-15.2,-116.5,-14.7,-108.5,-0.15,-1.17,sl 1.18420,IS
34,EURUSD,Buy,06.08.2021 07:00:00,1.18279,0.1,06.08.2021 11:23:40,1.18188,4h 23m,-9.6,-126.1,-0.5,-9.6,-126.1,-9.1,-117.6,-0.1,-1.27,sl 1.18188,IS
36,EURUSD,Buy,12.08.2021 16:15:00,1.17359,0.1,12.08.2021 23:45:00,1.17348,7h 30m,-1.6,-127.7,-0.5,-1.6,-127.7,-1.1,-118.7,-0.02,-1.28,Strategy 3.47.124,IS
38,EURUSD,Buy,17.08.2021 06:30:00,1.17729,0.1,17.08.2021 09:28:40,1.17641,2h 58m,-9.3,-137,-0.5,-9.3,-137,-8.8,-127.5,-0.09,-1.38,sl 1.17641,IS
40,EURUSD,Buy,19.08.2021 05:30:00,1.16807,0.1,19.08.2021 23:45:00,1.16773,18h 15m,-3.9,-140.9,-0.5,-3.9,-140.9,-3.4,-130.9,-0.04,-1.42,Strategy 3.47.124,IS
42,EURUSD,Buy,20.08.2021 11:45:00,1.16768,0.1,20.08.2021 16:04:20,1.16642,4h 19m,-13.1,-154,-0.5,-13.1,-154,-12.6,-143.5,-0.13,-1.55,sl 1.16642,IS
44,EURUSD,Buy,25.08.2021 10:00:00,1.17381,0.1,25.08.2021 11:23:20,1.17565,1h 23m,17.9,-136.1,-0.5,17.9,-136.1,18.4,-125.1,0.18,-1.37,tp 1.17565,IS
46,EURUSD,Buy,26.08.2021 06:45:00,1.17673,0.1,26.08.2021 09:55:40,1.17574,3h 10m,-10.4,-146.5,-0.5,-10.4,-146.5,-9.9,-135,-0.11,-1.47,sl 1.17574,IS
48,EURUSD,Buy,27.08.2021 16:15:00,1.17424,0.1,27.08.2021 17:00:40,1.1775,45m 40s,32.1,-114.4,-0.5,32.1,-114.4,32.6,-102.4,0.33,-1.15,tp 1.17750,IS
50,EURUSD,Buy,30.08.2021 12:45:00,1.17994,0.1,30.08.2021 15:58:40,1.17852,3h 13m,-14.7,-129.1,-0.5,-14.7,-129.1,-14.2,-116.6,-0.15,-1.3,sl 1.17852,IS
52,EURUSD,Buy,01.09.2021 07:45:00,1.18057,0.1,01.09.2021 08:13:40,1.17957,28m 40s,-10.5,-139.6,-0.5,-10.5,-139.6,-10,-126.6,-0.11,-1.4,sl 1.17957,IS
54,EURUSD,Buy,07.09.2021 11:15:00,1.18721,0.1,07.09.2021 11:32:40,1.1861,17m 40s,-11.6,-151.2,-0.5,-11.6,-151.2,-11.1,-137.7,-0.12,-1.52,sl 1.18610,IS
56,EURUSD,Buy,08.09.2021 08:15:00,1.18452,0.1,08.09.2021 08:45:40,1.18361,30m 40s,-9.6,-160.8,-0.5,-9.6,-160.8,-9.1,-146.8,-0.1,-1.62,sl 1.18361,IS
58,EURUSD,Buy,09.09.2021 17:45:00,1.18108,0.1,09.09.2021 23:45:00,1.1823,6h 0m,11.7,-149.1,-0.5,11.7,-149.1,12.2,-134.6,0.12,-1.5,Strategy 3.47.124,IS
60,EURUSD,Buy,10.09.2021 20:00:00,1.18237,0.1,10.09.2021 23:45:00,1.18106,3h 45m,-13.6,-162.7,-0.5,-13.6,-162.7,-13.1,-147.7,-0.14,-1.64,Strategy 3.47.124,IS
62,EURUSD,Buy,13.09.2021 07:45:00,1.18059,0.1,13.09.2021 07:46:40,1.17971,1m 40s,-9.3,-172,-0.5,-9.3,-172,-8.8,-156.5,-0.09,-1.73,sl 1.17971,IS
64,EURUSD,Buy,14.09.2021 13:45:00,1.18103,0.1,14.09.2021 15:33:40,1.18356,1h 48m,24.8,-147.2,-0.5,24.8,-147.2,25.3,-131.2,0.25,-1.48,tp 1.18356,IS
66,EURUSD,Buy,16.09.2021 06:45:00,1.18132,0.1,16.09.2021 08:51:40,1.18041,2h 6m,-9.6,-156.8,-0.5,-9.6,-156.8,-9.1,-140.3,-0.1,-1.58,sl 1.18041,IS
68,EURUSD,Buy,17.09.2021 16:30:00,1.17614,0.1,17.09.2021 17:16:40,1.17445,46m 40s,-17.4,-174.2,-0.5,-17.4,-174.2,-16.9,-157.2,-0.18,-1.75,sl 1.17445,IS
70,EURUSD,Buy,21.09.2021 10:45:00,1.1728,0.1,21.09.2021 18:29:40,1.17159,7h 44m,-12.6,-186.8,-0.5,-12.6,-186.8,-12.1,-169.3,-0.13,-1.88,sl 1.17159,IS
72,EURUSD,Buy,22.09.2021 21:45:00,1.17143,0.1,22.09.2021 22:00:40,1.16872,15m 40s,-27.6,-214.4,-0.5,-27.6,-214.4,-27.1,-196.4,-0.28,-2.16,sl 1.16872,IS
74,EURUSD,Buy,24.09.2021 05:15:00,1.17435,0.1,24.09.2021 09:49:40,1.1732,4h 34m,-12,-226.4,-0.5,-12,-226.4,-11.5,-207.9,-0.12,-2.29,sl 1.17320,IS
76,EURUSD,Buy,27.09.2021 09:30:00,1.17194,0.1,27.09.2021 10:01:40,1.17085,31m 40s,-11.4,-237.8,-0.5,-11.4,-237.8,-10.9,-218.8,-0.12,-2.4,sl 1.17085,IS
78,EURUSD,Buy,29.09.2021 10:00:00,1.16827,0.1,29.09.2021 10:06:40,1.16702,6m 40s,-13,-250.8,-0.5,-13,-250.8,-12.5,-231.3,-0.13,-2.53,sl 1.16702,IS
80,EURUSD,Buy,04.10.2021 06:15:00,1.1593,0.1,04.10.2021 11:01:40,1.16141,4h 46m,20.6,-230.2,-0.5,20.6,-230.2,21.1,-210.2,0.21,-2.32,tp 1.16141,IS
82,EURUSD,Buy,05.10.2021 06:45:00,1.16,0.1,05.10.2021 16:08:40,1.15892,9h 23m,-11.3,-241.5,-0.5,-11.3,-241.5,-10.8,-221,-0.12,-2.44,sl 1.15892,IS
84,EURUSD,Buy,06.10.2021 07:30:00,1.15847,0.1,06.10.2021 10:04:40,1.15742,2h 34m,-11,-252.5,-0.5,-11,-252.5,-10.5,-231.5,-0.11,-2.55,sl 1.15742,IS
86,EURUSD,Buy,07.10.2021 21:45:00,1.15499,0.1,07.10.2021 23:45:00,1.15541,2h 0m,3.7,-248.8,-0.5,3.7,-248.8,4.2,-227.3,0.04,-2.51,Strategy 3.47.124,IS
88,EURUSD,Buy,08.10.2021 05:30:00,1.15521,0.1,08.10.2021 15:30:40,1.15711,10h 0m,18.5,-230.3,-0.5,18.5,-230.3,19,-208.3,0.19,-2.32,tp 1.15711,IS
90,EURUSD,Buy,11.10.2021 12:15:00,1.15586,0.1,11.10.2021 23:45:00,1.15536,11h 30m,-5.5,-235.8,-0.5,-5.5,-235.8,-5,-213.3,-0.06,-2.38,Strategy 3.47.124,IS
92,EURUSD,Buy,12.10.2021 15:30:00,1.15469,0.1,12.10.2021 15:40:40,1.15337,10m 40s,-13.7,-249.5,-0.5,-13.7,-249.5,-13.2,-226.5,-0.14,-2.52,sl 1.15337,IS
94,EURUSD,Buy,14.10.2021 08:30:00,1.1588,0.1,14.10.2021 10:03:40,1.16037,1h 33m,15.2,-234.3,-0.5,15.2,-234.3,15.7,-210.8,0.16,-2.37,tp 1.16037,IS
96,EURUSD,Buy,18.10.2021 07:00:00,1.1582,0.1,18.10.2021 15:04:40,1.16025,8h 4m,20,-214.3,-0.5,20,-214.3,20.5,-190.3,0.2,-2.16,tp 1.16025,IS
98,EURUSD,Buy,20.10.2021 10:30:00,1.16253,0.1,20.10.2021 17:31:40,1.1649,7h 1m,23.2,-191.1,-0.5,23.2,-191.1,23.7,-166.6,0.24,-1.92,tp 1.16490,IS
100,EURUSD,Buy,21.10.2021 10:00:00,1.16472,0.1,21.10.2021 10:15:40,1.16361,15m 40s,-11.6,-202.7,-0.5,-11.6,-202.7,-11.1,-177.7,-0.12,-2.04,sl 1.16361,IS
102,EURUSD,Buy,25.10.2021 12:30:00,1.16309,0.1,25.10.2021 14:36:40,1.16141,2h 6m,-17.3,-220,-0.5,-17.3,-220,-16.8,-194.5,-0.18,-2.22,sl 1.16141,IS
104,EURUSD,Buy,27.10.2021 12:15:00,1.15929,0.1,27.10.2021 15:23:40,1.16198,3h 8m,26.4,-193.6,-0.5,26.4,-193.6,26.9,-167.6,0.27,-1.95,tp 1.16198,IS
106,EURUSD,Buy,28.10.2021 12:15:00,1.15884,0.1,28.10.2021 15:43:40,1.16207,3h 28m,31.8,-161.8,-0.5,31.8,-161.8,32.3,-135.3,0.32,-1.62,tp 1.16207,IS
108,EURUSD,Buy,02.11.2021 12:00:00,1.15888,0.1,02.11.2021 23:45:00,1.15796,11h 45m,-9.7,-171.5,-0.5,-9.7,-171.5,-9.2,-144.5,-0.1,-1.72,Strategy 3.47.124,IS
110,EURUSD,Buy,03.11.2021 16:30:00,1.1572,0.1,03.11.2021 21:00:40,1.16039,4h 30m,31.4,-140.1,-0.5,31.4,-140.1,31.9,-112.6,0.32,-1.4,tp 1.16039,IS
112,EURUSD,Buy,04.11.2021 05:15:00,1.16014,0.1,04.11.2021 09:05:40,1.15844,3h 50m,-17.5,-157.6,-0.5,-17.5,-157.6,-17,-129.6,-0.18,-1.58,sl 1.15844,IS
114,EURUSD,Buy,05.11.2021 12:15:00,1.15437,0.1,05.11.2021 14:33:40,1.15304,2h 18m,-13.8,-171.4,-0.5,-13.8,-171.4,-13.3,-142.9,-0.14,-1.72,sl 1.15304,IS
116,EURUSD,Buy,09.11.2021 14:15:00,1.1576,0.1,09.11.2021 23:45:00,1.15936,9h 30m,17.1,-154.3,-0.5,17.1,-154.3,17.6,-125.3,0.17,-1.55,Strategy 3.47.124,IS
118,EURUSD,Buy,10.11.2021 06:15:00,1.15827,0.1,10.11.2021 09:18:20,1.1571,3h 3m,-12.2,-166.5,-0.5,-12.2,-166.5,-11.7,-137,-0.12,-1.67,sl 1.15710,IS
120,EURUSD,Buy,15.11.2021 10:45:00,1.14373,0.1,15.11.2021 17:39:40,1.14239,6h 54m,-13.9,-180.4,-0.5,-13.9,-180.4,-13.4,-150.4,-0.14,-1.81,sl 1.14239,IS
122,EURUSD,Buy,19.11.2021 07:00:00,1.13523,0.1,19.11.2021 10:04:40,1.13413,3h 4m,-11.5,-191.9,-0.5,-11.5,-191.9,-11,-161.4,-0.12,-1.93,sl 1.13413,IS
124,EURUSD,Buy,24.11.2021 11:00:00,1.12222,0.1,24.11.2021 12:01:40,1.12043,1h 1m,-18.4,-210.3,-0.5,-18.4,-210.3,-17.9,-179.3,-0.19,-2.12,sl 1.12043,IS
126,EURUSD,Buy,29.11.2021 16:00:00,1.12625,0.1,29.11.2021 23:45:00,1.129,7h 45m,27,-183.3,-0.5,27,-183.3,27.5,-151.8,0.28,-1.84,Strategy 3.47.124,IS
128,EURUSD,Buy,01.12.2021 10:45:00,1.13065,0.1,01.12.2021 17:06:20,1.13572,6h 21m,50.2,-133.1,-0.5,50.2,-133.1,50.7,-101.1,0.51,-1.33,tp 1.13572,IS
130,EURUSD,Buy,02.12.2021 09:45:00,1.13105,0.1,02.12.2021 13:00:40,1.13348,3h 15m,23.8,-109.3,-0.5,23.8,-109.3,24.3,-76.8,0.24,-1.09,tp 1.13348,IS
132,EURUSD,Buy,03.12.2021 09:00:00,1.12833,0.1,03.12.2021 12:26:40,1.13044,3h 26m,20.6,-88.7,-0.5,20.6,-88.7,21.1,-55.7,0.21,-0.88,tp 1.13044,IS
134,EURUSD,Buy,06.12.2021 07:00:00,1.12885,0.1,06.12.2021 12:28:40,1.13095,5h 28m,20.5,-68.2,-0.5,20.5,-68.2,21,-34.7,0.21,-0.67,tp 1.13095,IS
136,EURUSD,Buy,07.12.2021 11:00:00,1.12752,0.1,07.12.2021 11:06:40,1.12602,6m 40s,-15.5,-83.7,-0.5,-15.5,-83.7,-15,-49.7,-0.16,-0.83,sl 1.12602,IS
138,EURUSD,Buy,08.12.2021 14:15:00,1.12721,0.1,08.12.2021 15:53:40,1.13122,1h 38m,39.6,-44.1,-0.5,39.6,-44.1,40.1,-9.6,0.4,-0.43,tp 1.13122,IS
140,EURUSD,Buy,13.12.2021 06:45:00,1.12933,0.1,13.12.2021 10:49:00,1.128,4h 4m,-13.8,-57.9,-0.5,-13.8,-57.9,-13.3,-22.9,-0.14,-0.57,sl 1.12800,IS
142,EURUSD,Buy,14.12.2021 06:00:00,1.12735,0.1,14.12.2021 11:30:40,1.12946,5h 30m,20.6,-37.3,-0.5,20.6,-37.3,21.1,-1.8,0.21,-0.36,tp 1.12946,IS
144,EURUSD,Buy,15.12.2021 15:30:00,1.12599,0.1,15.12.2021 21:00:40,1.12448,5h 30m,-15.6,-52.9,-0.5,-15.6,-52.9,-15.1,-16.9,-0.16,-0.52,sl 1.12448,IS
146,EURUSD,Buy,17.12.2021 10:00:00,1.13184,0.1,17.12.2021 16:02:20,1.13043,6h 2m,-14.6,-67.5,-0.5,-14.6,-67.5,-14.1,-31,-0.15,-0.66,sl 1.13043,IS
148,EURUSD,Buy,21.12.2021 17:00:00,1.12732,0.1,21.12.2021 23:45:00,1.12802,6h 45m,6.5,-61,-0.5,6.5,-61,7,-24,0.07,-0.6,Strategy 3.47.124,IS
150,EURUSD,Buy,22.12.2021 06:15:00,1.12723,0.1,22.12.2021 12:23:40,1.12944,6h 8m,21.6,-39.4,-0.5,21.6,-39.4,22.1,-1.9,0.22,-0.38,tp 1.12944,IS
152,EURUSD,Buy,24.12.2021 15:00:00,1.13205,0.1,24.12.2021 17:58:40,1.1309,2h 58m,-12,-51.4,-0.5,-12,-51.4,-11.5,-13.4,-0.12,-0.5,sl 1.13090,IS
154,EURUSD,Buy,27.12.2021 11:00:00,1.13128,0.1,27.12.2021 23:45:00,1.13264,12h 45m,13.1,-38.3,-0.5,13.1,-38.3,13.6,0.2,0.13,-0.37,Strategy 3.47.124,IS
156,EURUSD,Buy,28.12.2021 10:00:00,1.13181,0.1,28.12.2021 16:29:40,1.13084,6h 29m,-10.2,-48.5,-0.5,-10.2,-48.5,-9.7,-9.5,-0.1,-0.47,sl 1.13084,IS
158,EURUSD,Buy,29.12.2021 10:15:00,1.12919,0.1,29.12.2021 11:04:40,1.12807,49m 40s,-11.7,-60.2,-0.5,-11.7,-60.2,-11.2,-20.7,-0.12,-0.59,sl 1.12807,IS
160,EURUSD,Buy,30.12.2021 15:15:00,1.13333,0.1,30.12.2021 15:56:40,1.13148,41m 40s,-19,-79.2,-0.5,-19,-79.2,-18.5,-39.2,-0.19,-0.78,sl 1.13148,IS
162,EURUSD,Buy,31.12.2021 05:45:00,1.13154,0.1,31.12.2021 11:24:40,1.1334,5h 39m,18.1,-61.1,-0.5,18.1,-61.1,18.6,-20.6,0.18,-0.6,tp 1.13340,IS
164,EURUSD,Buy,03.01.2022 07:00:00,1.13408,0.1,03.01.2022 16:33:20,1.13243,9h 33m,-17,-78.1,-0.5,-17,-78.1,-16.5,-37.1,-0.17,-0.77,sl 1.13243,IS
166,EURUSD,Buy,04.01.2022 05:30:00,1.12995,0.1,04.01.2022 09:27:40,1.12851,3h 57m,-14.9,-93,-0.5,-14.9,-93,-14.4,-51.5,-0.15,-0.92,sl 1.12851,IS
168,EURUSD,Buy,06.01.2022 08:15:00,1.13044,0.1,06.01.2022 09:15:40,1.12902,1h 0m,-14.7,-107.7,-0.5,-14.7,-107.7,-14.2,-65.7,-0.15,-1.07,sl 1.12902,IS
170,EURUSD,Buy,11.01.2022 05:00:00,1.13381,0.1,11.01.2022 15:50:20,1.13241,10h 50m,-14.5,-122.2,-0.5,-14.5,-122.2,-14,-79.7,-0.15,-1.22,sl 1.13241,IS
172,EURUSD,Buy,12.01.2022 10:30:00,1.13604,0.1,12.01.2022 15:35:40,1.13845,5h 5m,23.6,-98.6,-0.5,23.6,-98.6,24.1,-55.6,0.24,-0.98,tp 1.13845,IS
174,EURUSD,Buy,14.01.2022 13:45:00,1.14513,0.1,14.01.2022 15:52:40,1.14349,2h 7m,-16.9,-115.5,-0.5,-16.9,-115.5,-16.4,-72,-0.17,-1.15,sl 1.14349,IS
176,EURUSD,Buy,18.01.2022 05:45:00,1.13971,0.1,18.01.2022 14:16:40,1.1383,8h 31m,-14.6,-130.1,-0.5,-14.6,-130.1,-14.1,-86.1,-0.15,-1.29,sl 1.13830,IS
178,EURUSD,Buy,20.01.2022 16:30:00,1.13429,0.1,20.01.2022 20:07:40,1.13246,3h 37m,-18.8,-148.9,-0.5,-18.8,-148.9,-18.3,-104.4,-0.19,-1.49,sl 1.13246,IS
180,EURUSD,Buy,24.01.2022 05:30:00,1.13309,0.1,24.01.2022 07:59:40,1.13184,2h 29m,-13,-161.9,-0.5,-13,-161.9,-12.5,-116.9,-0.13,-1.62,sl 1.13184,IS
