Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,EURUSD,Buy,12.07.2021 09:45:00,1.18644,0.1,12.07.2021 12:54:40,1.18535,3h 9m,-11.4,-11.4,-0.5,-11.4,-11.4,-10.9,-10.9,-0.11,-0.11,sl 1.18535,IS
4,EURUSD,Buy,13.07.2021 09:00:00,1.1862,0.1,13.07.2021 10:50:40,1.18511,1h 50m,-11.4,-22.8,-0.5,-11.4,-22.8,-10.9,-21.8,-0.11,-0.23,sl 1.18511,IS
6,EURUSD,Buy,15.07.2021 14:00:00,1.18227,0.1,15.07.2021 15:56:40,1.18058,1h 56m,-17.4,-40.2,-0.5,-17.4,-40.2,-16.9,-38.7,-0.17,-0.4,sl 1.18058,IS
8,EURUSD,Buy,27.07.2021 09:15:00,1.17989,0.1,27.07.2021 09:53:40,1.17894,38m 40s,-10,-50.2,-0.5,-10,-50.2,-9.5,-48.2,-0.1,-0.5,sl 1.17894,IS
10,EURUSD,Buy,28.07.2021 09:45:00,1.18162,0.1,28.07.2021 09:48:40,1.18053,3m 40s,-11.4,-61.6,-0.5,-11.4,-61.6,-10.9,-59.1,-0.11,-0.62,sl 1.18053,IS
12,EURUSD,Buy,30.07.2021 04:30:00,1.18849,0.1,30.07.2021 11:47:40,1.19005,7h 17m,15.1,-46.5,-0.5,15.1,-46.5,15.6,-43.5,0.15,-0.47,tp 1.19005,IS
14,EURUSD,Buy,02.08.2021 19:30:00,1.18738,0.1,02.08.2021 23:45:00,1.18718,4h 15m,-2.5,-49,-0.5,-2.5,-49,-2,-45.5,-0.03,-0.49,Strategy 6.46.178,IS
16,EURUSD,Buy,16.08.2021 06:45:00,1.17954,0.1,16.08.2021 09:38:40,1.17864,2h 53m,-9.5,-58.5,-0.5,-9.5,-58.5,-9,-54.5,-0.1,-0.59,sl 1.17864,IS
18,EURUSD,Buy,17.08.2021 04:45:00,1.17775,0.1,17.08.2021 05:34:40,1.17694,49m 40s,-8.6,-67.1,-0.5,-8.6,-67.1,-8.1,-62.6,-0.09,-0.67,sl 1.17694,IS
20,EURUSD,Buy,24.08.2021 11:30:00,1.1738,0.1,24.08.2021 17:03:40,1.17566,5h 33m,18.1,-49,-0.5,18.1,-49,18.6,-44,0.18,-0.49,tp 1.17566,IS
22,EURUSD,Buy,25.08.2021 03:45:00,1.17477,0.1,25.08.2021 04:51:40,1.17371,1h 6m,-11.1,-60.1,-0.5,-11.1,-60.1,-10.6,-54.6,-0.11,-0.6,sl 1.17371,IS
24,EURUSD,Buy,26.08.2021 09:45:00,1.17654,0.1,26.08.2021 15:52:40,1.1756,6h 7m,-9.9,-70,-0.5,-9.9,-70,-9.4,-64,-0.1,-0.7,sl 1.17560,IS
26,EURUSD,Buy,27.08.2021 03:30:00,1.1753,0.1,27.08.2021 03:39:40,1.17432,9m 40s,-10.3,-80.3,-0.5,-10.3,-80.3,-9.8,-73.8,-0.1,-0.81,sl 1.17432,IS
28,EURUSD,Buy,30.08.2021 09:45:00,1.18019,0.1,30.08.2021 14:18:40,1.17917,4h 33m,-10.7,-91,-0.5,-10.7,-91,-10.2,-84,-0.11,-0.91,sl 1.17917,IS
30,EURUSD,Buy,31.08.2021 18:00:00,1.18089,0.1,31.08.2021 23:45:00,1.18084,5h 45m,-1,-92,-0.5,-1,-92,-0.5,-84.5,-0.01,-0.92,Strategy 6.46.178,IS
32,EURUSD,Buy,01.09.2021 03:30:00,1.18116,0.1,01.09.2021 04:14:40,1.1801,44m 40s,-11.1,-103.1,-0.5,-11.1,-103.1,-10.6,-95.1,-0.11,-1.04,sl 1.18010,IS
34,EURUSD,Buy,03.09.2021 10:45:00,1.18794,0.1,03.09.2021 12:02:40,1.18705,1h 17m,-9.4,-112.5,-0.5,-9.4,-112.5,-8.9,-104,-0.09,-1.13,sl 1.18705,IS
36,EURUSD,Buy,06.09.2021 06:30:00,1.18742,0.1,06.09.2021 10:26:40,1.18639,3h 56m,-10.8,-123.3,-0.5,-10.8,-123.3,-10.3,-114.3,-0.11,-1.24,sl 1.18639,IS
38,EURUSD,Buy,07.09.2021 09:00:00,1.1877,0.1,07.09.2021 09:26:20,1.18695,26m 20s,-8,-131.3,-0.5,-8,-131.3,-7.5,-121.8,-0.08,-1.32,sl 1.18695,IS
40,EURUSD,Buy,08.09.2021 08:45:00,1.18415,0.1,08.09.2021 09:06:40,1.18329,21m 40s,-9.1,-140.4,-0.5,-9.1,-140.4,-8.6,-130.4,-0.09,-1.41,sl 1.18329,IS
42,EURUSD,Buy,14.10.2021 08:30:00,1.1588,0.1,14.10.2021 10:00:20,1.16024,1h 30m,13.9,-126.5,-0.5,13.9,-126.5,14.4,-116,0.14,-1.27,tp 1.16024,IS
44,EURUSD,Buy,15.10.2021 12:45:00,1.15996,0.1,15.10.2021 23:45:00,1.15986,11h 0m,-1.5,-128,-0.5,-1.5,-128,-1,-117,-0.02,-1.29,Strategy 6.46.178,IS
46,EURUSD,Buy,18.10.2021 03:15:00,1.15946,0.1,18.10.2021 06:43:40,1.15819,3h 28m,-13.2,-141.2,-0.5,-13.2,-141.2,-12.7,-129.7,-0.13,-1.42,sl 1.15819,IS
48,EURUSD,Buy,19.10.2021 17:45:00,1.16338,0.1,19.10.2021 23:45:00,1.1632,6h 0m,-2.3,-143.5,-0.5,-2.3,-143.5,-1.8,-131.5,-0.02,-1.44,Strategy 6.46.178,IS
50,EURUSD,Buy,20.10.2021 10:15:00,1.16293,0.1,20.10.2021 10:38:40,1.16172,23m 40s,-12.6,-156.1,-0.5,-12.6,-156.1,-12.1,-143.6,-0.13,-1.57,sl 1.16172,IS
52,EURUSD,Buy,21.10.2021 10:15:00,1.16393,0.1,21.10.2021 20:52:20,1.16275,10h 37m,-12.3,-168.4,-0.5,-12.3,-168.4,-11.8,-155.4,-0.12,-1.7,sl 1.16275,IS
54,EURUSD,Buy,25.10.2021 12:30:00,1.16309,0.1,25.10.2021 14:36:40,1.16134,2h 6m,-18,-186.4,-0.5,-18,-186.4,-17.5,-172.9,-0.18,-1.88,sl 1.16134,IS
56,EURUSD,Buy,29.10.2021 08:00:00,1.16645,0.1,29.10.2021 11:35:40,1.16525,3h 35m,-12.5,-198.9,-0.5,-12.5,-198.9,-12,-184.9,-0.13,-2.01,sl 1.16525,IS
58,EURUSD,Buy,09.11.2021 14:00:00,1.15801,0.1,09.11.2021 16:46:40,1.16064,2h 46m,25.8,-173.1,-0.5,25.8,-173.1,26.3,-158.6,0.26,-1.74,tp 1.16064,IS
60,EURUSD,Buy,10.11.2021 04:15:00,1.15876,0.1,10.11.2021 09:02:40,1.15761,4h 47m,-12,-185.1,-0.5,-12,-185.1,-11.5,-170.1,-0.12,-1.87,sl 1.15761,IS
62,EURUSD,Buy,01.12.2021 15:00:00,1.1314,0.1,01.12.2021 16:46:40,1.13541,1h 46m,39.6,-145.5,-0.5,39.6,-145.5,40.1,-130,0.4,-1.46,tp 1.13541,IS
64,EURUSD,Buy,02.12.2021 09:45:00,1.13105,0.1,02.12.2021 12:15:40,1.13316,2h 30m,20.6,-124.9,-0.5,20.6,-124.9,21.1,-108.9,0.21,-1.25,tp 1.13316,IS
66,EURUSD,Buy,03.12.2021 17:15:00,1.12764,0.1,03.12.2021 20:50:40,1.13261,3h 35m,49.2,-75.7,-0.5,49.2,-75.7,49.7,-59.2,0.5,-0.76,tp 1.13261,IS
68,EURUSD,Buy,06.12.2021 02:15:00,1.13012,0.1,06.12.2021 07:59:40,1.12824,5h 44m,-19.3,-95,-0.5,-19.3,-95,-18.8,-78,-0.19,-0.95,sl 1.12824,IS
70,EURUSD,Buy,09.12.2021 08:00:00,1.1327,0.1,09.12.2021 11:29:40,1.13157,3h 29m,-11.8,-106.8,-0.5,-11.8,-106.8,-11.3,-89.3,-0.12,-1.07,sl 1.13157,IS
72,EURUSD,Buy,13.12.2021 04:45:00,1.12976,0.1,13.12.2021 10:37:40,1.12829,5h 52m,-15.2,-122,-0.5,-15.2,-122,-14.7,-104,-0.15,-1.22,sl 1.12829,IS
74,EURUSD,Buy,14.12.2021 17:45:00,1.12804,0.1,14.12.2021 21:13:40,1.126,3h 28m,-20.9,-142.9,-0.5,-20.9,-142.9,-20.4,-124.4,-0.21,-1.43,sl 1.12600,IS
76,EURUSD,Buy,17.12.2021 10:00:00,1.13184,0.1,17.12.2021 11:08:40,1.13395,1h 8m,20.6,-122.3,-0.5,20.6,-122.3,21.1,-103.3,0.21,-1.23,tp 1.13395,IS
78,EURUSD,Buy,23.12.2021 10:45:00,1.13195,0.1,23.12.2021 14:28:40,1.13074,3h 43m,-12.6,-134.9,-0.5,-12.6,-134.9,-12.1,-115.4,-0.13,-1.35,sl 1.13074,IS
80,EURUSD,Buy,24.12.2021 15:00:00,1.13205,0.1,24.12.2021 17:58:40,1.13088,2h 58m,-12.2,-147.1,-0.5,-12.2,-147.1,-11.7,-127.1,-0.12,-1.48,sl 1.13088,IS
82,EURUSD,Buy,27.12.2021 00:30:00,1.13138,0.1,27.12.2021 23:45:00,1.13264,23h 15m,12.1,-135,-0.5,12.1,-135,12.6,-114.5,0.12,-1.35,Strategy 6.46.178,IS
84,EURUSD,Buy,28.12.2021 09:45:00,1.1321,0.1,28.12.2021 16:23:40,1.13122,6h 38m,-9.3,-144.3,-0.5,-9.3,-144.3,-8.8,-123.3,-0.09,-1.45,sl 1.13122,IS
