Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDCAD,Buy,05.07.2021 09:45:00,1.23365,0.1,05.07.2021 15:04:20,1.23602,5h 19m,18.67,18.67,-0.5,18.67,18.67,23.7,23.7,0.19,0.19,tp 1.23602,IS
4,USDCAD,Buy,06.07.2021 05:15:00,1.23283,0.1,06.07.2021 12:23:40,1.23562,7h 8m,22.08,40.75,-0.5,22.08,40.75,27.9,51.6,0.22,0.41,tp 1.23562,IS
6,USDCAD,Buy,07.07.2021 08:45:00,1.24589,0.1,07.07.2021 17:21:20,1.2488,8h 36m,22.8,63.55,-0.5,22.8,63.55,29.1,80.7,0.23,0.63,tp 1.24880,IS
8,USDCAD,Buy,09.07.2021 10:15:00,1.25239,0.1,09.07.2021 23:45:00,1.24444,13h 30m,-64.38,-0.83,-0.5,-64.38,-0.83,-79.5,1.2,-0.64,-0.01,Strategy 4.16.175,IS
10,USDCAD,Buy,12.07.2021 17:15:00,1.24751,0.1,12.07.2021 23:45:00,1.24516,6h 30m,-19.37,-20.2,-0.5,-19.37,-20.2,-23.5,-22.3,-0.19,-0.2,Strategy 4.16.175,IS
12,USDCAD,Buy,13.07.2021 03:15:00,1.24482,0.1,13.07.2021 11:08:40,1.24724,7h 53m,18.9,-1.3,-0.5,18.9,-1.3,24.2,1.9,0.19,-0.01,tp 1.24724,IS
14,USDCAD,Buy,14.07.2021 05:15:00,1.25009,0.1,14.07.2021 23:45:00,1.2509,18h 30m,5.98,4.68,-0.5,5.98,4.68,8.1,10,0.06,0.05,Strategy 4.16.175,IS
16,USDCAD,Buy,16.07.2021 03:15:00,1.25841,0.1,16.07.2021 23:45:00,1.26172,20h 30m,25.73,30.41,-0.5,25.73,30.41,33.1,43.1,0.26,0.31,Strategy 4.16.175,IS
18,USDCAD,Buy,20.07.2021 05:00:00,1.27377,0.1,20.07.2021 08:48:40,1.2773,3h 48m,27.14,57.55,-0.5,27.14,57.55,35.3,78.4,0.27,0.58,tp 1.27730,IS
20,USDCAD,Buy,21.07.2021 11:45:00,1.26874,0.1,21.07.2021 23:45:00,1.25616,12h 0m,-100.65,-43.1,-0.5,-100.65,-43.1,-125.8,-47.4,-1,-0.42,Strategy 4.16.175,IS
22,USDCAD,Buy,22.07.2021 11:45:00,1.25611,0.1,22.07.2021 17:16:20,1.25942,5h 31m,25.78,-17.32,-0.5,25.78,-17.32,33.1,-14.3,0.26,-0.16,tp 1.25942,IS
24,USDCAD,Buy,23.07.2021 12:15:00,1.25612,0.1,23.07.2021 16:50:40,1.25897,4h 35m,22.14,4.82,-0.5,22.14,4.82,28.5,14.2,0.22,0.06,tp 1.25897,IS
