Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDCAD,Buy,06.07.2021 09:15:00,1.23032,0.1,06.07.2021 17:35:40,1.24882,8h 20m,147.64,147.64,-0.5,147.64,147.64,185,185,1.48,1.48,tp 1.24882,IS
4,USDCAD,Buy,12.07.2021 11:30:00,1.24639,0.1,12.07.2021 23:45:00,1.24516,12h 15m,-10.38,137.26,-0.5,-10.38,137.26,-12.3,172.7,-0.1,1.37,Strategy 5.11.180,IS
6,USDCAD,Buy,13.07.2021 03:15:00,1.24482,0.1,13.07.2021 23:45:00,1.25142,20h 30m,52.24,189.5,-0.5,52.24,189.5,66,238.7,0.52,1.89,Strategy 5.11.180,IS
8,USDCAD,Buy,14.07.2021 05:15:00,1.25009,0.1,14.07.2021 15:13:20,1.24709,9h 58m,-24.56,164.94,-0.5,-24.56,164.94,-30,208.7,-0.24,1.65,sl 1.24709,IS
10,USDCAD,Buy,23.07.2021 12:15:00,1.25612,0.1,23.07.2021 23:45:00,1.25664,11h 30m,3.64,168.58,-0.5,3.64,168.58,5.2,213.9,0.04,1.68,Strategy 5.11.180,IS
12,USDCAD,Buy,26.07.2021 00:15:00,1.25613,0.1,26.07.2021 17:51:40,1.25313,17h 36m,-24.44,144.14,-0.5,-24.44,144.14,-30,183.9,-0.24,1.44,sl 1.25313,IS
14,USDCAD,Buy,27.07.2021 03:30:00,1.25439,0.1,27.07.2021 23:45:00,1.26011,20h 15m,44.89,189.03,-0.5,44.89,189.03,57.2,241.1,0.44,1.89,Strategy 5.11.180,IS
16,USDCAD,Buy,28.07.2021 04:30:00,1.25826,0.1,28.07.2021 20:02:40,1.25526,15h 32m,-24.4,164.63,-0.5,-24.4,164.63,-30,211.1,-0.24,1.65,sl 1.25526,IS
18,USDCAD,Buy,29.07.2021 15:45:00,1.2457,0.1,29.07.2021 23:45:00,1.24476,8h 0m,-8.05,156.58,-0.5,-8.05,156.58,-9.4,201.7,-0.08,1.57,Strategy 5.11.180,IS
20,USDCAD,Buy,30.07.2021 10:15:00,1.24435,0.1,30.07.2021 23:45:00,1.24621,13h 30m,14.43,171.01,-0.5,14.43,171.01,18.6,220.3,0.14,1.71,Strategy 5.11.180,IS
22,USDCAD,Buy,02.08.2021 10:30:00,1.24664,0.1,02.08.2021 23:45:00,1.2506,13h 15m,31.16,202.17,-0.5,31.16,202.17,39.6,259.9,0.31,2.02,Strategy 5.11.180,IS
24,USDCAD,Buy,03.08.2021 03:15:00,1.24958,0.1,03.08.2021 23:45:00,1.25363,20h 30m,31.81,233.98,-0.5,31.81,233.98,40.5,300.4,0.31,2.33,Strategy 5.11.180,IS
26,USDCAD,Buy,04.08.2021 06:15:00,1.25202,0.1,04.08.2021 23:45:00,1.25418,17h 30m,16.72,250.7,-0.5,16.72,250.7,21.6,322,0.16,2.49,Strategy 5.11.180,IS
28,USDCAD,Buy,05.08.2021 00:15:00,1.25435,0.1,05.08.2021 12:20:40,1.25135,12h 5m,-24.47,226.23,-0.5,-24.47,226.23,-30,292,-0.24,2.25,sl 1.25135,IS
30,USDCAD,Buy,06.08.2021 09:00:00,1.25049,0.1,06.08.2021 23:45:00,1.25548,14h 45m,39.25,265.48,-0.5,39.25,265.48,49.9,341.9,0.38,2.64,Strategy 5.11.180,IS
32,USDCAD,Buy,09.08.2021 00:15:00,1.25551,0.1,09.08.2021 23:45:00,1.25792,23h 30m,18.66,284.14,-0.5,18.66,284.14,24.1,366,0.18,2.82,Strategy 5.11.180,IS
34,USDCAD,Buy,10.08.2021 09:30:00,1.25682,0.1,10.08.2021 17:15:40,1.25382,7h 45m,-24.43,259.71,-0.5,-24.43,259.71,-30,336,-0.24,2.58,sl 1.25382,IS
36,USDCAD,Buy,11.08.2021 00:15:00,1.25214,0.1,11.08.2021 15:42:40,1.24914,15h 27m,-24.52,235.19,-0.5,-24.52,235.19,-30,306,-0.24,2.34,sl 1.24914,IS
38,USDCAD,Buy,12.08.2021 07:00:00,1.2502,0.1,12.08.2021 23:45:00,1.25225,16h 45m,15.87,251.06,-0.5,15.87,251.06,20.5,326.5,0.16,2.5,Strategy 5.11.180,IS
40,USDCAD,Buy,13.08.2021 12:15:00,1.25105,0.1,13.08.2021 23:45:00,1.25155,11h 30m,3.5,254.56,-0.5,3.5,254.56,5,331.5,0.03,2.53,Strategy 5.11.180,IS
42,USDCAD,Buy,17.08.2021 16:45:00,1.26037,0.1,17.08.2021 23:45:00,1.26254,7h 0m,16.69,271.25,-0.5,16.69,271.25,21.7,353.2,0.16,2.69,Strategy 5.11.180,IS
44,USDCAD,Buy,18.08.2021 05:30:00,1.26184,0.1,18.08.2021 23:45:00,1.26566,18h 15m,29.68,300.93,-0.5,29.68,300.93,38.2,391.4,0.29,2.98,Strategy 5.11.180,IS
46,USDCAD,Buy,24.08.2021 08:15:00,1.2648,0.1,24.08.2021 09:34:40,1.2618,1h 19m,-24.28,276.65,-0.5,-24.28,276.65,-30,361.4,-0.24,2.75,sl 1.26180,IS
48,USDCAD,Buy,25.08.2021 11:30:00,1.26084,0.1,25.08.2021 23:45:00,1.25885,12h 15m,-16.31,260.34,-0.5,-16.31,260.34,-19.9,341.5,-0.16,2.59,Strategy 5.11.180,IS
50,USDCAD,Buy,26.08.2021 10:30:00,1.26067,0.1,26.08.2021 23:45:00,1.26826,13h 15m,59.35,319.69,-0.5,59.35,319.69,75.9,417.4,0.58,3.17,Strategy 5.11.180,IS
52,USDCAD,Buy,27.08.2021 09:30:00,1.26706,0.1,27.08.2021 17:02:40,1.26406,7h 32m,-24.23,295.46,-0.5,-24.23,295.46,-30,387.4,-0.23,2.93,sl 1.26406,IS
54,USDCAD,Buy,30.08.2021 10:45:00,1.26182,0.1,30.08.2021 16:14:40,1.25882,5h 29m,-24.33,271.13,-0.5,-24.33,271.13,-30,357.4,-0.24,2.7,sl 1.25882,IS
56,USDCAD,Buy,31.08.2021 00:15:00,1.26113,0.1,31.08.2021 08:47:40,1.25813,8h 32m,-24.34,246.79,-0.5,-24.34,246.79,-30,327.4,-0.24,2.46,sl 1.25813,IS
58,USDCAD,Buy,01.09.2021 09:30:00,1.26143,0.1,01.09.2021 10:52:40,1.25843,1h 22m,-24.34,222.45,-0.5,-24.34,222.45,-30,297.4,-0.24,2.22,sl 1.25843,IS
60,USDCAD,Buy,02.09.2021 03:15:00,1.26155,0.1,02.09.2021 17:37:40,1.25855,14h 22m,-24.34,198.11,-0.5,-24.34,198.11,-30,267.4,-0.24,1.98,sl 1.25855,IS
62,USDCAD,Buy,03.09.2021 08:45:00,1.25463,0.1,03.09.2021 15:30:40,1.25163,6h 45m,-24.47,173.64,-0.5,-24.47,173.64,-30,237.4,-0.24,1.74,sl 1.25163,IS
64,USDCAD,Buy,14.09.2021 12:30:00,1.26427,0.1,14.09.2021 15:34:20,1.26127,3h 4m,-24.29,149.35,-0.5,-24.29,149.35,-30,207.4,-0.24,1.5,sl 1.26127,IS
66,USDCAD,Buy,17.09.2021 06:15:00,1.26764,0.1,17.09.2021 10:31:40,1.26464,4h 16m,-24.22,125.13,-0.5,-24.22,125.13,-30,177.4,-0.24,1.27,sl 1.26464,IS
68,USDCAD,Buy,28.09.2021 05:15:00,1.26179,0.1,28.09.2021 23:45:00,1.26816,18h 30m,49.73,174.86,-0.5,49.73,174.86,63.7,241.1,0.49,1.76,Strategy 5.11.180,IS
70,USDCAD,Buy,10.11.2021 04:00:00,1.24324,0.1,10.11.2021 16:31:40,1.24024,12h 31m,-24.69,150.17,-0.5,-24.69,150.17,-30,211.1,-0.24,1.51,sl 1.24024,IS
72,USDCAD,Buy,12.11.2021 08:00:00,1.25843,0.1,12.11.2021 17:17:40,1.25543,9h 17m,-24.4,125.77,-0.5,-24.4,125.77,-30,181.1,-0.24,1.27,sl 1.25543,IS
74,USDCAD,Buy,15.11.2021 04:30:00,1.25392,0.1,15.11.2021 16:28:40,1.25092,11h 58m,-24.48,101.29,-0.5,-24.48,101.29,-30,151.1,-0.24,1.03,sl 1.25092,IS
76,USDCAD,Buy,16.11.2021 04:00:00,1.24965,0.1,16.11.2021 23:45:00,1.25627,19h 45m,52.2,153.49,-0.5,52.2,153.49,66.2,217.3,0.52,1.55,Strategy 5.11.180,IS
78,USDCAD,Buy,17.11.2021 09:30:00,1.25451,0.1,17.11.2021 23:45:00,1.2607,14h 15m,48.6,202.09,-0.5,48.6,202.09,61.9,279.2,0.48,2.03,Strategy 5.11.180,IS
80,USDCAD,Buy,18.11.2021 09:30:00,1.26027,0.1,18.11.2021 23:45:00,1.2597,14h 15m,-5.02,197.07,-0.5,-5.02,197.07,-5.7,273.5,-0.05,1.98,Strategy 5.11.180,IS
82,USDCAD,Buy,19.11.2021 05:15:00,1.25958,0.1,19.11.2021 23:45:00,1.26445,18h 30m,38.01,235.08,-0.5,38.01,235.08,48.7,322.2,0.37,2.35,Strategy 5.11.180,IS
84,USDCAD,Buy,22.11.2021 06:15:00,1.26408,0.1,22.11.2021 23:45:00,1.26992,17h 30m,45.49,280.57,-0.5,45.49,280.57,58.4,380.6,0.44,2.8,Strategy 5.11.180,IS
86,USDCAD,Buy,23.11.2021 16:15:00,1.2717,0.1,23.11.2021 21:38:20,1.2687,5h 23m,-24.15,256.42,-0.5,-24.15,256.42,-30,350.6,-0.23,2.56,sl 1.26870,IS
88,USDCAD,Buy,24.11.2021 10:45:00,1.26717,0.1,24.11.2021 23:45:00,1.266,13h 0m,-9.74,246.68,-0.5,-9.74,246.68,-11.7,338.9,-0.09,2.47,Strategy 5.11.180,IS
90,USDCAD,Buy,25.11.2021 02:30:00,1.26533,0.1,25.11.2021 23:45:00,1.2648,21h 15m,-4.69,241.99,-0.5,-4.69,241.99,-5.3,333.6,-0.05,2.42,Strategy 5.11.180,IS
92,USDCAD,Buy,03.12.2021 08:15:00,1.28038,0.1,03.12.2021 15:31:40,1.27738,7h 16m,-23.99,218,-0.5,-23.99,218,-30,303.6,-0.23,2.19,sl 1.27738,IS
94,USDCAD,Buy,07.12.2021 04:00:00,1.27469,0.1,07.12.2021 10:14:40,1.27169,6h 14m,-24.09,193.91,-0.5,-24.09,193.91,-30,273.6,-0.24,1.95,sl 1.27169,IS
96,USDCAD,Buy,08.12.2021 04:45:00,1.26331,0.1,08.12.2021 23:45:00,1.26492,19h 0m,12.23,206.14,-0.5,12.23,206.14,16.1,289.7,0.12,2.07,Strategy 5.11.180,IS
98,USDCAD,Buy,10.12.2021 03:45:00,1.27005,0.1,10.12.2021 23:45:00,1.27217,20h 0m,16.16,222.3,-0.5,16.16,222.3,21.2,310.9,0.16,2.23,Strategy 5.11.180,IS
100,USDCAD,Buy,13.12.2021 03:30:00,1.27121,0.1,13.12.2021 23:45:00,1.28058,20h 15m,72.67,294.97,-0.5,72.67,294.97,93.7,404.6,0.71,2.94,Strategy 5.11.180,IS
102,USDCAD,Buy,14.12.2021 08:30:00,1.28107,0.1,14.12.2021 23:45:00,1.28634,15h 15m,40.47,335.44,-0.5,40.47,335.44,52.7,457.3,0.39,3.33,Strategy 5.11.180,IS
104,USDCAD,Buy,15.12.2021 04:00:00,1.28494,0.1,15.12.2021 23:45:00,1.28341,19h 45m,-12.42,323.02,-0.5,-12.42,323.02,-15.3,442,-0.12,3.21,Strategy 5.11.180,IS
106,USDCAD,Buy,17.12.2021 10:30:00,1.27793,0.1,17.12.2021 23:45:00,1.29003,13h 15m,93.3,416.32,-0.5,93.3,416.32,121,563,0.9,4.12,Strategy 5.11.180,IS
108,USDCAD,Buy,21.12.2021 03:00:00,1.29331,0.1,21.12.2021 23:45:00,1.29147,20h 45m,-14.75,401.57,-0.5,-14.75,401.57,-18.4,544.6,-0.14,3.97,Strategy 5.11.180,IS
110,USDCAD,Buy,22.12.2021 03:45:00,1.29071,0.1,22.12.2021 17:04:40,1.28771,13h 19m,-23.8,377.77,-0.5,-23.8,377.77,-30,514.6,-0.23,3.75,sl 1.28771,IS
112,USDCAD,Buy,23.12.2021 07:30:00,1.28369,0.1,23.12.2021 19:02:40,1.28069,11h 32m,-23.92,353.85,-0.5,-23.92,353.85,-30,484.6,-0.23,3.51,sl 1.28069,IS
114,USDCAD,Buy,24.12.2021 12:00:00,1.2811,0.1,24.12.2021 23:46:00,1.28105,11h 46m,-0.89,352.96,-0.5,-0.89,352.96,-0.5,484.1,-0.01,3.51,Strategy 5.11.180,IS
116,USDCAD,Buy,27.12.2021 00:15:00,1.2811,0.1,27.12.2021 17:50:40,1.2781,17h 35m,-23.97,328.99,-0.5,-23.97,328.99,-30,454.1,-0.23,3.27,sl 1.27810,IS
118,USDCAD,Buy,28.12.2021 00:05:00,1.27915,0.1,28.12.2021 23:45:00,1.28156,23h 40m,18.31,347.3,-0.5,18.31,347.3,24.1,478.2,0.18,3.45,Strategy 5.11.180,IS
120,USDCAD,Buy,29.12.2021 15:45:00,1.28081,0.1,29.12.2021 23:45:00,1.2791,8h 0m,-13.87,333.43,-0.5,-13.87,333.43,-17.1,461.1,-0.13,3.32,Strategy 5.11.180,IS
122,USDCAD,Buy,30.12.2021 00:15:00,1.27893,0.1,30.12.2021 21:27:40,1.27593,21h 12m,-24.01,309.42,-0.5,-24.01,309.42,-30,431.1,-0.23,3.09,sl 1.27593,IS
124,USDCAD,Buy,31.12.2021 07:15:00,1.27339,0.1,31.12.2021 15:59:20,1.27039,8h 44m,-24.11,285.31,-0.5,-24.11,285.31,-30,401.1,-0.23,2.85,sl 1.27039,IS
126,USDCAD,Buy,02.02.2022 09:30:00,1.26795,0.1,02.02.2022 23:45:00,1.26704,14h 15m,-7.68,277.63,-0.5,-7.68,277.63,-9.1,392,-0.07,2.78,Strategy 5.11.180,IS
128,USDCAD,Buy,03.02.2022 15:45:00,1.26881,0.1,03.02.2022 21:19:40,1.26581,5h 34m,-24.2,253.43,-0.5,-24.2,253.43,-30,362,-0.24,2.54,sl 1.26581,IS
130,USDCAD,Buy,09.02.2022 04:30:00,1.26969,0.1,09.02.2022 19:36:40,1.26669,15h 6m,-24.18,229.25,-0.5,-24.18,229.25,-30,332,-0.24,2.31,sl 1.26669,IS
132,USDCAD,Buy,10.02.2022 17:45:00,1.26443,0.1,10.02.2022 23:45:00,1.2723,6h 0m,61.36,290.61,-0.5,61.36,290.61,78.7,410.7,0.6,2.91,Strategy 5.11.180,IS
134,USDCAD,Buy,16.02.2022 09:00:00,1.27124,0.1,16.02.2022 10:50:40,1.26824,1h 50m,-24.15,266.46,-0.5,-24.15,266.46,-30,380.7,-0.23,2.67,sl 1.26824,IS
136,USDCAD,Buy,18.02.2022 04:00:00,1.26982,0.1,18.02.2022 23:45:00,1.27493,19h 45m,39.58,306.04,-0.5,39.58,306.04,51.1,431.8,0.39,3.06,Strategy 5.11.180,IS
138,USDCAD,Buy,22.02.2022 07:30:00,1.27488,0.1,22.02.2022 16:10:40,1.27188,8h 40m,-24.09,281.95,-0.5,-24.09,281.95,-30,401.8,-0.23,2.82,sl 1.27188,IS
140,USDCAD,Buy,23.02.2022 03:15:00,1.27533,0.1,23.02.2022 10:33:40,1.27233,7h 18m,-24.08,257.87,-0.5,-24.08,257.87,-30,371.8,-0.23,2.59,sl 1.27233,IS
142,USDCAD,Buy,14.04.2022 14:15:00,1.25314,0.1,14.04.2022 23:45:00,1.26055,9h 30m,58.28,316.15,-0.5,58.28,316.15,74.1,445.9,0.57,3.16,Strategy 5.11.180,IS
144,USDCAD,Buy,18.04.2022 14:15:00,1.26282,0.1,18.04.2022 23:45:00,1.26112,9h 30m,-13.98,302.17,-0.5,-13.98,302.17,-17,428.9,-0.14,3.02,Strategy 5.11.180,IS
146,USDCAD,Buy,19.04.2022 03:00:00,1.26013,0.1,19.04.2022 08:56:40,1.25713,5h 56m,-24.36,277.81,-0.5,-24.36,277.81,-30,398.9,-0.24,2.78,sl 1.25713,IS
148,USDCAD,Buy,20.04.2022 01:30:00,1.26105,0.1,20.04.2022 09:46:40,1.25805,8h 16m,-24.35,253.46,-0.5,-24.35,253.46,-30,368.9,-0.24,2.55,sl 1.25805,IS
150,USDCAD,Buy,24.05.2022 10:15:00,1.27823,0.1,24.05.2022 23:45:00,1.28207,13h 30m,29.45,282.91,-0.5,29.45,282.91,38.4,407.3,0.29,2.83,Strategy 5.11.180,IS
152,USDCAD,Buy,21.06.2022 03:30:00,1.29695,0.1,21.06.2022 07:02:40,1.29395,3h 32m,-23.68,259.23,-0.5,-23.68,259.23,-30,377.3,-0.23,2.6,sl 1.29395,IS
154,USDCAD,Buy,28.06.2022 09:15:00,1.28447,0.1,28.06.2022 23:45:00,1.2876,14h 30m,23.81,283.04,-0.5,23.81,283.04,31.3,408.6,0.23,2.84,Strategy 5.11.180,IS
156,USDCAD,Buy,05.07.2022 02:15:00,1.28469,0.1,05.07.2022 17:09:40,1.30319,14h 54m,141.46,424.5,-0.5,141.46,424.5,185,593.6,1.38,4.21,tp 1.30319,IS
158,USDCAD,Buy,22.08.2022 06:00:00,1.29862,0.1,22.08.2022 23:45:00,1.30519,17h 45m,49.84,474.34,-0.5,49.84,474.34,65.7,659.3,0.48,4.69,Strategy 5.11.180,IS
160,USDCAD,Buy,23.08.2022 03:30:00,1.30403,0.1,23.08.2022 11:10:40,1.30103,7h 40m,-23.56,450.78,-0.5,-23.56,450.78,-30,629.3,-0.22,4.47,sl 1.30103,IS
162,USDCAD,Buy,24.08.2022 11:45:00,1.29685,0.1,24.08.2022 23:45:00,1.2968,12h 0m,-0.89,449.89,-0.5,-0.89,449.89,-0.5,628.8,-0.01,4.46,Strategy 5.11.180,IS
164,USDCAD,Buy,25.08.2022 03:45:00,1.29591,0.1,25.08.2022 09:16:40,1.29291,5h 31m,-23.7,426.19,-0.5,-23.7,426.19,-30,598.8,-0.23,4.23,sl 1.29291,IS
166,USDCAD,Buy,26.08.2022 12:30:00,1.29386,0.1,26.08.2022 16:07:40,1.29086,3h 37m,-23.74,402.45,-0.5,-23.74,402.45,-30,568.8,-0.23,4,sl 1.29086,IS
168,USDCAD,Buy,30.08.2022 10:45:00,1.29884,0.1,30.08.2022 23:45:00,1.30927,13h 0m,79.16,481.61,-0.5,79.16,481.61,104.3,673.1,0.76,4.76,Strategy 5.11.180,IS
170,USDCAD,Buy,06.09.2022 01:15:00,1.31334,0.1,06.09.2022 03:35:40,1.31034,2h 20m,-23.39,458.22,-0.5,-23.39,458.22,-30,643.1,-0.22,4.54,sl 1.31034,IS
172,USDCAD,Buy,13.09.2022 02:45:00,1.29802,0.1,13.09.2022 22:34:20,1.31652,19h 49m,140.02,598.24,-0.5,140.02,598.24,185,828.1,1.34,5.88,tp 1.31652,IS
