Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDCAD,Buy,05.07.2021 19:00:00,1.23306,0.1,05.07.2021 23:45:00,1.23414,4h 45m,8.25,8.25,-0.5,8.25,8.25,10.8,10.8,0.08,0.08,Strategy 3.2.189,IS
4,USDCAD,Buy,06.07.2021 06:45:00,1.23223,0.1,06.07.2021 12:33:40,1.23623,5h 48m,31.86,40.11,-0.5,31.86,40.11,40,50.8,0.32,0.4,tp 1.23623,IS
6,USDCAD,Buy,07.07.2021 10:45:00,1.24462,0.1,07.07.2021 17:20:40,1.24862,6h 35m,31.54,71.65,-0.5,31.54,71.65,40,90.8,0.31,0.71,tp 1.24862,IS
8,USDCAD,Buy,09.07.2021 13:00:00,1.25096,0.1,09.07.2021 15:31:40,1.24796,2h 31m,-24.54,47.11,-0.5,-24.54,47.11,-30,60.8,-0.24,0.47,sl 1.24796,IS
10,USDCAD,Buy,12.07.2021 17:30:00,1.24661,0.1,12.07.2021 23:45:00,1.24516,6h 15m,-12.15,34.96,-0.5,-12.15,34.96,-14.5,46.3,-0.12,0.35,Strategy 3.2.189,IS
12,USDCAD,Buy,13.07.2021 03:15:00,1.24482,0.1,13.07.2021 14:10:40,1.24882,10h 55m,31.53,66.49,-0.5,31.53,66.49,40,86.3,0.31,0.66,tp 1.24882,IS
14,USDCAD,Buy,14.07.2021 05:15:00,1.25009,0.1,14.07.2021 15:13:20,1.24709,9h 58m,-24.56,41.93,-0.5,-24.56,41.93,-30,56.3,-0.24,0.42,sl 1.24709,IS
16,USDCAD,Buy,15.07.2021 11:30:00,1.25112,0.1,15.07.2021 15:55:40,1.25512,4h 25m,31.37,73.3,-0.5,31.37,73.3,40,96.3,0.31,0.73,tp 1.25512,IS
18,USDCAD,Buy,16.07.2021 07:15:00,1.25695,0.1,16.07.2021 17:21:40,1.26095,10h 6m,31.22,104.52,-0.5,31.22,104.52,40,136.3,0.31,1.04,tp 1.26095,IS
20,USDCAD,Buy,20.07.2021 19:00:00,1.27243,0.1,20.07.2021 21:50:40,1.26943,2h 50m,-24.13,80.39,-0.5,-24.13,80.39,-30,106.3,-0.24,0.8,sl 1.26943,IS
22,USDCAD,Buy,21.07.2021 02:00:00,1.2679,0.1,21.07.2021 09:06:40,1.2719,7h 6m,30.95,111.34,-0.5,30.95,111.34,40,146.3,0.31,1.11,tp 1.27190,IS
24,USDCAD,Buy,22.07.2021 11:45:00,1.25611,0.1,22.07.2021 16:26:40,1.25311,4h 41m,-24.44,86.9,-0.5,-24.44,86.9,-30,116.3,-0.24,0.87,sl 1.25311,IS
