,AUDJPY_1_3.14.146_BUY_M15,AUDJPY_2_5.20.109_BUY_M15,AUDJPY_3_3.19_BUY_M15,AUDJPY_46_3.50.181_BUY_M15,AUDJPY_47_6.30.171_BOTH_M15,AUDJPY_56_1.14.109_BUY_M15,AUDJPY_78_3.7.108_BUY_M15,AUDUSD_48_5.8.189_SELL_M15,AUDUSD_4_3.27.109_SELL_M15,AUDUSD_5_6.3.178_SELL_M15,AUDUSD_60_1.31.145_SELL_M15,AUDUSD_61_6.25.174_SELL_M15,AUDUSD_6_5.9.126_SELL_M15,EURGBP_10_5.21.111_SELL_M15,EURGBP_49_2.36.141_BOTH_M15,EURGBP_62_3.31.132_BUY_M15,EURGBP_63_4.21.189_SELL_M15,EURGBP_70_2.27.108_SELL_M15,EURGBP_7_3.16.177_SELL_M15,EURGBP_8_6.1.186_SELL_M15,EURGBP_9_5.2.127_SELL_M15,EURUSD_11_1.42.105_SELL_M15,EURUSD_12_3.47.124_BUY_M15,EURUSD_13_6.46.178_BUY_M15,EURUSD_14_5.6.167_BUY_M15,EURUSD_18_6.6.111_SELL_M15,EURUSD_59_2.34.129_SELL_M15,EURUSD_64_4.34.165_BUY_M15,EURUSD_71_5.30.159_SELL_M15,EURUSD_72_5.42.127_SELL_M15,EURUSD_73_5.43.181_SELL_M15,GBPJPY_50_5.35.116_BUY_M15,GBPJPY_65_2.14.157_BUY_M15,GBPJPY_66_4.17.131_BOTH_M15,GBPJPY_67_4.19.99_BOTH_M15,GBPUSD_19_0.13205_BUY_M15,GBPUSD_20_1.32.126_BUY_M15,GBPUSD_21_3.3.167_BUY_M15,GBPUSD_22_6.11.100_SELL_M15,GBPUSD_69_3.13.113_BUY_M15,GBPUSD_74_6.52.179_SELL_M15,NZDUSD_23_2.12.147_SELL_M15,NZDUSD_24_4.41.120_SELL_M15,NZDUSD_25_5.7.105_SELL_M15,NZDUSD_26_2.6.180_SELL_M15,NZDUSD_27_6.16.107_SELL_M15,NZDUSD_75_4.73.120_SELL_M15,NZDUSD_76_5.71.164_BUY_M15,US500.cash_28_3.8.114_BUY_M15,US500.cash_29_3.32.156_BUY_M15,USDCAD_30_2.34.141_BUY_M15,USDCAD_31_3.2.189_BUY_M15,USDCAD_32_4.16.175_BUY_M15,USDCAD_33_5.11.180_BUY_M15,USDCAD_34_1.8.187_BUY_M15,USDCAD_51_6.27.122_BUY_M15,USDCAD_77_3.51.113_SELL_M15,USDCHF_35_3.1.133_SELL_M15,USDCHF_36_4.5.112_SELL_M15,USDCHF_52_3.17.186_BOTH_M15,USDCHF_53_6.47.153_BOTH_M15,USDCHF_55_6.23.134_BUY_M15,USDJPY_37_0.18430_BUY_M15,USDJPY_38_1.35.168_BUY_M15,USDJPY_39_6.27.190_BUY_M15,USDJPY_40_2.4.138_BUY_M15,USDJPY_41_2.5.172_BUY_M15,USDJPY_57_4.8.181_BUY_M15,USOIL.cash_42_1.25.121_BUY_M15,USOIL.cash_43_5.11.112_BUY_M15,USOIL.cash_44_6.17.127_BUY_M15,USOIL.cash_54_4.18.190_BOTH_M15,XAUUSD_45_2.13.130_BUY_M15,XAUUSD_58_5.6.136_BUY_M15
AUDUSD_60_1.31.145_SELL_M15,0.06521739130434782,0.02510460251046025,0.020833333333333332,0.04700854700854701,0.038135593220338986,0.020833333333333332,0.016597510373443983,0.13953488372093023,0.38202247191011235,0.2694300518134715,1.0,0.12903225806451613,0.2,0.06521739130434782,0.04700854700854701,0.05150214592274678,0.05603448275862069,0.06060606060606061,0.06060606060606061,0.06521739130434782,0.05603448275862069,0.11818181818181818,0.03361344537815126,0.04700854700854701,0.04700854700854701,0.11363636363636363,0.1036036036036036,0.025,0.1036036036036036,0.10222222222222223,0.08888888888888889,0.029411764705882353,0.04700854700854701,0.05603448275862069,0.04680851063829787,0.0379746835443038,0.038135593220338986,0.029411764705882353,0.06060606060606061,0.0881057268722467,0.1031390134529148,0.11363636363636363,0.13425925925925927,0.2436548223350254,0.18932038834951456,0.1336405529953917,0.1778846153846154,0.03375527426160337,0.04602510460251046,0.05220883534136546,0.1778846153846154,0.16037735849056603,0.1722488038277512,0.07929515418502203,0.07894736842105263,0.13425925925925927,0.0425531914893617,0.02510460251046025,0.07929515418502203,0.04700854700854701,0.09865470852017937,0.07456140350877193,0.04700854700854701,0.06986899563318777,0.0425531914893617,0.06521739130434782,0.07929515418502203,0.0425531914893617,0.06060606060606061,0.0703883495145631,0.08226221079691516,0.08226221079691516,0.05042016806722689,0.055776892430278883
AUDUSD_61_6.25.174_SELL_M15,0.042735042735042736,0.029535864978902954,0.02092050209205021,0.042735042735042736,0.05172413793103448,0.025210084033613446,0.02092050209205021,0.23232323232323232,0.21287128712871287,0.25773195876288657,0.12903225806451613,1.0,0.1085972850678733,0.03829787234042553,0.03829787234042553,0.07017543859649122,0.05172413793103448,0.03829787234042553,0.08444444444444445,0.04721030042918455,0.04721030042918455,0.084070796460177,0.029411764705882353,0.029535864978902954,0.029535864978902954,0.1141552511415525,0.10909090909090909,0.029411764705882353,0.11926605504587157,0.11261261261261261,0.1141552511415525,0.029535864978902954,0.042735042735042736,0.05627705627705628,0.05603448275862069,0.038135593220338986,0.03389830508474576,0.02092050209205021,0.06086956521739131,0.06493506493506493,0.15023474178403756,0.14553990610328638,0.08928571428571429,0.17307692307692307,0.25773195876288657,0.16666666666666666,0.1902439024390244,0.008264462809917356,0.020491803278688523,0.044,0.14018691588785046,0.12903225806451613,0.1619047619047619,0.10407239819004525,0.1085972850678733,0.12442396313364056,0.025210084033613446,0.03829787234042553,0.09417040358744394,0.05627705627705628,0.09417040358744394,0.09417040358744394,0.07488986784140969,0.07017543859649122,0.07488986784140969,0.05627705627705628,0.07488986784140969,0.07964601769911504,0.03829787234042553,0.06796116504854369,0.08247422680412371,0.08247422680412371,0.0375,0.056
AUDUSD_6_5.9.126_SELL_M15,0.07456140350877193,0.00823045267489712,0.012396694214876033,0.06986899563318777,0.029411764705882353,0.04700854700854701,0.012396694214876033,0.1085972850678733,0.24242424242424243,0.20689655172413793,0.2,0.1085972850678733,1.0,0.05150214592274678,0.04700854700854701,0.05150214592274678,0.06521739130434782,0.06060606060606061,0.084070796460177,0.0425531914893617,0.084070796460177,0.08370044052863436,0.04680851063829787,0.0425531914893617,0.05150214592274678,0.13953488372093023,0.13425925925925927,0.025,0.09375,0.10222222222222223,0.1187214611872146,0.03375527426160337,0.05150214592274678,0.06521739130434782,0.06493506493506493,0.0423728813559322,0.07456140350877193,0.03375527426160337,0.084070796460177,0.11764705882352941,0.11312217194570136,0.09865470852017937,0.13953488372093023,0.13953488372093023,0.15023474178403756,0.11818181818181818,0.12385321100917432,0.012396694214876033,0.041666666666666664,0.043824701195219126,0.12903225806451613,0.12844036697247707,0.15566037735849056,0.06060606060606061,0.10810810810810811,0.12903225806451613,0.03375527426160337,0.020833333333333332,0.09865470852017937,0.06060606060606061,0.07929515418502203,0.05603448275862069,0.05603448275862069,0.038135593220338986,0.07929515418502203,0.07929515418502203,0.084070796460177,0.06986899563318777,0.07929515418502203,0.0703883495145631,0.08226221079691516,0.08226221079691516,0.05042016806722689,0.03515625
EURGBP_10_5.21.111_SELL_M15,0.07017543859649122,0.042735042735042736,0.06550218340611354,0.07488986784140969,0.05172413793103448,0.06086956521739131,0.06550218340611354,0.06086956521739131,0.05150214592274678,0.04721030042918455,0.06521739130434782,0.03829787234042553,0.05150214592274678,1.0,0.0990990990990991,0.02092050209205021,0.1619047619047619,0.13488372093023257,0.1674641148325359,0.26424870466321243,0.23232323232323232,0.07456140350877193,0.0425531914893617,0.029535864978902954,0.04721030042918455,0.05627705627705628,0.07017543859649122,0.029411764705882353,0.06550218340611354,0.06465517241379311,0.05172413793103448,0.07964601769911504,0.07964601769911504,0.07017543859649122,0.07456140350877193,0.06986899563318777,0.08928571428571429,0.06086956521739131,0.029535864978902954,0.0423728813559322,0.038135593220338986,0.029535864978902954,0.05172413793103448,0.06086956521739131,0.05172413793103448,0.05603448275862069,0.03829787234042553,0.09417040358744394,0.059574468085106386,0.05668016194331984,0.042735042735042736,0.05603448275862069,0.042735042735042736,0.03389830508474576,0.0425531914893617,0.03829787234042553,0.042735042735042736,0.04721030042918455,0.07964601769911504,0.03829787234042553,0.07017543859649122,0.042735042735042736,0.04721030042918455,0.06550218340611354,0.06086956521739131,0.04721030042918455,0.05172413793103448,0.06550218340611354,0.042735042735042736,0.08641975308641975,0.08527131782945736,0.08527131782945736,0.06866952789699571,0.060240963855421686
EURGBP_49_2.36.141_BOTH_M15,0.05172413793103448,0.05172413793103448,0.04721030042918455,0.05627705627705628,0.05627705627705628,0.07017543859649122,0.04721030042918455,0.06086956521739131,0.05603448275862069,0.04721030042918455,0.04700854700854701,0.03829787234042553,0.04700854700854701,0.0990990990990991,1.0,0.05627705627705628,0.11926605504587157,0.1141552511415525,0.10909090909090909,0.12962962962962962,0.13488372093023257,0.04700854700854701,0.07929515418502203,0.08928571428571429,0.07017543859649122,0.05172413793103448,0.10407239819004525,0.084070796460177,0.08444444444444445,0.06465517241379311,0.07488986784140969,0.08928571428571429,0.09417040358744394,0.08928571428571429,0.09865470852017937,0.07456140350877193,0.09417040358744394,0.09417040358744394,0.029535864978902954,0.0603448275862069,0.0425531914893617,0.029535864978902954,0.06086956521739131,0.07017543859649122,0.05627705627705628,0.0425531914893617,0.05627705627705628,0.07488986784140969,0.03319502074688797,0.03162055335968379,0.04721030042918455,0.06521739130434782,0.06086956521739131,0.029535864978902954,0.04700854700854701,0.05627705627705628,0.06086956521739131,0.06086956521739131,0.05627705627705628,0.029535864978902954,0.05172413793103448,0.06550218340611354,0.07017543859649122,0.05627705627705628,0.06086956521739131,0.07017543859649122,0.05627705627705628,0.08444444444444445,0.07964601769911504,0.0891089108910891,0.06060606060606061,0.06060606060606061,0.06866952789699571,0.06451612903225806
EURGBP_62_3.31.132_BUY_M15,0.029535864978902954,0.029535864978902954,0.03389830508474576,0.05172413793103448,0.04721030042918455,0.03829787234042553,0.03389830508474576,0.07488986784140969,0.06521739130434782,0.08444444444444445,0.05150214592274678,0.07017543859649122,0.05150214592274678,0.02092050209205021,0.05627705627705628,1.0,0.008264462809917356,0.029535864978902954,0.042735042735042736,0.016666666666666666,0.012448132780082987,0.02510460251046025,0.084070796460177,0.05627705627705628,0.07964601769911504,0.029535864978902954,0.008264462809917356,0.06060606060606061,0.029535864978902954,0.03347280334728033,0.02092050209205021,0.016666666666666666,0.03829787234042553,0.02092050209205021,0.02510460251046025,0.020833333333333332,0.042735042735042736,0.04721030042918455,0.06550218340611354,0.07423580786026202,0.07456140350877193,0.04721030042918455,0.042735042735042736,0.07017543859649122,0.07017543859649122,0.05603448275862069,0.04721030042918455,0.05627705627705628,0.0375,0.05668016194331984,0.03829787234042553,0.04700854700854701,0.04721030042918455,0.05627705627705628,0.03375527426160337,0.03829787234042553,0.05627705627705628,0.07964601769911504,0.05172413793103448,0.06086956521739131,0.07488986784140969,0.05627705627705628,0.05172413793103448,0.029535864978902954,0.029535864978902954,0.03829787234042553,0.04721030042918455,0.03389830508474576,0.04721030042918455,0.06796116504854369,0.06598984771573604,0.06598984771573604,0.07327586206896551,0.06451612903225806
EURGBP_63_4.21.189_SELL_M15,0.07488986784140969,0.07488986784140969,0.042735042735042736,0.0990990990990991,0.07488986784140969,0.06550218340611354,0.042735042735042736,0.042735042735042736,0.05150214592274678,0.05172413793103448,0.05603448275862069,0.05172413793103448,0.06521739130434782,0.1619047619047619,0.11926605504587157,0.008264462809917356,1.0,0.2708333333333333,0.15639810426540285,0.15639810426540285,0.24489795918367346,0.06060606060606061,0.06986899563318777,0.06550218340611354,0.06086956521739131,0.09417040358744394,0.13488372093023257,0.0425531914893617,0.13488372093023257,0.08333333333333333,0.06550218340611354,0.09417040358744394,0.07964601769911504,0.10909090909090909,0.11363636363636363,0.06521739130434782,0.08928571428571429,0.07964601769911504,0.05627705627705628,0.07894736842105263,0.05150214592274678,0.042735042735042736,0.06550218340611354,0.04721030042918455,0.05172413793103448,0.038135593220338986,0.06086956521739131,0.11926605504587157,0.09210526315789473,0.0398406374501992,0.06550218340611354,0.05603448275862069,0.06550218340611354,0.042735042735042736,0.038135593220338986,0.07488986784140969,0.07017543859649122,0.07017543859649122,0.09417040358744394,0.04721030042918455,0.07017543859649122,0.07488986784140969,0.04721030042918455,0.05627705627705628,0.06550218340611354,0.06086956521739131,0.04721030042918455,0.05627705627705628,0.08928571428571429,0.09725685785536159,0.09375,0.09375,0.008097165991902834,0.047619047619047616
EURGBP_70_2.27.108_SELL_M15,0.07964601769911504,0.07017543859649122,0.07017543859649122,0.06550218340611354,0.06550218340611354,0.06086956521739131,0.07017543859649122,0.05172413793103448,0.05603448275862069,0.042735042735042736,0.06060606060606061,0.03829787234042553,0.06060606060606061,0.13488372093023257,0.1141552511415525,0.029535864978902954,0.2708333333333333,1.0,0.1619047619047619,0.14018691588785046,0.18446601941747573,0.06986899563318777,0.06060606060606061,0.06086956521739131,0.04721030042918455,0.08444444444444445,0.08444444444444445,0.0425531914893617,0.10909090909090909,0.0881057268722467,0.08444444444444445,0.05172413793103448,0.04721030042918455,0.08928571428571429,0.1036036036036036,0.07456140350877193,0.08928571428571429,0.07964601769911504,0.042735042735042736,0.055793991416309016,0.07929515418502203,0.04721030042918455,0.05627705627705628,0.05627705627705628,0.06086956521739131,0.06986899563318777,0.06550218340611354,0.12442396313364056,0.06866952789699571,0.05668016194331984,0.07488986784140969,0.05150214592274678,0.07017543859649122,0.03389830508474576,0.029411764705882353,0.05627705627705628,0.10909090909090909,0.06086956521739131,0.07017543859649122,0.03829787234042553,0.06086956521739131,0.05172413793103448,0.06550218340611354,0.04721030042918455,0.10909090909090909,0.05172413793103448,0.042735042735042736,0.09417040358744394,0.0990990990990991,0.1,0.08527131782945736,0.08527131782945736,0.046218487394957986,0.05179282868525897
EURGBP_7_3.16.177_SELL_M15,0.07488986784140969,0.06086956521739131,0.08444444444444445,0.05627705627705628,0.06550218340611354,0.07017543859649122,0.08444444444444445,0.07964601769911504,0.06986899563318777,0.07017543859649122,0.06060606060606061,0.08444444444444445,0.084070796460177,0.1674641148325359,0.10909090909090909,0.042735042735042736,0.15639810426540285,0.1619047619047619,1.0,0.178743961352657,0.24489795918367346,0.09375,0.06060606060606061,0.07017543859649122,0.04721030042918455,0.12962962962962962,0.12442396313364056,0.05150214592274678,0.10407239819004525,0.11261261261261261,0.10909090909090909,0.07964601769911504,0.07488986784140969,0.06550218340611354,0.084070796460177,0.084070796460177,0.08444444444444445,0.07488986784140969,0.06550218340611354,0.06493506493506493,0.08888888888888889,0.07017543859649122,0.08444444444444445,0.07964601769911504,0.07017543859649122,0.05150214592274678,0.06086956521739131,0.0990990990990991,0.07792207792207792,0.04819277108433735,0.07964601769911504,0.05150214592274678,0.05627705627705628,0.042735042735042736,0.05603448275862069,0.06550218340611354,0.06550218340611354,0.042735042735042736,0.08444444444444445,0.03829787234042553,0.06550218340611354,0.07964601769911504,0.05627705627705628,0.05627705627705628,0.08444444444444445,0.042735042735042736,0.07488986784140969,0.07488986784140969,0.07017543859649122,0.10275689223057644,0.07969151670951156,0.07969151670951156,0.05508474576271186,0.07755102040816327
EURGBP_8_6.1.186_SELL_M15,0.07488986784140969,0.05627705627705628,0.06086956521739131,0.06550218340611354,0.06086956521739131,0.04721030042918455,0.06086956521739131,0.05627705627705628,0.05603448275862069,0.029535864978902954,0.06521739130434782,0.04721030042918455,0.0425531914893617,0.26424870466321243,0.12962962962962962,0.016666666666666666,0.15639810426540285,0.14018691588785046,0.178743961352657,1.0,0.2708333333333333,0.05150214592274678,0.0425531914893617,0.05172413793103448,0.025210084033613446,0.06086956521739131,0.0990990990990991,0.06060606060606061,0.05172413793103448,0.07391304347826087,0.07488986784140969,0.08928571428571429,0.08444444444444445,0.07964601769911504,0.09375,0.06986899563318777,0.09417040358744394,0.08444444444444445,0.03829787234042553,0.0423728813559322,0.038135593220338986,0.05627705627705628,0.04721030042918455,0.03829787234042553,0.025210084033613446,0.04700854700854701,0.04721030042918455,0.09417040358744394,0.06866952789699571,0.03571428571428571,0.05172413793103448,0.038135593220338986,0.05627705627705628,0.05172413793103448,0.029411764705882353,0.03829787234042553,0.06550218340611354,0.03829787234042553,0.07017543859649122,0.03829787234042553,0.05627705627705628,0.04721030042918455,0.03829787234042553,0.05627705627705628,0.05627705627705628,0.042735042735042736,0.05627705627705628,0.05627705627705628,0.05172413793103448,0.08108108108108109,0.07969151670951156,0.07969151670951156,0.046218487394957986,0.06451612903225806
EURGBP_9_5.2.127_SELL_M15,0.06086956521739131,0.07964601769911504,0.07017543859649122,0.07017543859649122,0.042735042735042736,0.05627705627705628,0.07017543859649122,0.05172413793103448,0.06060606060606061,0.025210084033613446,0.05603448275862069,0.04721030042918455,0.084070796460177,0.23232323232323232,0.13488372093023257,0.012448132780082987,0.24489795918367346,0.18446601941747573,0.24489795918367346,0.2708333333333333,1.0,0.06986899563318777,0.04700854700854701,0.06086956521739131,0.06086956521739131,0.09417040358744394,0.08928571428571429,0.05150214592274678,0.07488986784140969,0.09292035398230089,0.07964601769911504,0.07488986784140969,0.05627705627705628,0.07488986784140969,0.06986899563318777,0.06521739130434782,0.0990990990990991,0.06086956521739131,0.03829787234042553,0.0603448275862069,0.05603448275862069,0.042735042735042736,0.06086956521739131,0.07017543859649122,0.04721030042918455,0.04700854700854701,0.04721030042918455,0.07488986784140969,0.07792207792207792,0.03571428571428571,0.07017543859649122,0.0425531914893617,0.06086956521739131,0.04721030042918455,0.038135593220338986,0.05627705627705628,0.07488986784140969,0.05627705627705628,0.07017543859649122,0.03389830508474576,0.04721030042918455,0.06086956521739131,0.03829787234042553,0.05627705627705628,0.07964601769911504,0.03389830508474576,0.06086956521739131,0.07488986784140969,0.07488986784140969,0.116751269035533,0.09375,0.09375,0.046218487394957986,0.06882591093117409
EURUSD_11_1.42.105_SELL_M15,0.05603448275862069,0.020833333333333332,0.05603448275862069,0.0425531914893617,0.06521739130434782,0.05150214592274678,0.05150214592274678,0.1085972850678733,0.1031390134529148,0.1085972850678733,0.11818181818181818,0.084070796460177,0.08370044052863436,0.07456140350877193,0.04700854700854701,0.02510460251046025,0.06060606060606061,0.06986899563318777,0.09375,0.05150214592274678,0.06986899563318777,1.0,0.004081632653061225,0.00823045267489712,0.02510460251046025,0.21890547263681592,0.12903225806451613,0.025,0.13425925925925927,0.10222222222222223,0.1085972850678733,0.0425531914893617,0.03375527426160337,0.038135593220338986,0.0379746835443038,0.055793991416309016,0.020833333333333332,0.016597510373443983,0.02510460251046025,0.06465517241379311,0.09821428571428571,0.1036036036036036,0.11363636363636363,0.1085972850678733,0.1187214611872146,0.08370044052863436,0.07456140350877193,0.020833333333333332,0.04602510460251046,0.056451612903225805,0.13425925925925927,0.1031390134529148,0.12385321100917432,0.06986899563318777,0.06956521739130435,0.07456140350877193,0.038135593220338986,0.020833333333333332,0.1036036036036036,0.06060606060606061,0.06986899563318777,0.05150214592274678,0.05150214592274678,0.0425531914893617,0.084070796460177,0.03375527426160337,0.08888888888888889,0.06521739130434782,0.05150214592274678,0.072992700729927,0.07672634271099744,0.07672634271099744,0.04602510460251046,0.0642570281124498
EURUSD_12_3.47.124_BUY_M15,0.04700854700854701,0.05603448275862069,0.038135593220338986,0.07456140350877193,0.05150214592274678,0.06521739130434782,0.038135593220338986,0.029411764705882353,0.01652892561983471,0.020833333333333332,0.03361344537815126,0.029411764705882353,0.04680851063829787,0.0425531914893617,0.07929515418502203,0.084070796460177,0.06986899563318777,0.06060606060606061,0.06060606060606061,0.0425531914893617,0.04700854700854701,0.004081632653061225,1.0,0.21890547263681592,0.21287128712871287,0.029411764705882353,0.016597510373443983,0.1232876712328767,0.02510460251046025,0.029045643153526972,0.016597510373443983,0.0425531914893617,0.09865470852017937,0.06060606060606061,0.06493506493506493,0.08370044052863436,0.1187214611872146,0.2436548223350254,0.06986899563318777,0.060085836909871244,0.0379746835443038,0.016597510373443983,0.06986899563318777,0.029411764705882353,0.012396694214876033,0.0423728813559322,0.038135593220338986,0.09375,0.1013215859030837,0.048,0.020833333333333332,0.0379746835443038,0.03375527426160337,0.02510460251046025,0.055793991416309016,0.0425531914893617,0.1085972850678733,0.06521739130434782,0.02510460251046025,0.029411764705882353,0.02510460251046025,0.06521739130434782,0.05150214592274678,0.06060606060606061,0.029411764705882353,0.05150214592274678,0.0425531914893617,0.04700854700854701,0.05603448275862069,0.09701492537313433,0.06852791878172589,0.06852791878172589,0.05042016806722689,0.0860655737704918
EURUSD_13_6.46.178_BUY_M15,0.06086956521739131,0.04721030042918455,0.04721030042918455,0.06086956521739131,0.07017543859649122,0.05627705627705628,0.04721030042918455,0.03829787234042553,0.0425531914893617,0.03389830508474576,0.04700854700854701,0.029535864978902954,0.0425531914893617,0.029535864978902954,0.08928571428571429,0.05627705627705628,0.06550218340611354,0.06086956521739131,0.07017543859649122,0.05172413793103448,0.06086956521739131,0.00823045267489712,0.21890547263681592,1.0,0.15639810426540285,0.05172413793103448,0.02092050209205021,0.11363636363636363,0.03829787234042553,0.024896265560165973,0.03389830508474576,0.06086956521739131,0.07964601769911504,0.05627705627705628,0.06060606060606061,0.12385321100917432,0.0990990990990991,0.2019704433497537,0.07017543859649122,0.08370044052863436,0.04700854700854701,0.02092050209205021,0.06550218340611354,0.03389830508474576,0.025210084033613446,0.038135593220338986,0.03829787234042553,0.09417040358744394,0.12669683257918551,0.05241935483870968,0.029535864978902954,0.0425531914893617,0.03389830508474576,0.025210084033613446,0.038135593220338986,0.03389830508474576,0.1141552511415525,0.09417040358744394,0.025210084033613446,0.05627705627705628,0.03389830508474576,0.06086956521739131,0.03829787234042553,0.042735042735042736,0.042735042735042736,0.06550218340611354,0.03389830508474576,0.03829787234042553,0.08928571428571429,0.10831234256926953,0.0741687979539642,0.0741687979539642,0.05508474576271186,0.056
EURUSD_14_5.6.167_BUY_M15,0.07017543859649122,0.07017543859649122,0.06550218340611354,0.06086956521739131,0.05172413793103448,0.05172413793103448,0.06550218340611354,0.025210084033613446,0.03375527426160337,0.029535864978902954,0.04700854700854701,0.029535864978902954,0.05150214592274678,0.04721030042918455,0.07017543859649122,0.07964601769911504,0.06086956521739131,0.04721030042918455,0.04721030042918455,0.025210084033613446,0.06086956521739131,0.02510460251046025,0.21287128712871287,0.15639810426540285,1.0,0.025210084033613446,0.008264462809917356,0.16666666666666666,0.016666666666666666,0.012295081967213115,0.029535864978902954,0.07964601769911504,0.09417040358744394,0.08928571428571429,0.07929515418502203,0.12385321100917432,0.09417040358744394,0.1509433962264151,0.03389830508474576,0.0423728813559322,0.029411764705882353,0.025210084033613446,0.04721030042918455,0.016666666666666666,0.016666666666666666,0.02510460251046025,0.016666666666666666,0.09417040358744394,0.06866952789699571,0.044,0.02092050209205021,0.029411764705882353,0.025210084033613446,0.025210084033613446,0.029411764705882353,0.03389830508474576,0.10909090909090909,0.1509433962264151,0.012448132780082987,0.06086956521739131,0.05627705627705628,0.042735042735042736,0.03829787234042553,0.06086956521739131,0.029535864978902954,0.05172413793103448,0.04721030042918455,0.04721030042918455,0.07964601769911504,0.09725685785536159,0.08247422680412371,0.08247422680412371,0.05508474576271186,0.07317073170731707
EURUSD_18_6.6.111_SELL_M15,0.07017543859649122,0.03829787234042553,0.05627705627705628,0.06086956521739131,0.06550218340611354,0.07017543859649122,0.05172413793103448,0.11926605504587157,0.1187214611872146,0.13488372093023257,0.11363636363636363,0.1141552511415525,0.13953488372093023,0.05627705627705628,0.05172413793103448,0.029535864978902954,0.09417040358744394,0.08444444444444445,0.12962962962962962,0.06086956521739131,0.09417040358744394,0.21890547263681592,0.029411764705882353,0.05172413793103448,0.025210084033613446,1.0,0.22,0.016597510373443983,0.18446601941747573,0.1761904761904762,0.22,0.03389830508474576,0.03829787234042553,0.05172413793103448,0.06060606060606061,0.05603448275862069,0.06550218340611354,0.016666666666666666,0.07488986784140969,0.12844036697247707,0.15023474178403756,0.09417040358744394,0.1141552511415525,0.10909090909090909,0.13488372093023257,0.11363636363636363,0.13488372093023257,0.016666666666666666,0.07327586206896551,0.07851239669421488,0.12962962962962962,0.084070796460177,0.12442396313364056,0.042735042735042736,0.06060606060606061,0.08444444444444445,0.05627705627705628,0.03389830508474576,0.12962962962962962,0.08444444444444445,0.08928571428571429,0.07017543859649122,0.03829787234042553,0.06086956521739131,0.08444444444444445,0.03829787234042553,0.10909090909090909,0.07964601769911504,0.05627705627705628,0.07317073170731707,0.07692307692307693,0.07692307692307693,0.0375,0.060240963855421686
EURUSD_59_2.34.129_SELL_M15,0.042735042735042736,0.06086956521739131,0.06086956521739131,0.08928571428571429,0.08444444444444445,0.06550218340611354,0.05627705627705628,0.11926605504587157,0.09865470852017937,0.1141552511415525,0.1036036036036036,0.10909090909090909,0.13425925925925927,0.07017543859649122,0.10407239819004525,0.008264462809917356,0.13488372093023257,0.08444444444444445,0.12442396313364056,0.0990990990990991,0.08928571428571429,0.12903225806451613,0.016597510373443983,0.02092050209205021,0.008264462809917356,0.22,1.0,0.004098360655737705,0.3942857142857143,0.31382978723404253,0.36312849162011174,0.04721030042918455,0.07017543859649122,0.05172413793103448,0.05603448275862069,0.012396694214876033,0.06550218340611354,0.03389830508474576,0.07964601769911504,0.1336405529953917,0.16666666666666666,0.08928571428571429,0.09417040358744394,0.0990990990990991,0.10407239819004525,0.09375,0.14018691588785046,0.016666666666666666,0.07327586206896551,0.044,0.1509433962264151,0.084070796460177,0.14018691588785046,0.03389830508474576,0.084070796460177,0.08444444444444445,0.029535864978902954,0.016666666666666666,0.14553990610328638,0.05172413793103448,0.0990990990990991,0.05172413793103448,0.03829787234042553,0.07964601769911504,0.08928571428571429,0.07964601769911504,0.09417040358744394,0.10407239819004525,0.06086956521739131,0.06796116504854369,0.06870229007633588,0.06870229007633588,0.0375,0.043478260869565216
EURUSD_64_4.34.165_BUY_M15,0.06986899563318777,0.06060606060606061,0.05150214592274678,0.05150214592274678,0.06521739130434782,0.06986899563318777,0.05150214592274678,0.020833333333333332,0.025,0.016597510373443983,0.025,0.029411764705882353,0.025,0.029411764705882353,0.084070796460177,0.06060606060606061,0.0425531914893617,0.0425531914893617,0.05150214592274678,0.06060606060606061,0.05150214592274678,0.025,0.1232876712328767,0.11363636363636363,0.16666666666666666,0.016597510373443983,0.004098360655737705,1.0,0.012396694214876033,0.008130081300813009,0.00823045267489712,0.08888888888888889,0.09375,0.07929515418502203,0.07894736842105263,0.11312217194570136,0.1036036036036036,0.12903225806451613,0.0425531914893617,0.01646090534979424,0.02074688796680498,0.03375527426160337,0.05150214592274678,0.016597510373443983,0.020833333333333332,0.012345679012345678,0.012396694214876033,0.12385321100917432,0.07296137339055794,0.03557312252964427,0.012396694214876033,0.0423728813559322,0.038135593220338986,0.029411764705882353,0.05128205128205128,0.05150214592274678,0.12385321100917432,0.12903225806451613,0.004098360655737705,0.06060606060606061,0.03375527426160337,0.05603448275862069,0.04700854700854701,0.06060606060606061,0.05603448275862069,0.06060606060606061,0.038135593220338986,0.05150214592274678,0.06986899563318777,0.09158415841584158,0.04987531172069826,0.04987531172069826,0.05485232067510549,0.055776892430278883
