strategy_id,AUDJPY_1_3.14.146_BUY_M15,AUDJPY_2_5.20.109_BUY_M15,AUDJPY_3_3.19_BUY_M15,AUDJPY_46_3.50.181_BUY_M15,AUDJPY_47_6.30.171_BOTH_M15,AUDJPY_56_1.14.109_BUY_M15,AUDJPY_78_3.7.108_BUY_M15,AUDUSD_48_5.8.189_SELL_M15,AUDUSD_4_3.27.109_SELL_M15,AUDUSD_5_6.3.178_SELL_M15,AUDUSD_60_1.31.145_SELL_M15,AUDUSD_61_6.25.174_SELL_M15,AUDUSD_6_5.9.126_SELL_M15,EURGBP_10_5.21.111_SELL_M15,EURGBP_49_2.36.141_BOTH_M15,EURGBP_62_3.31.132_BUY_M15,EURGBP_63_4.21.189_SELL_M15,EURGBP_70_2.27.108_SELL_M15,EURGBP_7_3.16.177_SELL_M15,EURGBP_8_6.1.186_SELL_M15,EURGBP_9_5.2.127_SELL_M15,EURUSD_11_1.42.105_SELL_M15,EURUSD_12_3.47.124_BUY_M15,EURUSD_13_6.46.178_BUY_M15,EURUSD_14_5.6.167_BUY_M15,EURUSD_18_6.6.111_SELL_M15,EURUSD_59_2.34.129_SELL_M15,EURUSD_64_4.34.165_BUY_M15,EURUSD_71_5.30.159_SELL_M15,EURUSD_72_5.42.127_SELL_M15,EURUSD_73_5.43.181_SELL_M15,GBPJPY_50_5.35.116_BUY_M15,GBPJPY_65_2.14.157_BUY_M15,GBPJPY_66_4.17.131_BOTH_M15,GBPJPY_67_4.19.99_BOTH_M15,GBPUSD_19_0.13205_BUY_M15,GBPUSD_20_1.32.126_BUY_M15,GBPUSD_21_3.3.167_BUY_M15,GBPUSD_22_6.11.100_SELL_M15,GBPUSD_69_3.13.113_BUY_M15,GBPUSD_74_6.52.179_SELL_M15,NZDUSD_23_2.12.147_SELL_M15,NZDUSD_24_4.41.120_SELL_M15,NZDUSD_25_5.7.105_SELL_M15,NZDUSD_26_2.6.180_SELL_M15,NZDUSD_27_6.16.107_SELL_M15,NZDUSD_75_4.73.120_SELL_M15,NZDUSD_76_5.71.164_BUY_M15,US500.cash_28_3.8.114_BUY_M15,US500.cash_29_3.32.156_BUY_M15,USDCAD_30_2.34.141_BUY_M15,USDCAD_31_3.2.189_BUY_M15,USDCAD_32_4.16.175_BUY_M15,USDCAD_33_5.11.180_BUY_M15,USDCAD_34_1.8.187_BUY_M15,USDCAD_51_6.27.122_BUY_M15,USDCAD_77_3.51.113_SELL_M15,USDCHF_35_3.1.133_SELL_M15,USDCHF_36_4.5.112_SELL_M15,USDCHF_52_3.17.186_BOTH_M15,USDCHF_53_6.47.153_BOTH_M15,USDCHF_55_6.23.134_BUY_M15,USDJPY_37_0.18430_BUY_M15,USDJPY_38_1.35.168_BUY_M15,USDJPY_39_6.27.190_BUY_M15,USDJPY_40_2.4.138_BUY_M15,USDJPY_41_2.5.172_BUY_M15,USDJPY_57_4.8.181_BUY_M15,USOIL.cash_42_1.25.121_BUY_M15,USOIL.cash_43_5.11.112_BUY_M15,USOIL.cash_44_6.17.127_BUY_M15,USOIL.cash_54_4.18.190_BOTH_M15,XAUUSD_45_2.13.130_BUY_M15,XAUUSD_58_5.6.136_BUY_M15
AUDJPY_1_3.14.146_BUY_M15,1.0,0.3195834936424485,0.3550231631511649,0.26663486694537686,0.4671111049031131,0.284110169112347,0.35507045030786416,-0.19954118889847455,-0.1035259364854563,-0.05278820260330938,-0.25589814448361686,0.09766996596940852,-0.1157157452796456,0.21112490944085072,-0.37025260483738764,0.19991325078067165,0.242960231783287,-0.11874161589142375,0.19041312018285456,-0.013672224820837584,-0.006653420906130625,-0.0712411474532466,0.19255281136276475,0.2188611059604662,-0.16155373338161264,0.031405693226240136,0.2559338442241467,-0.2276742271045429,0.13796666281324238,0.3184146880860887,0.1083485481906864,0.047359351928382955,0.0028805697562430677,0.04947894506153622,-0.0638954604320972,0.22223914832669658,-0.14192253781637054,0.048237743161861364,0.3097808432433821,-0.22585181845574268,0.1761607345142824,0.08054026471825838,0.18834126768951978,-0.08436075937525717,-0.042570120560672414,0.08795964086920068,0.00698635635820351,0.32412346168789335,0.13352245721699899,0.19571585263086896,0.09736320367929495,-0.12982695816489012,-0.07898177392697932,-0.19429777616394195,-0.2792725712786337,-0.06974930054244455,-0.032843458638900244,0.2673112874475768,0.1081010047911443,-0.11868895638665004,0.0030946833006139235,-0.06879728307492504,-0.026970123876363973,0.4100210918130742,0.26887672772155247,0.18185981272782212,0.3909070521400436,0.26183709003416533,-0.040306566112691934,-0.10820210206798994,0.22321997712597905,0.22321997712597905,0.16843679870536635,-0.06498766809630863
AUDJPY_2_5.20.109_BUY_M15,0.3195834936424485,1.0,0.21778553218678542,0.2712530411210777,0.42289410323055665,0.533517220593882,0.22044021658777443,-0.00022251754611544422,-0.20019353816513472,-0.3044847018206922,-0.1929331372006466,0.22291113034749452,-0.25221972725629194,-0.2189491095958975,-0.22590325615578133,0.30603541758281433,0.29725151518916976,-0.44242946082599816,0.1278339019451867,-0.34504118631625286,-0.3969681084817212,-0.3048804008936228,0.5486330326224521,0.7447445061483391,-0.21161983083927136,-0.17420736350382954,0.5774415589096853,-0.05724133028019361,0.07121652282838563,0.23239095236906723,-0.20272115576884184,-0.16212175196194797,-0.2169315029480294,0.2575040454041078,0.04941114198672084,0.49828819853794803,-0.43378441628257147,-0.03639186910780108,-0.12086581933694618,-0.3519602202035769,0.09136734457498821,0.04164279769391145,-0.2448745618219643,-0.2928875955922207,0.04818383885947175,0.3082845025687563,0.33173358898584476,0.3649113781733858,-0.20534883841614582,0.46634726454812475,0.302593025442252,-0.12605705118995642,-0.18106444701940813,-0.01865561791800692,-0.2578390473501363,0.5119685227304103,0.24025542054490512,0.4320023162982599,-0.4098537066456707,0.4994048235027748,-0.08615415484413202,-0.08679476910277055,0.3233447015833715,-0.2084792659552389,0.13453640968596745,0.07612986595677478,-0.3126468360000419,0.09512473066313282,-0.3139457213835681,-0.13952710952962089,0.23030142285169836,0.23030142285169836,0.16953876781677815,-0.12338842318217351
AUDJPY_3_3.19_BUY_M15,0.3550231631511649,0.21778553218678542,1.0,0.06272412399156764,0.5073286520403928,0.5259726480284294,0.9986024385573405,-0.041583133752033,-0.08556876812520434,-0.07790613735430617,-0.19918997767412303,-0.21870981295573844,0.06150767965715755,0.17830210096951749,-0.25369482157103085,0.19417568427143714,0.015263911693495993,0.17800788612835217,-0.2171098839477371,0.10443087749909694,-0.10748509519502471,0.1543074910083543,0.06854205916235907,0.21691644496482992,-0.20531511956384726,0.5044268182278056,0.08399614199007154,-0.24016589837817195,-0.12067017623292796,-0.10632927742071274,0.24316985503704236,0.13343509308351198,0.02276235240576622,0.28300523460543053,0.09591180852651578,0.15243815346321446,-0.016579116318865068,-0.17063603529068683,-0.11642600944220981,0.07906118817347223,0.026101729474747693,-0.14635934723840138,-0.19632412056639195,0.023398480431204547,0.19927256333983914,0.10128328598562632,-0.0974052550582944,0.11615425989296681,0.09577752483398119,-0.11534556203142168,0.1663490773222572,-0.1918902296659835,0.1461579212820542,-0.24561967143624072,-0.17122809862685148,-0.184208129559935,0.08935766168815737,0.20871084507826093,0.10926281836465959,-0.1846896605641132,0.06782178726997307,-0.117933938192787,0.01366273094246523,-0.023461984021925453,0.4683258316782997,0.46672175922873754,0.060313282511304404,0.4280075165513232,0.1435255061119852,0.103092486166641,0.015419797290983556,0.015419797290983556,-0.1493855464939257,-0.14787261963535797
AUDJPY_46_3.50.181_BUY_M15,0.26663486694537686,0.2712530411210777,0.06272412399156764,1.0,0.43321527381493524,0.276347913111311,0.06684935671166974,-0.28728331111062766,-0.20742692011489963,-0.400388745308201,-0.28559121365603013,0.4016710301632248,-0.2935817761623844,-0.3852151630551563,-0.016461901986109313,-0.35065260631621764,-0.0330818201758473,-0.41328797483606805,0.13528951885081503,-0.28794378223053435,0.010042420382611697,0.2339260314273833,-0.14150237661546655,0.1181893450858985,-0.2767941717017214,0.002017761376428872,0.122780983707762,-0.39600848376389924,-0.008120923893712594,0.6199783363164199,-0.02602600915353319,0.10888788672546779,0.09171878381141088,-0.07337358924623738,-0.10615950738897101,-0.06303254233291507,-0.5624857691859259,0.3492170397235168,0.1511613895438962,-0.04713693212372119,0.18857182384625265,0.08919636261606649,0.19706732631510454,-0.3186999468388761,-0.3788200598469357,-0.13781273630430665,-0.0352024956800208,0.12055210529931203,-0.34629221328633686,0.4752009073049499,-0.09224324030999766,-0.24091376892322514,-0.16162682582703888,-0.3060115198817112,-0.3658464564700665,-0.0036052432631119655,0.10448365977870583,-0.24689548295707547,-0.11043736813813958,0.15037631907890248,0.10512725275692646,0.12506129413720665,0.06686631744067167,0.2893263235089615,0.3045717832237619,0.09020645216164927,0.26150013259356897,-0.020216991296226738,-0.25375179936257974,-0.1333198574791309,0.1009820016463321,0.1009820016463321,0.43036991893455667,0.1000300166657542
AUDJPY_47_6.30.171_BOTH_M15,0.4671111049031131,0.42289410323055665,0.5073286520403928,0.43321527381493524,1.0,0.44913840133919863,0.5083945626784776,-0.1611393554928577,-0.27299618147442234,-0.2139769992855783,-0.3853988659660586,0.20294222178578072,-0.2245746755522987,-0.0395547506057025,-0.10026859446538532,0.09951836410935179,0.09077265323617772,-0.18226316527614014,-0.1773728871029625,0.03399868099874709,-0.041770739195016185,0.06642071057578373,0.09691293432018037,0.27496146411257205,-0.18747904575654337,0.021232455477321156,0.24535892607641757,-0.1303903788809791,-0.007548656373879076,0.1846602917972019,0.06367358217908431,0.24773170156336544,0.17890351542731447,0.2329647212465226,0.11802387120671913,0.20102251312298938,-0.19840211137497155,0.02119051010482423,0.059169240319422375,-0.04673397466196424,0.08123905049904273,-0.23994605244470227,0.0004301067864835793,-0.26590774253519794,-0.1180244102982469,-0.09595600555057687,-0.0808390522275611,0.03998929443813685,-0.057145907852003346,0.22556739857337574,0.16428084699886117,-0.42922765236167193,-0.1718180251599955,-0.4858826096893292,-0.2682447066138449,-0.045373907519823516,0.1763024209528597,0.20859534339404107,-0.17837230630576548,0.06450992436778775,0.10480374183803756,-0.13052481730326285,0.06340401336490685,0.26620235937989073,0.32552183208959135,0.25665788105549503,0.08794612923877788,0.12934353083523412,-0.31104278000649616,0.0021085395800199834,0.05206556194660604,0.05206556194660604,0.13025367342922625,-0.09399170394160486
AUDJPY_56_1.14.109_BUY_M15,0.284110169112347,0.533517220593882,0.5259726480284294,0.276347913111311,0.44913840133919863,1.0,0.5273582919802727,-0.11243879220819614,-0.1270600579924534,-0.21998989089705628,-0.03619598287804557,0.20450272375622183,-0.015472726969383989,-0.13149490890652346,-0.11145552147878598,0.2120586349950715,0.31325162784315136,0.06862730189776581,-0.10061220710907544,-0.18616675923107714,-0.20213548469481776,0.2349080084640585,0.27266688342943995,0.41886710432328034,-0.20756999971832232,0.3403683850526401,0.40021502932079095,-0.20610689189350048,0.11066965458056927,0.1072021852888965,0.11490774793300382,0.06568290465905403,0.010412662108828893,0.4273964010316492,0.17054158828196705,0.280059631369348,-0.3048238615070044,-0.1964049725591227,-0.1258437568524131,0.0222482111225573,0.18101247848948748,0.020037037961961577,-0.2714185658664673,-0.06303331637362888,0.16025079160677783,0.15948183856801015,0.1589697663941805,0.19928415102959635,-0.1936219252250941,0.2809770341995135,0.18540462531578256,-0.08995705907582553,0.14178371154408867,-0.09021170079704754,-0.09933711380820806,0.2512704522176699,0.1515436363897439,0.24951382340712383,-0.09318943385618535,0.20102699989308823,0.13340394071338998,0.1267705017374889,0.26723887324168205,-0.13235397182593825,0.37202739244851574,0.2857219235959797,-0.16927690247966268,0.2547852475422451,-0.08627992917797948,-0.061248052129090756,0.05517630639994273,0.05517630639994273,0.10207841297447988,0.03157423941089369
AUDJPY_78_3.7.108_BUY_M15,0.35507045030786416,0.22044021658777443,0.9986024385573405,0.06684935671166974,0.5083945626784776,0.5273582919802727,1.0,-0.042236967721813914,-0.09428325698177577,-0.08683334456966976,-0.2036182376578901,-0.21509752552495295,0.05602429016607658,0.16852009828094294,-0.25066605515364204,0.18902921849636492,0.01661937327455943,0.1787771065972004,-0.22177768604313836,0.10263653657178089,-0.11189393863680595,0.15756862070665223,0.06400318406338426,0.2176552764304045,-0.2111762114767308,0.5068793348463572,0.08723934894684035,-0.23641425852956632,-0.1179457198275549,-0.10446487742251111,0.24579686557956215,0.13699655639987438,0.025943557162724378,0.2863393633386423,0.09901849134180885,0.14349766340533424,-0.024204165906965308,-0.1755930927527749,-0.11694817984541436,0.08008235839721843,0.02934043404327482,-0.14569228058613734,-0.209049059024172,0.015054193155914872,0.1933109337407338,0.09504794446001597,-0.09359281230555186,0.11763527061754618,0.0786247379017051,-0.11301425151015841,0.16822186320907992,-0.1938029759910021,0.14173042744816297,-0.24970525221622042,-0.17701811136972598,-0.18533454599624338,0.09161098602300842,0.20181737191724028,0.10495074545851067,-0.18113703869953846,0.06674828889735941,-0.11757109676957517,0.014060214503073818,-0.022515619957522548,0.4696925222914864,0.4695521722115738,0.06369921086846847,0.4294433876337397,0.14193377499174092,0.10302192305900255,0.015199465658455032,0.015199465658455032,-0.1462514661263822,-0.14923851744102062
AUDUSD_48_5.8.189_SELL_M15,-0.19954118889847455,-0.00022251754611544422,-0.041583133752033,-0.28728331111062766,-0.1611393554928577,-0.11243879220819614,-0.042236967721813914,1.0,0.318575224483791,0.5518610121673146,0.14010079266297143,-0.06989063669151456,0.0452962257019513,0.05097351230206072,0.22859450787958227,0.011628705431504712,-0.14293296359675683,0.2250643477689007,-0.22646098698048167,-0.04591327678510472,-0.0774428753143047,-0.13741936972187518,0.12244621207537904,0.14398224835943674,-0.008849464963133446,0.03508825829916632,0.19123089160627157,0.38714758098071755,0.25152714973380325,-0.17726735245558112,0.28334354229253267,0.3611752096642778,-0.0904040092119987,0.26797269919155114,0.2945864348063395,0.10001855085670892,0.3113693259592144,-0.15549161368509043,-0.07247896925098975,-0.04586627875843864,-0.15954485334866889,0.03592411588878915,0.017810105897857524,0.2500846584785028,0.25402680085056917,0.019919588408435576,0.27562563442619253,-0.3041874679332651,0.10014427885361044,-0.24152324136871361,0.210953585434542,0.25399143006571184,-0.07517092961376572,0.3258142726304286,0.33232774496434814,0.21623369050550792,0.08942377266781569,0.2648060168716982,-0.3253443924635288,0.11858977369443822,-0.008928961970769882,0.06538045297495117,0.2441546039185766,-0.3368670160693575,-0.10895552760991316,-0.02200605651704854,-0.2866881250070866,-0.10285770163000967,-0.18313732008167788,-0.15118720078585482,0.062249631973160774,0.062249631973160774,-0.15783195296569213,-0.1725579773337137
AUDUSD_4_3.27.109_SELL_M15,-0.1035259364854563,-0.20019353816513472,-0.08556876812520434,-0.20742692011489963,-0.27299618147442234,-0.1270600579924534,-0.09428325698177577,0.318575224483791,1.0,0.6499301833012513,0.6970220941050201,-0.0797523248657698,0.34534681299012177,0.3011181944818126,-0.14782335354576046,0.30705426402382907,-0.15655493445856808,0.36070320956398744,0.13597821351715433,0.005145050752757045,-0.0008132904539738838,-0.0307430984193535,0.22386056885434533,-0.06517146069637458,0.21403184539613374,0.08271585264949212,0.061466303983728945,-0.08171164187461206,0.3094393325629662,-0.20381043808632726,0.13998124462399933,-0.12696142653887624,0.17683454323619463,0.12335238526177662,0.06727161931538397,0.04355298688374334,0.08973853048789872,-0.21760784712200806,0.21211948310668413,-0.20758129329047417,0.14159171065276607,0.38744660554768706,0.28594776119112414,0.4974128399832378,0.5352487933114066,0.28704899575806087,0.18564437287996638,-0.15010016265320258,0.26987370951265693,-0.305304311073782,-0.13833437880816746,0.3639089664114002,0.051894142382256814,0.4259058613416641,0.1498666663201442,0.1611266571874776,-0.21934308966352456,0.24022620000214148,0.03504378231018523,-0.0674067440971552,0.03528049450879749,0.2027711094925959,0.09936162045119312,-0.1918352465190699,-0.04122085173828406,-0.068521391494082,-0.05651324205009756,0.09482650987250411,0.018931774200326643,0.03722504825727898,0.09044709218406279,0.09044709218406279,-0.20683160297316833,-0.018875806251491843
AUDUSD_5_6.3.178_SELL_M15,-0.05278820260330938,-0.3044847018206922,-0.07790613735430617,-0.400388745308201,-0.2139769992855783,-0.21998989089705628,-0.08683334456966976,0.5518610121673146,0.6499301833012513,1.0,0.4146882551993738,-0.14869476400647222,0.2777130274849276,0.44206887141618423,0.007453465673026536,0.16537915205191614,-0.11656088574067974,0.5560944861455769,-0.02470094789344616,0.056252043818541236,0.039845749873217595,-0.05505203767899183,0.14407933362737893,-0.11460509251858354,0.3935825426537264,-0.03237000686759488,0.06273491005878036,0.30320526697530276,0.44352081638114677,-0.21713201687859854,0.24458562886956065,0.251858210082556,0.22101306091029163,0.31887284804314875,0.40873858946322167,0.02601698698314053,0.5262416736877142,-0.16889963673839029,0.20924992335133424,-0.03212205569697976,-0.04902953431663344,0.21088946092427852,0.4197878185515735,0.43323712075161336,0.3246690128464692,-0.018886091194129713,0.14125800101197278,-0.3672095975372547,0.3800934160343171,-0.3122350305113062,-0.10633489012480342,0.4328139516964735,0.09491615772261985,0.3954622935327601,0.4803551260877864,0.1449890800645268,-0.169738425140985,0.4049327181792946,-0.06356004034829763,-0.009832985388288229,0.23808096647683982,0.2961296968755189,0.10760671337947049,-0.0766730403627515,-0.1010146936131166,-0.12532987307158125,-0.00675874589839395,-0.16331365477165255,-0.09559965631285129,-0.23233531337913435,-0.20622299428606597,-0.20622299428606597,-0.19804043171648858,-0.2764136108275146
