position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,price_delta,volume_in,volume_out,profit_sum,swap_sum,commission_sum,net_sum,magic,comment_last,close_ticket,strategy_id,sample_type,source_file,source_path,environment,symbol_folder,account_type,profile_strategy_id,profile_symbol,profile_side,profile_variant_number,profile_timeframe,profile_base_name,profile_display_name,profile_extended_display_name,profile_exit_label,profile_signal_label,profile_time_label,profile_exit_profile,profile_signal_family,profile_risk_model_type,profile_sl_pips,profile_tp_pips,profile_sl_coef,profile_tp_coef,profile_trailing_coef,profile_match_status,entry_bar_time_utc,exit_bar_time_utc,bars_in_trade_m15,first_bar_open,last_bar_close,highest_high_in_trade,lowest_low_in_trade,mfe_price,mae_price,raw_mfe_abs,raw_mae_abs,mfe_abs,mae_abs,mfe_vs_entry_pct,mae_vs_entry_pct,time_to_mfe_min,time_to_mae_min,realized_abs_move,profit_capture_ratio,bars_positive_close_count,bars_negative_close_count,ohlc_history_start_utc,ohlc_history_end_utc,path_consistency_flag,path_consistency_note,path_data_status,path_data_reason,mfe_to_profile_tp_ratio,mae_to_profile_sl_ratio
2,GBPUSD,BUY,2021-07-06 00:15:00+00:00,2021-07-06 09:07:20+00:00,1.385,1.38938,0.00438,0.1,0.1,43.3,0.0,-0.5,42.8,,[tp 1.38938],2,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
4,GBPUSD,BUY,2021-07-07 17:15:00+00:00,2021-07-07 23:45:00+00:00,1.37858,1.38014,0.00156,0.1,0.1,15.1,0.0,-0.5,14.6,,Strategy 3.3.167,4,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
6,GBPUSD,BUY,2021-07-08 03:45:00+00:00,2021-07-08 09:54:40+00:00,1.37957,1.37673,-0.0028399999999999,0.1,0.1,-28.9,0.0,-0.5,-29.4,,[sl 1.37673],6,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
8,GBPUSD,BUY,2021-07-09 04:45:00+00:00,2021-07-09 15:19:40+00:00,1.37794,1.38328,0.0053400000000001,0.1,0.1,52.9,0.0,-0.5,52.4,,[tp 1.38328],8,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
10,GBPUSD,BUY,2021-07-13 11:00:00+00:00,2021-07-13 15:30:40+00:00,1.38685,1.38301,-0.0038399999999998,0.1,0.1,-38.9,0.0,-0.5,-39.4,,[sl 1.38301],10,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
12,GBPUSD,BUY,2021-07-15 03:30:00+00:00,2021-07-15 05:12:20+00:00,1.38527,1.38227,-0.0029999999999998,0.1,0.1,-30.5,0.0,-0.5,-31.0,,[sl 1.38227],12,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
14,GBPUSD,BUY,2021-07-16 09:15:00+00:00,2021-07-16 10:31:40+00:00,1.38255,1.37976,-0.0027899999999998,0.1,0.1,-28.4,0.0,-0.5,-28.9,,[sl 1.37976],14,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
16,GBPUSD,BUY,2021-07-19 03:15:00+00:00,2021-07-19 10:05:40+00:00,1.37622,1.37324,-0.0029799999999999,0.1,0.1,-30.3,0.0,-0.5,-30.8,,[sl 1.37324],16,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
18,GBPUSD,BUY,2021-07-23 05:30:00+00:00,2021-07-23 11:24:40+00:00,1.37626,1.37303,-0.00323,0.1,0.1,-32.8,0.0,-0.5,-33.3,,[sl 1.37303],18,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
20,GBPUSD,BUY,2021-07-26 09:45:00+00:00,2021-07-26 12:26:40+00:00,1.37467,1.37872,0.0040499999999998,0.1,0.1,40.0,0.0,-0.5,39.5,,[tp 1.37872],20,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
22,GBPUSD,BUY,2021-07-27 09:15:00+00:00,2021-07-27 10:25:40+00:00,1.38129,1.37875,-0.0025399999999999,0.1,0.1,-25.9,0.0,-0.5,-26.4,,[sl 1.37875],22,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
24,GBPUSD,BUY,2021-07-28 16:45:00+00:00,2021-07-28 23:45:00+00:00,1.38595,1.39059,0.0046399999999999,0.1,0.1,45.9,0.0,-0.5,45.4,,Strategy 3.3.167,24,1.38938,IS,listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\Data_Center\Data\Trades\Raw\Backtest\DEMO_ACCOUNT\GBPUSD\listOfTrades_GBPUSD_21_3.3.167_BUY_M15.csv,DEMO_ACCOUNT,GBPUSD,DEMO_ACCOUNT,,,,,,,,,,,,,,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,,,2022-01-27 08:45:00+00:00,2026-04-02 19:00:00+00:00,,,unavailable,before_ohlc_history_start,,
