Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
96,USDJPY,Buy,15.10.2021 01:30:00,113.742,0.4,15.10.2021 23:45:00,114.274,22h 15m,184.22,1288.89,-2,184.22,1288.89,53.2,390.6,1.66,12.41,Strategy 6.27.190,IS
98,USDJPY,Buy,18.10.2021 06:30:00,114.332,0.4,18.10.2021 23:45:00,114.295,17h 15m,-14.95,1273.94,-2,-14.95,1273.94,-3.7,386.9,-0.13,12.28,Strategy 6.27.190,IS
100,USDJPY,Buy,19.10.2021 15:00:00,114.202,0.4,19.10.2021 23:45:00,114.388,8h 45m,63.04,1336.98,-2,63.04,1336.98,18.6,405.5,0.56,12.84,Strategy 6.27.190,IS
102,USDJPY,Buy,20.10.2021 01:00:00,114.37,0.4,20.10.2021 23:45:30,114.353,22h 45m,-7.95,1329.03,-2,-7.95,1329.03,-1.7,403.8,-0.07,12.77,Strategy 6.27.190,IS
104,USDJPY,Buy,21.10.2021 01:30:30,114.368,0.4,21.10.2021 23:45:00,114.034,22h 14m,-119.16,1209.87,-2,-119.16,1209.87,-33.4,370.4,-1.05,11.71,Strategy 6.27.190,IS
106,USDJPY,Buy,25.10.2021 04:00:00,113.689,0.4,25.10.2021 23:45:00,113.713,19h 45m,6.44,1216.31,-2,6.44,1216.31,2.4,372.8,0.06,11.77,Strategy 6.27.190,IS
108,USDJPY,Buy,26.10.2021 03:00:00,113.766,0.4,26.10.2021 23:45:00,114.144,20h 45m,130.46,1346.77,-2,130.46,1346.77,37.8,410.6,1.16,12.94,Strategy 6.27.190,IS
110,USDJPY,Buy,29.10.2021 03:00:00,113.619,0.4,29.10.2021 23:45:00,113.989,20h 45m,127.84,1474.61,-2,127.84,1474.61,37,447.6,1.13,14.06,Strategy 6.27.190,IS
112,USDJPY,Buy,01.11.2021 00:30:00,114.094,0.4,01.11.2021 23:45:00,114.022,23h 15m,-27.26,1447.35,-2,-27.26,1447.35,-7.2,440.4,-0.24,13.82,Strategy 6.27.190,IS
114,USDJPY,Buy,02.11.2021 19:30:00,113.919,0.4,02.11.2021 23:45:00,113.941,4h 15m,5.72,1453.07,-2,5.72,1453.07,2.2,442.6,0.05,13.87,Strategy 6.27.190,IS
116,USDJPY,Buy,03.11.2021 01:15:00,113.967,0.4,03.11.2021 23:45:00,113.998,22h 30m,8.88,1461.95,-2,8.88,1461.95,3.1,445.7,0.08,13.95,Strategy 6.27.190,IS
118,USDJPY,Buy,04.11.2021 04:00:00,114.139,0.4,04.11.2021 23:45:00,113.771,19h 45m,-131.38,1330.57,-2,-131.38,1330.57,-36.8,408.9,-1.15,12.81,Strategy 6.27.190,IS
120,USDJPY,Buy,05.11.2021 02:15:00,113.832,0.4,05.11.2021 23:45:00,113.358,21h 30m,-169.26,1161.31,-2,-169.26,1161.31,-47.4,361.5,-1.49,11.31,Strategy 6.27.190,IS
122,USDJPY,Buy,08.11.2021 02:15:00,113.545,0.4,08.11.2021 23:45:00,113.222,21h 30m,-116.11,1045.2,-2,-116.11,1045.2,-32.3,329.2,-1.04,10.27,Strategy 6.27.190,IS
124,USDJPY,Buy,10.11.2021 08:45:00,112.92,0.4,10.11.2021 23:45:00,113.899,15h 0m,341.81,1387.01,-2,341.81,1387.01,97.9,427.1,3.09,13.37,Strategy 6.27.190,IS
126,USDJPY,Buy,15.11.2021 09:00:00,113.949,0.4,15.11.2021 23:45:00,114.124,14h 45m,59.34,1446.35,-2,59.34,1446.35,17.5,444.6,0.52,13.89,Strategy 6.27.190,IS
128,USDJPY,Buy,16.11.2021 00:30:00,114.136,0.4,16.11.2021 23:45:00,114.806,23h 15m,231.44,1677.79,-2,231.44,1677.79,67,511.6,2.02,15.91,Strategy 6.27.190,IS
130,USDJPY,Buy,19.11.2021 02:15:00,114.329,0.4,19.11.2021 23:45:00,114.02,21h 30m,-110.4,1567.39,-2,-110.4,1567.39,-30.9,480.7,-0.95,14.96,Strategy 6.27.190,IS
132,USDJPY,Buy,22.11.2021 01:30:00,114.081,0.4,22.11.2021 23:45:00,114.873,22h 15m,273.78,1841.17,-2,273.78,1841.17,79.2,559.9,2.37,17.33,Strategy 6.27.190,IS
134,USDJPY,Buy,23.11.2021 17:30:00,115.081,0.4,23.11.2021 23:45:00,115.119,6h 15m,11.2,1852.37,-2,11.2,1852.37,3.8,563.7,0.09,17.43,Strategy 6.27.190,IS
136,USDJPY,Buy,24.11.2021 01:45:00,115.173,0.4,24.11.2021 23:45:00,115.409,22h 0m,79.8,1932.17,-2,79.8,1932.17,23.6,587.3,0.67,18.1,Strategy 6.27.190,IS
138,USDJPY,Buy,25.11.2021 17:30:00,115.374,0.4,25.11.2021 23:45:00,115.347,6h 15m,-11.36,1920.81,-2,-11.36,1920.81,-2.7,584.6,-0.1,18,Strategy 6.27.190,IS
140,USDJPY,Buy,30.11.2021 01:30:00,113.812,0.4,30.11.2021 08:04:40,113.012,6h 34m,-285.16,1635.65,-2,-285.16,1635.65,-80,504.6,-2.39,15.61,sl 113.012,IS
142,USDJPY,Buy,01.12.2021 01:30:00,113.317,0.4,01.12.2021 23:45:00,112.767,22h 15m,-197.09,1438.56,-2,-197.09,1438.56,-55,449.6,-1.69,13.92,Strategy 6.27.190,IS
144,USDJPY,Buy,02.12.2021 02:30:00,112.981,0.4,02.12.2021 23:45:00,113.187,21h 15m,70.8,1509.36,-2,70.8,1509.36,20.6,470.2,0.62,14.54,Strategy 6.27.190,IS
146,USDJPY,Buy,03.12.2021 01:15:00,113.212,0.4,03.12.2021 23:45:00,112.829,22h 30m,-137.78,1371.58,-2,-137.78,1371.58,-38.3,431.9,-1.2,13.34,Strategy 6.27.190,IS
148,USDJPY,Buy,06.12.2021 01:15:00,113.004,0.4,06.12.2021 23:45:00,113.5,22h 30m,172.8,1544.38,-2,172.8,1544.38,49.6,481.5,1.52,14.86,Strategy 6.27.190,IS
150,USDJPY,Buy,07.12.2021 03:15:00,113.556,0.4,07.12.2021 23:45:00,113.551,20h 30m,-3.76,1540.62,-2,-3.76,1540.62,-0.5,481,-0.03,14.83,Strategy 6.27.190,IS
152,USDJPY,Buy,08.12.2021 10:45:00,113.607,0.4,08.12.2021 23:45:00,113.702,13h 0m,31.42,1572.04,-2,31.42,1572.04,9.5,490.5,0.27,15.1,Strategy 6.27.190,IS
154,USDJPY,Buy,09.12.2021 20:15:00,113.605,0.4,09.12.2021 23:45:00,113.456,3h 30m,-54.53,1517.51,-2,-54.53,1517.51,-14.9,475.6,-0.47,14.63,Strategy 6.27.190,IS
156,USDJPY,Buy,10.12.2021 05:30:00,113.546,0.4,10.12.2021 23:45:00,113.385,18h 15m,-58.8,1458.71,-2,-58.8,1458.71,-16.1,459.5,-0.51,14.12,Strategy 6.27.190,IS
158,USDJPY,Buy,13.12.2021 02:00:00,113.514,0.4,13.12.2021 23:45:00,113.596,21h 45m,26.87,1485.58,-2,26.87,1485.58,8.2,467.7,0.23,14.35,Strategy 6.27.190,IS
160,USDJPY,Buy,14.12.2021 03:00:00,113.632,0.4,14.12.2021 23:45:00,113.746,20h 45m,38.09,1523.67,-2,38.09,1523.67,11.4,479.1,0.33,14.68,Strategy 6.27.190,IS
162,USDJPY,Buy,15.12.2021 02:15:00,113.78,0.4,15.12.2021 23:45:00,114.044,21h 30m,90.6,1614.27,-2,90.6,1614.27,26.4,505.5,0.79,15.47,Strategy 6.27.190,IS
164,USDJPY,Buy,16.12.2021 01:15:00,114.118,0.4,16.12.2021 23:45:00,113.731,22h 30m,-138.11,1476.16,-2,-138.11,1476.16,-38.7,466.8,-1.19,14.28,Strategy 6.27.190,IS
166,USDJPY,Buy,17.12.2021 20:30:00,113.652,0.4,17.12.2021 23:45:00,113.723,3h 15m,22.97,1499.13,-2,22.97,1499.13,7.1,473.9,0.2,14.48,Strategy 6.27.190,IS
168,USDJPY,Buy,20.12.2021 12:45:00,113.6,0.4,20.12.2021 23:45:00,113.622,11h 0m,5.74,1504.87,-2,5.74,1504.87,2.2,476.1,0.05,14.53,Strategy 6.27.190,IS
170,USDJPY,Buy,21.12.2021 07:30:00,113.691,0.4,21.12.2021 23:45:00,114.09,16h 15m,137.89,1642.76,-2,137.89,1642.76,39.9,516,1.2,15.73,Strategy 6.27.190,IS
172,USDJPY,Buy,22.12.2021 03:00:00,114.147,0.4,22.12.2021 23:45:00,114.116,20h 45m,-12.87,1629.89,-2,-12.87,1629.89,-3.1,512.9,-0.11,15.62,Strategy 6.27.190,IS
174,USDJPY,Buy,23.12.2021 08:00:00,114.18,0.4,23.12.2021 23:45:00,114.415,15h 45m,80.16,1710.05,-2,80.16,1710.05,23.5,536.4,0.69,16.31,Strategy 6.27.190,IS
176,USDJPY,Buy,24.12.2021 01:15:00,114.47,0.4,24.12.2021 23:45:00,114.355,22h 30m,-42.23,1667.82,-2,-42.23,1667.82,-11.5,524.9,-0.36,15.95,Strategy 6.27.190,IS
178,USDJPY,Buy,27.12.2021 02:30:00,114.389,0.4,27.12.2021 23:45:00,114.884,21h 15m,170.35,1838.17,-2,170.35,1838.17,49.5,574.4,1.46,17.41,Strategy 6.27.190,IS
180,USDJPY,Buy,29.12.2021 07:30:00,114.857,0.4,29.12.2021 23:45:00,114.984,16h 15m,42.18,1880.35,-2,42.18,1880.35,12.7,587.1,0.36,17.76,Strategy 6.27.190,IS
182,USDJPY,Buy,30.12.2021 03:15:00,115.037,0.4,30.12.2021 23:45:00,115.061,20h 30m,6.34,1886.69,-2,6.34,1886.69,2.4,589.5,0.05,17.82,Strategy 6.27.190,IS
184,USDJPY,Buy,31.12.2021 08:15:00,115.117,0.4,31.12.2021 23:45:00,115.082,15h 30m,-14.17,1872.52,-2,-14.17,1872.52,-3.5,586,-0.12,17.7,Strategy 6.27.190,IS
186,USDJPY,Buy,03.01.2022 02:30:00,115.242,0.4,03.01.2022 23:45:00,115.342,21h 15m,32.68,1905.2,-2,32.68,1905.2,10,596,0.28,17.97,Strategy 6.27.190,IS
188,USDJPY,Buy,04.01.2022 02:45:00,115.361,0.4,04.01.2022 23:45:00,116.14,21h 0m,266.3,2171.5,-2,266.3,2171.5,77.9,673.9,2.24,20.21,Strategy 6.27.190,IS
190,USDJPY,Buy,05.01.2022 18:45:00,115.942,0.4,05.01.2022 23:45:00,116.114,5h 0m,57.25,2228.75,-2,57.25,2228.75,17.2,691.1,0.47,20.68,Strategy 6.27.190,IS
192,USDJPY,Buy,06.01.2022 01:00:00,116.122,0.4,06.01.2022 23:45:00,115.86,22h 45m,-92.45,2136.3,-2,-92.45,2136.3,-26.2,664.9,-0.76,19.92,Strategy 6.27.190,IS
194,USDJPY,Buy,07.01.2022 02:30:00,115.942,0.4,07.01.2022 23:45:00,115.57,21h 15m,-130.75,2005.55,-2,-130.75,2005.55,-37.2,627.7,-1.08,18.85,Strategy 6.27.190,IS
196,USDJPY,Buy,10.01.2022 04:15:00,115.694,0.4,10.01.2022 23:45:00,115.204,19h 30m,-172.13,1833.42,-2,-172.13,1833.42,-49,578.7,-1.43,17.41,Strategy 6.27.190,IS
198,USDJPY,Buy,11.01.2022 06:00:00,115.372,0.4,11.01.2022 23:45:00,115.29,17h 45m,-30.45,1802.97,-2,-30.45,1802.97,-8.2,570.5,-0.26,17.16,Strategy 6.27.190,IS
200,USDJPY,Buy,12.01.2022 10:15:00,115.418,0.4,12.01.2022 19:11:40,114.618,8h 56m,-281.19,1521.78,-2,-281.19,1521.78,-80,490.5,-2.38,14.77,sl 114.618,IS
202,USDJPY,Buy,17.01.2022 06:30:00,114.442,0.4,17.01.2022 23:45:00,114.604,17h 15m,54.54,1576.32,-2,54.54,1576.32,16.2,506.7,0.47,15.25,Strategy 6.27.190,IS
204,USDJPY,Buy,19.01.2022 02:30:00,114.686,0.4,19.01.2022 23:45:00,114.292,21h 15m,-139.89,1436.43,-2,-139.89,1436.43,-39.4,467.3,-1.21,14.04,Strategy 6.27.190,IS
206,USDJPY,Buy,20.01.2022 01:15:00,114.386,0.4,20.01.2022 23:45:00,114.194,22h 30m,-69.25,1367.18,-2,-69.25,1367.18,-19.2,448.1,-0.61,13.43,Strategy 6.27.190,IS
208,USDJPY,Buy,24.01.2022 05:30:00,113.868,0.4,24.01.2022 23:45:00,113.974,18h 15m,35.2,1402.38,-2,35.2,1402.38,10.6,458.7,0.31,13.74,Strategy 6.27.190,IS
210,USDJPY,Buy,25.01.2022 10:45:00,113.924,0.4,25.01.2022 23:45:00,113.863,13h 0m,-23.43,1378.95,-2,-23.43,1378.95,-6.1,452.6,-0.21,13.54,Strategy 6.27.190,IS
212,USDJPY,Buy,26.01.2022 08:45:00,113.935,0.4,26.01.2022 23:45:00,114.659,15h 0m,250.58,1629.53,-2,250.58,1629.53,72.4,525,2.2,15.74,Strategy 6.27.190,IS
214,USDJPY,Buy,31.01.2022 01:15:00,115.362,0.4,31.01.2022 23:45:00,115.122,22h 30m,-85.39,1544.14,-2,-85.39,1544.14,-24,501,-0.73,15,Strategy 6.27.190,IS
216,USDJPY,Buy,02.02.2022 06:00:00,114.798,0.4,02.02.2022 23:45:00,114.423,17h 45m,-133.09,1411.05,-2,-133.09,1411.05,-37.5,463.5,-1.15,13.85,Strategy 6.27.190,IS
218,USDJPY,Buy,03.02.2022 06:15:00,114.518,0.4,03.02.2022 23:45:00,114.98,17h 30m,158.72,1569.77,-2,158.72,1569.77,46.2,509.7,1.39,15.24,Strategy 6.27.190,IS
220,USDJPY,Buy,04.02.2022 15:30:00,115.042,0.4,04.02.2022 23:45:00,115.189,8h 15m,49.05,1618.82,-2,49.05,1618.82,14.7,524.4,0.42,15.67,Strategy 6.27.190,IS
222,USDJPY,Buy,07.02.2022 19:45:00,115.151,0.4,07.02.2022 23:45:30,115.088,4h 0m,-23.9,1594.92,-2,-23.9,1594.92,-6.3,518.1,-0.21,15.46,Strategy 6.27.190,IS
224,USDJPY,Buy,08.02.2022 02:15:00,115.182,0.4,08.02.2022 23:45:00,115.535,21h 30m,120.21,1715.13,-2,120.21,1715.13,35.3,553.4,1.04,16.5,Strategy 6.27.190,IS
226,USDJPY,Buy,09.02.2022 01:00:00,115.67,0.4,09.02.2022 23:45:00,115.542,22h 45m,-46.31,1668.82,-2,-46.31,1668.82,-12.8,540.6,-0.4,16.1,Strategy 6.27.190,IS
228,USDJPY,Buy,10.02.2022 01:00:00,115.549,0.4,10.02.2022 23:45:00,116.004,22h 45m,154.89,1823.71,-2,154.89,1823.71,45.5,586.1,1.33,17.43,Strategy 6.27.190,IS
230,USDJPY,Buy,15.02.2022 10:15:00,115.545,0.4,15.02.2022 23:45:00,115.616,13h 30m,22.56,1846.27,-2,22.56,1846.27,7.1,593.2,0.19,17.62,Strategy 6.27.190,IS
232,USDJPY,Buy,16.02.2022 03:00:00,115.697,0.4,16.02.2022 23:45:00,115.45,20h 45m,-87.58,1758.69,-2,-87.58,1758.69,-24.7,568.5,-0.74,16.88,Strategy 6.27.190,IS
234,USDJPY,Buy,18.02.2022 10:45:00,115.228,0.4,18.02.2022 23:45:00,115.053,13h 0m,-62.84,1695.85,-2,-62.84,1695.85,-17.5,551,-0.53,16.35,Strategy 6.27.190,IS
236,USDJPY,Buy,22.02.2022 08:30:00,114.751,0.4,22.02.2022 23:45:00,115.076,15h 15m,110.97,1806.82,-2,110.97,1806.82,32.5,583.5,0.95,17.3,Strategy 6.27.190,IS
238,USDJPY,Buy,23.02.2022 02:00:00,115.104,0.4,23.02.2022 23:45:00,115.017,21h 45m,-32.26,1774.56,-2,-32.26,1774.56,-8.7,574.8,-0.27,17.02,Strategy 6.27.190,IS
240,USDJPY,Buy,24.02.2022 04:00:00,115.086,0.4,24.02.2022 23:45:00,115.552,19h 45m,159.31,1933.87,-2,159.31,1933.87,46.6,621.4,1.35,18.38,Strategy 6.27.190,IS
242,USDJPY,Buy,25.02.2022 13:15:00,115.412,0.4,25.02.2022 23:45:00,115.539,10h 30m,41.97,1975.84,-2,41.97,1975.84,12.7,634.1,0.35,18.73,Strategy 6.27.190,IS
244,USDJPY,Buy,28.02.2022 00:15:00,115.736,0.4,28.02.2022 21:13:40,114.936,20h 58m,-280.42,1695.42,-2,-280.42,1695.42,-80,554.1,-2.34,16.39,sl 114.936,IS
246,USDJPY,Buy,01.03.2022 02:45:00,115.142,0.4,01.03.2022 23:45:00,114.882,21h 0m,-92.53,1602.89,-2,-92.53,1602.89,-26,528.1,-0.79,15.59,Strategy 6.27.190,IS
248,USDJPY,Buy,02.03.2022 08:30:00,115.098,0.4,02.03.2022 23:45:00,115.514,15h 15m,142.05,1744.94,-2,142.05,1744.94,41.6,569.7,1.22,16.82,Strategy 6.27.190,IS
250,USDJPY,Buy,03.03.2022 03:00:00,115.588,0.4,03.03.2022 23:45:00,115.461,20h 45m,-46,1698.94,-2,-46,1698.94,-12.7,557,-0.39,16.43,Strategy 6.27.190,IS
252,USDJPY,Buy,04.03.2022 08:15:00,115.505,0.4,04.03.2022 18:36:20,114.705,10h 21m,-280.98,1417.96,-2,-280.98,1417.96,-80,477,-2.4,14.03,sl 114.705,IS
254,USDJPY,Buy,07.03.2022 10:15:00,115.046,0.4,07.03.2022 23:45:00,115.32,13h 30m,93.04,1511,-2,93.04,1511,27.4,504.4,0.81,14.84,Strategy 6.27.190,IS
