Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USOIL.cash,Buy,06.07.2021 11:45:00,76.033,0.1,06.07.2021 14:42:40,75.409,2h 57m,-6.24,-6.24,0,-6.24,-6.24,-6240,-6240,-0.06,-0.06,sl 75.409,IS
4,USOIL.cash,Buy,07.07.2021 03:30:00,73.235,0.1,07.07.2021 12:06:40,73.785,8h 36m,5.5,-0.74,0,5.5,-0.74,5500,-740,0.06,-0.01,tp 73.785,IS
6,USOIL.cash,Buy,08.07.2021 02:45:00,71.708,0.1,08.07.2021 11:02:40,70.697,8h 17m,-10.11,-10.85,0,-10.11,-10.85,-10110,-10850,-0.1,-0.11,sl 70.697,IS
8,USOIL.cash,Buy,09.07.2021 04:15:00,72.261,0.1,09.07.2021 10:05:40,72.811,5h 50m,5.5,-5.35,0,5.5,-5.35,5500,-5350,0.06,-0.05,tp 72.811,IS
10,USOIL.cash,Buy,14.07.2021 02:45:00,74.519,0.1,14.07.2021 14:10:40,73.881,11h 25m,-6.38,-11.73,0,-6.38,-11.73,-6380,-11730,-0.06,-0.12,sl 73.881,IS
12,USOIL.cash,Buy,15.07.2021 13:30:00,71.667,0.1,15.07.2021 18:07:40,72.217,4h 37m,5.5,-6.23,0,5.5,-6.23,5500,-6230,0.06,-0.06,tp 72.217,IS
14,USOIL.cash,Buy,16.07.2021 05:45:00,71.281,0.1,16.07.2021 12:08:40,71.831,6h 23m,5.5,-0.73,0,5.5,-0.73,5500,-730,0.06,-0.01,tp 71.831,IS
16,USOIL.cash,Buy,20.07.2021 03:30:00,66.675,0.1,20.07.2021 16:31:40,65.528,13h 1m,-11.47,-12.2,0,-11.47,-12.2,-11470,-12200,-0.11,-0.12,sl 65.528,IS
18,USOIL.cash,Buy,21.07.2021 04:00:00,66.8,0.1,21.07.2021 10:42:40,67.35,6h 42m,5.5,-6.7,0,5.5,-6.7,5500,-6700,0.06,-0.07,tp 67.350,IS
20,USOIL.cash,Buy,22.07.2021 04:30:00,69.984,0.1,22.07.2021 11:14:20,70.534,6h 44m,5.5,-1.2,0,5.5,-1.2,5500,-1200,0.06,-0.01,tp 70.534,IS
22,USOIL.cash,Buy,23.07.2021 06:00:00,71.471,0.1,23.07.2021 23:45:00,71.885,17h 45m,4.14,2.94,0,4.14,2.94,4140,2940,0.04,0.03,Strategy 1.25.121,IS
24,USOIL.cash,Buy,30.07.2021 01:45:00,73.063,0.1,30.07.2021 19:34:40,73.613,17h 49m,5.5,8.44,0,5.5,8.44,5500,8440,0.05,0.08,tp 73.613,IS
26,USOIL.cash,Buy,03.08.2021 04:15:00,71.155,0.1,03.08.2021 15:10:20,70.414,10h 55m,-7.41,1.03,0,-7.41,1.03,-7410,1030,-0.07,0.01,sl 70.414,IS
28,USOIL.cash,Buy,04.08.2021 08:15:00,70.097,0.1,04.08.2021 14:07:40,69.51,5h 52m,-5.87,-4.84,0,-5.87,-4.84,-5870,-4840,-0.06,-0.05,sl 69.510,IS
30,USOIL.cash,Buy,05.08.2021 08:45:00,68.065,0.1,05.08.2021 09:50:40,67.514,1h 5m,-5.51,-10.35,0,-5.51,-10.35,-5510,-10350,-0.06,-0.1,sl 67.514,IS
32,USOIL.cash,Buy,06.08.2021 04:00:00,68.736,0.1,06.08.2021 09:23:40,69.286,5h 23m,5.5,-4.85,0,5.5,-4.85,5500,-4850,0.06,-0.05,tp 69.286,IS
34,USOIL.cash,Buy,10.08.2021 04:45:00,66.495,0.1,10.08.2021 08:44:40,67.045,3h 59m,5.5,0.65,0,5.5,0.65,5500,650,0.06,0.01,tp 67.045,IS
36,USOIL.cash,Buy,11.08.2021 03:45:00,68.179,0.1,11.08.2021 13:13:40,67.569,9h 28m,-6.1,-5.45,0,-6.1,-5.45,-6100,-5450,-0.06,-0.05,sl 67.569,IS
38,USOIL.cash,Buy,13.08.2021 11:15:00,68.255,0.1,13.08.2021 12:44:40,68.805,1h 29m,5.5,0.05,0,5.5,0.05,5500,50,0.06,0,tp 68.805,IS
40,USOIL.cash,Buy,17.08.2021 03:30:00,67.107,0.1,17.08.2021 10:12:40,66.396,6h 42m,-7.11,-7.06,0,-7.11,-7.06,-7110,-7060,-0.07,-0.07,sl 66.396,IS
