strategy_id,symbol_mode,timeframe_mode,side_mode,trade_count,win_count,loss_count,flat_count,first_trade_time_utc,last_trade_time_utc,active_days,trades_per_day,gross_profit,gross_loss,net_profit,avg_trade,median_trade,std_trade,skew_trade,kurt_trade,p01_trade,p05_trade,p25_trade,p50_trade,p75_trade,p95_trade,p99_trade,avg_win,median_win,max_win,avg_loss,median_loss,max_loss,win_rate,loss_rate,payoff_ratio,profit_factor,expectancy,max_drawdown_abs,max_drawdown_pct,drawdown_count,max_drawdown_duration_trades,avg_drawdown_duration_trades,time_under_water_pct,recovery_count,max_recovery_trades,median_recovery_trades,avg_recovery_trades,equity_slope_per_trade,equity_r2,return_mean_trade_pct,return_median_trade_pct,return_std_trade_pct,sharpe_trade,sortino_trade,avg_holding_time_sec,median_holding_time_sec,p90_holding_time_sec,max_holding_time_sec,avg_mfe_abs,median_mfe_abs,p90_mfe_abs,avg_mae_abs,median_mae_abs,p90_mae_abs,avg_profit_capture_ratio,median_profit_capture_ratio,avg_time_to_mfe_min,avg_time_to_mae_min,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,top_1_trade_share_of_profit,top_5_trades_share_of_profit,top_10_trades_share_of_profit,valid_path_ratio,monthly_net_mean,monthly_net_median,monthly_positive_ratio,best_month_net,worst_month_net,weekly_net_mean,weekly_net_median,weekly_positive_ratio,best_week_net,worst_week_net,segment_sample_types,segment_account_types,sample_IS__trade_count,sample_IS__net_profit,sample_IS__avg_trade,sample_IS__median_trade,sample_IS__win_rate,sample_IS__profit_factor,sample_IS__avg_mfe_abs,sample_IS__avg_mae_abs,sample_OOS__trade_count,sample_OOS__net_profit,sample_OOS__avg_trade,sample_OOS__median_trade,sample_OOS__win_rate,sample_OOS__profit_factor,sample_OOS__avg_mfe_abs,sample_OOS__avg_mae_abs,account_DEMO_ACCOUNT__trade_count,account_DEMO_ACCOUNT__net_profit,account_DEMO_ACCOUNT__avg_trade,account_DEMO_ACCOUNT__median_trade,account_DEMO_ACCOUNT__win_rate,account_DEMO_ACCOUNT__profit_factor,account_DEMO_ACCOUNT__avg_mfe_abs,account_DEMO_ACCOUNT__avg_mae_abs,account_LIVE_ACCOUNT__trade_count,account_LIVE_ACCOUNT__net_profit,account_LIVE_ACCOUNT__avg_trade,account_LIVE_ACCOUNT__median_trade,account_LIVE_ACCOUNT__win_rate,account_LIVE_ACCOUNT__profit_factor,account_LIVE_ACCOUNT__avg_mfe_abs,account_LIVE_ACCOUNT__avg_mae_abs
AUDUSD_60_1.31.145_SELL_M15,AUDUSD,,,556,322,234,0,2021-07-05T23:45:00+00:00,2026-03-11T05:51:40+00:00,1711,0.3249561659848042,6530.96,-5669.26,861.7,1.5498201438848922,11.95,24.96378688868036,-0.5157418559551727,-0.5632514090758987,-52.199999999999996,-40.125,-22.0,11.95,20.5,33.005,43.63500000000001,20.28248447204969,19.0,69.8,-24.22760683760684,-25.1,-87.5,0.579136690647482,0.420863309352518,0.8371641742413696,1.1519951457509445,1.5498201438848922,-317.6000000000058,-0.00315724942270451,30,111,16.433333333333334,0.8866906474820144,30,111,4.0,16.433333333333334,2.4909671579539223,0.8430147976781222,1.5462723685880606e-05,0.00011863829806069528,0.0002483923774831357,0.06225120046983096,0.10622371068484159,29376.262589928057,25310.0,56110.0,237906.0,0.00209937759336095,0.0019999999999999497,0.00396999999999999,0.0019089211618256807,0.00150999999999995,0.004126000000000001,-2.464261559927673,0.5394736842105666,300.74585062240664,257.6130705394191,9,7,2.4580152671755724,1.7727272727272727,0.01068755588764898,0.03909073091857858,0.07182711270624838,0.8669064748201439,15.117543859649121,12.719999999999999,0.5263157894736842,193.0,-153.89999999999998,3.8297777777777786,7.0,0.5733333333333334,128.6,-119.8,IS|OOS,DEMO_ACCOUNT,369,737.1000000000001,1.9975609756097565,13.0,0.5826558265582655,1.183734819630287,0.0022755593220338535,0.001992101694915208,187,124.59999999999997,0.6663101604278073,8.6,0.5721925133689839,1.0751734539969835,0.0018214438502673325,0.0017777005347593146,556,861.7,1.5498201438848922,11.95,0.579136690647482,1.1519951457509445,0.00209937759336095,0.0019089211618256807,,,,,,,,
AUDUSD_61_6.25.174_SELL_M15,AUDUSD,,,562,395,167,0,2021-07-06T16:37:00+00:00,2026-03-10T22:35:40+00:00,1709,0.328847279110591,4881.799999999999,-3845.2799999999993,1036.52,1.8443416370106762,9.8,19.48485171504339,-1.675034754785448,2.7403141251973673,-64.663,-41.39,-5.175,9.8,13.2,20.28999999999999,28.59699999999997,12.35898734177215,11.8,33.9,-23.025628742514964,-17.9,-91.5,0.702846975088968,0.297153024911032,0.5367491797933959,1.2695564432239006,1.8443416370106762,-232.5,-0.002313154336642056,24,120,19.958333333333332,0.8523131672597865,24,120,2.5,19.958333333333332,1.820913086655176,0.943525000898947,1.8367422606919964e-05,9.739697243956334e-05,0.0001938921404909417,0.09473010386296735,0.10103194679871313,18318.629893238434,13860.0,41380.00000000001,230706.0,0.0016027216494844863,0.00152,0.0029379999999999606,0.0015782474226803676,0.00107,0.0038660000000000005,-3.9492127139229494,0.6328502415459049,187.29896907216494,137.96907216494844,20,4,3.1102362204724407,1.3253968253968254,0.0069441599410053675,0.032344626981850956,0.05944528657462412,0.8629893238434164,18.18456140350877,13.8,0.6140350877192983,181.4,-92.0,4.467758620689655,10.3,0.6637931034482759,93.1,-128.5,IS|OOS,DEMO_ACCOUNT,354,578.1199999999999,1.633107344632768,10.350000000000001,0.692090395480226,1.220288220455879,0.0017439350180504928,0.0017823104693140347,208,458.39999999999986,2.203846153846153,8.8,0.7211538461538461,1.37546072569416,0.0014146634615384104,0.00130649038461534,562,1036.52,1.8443416370106762,9.8,0.702846975088968,1.2695564432239006,0.0016027216494844863,0.0015782474226803676,,,,,,,,
AUDUSD_6_5.9.126_SELL_M15,AUDUSD,,,752,358,394,0,2021-07-06T17:28:40+00:00,2026-03-05T06:03:40+00:00,1704,0.4413145539906103,9160.720000000001,-7740.280000000001,1420.4399999999996,1.8888829787234038,-2.1500000000000004,26.470613806418456,-0.1304961657798985,-0.24274189605416785,-65.79599999999999,-36.769999999999996,-17.9,-2.1500000000000004,24.5,42.24499999999999,54.94500000000001,25.58860335195531,25.1,68.1,-19.6453807106599,-17.3,-90.0,0.47606382978723405,0.523936170212766,1.3025251955575756,1.1835127411411475,1.8888829787234038,-466.3999999999942,-0.00458176015428659,44,175,15.204545454545455,0.8896276595744681,44,175,3.0,15.204545454545455,2.3479645818797388,0.7825750434116664,1.879045247535877e-05,-2.1161635381555823e-05,0.00026225050903444806,0.07165077598720901,0.13208156712582297,35568.60106382979,30730.0,67455.99999999999,237906.0,0.002332837423312835,0.002105,0.0044399999999999,0.0018646932515336964,0.00145999999999995,0.004069,-3.0305662779240783,-0.05175997879374655,358.4815950920245,294.47852760736197,9,11,2.022598870056497,2.2386363636363638,0.007433913491515951,0.035979704652036086,0.06659956859286169,0.8670212765957447,24.92,31.299999999999997,0.5789473684210527,244.8,-351.2,6.545806451612906,6.199999999999999,0.5622119815668203,143.5,-218.4,IS|OOS,DEMO_ACCOUNT,460,1283.54,2.790304347826087,-1.45,0.48695652173913045,1.255269302212729,0.00258802777777773,0.002081777777777728,292,136.90000000000006,0.46883561643835636,-2.85,0.4589041095890411,1.0504774897680764,0.002018219178082142,0.0015970547945205074,752,1420.4399999999996,1.8888829787234038,-2.1500000000000004,0.47606382978723405,1.1835127411411475,0.002332837423312835,0.0018646932515336964,,,,,,,,
EURGBP_10_5.21.111_SELL_M15,EURGBP,M15,SELL,472,264,208,0,2021-07-06T23:45:00+00:00,2026-03-12T23:45:00+00:00,1711,0.27586206896551724,5345.1,-4465.889999999999,879.2099999999999,1.8627330508474575,3.335,26.11484760319986,-0.8082900717958025,0.17565174606028444,-66.1443,-58.27,-11.572500000000002,3.335,27.9875,32.08,33.3232,20.246590909090912,26.84,33.64,-21.470625,-14.530000000000001,-69.06,0.559322033898305,0.4406779661016949,0.9429902906455175,1.1968722919731567,1.8627330508474575,-420.66999999999825,-0.004155644171276102,33,79,12.272727272727273,0.8580508474576272,33,79,3.0,12.272727272727273,2.6903921007879408,0.8809947796312477,1.8579732647490913e-05,3.307472834508755e-05,0.00025964345823751417,0.07155863958064648,0.09355242936708531,45135.64618644068,39923.0,80100.0,223506.0,0.0016812589073633747,0.0014399999999999,0.0031499999999999,0.0015608313539191942,0.00102,0.00396,-3.875071283096903,0.3571428571428571,425.622288202692,367.08309580364215,10,7,2.336283185840708,1.8245614035087718,0.0062936147125404575,0.031316532899290934,0.06227947091728873,0.8919491525423728,15.424736842105263,6.190000000000001,0.5789473684210527,233.23999999999998,-169.43,4.206746411483253,2.6300000000000026,0.5645933014354066,152.79,-150.01999999999998,IS|OOS,DEMO_ACCOUNT,301,948.8600000000001,3.1523588039867114,5.1,0.6013289036544851,1.3393281812687525,0.0018674799999999555,0.0016647199999999544,171,-69.64999999999995,-0.4073099415204675,-0.3299999999999999,0.4853801169590643,0.9582834211787253,0.0014090058479531693,0.0014089473684210075,472,879.2099999999999,1.8627330508474575,3.335,0.559322033898305,1.1968722919731567,0.0016812589073633747,0.0015608313539191942,,,,,,,,
EURGBP_49_2.36.141_BOTH_M15,EURGBP,,,1162,838,324,0,2021-07-05T03:19:40+00:00,2026-03-12T07:51:40+00:00,1712,0.6787383177570093,9376.810000000001,-8422.75,954.06,0.8210499139414802,3.575,23.405042216073443,-0.9178025488678523,5.100598165361891,-79.5975,-37.848499999999994,-4.8525,3.575,7.04,35.6565,49.00660000000009,11.189510739856804,4.695,131.36,-25.996141975308642,-22.28,-119.58,0.7211703958691911,0.27882960413080893,0.4304296672361882,1.1132717936540917,0.8210499139414802,-394.5100000000093,-0.003937038127027379,32,260,32.75,0.9018932874354562,32,260,6.5,32.75,0.7340046610313201,0.8565905833537704,8.198863728814349e-06,3.563650347455088e-05,0.00023353885247257534,0.03510706523565345,0.037589713033328115,35586.63683304647,30000.0,75600.0,252306.0,0.0012164474975465663,0.00072,0.002943999999999901,0.0013225220804710062,0.00079,0.003053999999999921,-3.6271671836102923,0.6363636363635217,363.17124631992147,302.6413150147203,19,6,4.169154228855722,1.62,0.014009028656867316,0.048062187460341,0.07708591727890401,0.8769363166953529,16.7378947368421,16.680000000000007,0.6842105263157895,200.62,-192.46,3.8941224489795916,9.13,0.6163265306122448,171.52,-154.14000000000001,IS|OOS,DEMO_ACCOUNT,740,267.6399999999998,0.36167567567567543,3.6950000000000003,0.7081081081081081,1.0462800771219338,0.0013095812395309406,0.0014848743718592508,422,686.4200000000001,1.6265876777251187,3.435,0.7440758293838863,1.2600371254309202,0.0010846919431279137,0.0010928436018956937,1162,954.06,0.8210499139414802,3.575,0.7211703958691911,1.1132717936540917,0.0012164474975465663,0.0013225220804710062,,,,,,,,
EURGBP_62_3.31.132_BUY_M15,EURGBP,,,633,458,175,0,2021-07-06T16:32:40+00:00,2026-03-12T18:04:20+00:00,1711,0.3699590882524839,3714.77,-3242.12,472.65,0.7466824644549762,5.99,13.7319592022954,-1.3412795987641661,1.266069600349141,-38.556000000000004,-28.47,-3.44,5.99,8.59,13.959999999999997,21.263599999999926,8.110851528384279,7.32,40.23,-18.5264,-19.37,-56.15,0.7235387045813586,0.2764612954186414,0.43779965499958323,1.1457842399417666,0.7466824644549762,-231.07000000000698,-0.0022966598294646037,20,204,28.35,0.8957345971563981,20,204,5.5,28.35,1.0111754091021599,0.6348612778041187,7.458611204170169e-06,5.960914314692888e-05,0.00013684371701599393,0.05450459375711365,0.06668430682544924,13064.412322274882,8380.0,29080.0,198306.0,0.0009056193895870234,0.0007899999999999,0.0016639999999999004,0.0009118132854577607,0.0006199999999999,0.002161999999999901,-1.6865733343453024,0.6194029850746726,130.0718132854578,120.56552962298025,17,7,3.606299212598425,1.3888888888888888,0.010829741814432655,0.03900645262021605,0.0661736796625363,0.8799368088467614,8.292105263157895,11.899999999999999,0.5614035087719298,133.42,-104.46,1.9693749999999997,5.71,0.575,60.9,-67.53,IS|OOS,DEMO_ACCOUNT,384,493.43000000000006,1.2849739583333335,6.54,0.7291666666666666,1.2612440900691984,0.0009807142857142356,0.0009645454545454031,249,-20.779999999999987,-0.08345381526104412,5.63,0.714859437751004,0.9846455092917575,0.0008127309236947288,0.00084658634538148,633,472.65,0.7466824644549762,5.99,0.7235387045813586,1.1457842399417666,0.0009056193895870234,0.0009118132854577607,,,,,,,,
EURGBP_63_4.21.189_SELL_M15,EURGBP,,,850,543,306,1,2021-07-06T14:09:00+00:00,2026-03-12T14:48:40+00:00,1711,0.4967855055523086,7534.24,-6750.42,783.82,0.9221411764705882,10.105,18.813901756331383,-0.6825436220275186,-0.6661801203401141,-39.819900000000004,-31.3565,-18.0375,10.105,14.192499999999999,20.861,27.741799999999998,13.875211786372008,12.97,54.43,-22.06019607843137,-22.2,-58.89,0.6388235294117647,0.36,0.6289704650421507,1.1161142565944044,0.9221411764705882,-249.72999999999593,-0.0024795663891414585,29,194,27.0,0.9211764705882353,29,194,5.0,27.0,0.9518100273047803,0.774999430396717,9.20303053069468e-06,0.00010040793099008239,0.00018733812431285927,0.049125241135250144,0.09190480663869278,27543.277647058825,23280.0,54328.0,255906.0,0.0012762784471217724,0.00119,0.0022699999999999,0.0012026238286478787,0.0008899999999999,0.00268,-2.5978312782062103,0.6062092270145907,314.13453815261045,269.1144578313253,10,7,2.842931937172775,1.619047619047619,0.007224351759434263,0.029149589076005015,0.048091114697700096,0.8788235294117647,13.996785714285718,9.474999999999996,0.5892857142857143,159.99,-132.39,3.307257383966244,5.159999999999998,0.5654008438818565,116.06,-109.66000000000001,IS|OOS,DEMO_ACCOUNT,534,564.01,1.0561985018726592,10.535,0.6310861423220974,1.1254568304916974,0.001422180974477911,0.001343433874709929,316,219.81,0.6956012658227848,9.585,0.6518987341772152,1.0974866616107184,0.001077278481012609,0.0010105696202531208,850,783.82,0.9221411764705882,10.105,0.6388235294117647,1.1161142565944044,0.0012762784471217724,0.0012026238286478787,,,,,,,,
EURGBP_70_2.27.108_SELL_M15,EURGBP,,,816,472,344,0,2021-07-07T12:32:40+00:00,2026-03-12T10:42:00+00:00,1710,0.47719298245614034,6158.34,-5918.0599999999995,240.28000000000003,0.2944607843137255,8.065,16.218760142741658,-0.3738214643509385,-0.9767239014189073,-35.7635,-24.9325,-15.307500000000001,8.065,12.8025,21.29,26.97150000000001,13.047330508474577,12.26,45.83,-17.203662790697674,-16.695,-58.2,0.5784313725490197,0.4215686274509804,0.7584042228222179,1.040601142942113,0.2944607843137255,-462.0799999999872,-0.004620093587690314,19,233,41.1578947368421,0.9583333333333334,19,233,4.0,41.1578947368421,0.5925650740070658,0.5727656897149077,2.9542103836851456e-06,8.04798607712006e-05,0.0001621470361519322,0.01821933014499903,0.040672829757780235,18462.323529411766,15490.0,36880.0,237906.0,0.001133774373259008,0.0010549999999999,0.00216,0.0009724373259052483,0.0008099999999999,0.0020999999999999,-2.86431867660661,0.5668789808917306,215.47353760445682,178.97632311977716,9,7,2.3838383838383836,1.7461928934010151,0.0074419405229331275,0.029074393424201976,0.051239457386243685,0.8799019607843137,4.215438596491227,11.509999999999998,0.5789473684210527,147.38000000000002,-137.04,0.992892561983471,2.089999999999998,0.5454545454545454,93.79,-105.4,IS|OOS,DEMO_ACCOUNT,503,195.57999999999987,0.3888270377733596,8.22,0.5745526838966203,1.0507304268431865,0.0012759999999999525,0.0010497283950616837,313,44.69999999999999,0.14281150159744405,7.74,0.5846645367412141,1.0216697854351895,0.0009497444089456451,0.0008724281150159311,816,240.28000000000003,0.2944607843137255,8.065,0.5784313725490197,1.040601142942113,0.001133774373259008,0.0009724373259052483,,,,,,,,
EURGBP_7_3.16.177_SELL_M15,EURGBP,,,615,361,254,0,2021-07-06T09:24:40+00:00,2026-03-12T09:15:40+00:00,1711,0.35943892460549387,3250.5899999999997,-3327.9300000000003,-77.33999999999995,-0.12575609756097553,5.45,11.74906555459679,-0.31969810582737995,-1.0043411174737122,-24.482,-18.511,-11.225000000000001,5.45,9.075,14.687999999999997,19.183400000000002,9.004404432132963,8.29,33.08,-13.10208661417323,-12.24,-34.81,0.5869918699186992,0.41300813008130083,0.6872496494102257,0.9767603284924862,-0.12575609756097553,-242.13000000000466,-0.002417464450902245,7,433,85.57142857142857,0.9739837398373984,7,433,23.0,85.57142857142857,0.13415897251218706,0.11647213734045603,-1.2511582530100164e-06,5.4434455472165966e-05,0.00011746930816267566,-0.010650937445527203,-0.026451140294565585,12355.268292682927,9220.0,26992.000000000004,216306.0,0.0008778212290502333,0.00078,0.00170999999999998,0.0007420484171321717,0.00057,0.0016,-2.6265162538048514,0.48475099490458606,143.268156424581,119.18994413407822,13,6,2.422818791946309,1.6933333333333334,0.010176614091595678,0.042961431617029526,0.07230379715682383,0.8731707317073171,-1.3568421052631572,0.6999999999999984,0.5087719298245614,103.81000000000002,-104.06,-0.34373333333333317,-0.5999999999999979,0.49777777777777776,60.69,-52.24,IS|OOS,DEMO_ACCOUNT,389,27.239999999999995,0.07002570694087402,5.56,0.5861182519280206,1.0127358755213107,0.0009881028938906297,0.000794437299035325,226,-104.57999999999998,-0.46274336283185835,5.295,0.588495575221239,0.9120503914758347,0.000726061946902608,0.0006699557522123457,615,-77.33999999999995,-0.12575609756097553,5.45,0.5869918699186992,0.9767603284924862,0.0008778212290502333,0.0007420484171321717,,,,,,,,
EURGBP_8_6.1.186_SELL_M15,EURGBP,M15,SELL,646,368,278,0,2021-07-06T23:45:00+00:00,2026-03-12T23:45:00+00:00,1711,0.37755698421975453,7670.4800000000005,-6415.68,1254.8000000000002,1.942414860681115,3.295,27.439769069044797,-0.9448606777762831,0.6666420126279688,-79.387,-53.08,-11.940000000000001,3.295,29.21,32.62,33.402,20.843695652173913,27.935000000000002,33.7,-23.077985611510794,-17.125,-82.59,0.5696594427244582,0.43034055727554177,0.9031852260873902,1.1955833208638835,1.942414860681115,-386.6000000000058,-0.0038123029504819298,45,119,12.4,0.8637770897832817,45,119,3.0,12.4,1.8974976955175527,0.8211824456782197,1.9340486338103783e-05,3.263551885215827e-05,0.00027225107231307685,0.07103915578287628,0.09050261200234373,47010.205882352944,47700.0,75600.0,223506.0,0.0017182716049382225,0.00162,0.0030739999999999604,0.0016759788359787871,0.0012099999999999,0.0039439999999999024,-2.829373539574493,0.2906976744185821,413.06610817166376,357.45764256319814,12,7,2.358974358974359,1.7820512820512822,0.004393466901680208,0.021938653122099274,0.04366480324568996,0.8777089783281734,22.014035087719297,20.630000000000017,0.6491228070175439,250.03,-220.68000000000004,5.228333333333334,6.035,0.5666666666666667,122.60000000000001,-157.05,IS|OOS,DEMO_ACCOUNT,396,1173.3400000000001,2.9629797979797985,5.085,0.5858585858585859,1.3016484307515117,0.0018349526813879653,0.0018255205047318101,250,81.46000000000006,0.32584000000000024,1.89,0.544,1.0322496357762714,0.0015703199999999489,0.0014863599999999542,646,1254.8000000000002,1.942414860681115,3.295,0.5696594427244582,1.1955833208638835,0.0017182716049382225,0.0016759788359787871,,,,,,,,
EURGBP_9_5.2.127_SELL_M15,EURGBP,M15,SELL,607,302,305,0,2021-07-06T23:45:00+00:00,2026-03-12T23:45:00+00:00,1711,0.35476329631794273,6806.9400000000005,-5955.13,851.81,1.40331136738056,-0.2,25.84520751624962,0.30930781160968857,-0.8045097617435397,-35.1394,-34.394,-18.025,-0.2,18.235,49.408,53.158799999999964,22.53953642384106,18.37,54.06,-19.525016393442623,-18.02,-35.56,0.4975288303130148,0.5024711696869851,1.1543927016322941,1.1430380193211567,1.40331136738056,-338.6000000000058,-0.0033509245325480646,33,151,16.666666666666668,0.9060955518945635,33,151,4.0,16.666666666666668,1.8363180891596942,0.893019081848782,1.4006813763058269e-05,-1.983321653221564e-06,0.0002572534395903073,0.05444752764186564,0.11076227976679023,42280.65568369028,33100.0,79200.0,252306.0,0.0017139924670432666,0.0012999999999999,0.0039699999999999,0.001340734463276792,0.00106,0.0029099999999999,-2.204377962012806,0.064551499717035,401.25047080979283,327.06967984934084,10,6,1.986842105263158,2.0065789473684212,0.00794189459580957,0.03945972786597207,0.07828921659365294,0.8747940691927513,14.944035087719294,9.090000000000009,0.5789473684210527,301.52,-231.59000000000003,3.703521739130435,4.354999999999997,0.5608695652173913,149.74,-130.04,IS|OOS,DEMO_ACCOUNT,371,712.54,1.9205929919137466,0.14,0.5040431266846361,1.1955475297901652,0.0018362033898304605,0.001417389830508427,236,139.27,0.5901271186440679,-0.415,0.4872881355932203,1.060255872210997,0.0015612288135592742,0.0012449152542372479,607,851.81,1.40331136738056,-0.2,0.4975288303130148,1.1430380193211567,0.0017139924670432666,0.001340734463276792,,,,,,,,
EURUSD_11_1.42.105_SELL_M15,EURUSD,,,533,409,124,0,2021-07-07T10:10:40+00:00,2026-03-12T15:21:40+00:00,1710,0.3116959064327485,4657.0,-4068.06,588.94,1.104953095684803,8.7,21.26434605189431,-1.8502336000010897,3.8608432648255313,-62.944,-43.08,4.2,8.7,12.5,20.439999999999998,26.811999999999955,11.386308068459657,10.2,35.7,-32.806935483870966,-32.1,-122.1,0.7673545966228893,0.2326454033771107,0.3470701514945693,1.144771709365152,1.104953095684803,-309.40000000000873,-0.0030792828754252796,13,122,35.92307692307692,0.8761726078799249,13,122,8.0,35.92307692307692,1.2606786729878594,0.8618016916556528,1.1039688633596073e-05,8.691273960943213e-05,0.00021233948696973128,0.051990747416516866,0.05910983165045359,17636.94559099437,12640.0,39852.8,84600.0,0.0016747510373443463,0.0014399999999998,0.0029179999999999905,0.0017834439834024463,0.0010949999999998999,0.004377999999999991,-1.4100202151458026,0.6633663366336786,214.35684647302904,171.41078838174275,15,4,4.009803921568627,1.2277227722772277,0.0076658793214515785,0.035151385011810185,0.06285162121537471,0.9043151969981238,10.516785714285716,17.9,0.6071428571428571,150.4,-103.3,2.6059292035398234,8.899999999999999,0.6283185840707964,89.0,-122.1,IS|OOS,DEMO_ACCOUNT,330,242.94000000000008,0.7361818181818184,8.6,0.7515151515151515,1.093526232310322,0.001772150537634361,0.0018723297491038975,203,345.99999999999994,1.7044334975369455,9.1,0.7931034482758621,1.235294117647059,0.0015408866995073316,0.0016612807881772982,533,588.94,1.104953095684803,8.7,0.7673545966228893,1.144771709365152,0.0016747510373443463,0.0017834439834024463,,,,,,,,
EURUSD_12_3.47.124_BUY_M15,EURUSD,,,648,271,377,0,2021-07-06T12:18:20+00:00,2026-03-11T18:02:40+00:00,1710,0.37894736842105264,7078.38,-6484.719999999999,593.6600000000001,0.916141975308642,-10.850000000000001,24.01194600796756,0.754281091468782,-0.04878386495498832,-36.101,-26.665,-17.2,-10.850000000000001,20.8,42.864999999999995,58.08899999999996,26.11948339483395,24.4,107.6,-17.200848806366047,-16.4,-43.8,0.4182098765432099,0.5817901234567902,1.5184996792232202,1.0915475147731901,0.916141975308642,-315.5,-0.0031271942396982983,24,236,25.083333333333332,0.9290123456790124,24,236,3.5,25.083333333333332,1.3897231992998833,0.6827742793928642,9.162927887098172e-06,-0.00010861724888458068,0.00023916912181718686,0.03831150032027135,0.1351153023756193,18107.515432098764,14630.0,35014.000000000015,212706.0,0.0021950719424459913,0.001715,0.0048399999999998,0.0018307014388488695,0.00160999999999995,0.0035999999999999,-3.160670588826147,-0.6563586834344689,184.0458633093525,170.9613309352518,7,11,1.7151898734177216,2.3710691823899372,0.015201218357872845,0.057852220423317204,0.0985253687990755,0.8580246913580247,10.415087719298247,1.9000000000000057,0.5263157894736842,348.4,-185.5,2.4943697478991593,-2.1999999999999993,0.48739495798319327,163.5,-75.1,IS|OOS,DEMO_ACCOUNT,420,444.96000000000004,1.0594285714285716,-10.55,0.4166666666666667,1.104469832504543,0.002323048780487749,0.0019038109756097086,228,148.69999999999993,0.6521929824561401,-12.0,0.42105263157894735,1.0668164457425298,0.0020109649122806565,0.0017255263157894161,648,593.6600000000001,0.916141975308642,-10.850000000000001,0.4182098765432099,1.0915475147731901,0.0021950719424459913,0.0018307014388488695,,,,,,,,
EURUSD_13_6.46.178_BUY_M15,EURUSD,,,524,224,300,0,2021-07-12T12:54:40+00:00,2026-03-02T08:23:40+00:00,1695,0.30914454277286135,5742.34,-5181.360000000001,560.98,1.0705725190839694,-9.9,23.857972657529537,0.7156420014297786,0.12582299071410352,-34.908,-27.88,-18.1,-9.9,20.825,39.26999999999999,63.86599999999989,25.63544642857143,22.65,111.7,-17.2712,-16.45,-42.6,0.42748091603053434,0.5725190839694656,1.4842886671783913,1.1082688714931985,1.0705725190839694,-456.0200000000041,-0.004537322818349921,16,268,30.6875,0.9370229007633588,16,268,4.0,30.6875,1.2189161789940717,0.6332034761274226,1.0704161799810013e-05,-9.88035016977387e-05,0.0002381340077947507,0.04495016020154502,0.14592516614787288,17939.919847328245,15070.0,35464.0,83700.0,0.0021402972399150273,0.0018,0.0044099999999998,0.0017903184713375262,0.0015800000000001,0.0035799999999999,-2.0456919036588195,-0.7079646017701219,200.98726114649682,181.84713375796179,8,10,1.8211382113821137,2.4193548387096775,0.01945200040401648,0.07014562007822595,0.12139650386427833,0.898854961832061,10.199636363636364,-16.39999999999999,0.41818181818181815,341.5,-72.9,3.0323243243243243,-6.699999999999999,0.44324324324324327,205.0,-92.0,IS|OOS,DEMO_ACCOUNT,314,164.78,0.5247770700636942,-10.2,0.4140127388535032,1.0528605249481915,0.0021873180076627846,0.0018409195402298367,210,396.19999999999993,1.8866666666666663,-8.1,0.44761904761904764,1.1919480645317568,0.0020818571428571006,0.0017274285714285122,524,560.98,1.0705725190839694,-9.9,0.42748091603053434,1.1082688714931985,0.0021402972399150273,0.0017903184713375262,,,,,,,,
EURUSD_14_5.6.167_BUY_M15,EURUSD,,,702,448,253,1,2021-07-06T06:28:40+00:00,2026-03-11T15:51:40+00:00,1710,0.4105263157894737,7152.780000000001,-6194.219999999999,958.5599999999997,1.365470085470085,10.1,21.47975463864704,-0.49580156350427573,-0.530074747061549,-43.897,-35.27499999999999,-19.05,10.1,16.175,27.67999999999997,43.88300000000002,15.966026785714288,13.9,72.5,-24.483083003952565,-23.2,-67.46000000000001,0.6381766381766382,0.3603988603988604,0.6521248481303078,1.1547507192188848,1.365470085470085,-379.22000000000116,-0.003772060966499869,26,171,24.115384615384617,0.8931623931623932,26,171,5.0,24.115384615384617,2.0388270547458567,0.8962197433806331,1.3612615489894878e-05,0.00010037520801689703,0.00021392806307290606,0.06363174281279656,0.13028999475788994,19561.43304843305,17470.0,37288.0,212706.0,0.0017895544554454945,0.0016,0.0034800000000001,0.0017595709570956584,0.0013249999999998502,0.00385,-2.3676881691514184,0.6732467140345721,224.7013201320132,190.86468646864685,11,6,2.782608695652174,1.58125,0.010135919181073653,0.0381529978553793,0.0681972603658997,0.8632478632478633,16.816842105263156,14.2,0.5789473684210527,191.49999999999997,-135.5,3.944691358024691,5.0,0.5432098765432098,120.1,-162.4,IS|OOS,DEMO_ACCOUNT,450,443.25999999999993,0.985022222222222,9.9,0.6288888888888889,1.1086229881001393,0.001889802259886952,0.0017988135593219885,252,515.3,2.0448412698412697,10.5,0.6547619047619048,1.2438135793707124,0.001648730158730114,0.0017044444444443846,702,958.5599999999997,1.365470085470085,10.1,0.6381766381766382,1.1547507192188848,0.0017895544554454945,0.0017595709570956584,,,,,,,,
