Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,AUDUSD,Sell,05.07.2021 01:15:00,0.75277,0.1,05.07.2021 23:45:00,0.7532,22h 30m,-4.8,-4.8,-0.5,-4.8,-4.8,-4.3,-4.3,-0.05,-0.05,Strategy 3.27.109,IS
4,AUDUSD,Sell,06.07.2021 01:30:00,0.75454,0.1,06.07.2021 17:18:40,0.7528,15h 48m,16.9,12.1,-0.5,16.9,12.1,17.4,13.1,0.17,0.12,tp 0.75280,IS
6,AUDUSD,Sell,07.07.2021 15:15:00,0.75301,0.1,07.07.2021 17:04:40,0.75003,1h 49m,29.3,41.4,-0.5,29.3,41.4,29.8,42.9,0.29,0.41,tp 0.75003,IS
8,AUDUSD,Sell,09.07.2021 12:45:00,0.74517,0.1,09.07.2021 23:45:00,0.74927,11h 0m,-41.5,-0.1,-0.5,-41.5,-0.1,-41,1.9,-0.41,0,Strategy 3.27.109,IS
10,AUDUSD,Sell,14.07.2021 05:30:00,0.74635,0.1,14.07.2021 11:54:40,0.74392,6h 24m,23.8,23.7,-0.5,23.8,23.7,24.3,26.2,0.24,0.24,tp 0.74392,IS
12,AUDUSD,Sell,21.07.2021 03:30:00,0.73394,0.1,21.07.2021 04:49:00,0.73205,1h 19m,18.4,42.1,-0.5,18.4,42.1,18.9,45.1,0.18,0.42,tp 0.73205,IS
14,AUDUSD,Sell,22.07.2021 10:15:00,0.73739,0.1,22.07.2021 23:45:00,0.73823,13h 30m,-8.9,33.2,-0.5,-8.9,33.2,-8.4,36.7,-0.09,0.33,Strategy 3.27.109,IS
16,AUDUSD,Sell,26.07.2021 16:45:00,0.73773,0.1,26.07.2021 23:45:00,0.73812,7h 0m,-4.4,28.8,-0.5,-4.4,28.8,-3.9,32.8,-0.04,0.29,Strategy 3.27.109,IS
18,AUDUSD,Sell,28.07.2021 21:45:00,0.73662,0.1,28.07.2021 23:45:00,0.73782,2h 0m,-12.5,16.3,-0.5,-12.5,16.3,-12,20.8,-0.12,0.16,Strategy 3.27.109,IS
20,AUDUSD,Sell,29.07.2021 02:30:00,0.7379,0.1,29.07.2021 23:45:00,0.73934,21h 15m,-14.9,1.4,-0.5,-14.9,1.4,-14.4,6.4,-0.15,0.02,Strategy 3.27.109,IS
22,AUDUSD,Sell,10.08.2021 10:30:00,0.73396,0.1,10.08.2021 23:45:00,0.73479,13h 15m,-8.8,-7.4,-0.5,-8.8,-7.4,-8.3,-1.9,-0.09,-0.07,Strategy 3.27.109,IS
24,AUDUSD,Sell,13.08.2021 20:45:00,0.73747,0.1,13.08.2021 23:45:00,0.73707,3h 0m,3.5,-3.9,-0.5,3.5,-3.9,4,2.1,0.04,-0.04,Strategy 3.27.109,IS
26,AUDUSD,Sell,20.08.2021 17:00:00,0.71462,0.1,20.08.2021 23:45:00,0.71394,6h 45m,6.3,2.4,-0.5,6.3,2.4,6.8,8.9,0.06,0.03,Strategy 3.27.109,IS
28,AUDUSD,Sell,23.08.2021 05:15:00,0.71587,0.1,23.08.2021 23:45:00,0.72185,18h 30m,-60.3,-57.9,-0.5,-60.3,-57.9,-59.8,-50.9,-0.6,-0.58,Strategy 3.27.109,IS
30,AUDUSD,Sell,24.08.2021 06:15:00,0.72223,0.1,24.08.2021 23:45:00,0.72576,17h 30m,-35.8,-93.7,-0.5,-35.8,-93.7,-35.3,-86.2,-0.36,-0.94,Strategy 3.27.109,IS
32,AUDUSD,Sell,25.08.2021 12:30:00,0.72606,0.1,25.08.2021 23:45:30,0.72768,11h 15m,-16.7,-110.4,-0.5,-16.7,-110.4,-16.2,-102.4,-0.17,-1.11,Strategy 3.27.109,IS
34,AUDUSD,Sell,27.08.2021 09:30:00,0.72506,0.1,27.08.2021 19:05:40,0.73156,9h 35m,-65.5,-175.9,-0.5,-65.5,-175.9,-65,-167.4,-0.66,-1.77,sl 0.73156,IS
36,AUDUSD,Sell,01.09.2021 21:15:00,0.73753,0.1,01.09.2021 23:45:00,0.73706,2h 30m,4.2,-171.7,-0.5,4.2,-171.7,4.7,-162.7,0.04,-1.72,Strategy 3.27.109,IS
38,AUDUSD,Sell,02.09.2021 09:00:00,0.73797,0.1,02.09.2021 23:45:00,0.74008,14h 45m,-21.6,-193.3,-0.5,-21.6,-193.3,-21.1,-183.8,-0.22,-1.94,Strategy 3.27.109,IS
40,AUDUSD,Sell,03.09.2021 08:45:00,0.74185,0.1,03.09.2021 23:45:00,0.74491,15h 0m,-31.1,-224.4,-0.5,-31.1,-224.4,-30.6,-214.4,-0.32,-2.26,Strategy 3.27.109,IS
42,AUDUSD,Sell,08.09.2021 04:45:00,0.74032,0.1,08.09.2021 08:15:00,0.7384,3h 30m,18.7,-205.7,-0.5,18.7,-205.7,19.2,-195.2,0.19,-2.07,tp 0.73840,IS
44,AUDUSD,Sell,09.09.2021 11:00:00,0.73747,0.1,09.09.2021 23:45:00,0.73723,12h 45m,1.9,-203.8,-0.5,1.9,-203.8,2.4,-192.8,0.02,-2.05,Strategy 3.27.109,IS
46,AUDUSD,Sell,17.09.2021 08:15:00,0.73051,0.1,17.09.2021 17:24:40,0.72851,9h 9m,19.5,-184.3,-0.5,19.5,-184.3,20,-172.8,0.2,-1.85,tp 0.72851,IS
48,AUDUSD,Sell,20.09.2021 16:45:00,0.72614,0.1,20.09.2021 23:45:00,0.72535,7h 0m,7.4,-176.9,-0.5,7.4,-176.9,7.9,-164.9,0.08,-1.78,Strategy 3.27.109,IS
50,AUDUSD,Sell,22.09.2021 04:15:00,0.72582,0.1,22.09.2021 23:45:00,0.72423,19h 30m,15.4,-161.5,-0.5,15.4,-161.5,15.9,-149,0.16,-1.62,Strategy 3.27.109,IS
52,AUDUSD,Sell,23.09.2021 10:45:00,0.72624,0.1,23.09.2021 23:45:00,0.7296,13h 0m,-34.1,-195.6,-0.5,-34.1,-195.6,-33.6,-182.6,-0.35,-1.97,Strategy 3.27.109,IS
54,AUDUSD,Sell,30.09.2021 05:30:00,0.71995,0.1,30.09.2021 23:45:00,0.72324,18h 15m,-33.4,-229,-0.5,-33.4,-229,-32.9,-215.5,-0.34,-2.31,Strategy 3.27.109,IS
56,AUDUSD,Sell,01.10.2021 18:45:00,0.72721,0.1,01.10.2021 23:45:00,0.72658,5h 0m,5.8,-223.2,-0.5,5.8,-223.2,6.3,-209.2,0.06,-2.25,Strategy 3.27.109,IS
58,AUDUSD,Sell,04.10.2021 01:30:00,0.72817,0.1,04.10.2021 04:54:40,0.72534,3h 24m,27.8,-195.4,-0.5,27.8,-195.4,28.3,-180.9,0.28,-1.96,tp 0.72534,IS
60,AUDUSD,Sell,11.10.2021 04:30:00,0.73226,0.1,11.10.2021 23:45:00,0.73455,19h 15m,-23.4,-218.8,-0.5,-23.4,-218.8,-22.9,-203.8,-0.24,-2.2,Strategy 3.27.109,IS
62,AUDUSD,Sell,12.10.2021 08:15:00,0.73548,0.1,12.10.2021 23:45:00,0.73513,15h 30m,3,-215.8,-0.5,3,-215.8,3.5,-200.3,0.03,-2.17,Strategy 3.27.109,IS
64,AUDUSD,Sell,14.10.2021 16:30:00,0.74218,0.1,14.10.2021 23:45:00,0.74168,7h 15m,4.5,-211.3,-0.5,4.5,-211.3,5,-195.3,0.05,-2.13,Strategy 3.27.109,IS
66,AUDUSD,Sell,15.10.2021 10:00:00,0.7433,0.1,15.10.2021 15:30:40,0.74128,5h 30m,19.7,-191.6,-0.5,19.7,-191.6,20.2,-175.1,0.2,-1.92,tp 0.74128,IS
68,AUDUSD,Sell,19.10.2021 11:15:00,0.74653,0.1,19.10.2021 23:45:00,0.74753,12h 30m,-10.5,-202.1,-0.5,-10.5,-202.1,-10,-185.1,-0.11,-2.03,Strategy 3.27.109,IS
70,AUDUSD,Sell,20.10.2021 04:30:00,0.74884,0.1,20.10.2021 23:45:00,0.75143,19h 15m,-26.4,-228.5,-0.5,-26.4,-228.5,-25.9,-211,-0.27,-2.3,Strategy 3.27.109,IS
72,AUDUSD,Sell,21.10.2021 04:00:00,0.75294,0.1,21.10.2021 07:13:20,0.75078,3h 13m,21.1,-207.4,-0.5,21.1,-207.4,21.6,-189.4,0.22,-2.08,tp 0.75078,IS
74,AUDUSD,Sell,22.10.2021 04:45:00,0.74861,0.1,22.10.2021 18:40:40,0.74592,13h 55m,26.4,-181,-0.5,26.4,-181,26.9,-162.5,0.27,-1.82,tp 0.74592,IS
76,AUDUSD,Sell,03.11.2021 10:30:00,0.74456,0.1,03.11.2021 17:00:40,0.74262,6h 30m,18.9,-162.1,-0.5,18.9,-162.1,19.4,-143.1,0.19,-1.62,tp 0.74262,IS
78,AUDUSD,Sell,04.11.2021 01:15:00,0.74578,0.1,04.11.2021 12:32:40,0.74212,11h 17m,36.1,-126,-0.5,36.1,-126,36.6,-106.5,0.37,-1.26,tp 0.74212,IS
80,AUDUSD,Sell,05.11.2021 16:30:00,0.73979,0.1,05.11.2021 23:45:00,0.74028,7h 15m,-5.4,-131.4,-0.5,-5.4,-131.4,-4.9,-111.4,-0.05,-1.31,Strategy 3.27.109,IS
82,AUDUSD,Sell,10.11.2021 16:15:00,0.73832,0.1,10.11.2021 19:24:40,0.73511,3h 9m,31.6,-99.8,-0.5,31.6,-99.8,32.1,-79.3,0.32,-0.99,tp 0.73511,IS
84,AUDUSD,Sell,12.11.2021 09:30:00,0.72998,0.1,12.11.2021 23:45:00,0.73311,14h 15m,-31.8,-131.6,-0.5,-31.8,-131.6,-31.3,-110.6,-0.32,-1.31,Strategy 3.27.109,IS
86,AUDUSD,Sell,15.11.2021 01:30:00,0.73343,0.1,15.11.2021 23:45:00,0.73495,22h 15m,-15.7,-147.3,-0.5,-15.7,-147.3,-15.2,-125.8,-0.16,-1.47,Strategy 3.27.109,IS
88,AUDUSD,Sell,16.11.2021 04:45:00,0.73654,0.1,16.11.2021 07:48:40,0.7343,3h 3m,21.9,-125.4,-0.5,21.9,-125.4,22.4,-103.4,0.22,-1.25,tp 0.73430,IS
90,AUDUSD,Sell,18.11.2021 09:00:00,0.7281,0.1,18.11.2021 16:03:40,0.72596,7h 3m,20.9,-104.5,-0.5,20.9,-104.5,21.4,-82,0.21,-1.04,tp 0.72596,IS
92,AUDUSD,Sell,22.11.2021 06:30:00,0.72514,0.1,22.11.2021 20:08:40,0.72281,13h 38m,22.8,-81.7,-0.5,22.8,-81.7,23.3,-58.7,0.23,-0.81,tp 0.72281,IS
94,AUDUSD,Sell,25.11.2021 02:45:00,0.72083,0.1,25.11.2021 11:06:40,0.71888,8h 21m,19,-62.7,-0.5,19,-62.7,19.5,-39.2,0.19,-0.61,tp 0.71888,IS
96,AUDUSD,Sell,06.12.2021 11:15:00,0.70359,0.1,06.12.2021 23:45:00,0.70494,12h 30m,-14,-76.7,-0.5,-14,-76.7,-13.5,-52.7,-0.14,-0.76,Strategy 3.27.109,IS
98,AUDUSD,Sell,07.12.2021 05:45:00,0.70662,0.1,07.12.2021 23:45:00,0.71207,18h 0m,-55,-131.7,-0.5,-55,-131.7,-54.5,-107.2,-0.55,-1.31,Strategy 3.27.109,IS
100,AUDUSD,Sell,08.12.2021 04:30:00,0.71341,0.1,08.12.2021 23:45:00,0.71702,19h 15m,-36.6,-168.3,-0.5,-36.6,-168.3,-36.1,-143.3,-0.37,-1.68,Strategy 3.27.109,IS
102,AUDUSD,Sell,09.12.2021 08:30:00,0.71831,0.1,09.12.2021 10:19:40,0.71625,1h 49m,20.1,-148.2,-0.5,20.1,-148.2,20.6,-122.7,0.2,-1.48,tp 0.71625,IS
104,AUDUSD,Sell,14.12.2021 10:30:00,0.71292,0.1,14.12.2021 18:52:40,0.7105,8h 22m,23.7,-124.5,-0.5,23.7,-124.5,24.2,-98.5,0.24,-1.24,tp 0.71050,IS
106,AUDUSD,Sell,15.12.2021 16:00:00,0.71478,0.1,15.12.2021 16:57:20,0.7123,57m 20s,24.3,-100.2,-0.5,24.3,-100.2,24.8,-73.7,0.25,-0.99,tp 0.71230,IS
108,AUDUSD,Sell,20.12.2021 16:15:00,0.71254,0.1,20.12.2021 23:45:00,0.71119,7h 30m,13,-87.2,-0.5,13,-87.2,13.5,-60.2,0.13,-0.86,Strategy 3.27.109,IS
110,AUDUSD,Sell,23.12.2021 09:45:00,0.72252,0.1,23.12.2021 23:45:00,0.72428,14h 0m,-18.1,-105.3,-0.5,-18.1,-105.3,-17.6,-77.8,-0.18,-1.04,Strategy 3.27.109,IS
112,AUDUSD,Sell,29.12.2021 16:45:00,0.72398,0.1,29.12.2021 23:45:00,0.72498,7h 0m,-10.5,-115.8,-0.5,-10.5,-115.8,-10,-87.8,-0.11,-1.15,Strategy 3.27.109,IS
114,AUDUSD,Sell,30.12.2021 04:00:00,0.72668,0.1,30.12.2021 23:45:00,0.72513,19h 45m,15,-100.8,-0.5,15,-100.8,15.5,-72.3,0.15,-1,Strategy 3.27.109,IS
116,AUDUSD,Sell,31.12.2021 11:15:00,0.7271,0.1,31.12.2021 13:57:40,0.72533,2h 42m,17.2,-83.6,-0.5,17.2,-83.6,17.7,-54.6,0.17,-0.82,tp 0.72533,IS
118,AUDUSD,Sell,04.01.2022 06:30:00,0.72133,0.1,04.01.2022 14:37:40,0.71897,8h 7m,23.1,-60.5,-0.5,23.1,-60.5,23.6,-31,0.23,-0.59,tp 0.71897,IS
120,AUDUSD,Sell,07.01.2022 19:00:00,0.71851,0.1,07.01.2022 23:45:00,0.71827,4h 45m,1.9,-58.6,-0.5,1.9,-58.6,2.4,-28.6,0.02,-0.57,Strategy 3.27.109,IS
122,AUDUSD,Sell,10.01.2022 04:15:00,0.71932,0.1,10.01.2022 16:16:20,0.7169,12h 1m,23.7,-34.9,-0.5,23.7,-34.9,24.2,-4.4,0.24,-0.33,tp 0.71690,IS
124,AUDUSD,Sell,13.01.2022 09:45:00,0.73011,0.1,13.01.2022 22:48:40,0.72798,13h 3m,20.8,-14.1,-0.5,20.8,-14.1,21.3,16.9,0.21,-0.12,tp 0.72798,IS
126,AUDUSD,Sell,14.01.2022 08:30:00,0.72912,0.1,14.01.2022 12:31:40,0.7268,4h 1m,22.7,8.6,-0.5,22.7,8.6,23.2,40.1,0.23,0.11,tp 0.72680,IS
128,AUDUSD,Sell,20.01.2022 03:00:00,0.72369,0.1,20.01.2022 23:45:00,0.72232,20h 45m,13.2,21.8,-0.5,13.2,21.8,13.7,53.8,0.13,0.24,Strategy 3.27.109,IS
130,AUDUSD,Sell,25.01.2022 01:45:00,0.71512,0.1,25.01.2022 23:45:00,0.71535,22h 0m,-2.8,19,-0.5,-2.8,19,-2.3,51.5,-0.03,0.21,Strategy 3.27.109,IS
132,AUDUSD,Sell,31.01.2022 04:45:00,0.70128,0.1,31.01.2022 23:45:00,0.70685,19h 0m,-56.2,-37.2,-0.5,-56.2,-37.2,-55.7,-4.2,-0.56,-0.35,Strategy 3.27.109,IS
134,AUDUSD,Sell,02.02.2022 12:30:00,0.71496,0.1,02.02.2022 17:17:40,0.71228,4h 47m,26.3,-10.9,-0.5,26.3,-10.9,26.8,22.6,0.26,-0.09,tp 0.71228,IS
136,AUDUSD,Sell,07.02.2022 09:15:00,0.70955,0.1,07.02.2022 23:45:00,0.71251,14h 30m,-30.1,-41,-0.5,-30.1,-41,-29.6,-7,-0.3,-0.39,Strategy 3.27.109,IS
138,AUDUSD,Sell,08.02.2022 03:00:00,0.71322,0.1,08.02.2022 07:23:40,0.71111,4h 23m,20.6,-20.4,-0.5,20.6,-20.4,21.1,14.1,0.21,-0.18,tp 0.71111,IS
140,AUDUSD,Sell,09.02.2022 01:45:00,0.71473,0.1,09.02.2022 23:45:00,0.71813,22h 0m,-34.5,-54.9,-0.5,-34.5,-54.9,-34,-19.9,-0.35,-0.53,Strategy 3.27.109,IS
142,AUDUSD,Sell,10.02.2022 10:15:00,0.71927,0.1,10.02.2022 15:30:40,0.71721,5h 15m,20.1,-34.8,-0.5,20.1,-34.8,20.6,0.7,0.2,-0.33,tp 0.71721,IS
144,AUDUSD,Sell,11.02.2022 14:30:00,0.71592,0.1,11.02.2022 21:06:20,0.71241,6h 36m,34.6,-0.2,-0.5,34.6,-0.2,35.1,35.8,0.35,0.02,tp 0.71241,IS
146,AUDUSD,Sell,17.02.2022 01:30:00,0.72073,0.1,17.02.2022 05:54:40,0.71795,4h 24m,27.3,27.1,-0.5,27.3,27.1,27.8,63.6,0.27,0.29,tp 0.71795,IS
148,AUDUSD,Sell,23.02.2022 10:00:00,0.72445,0.1,23.02.2022 23:45:00,0.72291,13h 45m,14.9,42,-0.5,14.9,42,15.4,79,0.15,0.44,Strategy 3.27.109,IS
150,AUDUSD,Sell,25.02.2022 06:30:00,0.71959,0.1,25.02.2022 23:45:00,0.72339,17h 15m,-38.5,3.5,-0.5,-38.5,3.5,-38,41,-0.38,0.06,Strategy 3.27.109,IS
152,AUDUSD,Sell,01.03.2022 09:00:00,0.72782,0.1,01.03.2022 18:33:40,0.72532,9h 33m,24.5,28,-0.5,24.5,28,25,66,0.24,0.3,tp 0.72532,IS
154,AUDUSD,Sell,07.03.2022 06:15:00,0.74156,0.1,07.03.2022 15:59:40,0.73733,9h 44m,41.8,69.8,-0.5,41.8,69.8,42.3,108.3,0.42,0.72,tp 0.73733,IS
156,AUDUSD,Sell,08.03.2022 03:45:00,0.73419,0.1,08.03.2022 07:01:40,0.73087,3h 16m,32.7,102.5,-0.5,32.7,102.5,33.2,141.5,0.32,1.05,tp 0.73087,IS
158,AUDUSD,Sell,09.03.2022 10:15:00,0.7301,0.1,09.03.2022 23:45:00,0.73224,13h 30m,-21.9,80.6,-0.5,-21.9,80.6,-21.4,120.1,-0.22,0.83,Strategy 3.27.109,IS
160,AUDUSD,Sell,10.03.2022 21:45:00,0.73624,0.1,10.03.2022 23:45:00,0.73605,2h 0m,1.4,82,-0.5,1.4,82,1.9,122,0.01,0.84,Strategy 3.27.109,IS
162,AUDUSD,Sell,15.03.2022 14:45:00,0.72098,0.1,15.03.2022 23:45:00,0.71956,9h 0m,13.7,95.7,-0.5,13.7,95.7,14.2,136.2,0.14,0.98,Strategy 3.27.109,IS
164,AUDUSD,Sell,16.03.2022 16:00:00,0.72511,0.1,16.03.2022 21:05:40,0.72221,5h 5m,28.5,124.2,-0.5,28.5,124.2,29,165.2,0.28,1.26,tp 0.72221,IS
166,AUDUSD,Sell,17.03.2022 01:45:00,0.72929,0.1,17.03.2022 18:05:40,0.73579,16h 20m,-65.5,58.7,-0.5,-65.5,58.7,-65,100.2,-0.65,0.61,sl 0.73579,IS
168,AUDUSD,Sell,18.03.2022 03:15:00,0.73918,0.1,18.03.2022 16:13:40,0.73655,12h 58m,25.8,84.5,-0.5,25.8,84.5,26.3,126.5,0.26,0.87,tp 0.73655,IS
170,AUDUSD,Sell,21.03.2022 04:45:00,0.74239,0.1,21.03.2022 10:24:40,0.73938,5h 39m,29.6,114.1,-0.5,29.6,114.1,30.1,156.6,0.29,1.16,tp 0.73938,IS
172,AUDUSD,Sell,22.03.2022 20:30:00,0.74467,0.1,22.03.2022 23:45:00,0.74697,3h 15m,-23.5,90.6,-0.5,-23.5,90.6,-23,133.6,-0.23,0.93,Strategy 3.27.109,IS
174,AUDUSD,Sell,23.03.2022 01:15:00,0.74678,0.1,23.03.2022 23:45:00,0.75019,22h 30m,-34.6,56,-0.5,-34.6,56,-34.1,99.5,-0.34,0.59,Strategy 3.27.109,IS
176,AUDUSD,Sell,04.04.2022 21:45:00,0.75458,0.1,04.04.2022 23:45:00,0.75454,2h 0m,-0.1,55.9,-0.5,-0.1,55.9,0.4,99.9,-0,0.59,Strategy 3.27.109,IS
178,AUDUSD,Sell,05.04.2022 07:45:00,0.75948,0.1,05.04.2022 17:03:40,0.76598,9h 18m,-65.5,-9.6,-0.5,-65.5,-9.6,-65,34.9,-0.65,-0.06,sl 0.76598,IS
180,AUDUSD,Sell,11.04.2022 13:15:00,0.74585,0.1,11.04.2022 16:32:40,0.74262,3h 17m,31.8,22.2,-0.5,31.8,22.2,32.3,67.2,0.32,0.25,tp 0.74262,IS
182,AUDUSD,Sell,26.04.2022 06:15:00,0.72213,0.1,26.04.2022 16:55:40,0.71775,10h 40m,43.3,65.5,-0.5,43.3,65.5,43.8,111,0.43,0.69,tp 0.71775,IS
184,AUDUSD,Sell,27.04.2022 08:00:00,0.71829,0.1,27.04.2022 10:24:40,0.71408,2h 24m,41.6,107.1,-0.5,41.6,107.1,42.1,153.1,0.41,1.1,tp 0.71408,IS
186,AUDUSD,Sell,28.04.2022 10:30:00,0.71446,0.1,28.04.2022 13:31:40,0.70953,3h 1m,48.8,155.9,-0.5,48.8,155.9,49.3,202.4,0.48,1.58,tp 0.70953,IS
188,AUDUSD,Sell,29.04.2022 03:15:00,0.71235,0.1,29.04.2022 19:30:40,0.70888,16h 15m,34.2,190.1,-0.5,34.2,190.1,34.7,237.1,0.34,1.92,tp 0.70888,IS
190,AUDUSD,Sell,03.05.2022 09:45:00,0.71265,0.1,03.05.2022 23:45:00,0.70957,14h 0m,30.3,220.4,-0.5,30.3,220.4,30.8,267.9,0.3,2.22,Strategy 3.27.109,IS
192,AUDUSD,Sell,04.05.2022 21:15:00,0.71673,0.1,04.05.2022 21:49:20,0.72323,34m 20s,-65.5,154.9,-0.5,-65.5,154.9,-65,202.9,-0.64,1.58,sl 0.72323,IS
194,AUDUSD,Sell,05.05.2022 02:15:00,0.72428,0.1,05.05.2022 15:40:40,0.71868,13h 25m,55.5,210.4,-0.5,55.5,210.4,56,258.9,0.55,2.12,tp 0.71868,IS
196,AUDUSD,Sell,10.05.2022 08:30:00,0.69835,0.1,10.05.2022 18:04:40,0.69332,9h 34m,49.8,260.2,-0.5,49.8,260.2,50.3,309.2,0.49,2.61,tp 0.69332,IS
198,AUDUSD,Sell,13.05.2022 03:45:00,0.68817,0.1,13.05.2022 23:45:00,0.69356,20h 0m,-54.4,205.8,-0.5,-54.4,205.8,-53.9,255.3,-0.53,2.08,Strategy 3.27.109,IS
200,AUDUSD,Sell,17.05.2022 03:30:00,0.69893,0.1,17.05.2022 23:45:00,0.70229,20h 15m,-34.1,171.7,-0.5,-34.1,171.7,-33.6,221.7,-0.33,1.75,Strategy 3.27.109,IS
202,AUDUSD,Sell,18.05.2022 03:15:00,0.70416,0.1,18.05.2022 04:44:40,0.70103,1h 29m,30.8,202.5,-0.5,30.8,202.5,31.3,253,0.3,2.05,tp 0.70103,IS
204,AUDUSD,Sell,23.05.2022 08:45:00,0.70971,0.1,23.05.2022 23:45:00,0.71085,15h 0m,-11.9,190.6,-0.5,-11.9,190.6,-11.4,241.6,-0.12,1.93,Strategy 3.27.109,IS
206,AUDUSD,Sell,27.05.2022 08:00:00,0.71427,0.1,27.05.2022 23:45:00,0.71592,15h 45m,-17,173.6,-0.5,-17,173.6,-16.5,225.1,-0.17,1.77,Strategy 3.27.109,IS
208,AUDUSD,Sell,30.05.2022 04:45:00,0.71748,0.1,30.05.2022 23:45:00,0.71983,19h 0m,-24,149.6,-0.5,-24,149.6,-23.5,201.6,-0.24,1.53,Strategy 3.27.109,IS
210,AUDUSD,Sell,02.06.2022 20:45:00,0.72628,0.1,02.06.2022 23:45:00,0.72664,3h 0m,-4.1,145.5,-0.5,-4.1,145.5,-3.6,198,-0.04,1.49,Strategy 3.27.109,IS
212,AUDUSD,Sell,06.06.2022 11:15:00,0.72266,0.1,06.06.2022 18:19:40,0.71937,7h 4m,32.4,177.9,-0.5,32.4,177.9,32.9,230.9,0.32,1.81,tp 0.71937,IS
214,AUDUSD,Sell,07.06.2022 07:45:00,0.72178,0.1,07.06.2022 08:05:40,0.71756,20m 40s,41.7,219.6,-0.5,41.7,219.6,42.2,273.1,0.41,2.22,tp 0.71756,IS
216,AUDUSD,Sell,10.06.2022 08:45:00,0.71211,0.1,10.06.2022 15:30:40,0.70928,6h 45m,27.8,247.4,-0.5,27.8,247.4,28.3,301.4,0.27,2.49,tp 0.70928,IS
218,AUDUSD,Sell,14.06.2022 07:15:00,0.69652,0.1,14.06.2022 13:01:40,0.69212,5h 46m,43.5,290.9,-0.5,43.5,290.9,44,345.4,0.42,2.91,tp 0.69212,IS
220,AUDUSD,Sell,15.06.2022 03:30:00,0.68971,0.1,15.06.2022 21:00:40,0.69621,17h 30m,-65.5,225.4,-0.5,-65.5,225.4,-65,280.4,-0.64,2.28,sl 0.69621,IS
222,AUDUSD,Sell,16.06.2022 03:00:00,0.70173,0.1,16.06.2022 10:16:40,0.69642,7h 16m,52.6,278,-0.5,52.6,278,53.1,333.5,0.51,2.79,tp 0.69642,IS
