Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,AUDUSD,Sell,05.07.2021 11:30:00,0.75295,0.1,05.07.2021 23:45:00,0.7532,12h 15m,-3,-3,-0.5,-3,-3,-2.5,-2.5,-0.03,-0.03,Strategy 6.3.178,IS
4,AUDUSD,Sell,06.07.2021 02:00:00,0.75444,0.1,06.07.2021 17:25:40,0.75194,15h 25m,24.5,21.5,-0.5,24.5,21.5,25,22.5,0.25,0.22,tp 0.75194,IS
6,AUDUSD,Sell,07.07.2021 15:30:00,0.75261,0.1,07.07.2021 17:04:40,0.75011,1h 34m,24.5,46,-0.5,24.5,46,25,47.5,0.24,0.46,tp 0.75011,IS
8,AUDUSD,Sell,09.07.2021 11:30:00,0.74374,0.1,09.07.2021 22:45:40,0.74974,11h 15m,-60.5,-14.5,-0.5,-60.5,-14.5,-60,-12.5,-0.6,-0.14,sl 0.74974,IS
10,AUDUSD,Sell,12.07.2021 18:00:00,0.74915,0.1,12.07.2021 23:45:00,0.7481,5h 45m,10,-4.5,-0.5,10,-4.5,10.5,-2,0.1,-0.04,Strategy 6.3.178,IS
12,AUDUSD,Sell,14.07.2021 05:45:00,0.74595,0.1,14.07.2021 23:45:00,0.74868,18h 0m,-27.8,-32.3,-0.5,-27.8,-32.3,-27.3,-29.3,-0.28,-0.32,Strategy 6.3.178,IS
14,AUDUSD,Sell,16.07.2021 07:00:00,0.74374,0.1,16.07.2021 16:46:40,0.74124,9h 46m,24.5,-7.8,-0.5,24.5,-7.8,25,-4.3,0.25,-0.07,tp 0.74124,IS
16,AUDUSD,Sell,21.07.2021 17:15:00,0.73366,0.1,21.07.2021 23:45:00,0.73583,6h 30m,-22.2,-30,-0.5,-22.2,-30,-21.7,-26,-0.22,-0.3,Strategy 6.3.178,IS
18,AUDUSD,Sell,22.07.2021 08:00:00,0.73604,0.1,22.07.2021 23:45:00,0.73823,15h 45m,-22.4,-52.4,-0.5,-22.4,-52.4,-21.9,-47.9,-0.22,-0.52,Strategy 6.3.178,IS
20,AUDUSD,Sell,26.07.2021 17:45:00,0.7381,0.1,26.07.2021 23:45:00,0.73812,6h 0m,-0.7,-53.1,-0.5,-0.7,-53.1,-0.2,-48.1,-0.01,-0.53,Strategy 6.3.178,IS
22,AUDUSD,Sell,27.07.2021 16:15:00,0.73732,0.1,27.07.2021 23:45:00,0.73599,7h 30m,12.8,-40.3,-0.5,12.8,-40.3,13.3,-34.8,0.13,-0.4,Strategy 6.3.178,IS
24,AUDUSD,Sell,10.08.2021 10:45:00,0.73348,0.1,10.08.2021 23:45:00,0.73479,13h 0m,-13.6,-53.9,-0.5,-13.6,-53.9,-13.1,-47.9,-0.14,-0.54,Strategy 6.3.178,IS
