Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
66,AUDUSD,Sell,08.09.2021 12:00:00,0.7363,0.1,08.09.2021 23:45:00,0.73674,11h 45m,-4.9,-169.8,-0.5,-4.9,-169.8,-4.4,-153.3,-0.05,-1.7,Strategy_5_8_189,IS
68,AUDUSD,Sell,09.09.2021 12:00:00,0.73776,0.1,09.09.2021 23:45:00,0.73723,11h 45m,4.8,-165,-0.5,4.8,-165,5.3,-148,0.05,-1.65,Strategy_5_8_189,IS
70,AUDUSD,Sell,10.09.2021 08:00:00,0.73846,0.1,10.09.2021 18:54:00,0.73646,10h 54m,19.5,-145.5,-0.5,19.5,-145.5,20,-128,0.2,-1.45,tp 0.73646,IS
72,AUDUSD,Sell,13.09.2021 02:00:00,0.7368,0.1,13.09.2021 07:56:40,0.7348,5h 56m,19.5,-126,-0.5,19.5,-126,20,-108,0.2,-1.25,tp 0.73480,IS
74,AUDUSD,Sell,14.09.2021 08:00:00,0.73444,0.1,14.09.2021 21:29:00,0.73244,13h 29m,19.5,-106.5,-0.5,19.5,-106.5,20,-88,0.2,-1.06,tp 0.73244,IS
76,AUDUSD,Sell,15.09.2021 08:00:00,0.73268,0.1,15.09.2021 23:45:00,0.73333,15h 45m,-7,-113.5,-0.5,-7,-113.5,-6.5,-94.5,-0.07,-1.13,Strategy_5_8_189,IS
78,AUDUSD,Sell,16.09.2021 08:00:00,0.73239,0.1,16.09.2021 16:30:40,0.73039,8h 30m,19.5,-94,-0.5,19.5,-94,20,-74.5,0.2,-0.93,tp 0.73039,IS
80,AUDUSD,Sell,20.09.2021 08:00:00,0.72322,0.1,20.09.2021 23:45:00,0.72535,15h 45m,-21.8,-115.8,-0.5,-21.8,-115.8,-21.3,-95.8,-0.22,-1.15,Strategy_5_8_189,IS
82,AUDUSD,Sell,21.09.2021 02:00:00,0.72592,0.1,21.09.2021 17:06:40,0.72392,15h 6m,19.5,-96.3,-0.5,19.5,-96.3,20,-75.8,0.2,-0.95,tp 0.72392,IS
84,AUDUSD,Sell,22.09.2021 08:00:00,0.72457,0.1,22.09.2021 23:45:00,0.72423,15h 45m,2.9,-93.4,-0.5,2.9,-93.4,3.4,-72.4,0.03,-0.92,Strategy_5_8_189,IS
86,AUDUSD,Sell,23.09.2021 02:00:00,0.72412,0.1,23.09.2021 23:45:00,0.7296,21h 45m,-55.3,-148.7,-0.5,-55.3,-148.7,-54.8,-127.2,-0.56,-1.48,Strategy_5_8_189,IS
