strategy_id,symbol,trade_side,sample_type,open_time_utc,close_time_utc,net_sum,session_regime_at_entry,volatility_regime_at_entry,liquidity_regime_at_entry,trend_regime_at_entry,composite_regime_at_entry
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-06 16:15:00+00:00,2021-07-06 23:45:00+00:00,-1.87,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-13 14:45:00+00:00,2021-07-13 15:31:40+00:00,15.32,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-15 19:15:00+00:00,2021-07-15 23:45:00+00:00,-17.23,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-19 10:30:00+00:00,2021-07-19 15:47:40+00:00,-28.41,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-20 16:30:00+00:00,2021-07-20 23:45:00+00:00,-12.18,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-23 13:15:00+00:00,2021-07-23 23:45:00+00:00,-20.57,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-07-28 17:00:00+00:00,2021-07-28 19:55:40+00:00,-43.72,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-04 11:30:00+00:00,2021-08-04 15:46:40+00:00,-31.47,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-05 05:45:00+00:00,2021-08-05 10:56:40+00:00,-24.08,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-06 05:45:00+00:00,2021-08-06 14:32:20+00:00,8.68,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-10 02:15:00+00:00,2021-08-10 14:30:40+00:00,16.13,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-17 18:00:00+00:00,2021-08-17 23:45:00+00:00,0.42,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-18 01:30:00+00:00,2021-08-18 17:22:40+00:00,16.67,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-25 05:00:00+00:00,2021-08-25 23:45:00+00:00,-15.34,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-26 10:00:00+00:00,2021-08-26 16:07:40+00:00,13.05,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-27 12:00:00+00:00,2021-08-27 17:00:40+00:00,-35.4,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-08-30 17:30:00+00:00,2021-08-30 23:45:00+00:00,-13.1,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-06 10:15:00+00:00,2021-09-06 23:45:00+00:00,-13.46,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-07 17:30:00+00:00,2021-09-07 23:45:00+00:00,9.77,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-13 10:00:00+00:00,2021-09-13 12:54:40+00:00,11.58,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-16 09:45:00+00:00,2021-09-16 10:15:20+00:00,10.71,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-17 01:45:00+00:00,2021-09-17 16:15:40+00:00,14.39,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-20 05:15:00+00:00,2021-09-20 13:13:40+00:00,-28.94,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-27 11:00:00+00:00,2021-09-27 17:18:40+00:00,-42.39,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-28 10:15:00+00:00,2021-09-28 23:45:00+00:00,-8.97,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-09-29 10:15:00+00:00,2021-09-29 17:40:40+00:00,20.01,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-10-06 07:30:00+00:00,2021-10-06 17:46:40+00:00,-25.15,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-10-08 09:00:00+00:00,2021-10-08 15:14:40+00:00,-26.11,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-10-12 14:00:00+00:00,2021-10-12 15:40:40+00:00,18.46,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-10-18 06:15:00+00:00,2021-10-18 09:21:40+00:00,16.39,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
USDCHF_55_6.23.134_BUY_M15,USDCHF,BUY,IS,2021-10-20 10:45:00+00:00,2021-10-20 15:46:40+00:00,-35.71,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
