strategy_id,symbol,trade_side,sample_type,open_time_utc,close_time_utc,net_sum,session_regime_at_entry,volatility_regime_at_entry,liquidity_regime_at_entry,trend_regime_at_entry,composite_regime_at_entry
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-06 15:30:00+00:00,2021-07-06 16:32:40+00:00,8.97,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-12 01:00:00+00:00,2021-07-12 10:47:40+00:00,8.57,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-13 18:30:00+00:00,2021-07-13 23:45:00+00:00,-20.21,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-14 09:30:00+00:00,2021-07-14 11:30:40+00:00,-21.93,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-16 11:30:00+00:00,2021-07-16 12:34:40+00:00,9.8,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-22 13:30:00+00:00,2021-07-22 16:16:20+00:00,12.23,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-23 16:30:00+00:00,2021-07-23 23:45:00+00:00,8.07,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-26 12:45:00+00:00,2021-07-26 23:45:00+00:00,-17.04,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-27 18:00:00+00:00,2021-07-27 23:45:00+00:00,-16.0,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-28 10:00:00+00:00,2021-07-28 22:40:40+00:00,6.09,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
EURGBP_62_3.31.132_BUY_M15,EURGBP,UNKNOWN,IS,2021-07-29 06:45:00+00:00,2021-07-29 23:45:00+00:00,-6.31,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
