strategy_id,symbol,trade_side,sample_type,open_time_utc,close_time_utc,net_sum,session_regime_at_entry,volatility_regime_at_entry,liquidity_regime_at_entry,trend_regime_at_entry,composite_regime_at_entry
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-07-12 06:15:00+00:00,2021-07-12 18:17:40+00:00,-14.4,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-07-13 10:00:00+00:00,2021-07-13 23:45:00+00:00,-67.0,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-07-27 09:15:00+00:00,2021-07-27 10:01:40+00:00,-6.6,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-07-28 00:15:00+00:00,2021-07-28 03:54:40+00:00,-10.1,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-07-29 03:30:00+00:00,2021-07-29 08:26:40+00:00,24.8,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-07-30 00:15:00+00:00,2021-07-30 03:01:40+00:00,-3.6,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-02 05:15:00+00:00,2021-08-02 09:19:40+00:00,22.2,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-03 00:15:00+00:00,2021-08-03 04:31:20+00:00,0.3,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-04 04:00:00+00:00,2021-08-04 05:50:40+00:00,17.8,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-05 05:45:00+00:00,2021-08-05 09:03:40+00:00,0.6000000000000001,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-06 03:30:00+00:00,2021-08-06 10:08:40+00:00,-4.5,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-09 01:15:00+00:00,2021-08-09 10:12:40+00:00,1.3,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-12 09:45:00+00:00,2021-08-12 11:13:40+00:00,1.0,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-16 00:15:00+00:00,2021-08-16 16:29:40+00:00,-15.1,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-30 00:15:00+00:00,2021-08-30 09:37:40+00:00,2.9,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-08-31 12:00:00+00:00,2021-08-31 12:45:40+00:00,-14.1,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-03 10:15:00+00:00,2021-09-03 13:09:40+00:00,-3.3,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-08 02:15:00+00:00,2021-09-08 06:18:40+00:00,0.1999999999999999,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-10 09:45:00+00:00,2021-09-10 10:30:40+00:00,17.4,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-13 04:30:00+00:00,2021-09-13 07:23:40+00:00,1.7999999999999998,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-14 09:15:00+00:00,2021-09-14 10:00:40+00:00,17.6,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-15 05:15:00+00:00,2021-09-15 08:16:40+00:00,-2.8,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-09-16 05:30:00+00:00,2021-09-16 08:48:40+00:00,-8.3,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
GBPUSD_19_0.13205_BUY_M15,GBPUSD,UNKNOWN,IS,2021-10-11 12:30:00+00:00,2021-10-11 17:45:40+00:00,2.4,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
