strategy_id,symbol,trade_side,sample_type,open_time_utc,close_time_utc,net_sum,session_regime_at_entry,volatility_regime_at_entry,liquidity_regime_at_entry,trend_regime_at_entry,composite_regime_at_entry
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-06 09:45:00+00:00,2021-07-06 23:45:00+00:00,-10.8,LONDON,UNKNOWN,UNKNOWN,UNKNOWN,LONDON|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-08 18:00:00+00:00,2021-07-08 23:37:40+00:00,33.47,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-09 02:00:00+00:00,2021-07-09 16:45:40+00:00,33.64,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-12 03:30:00+00:00,2021-07-12 23:45:00+00:00,1.08,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-14 15:30:00+00:00,2021-07-14 23:45:00+00:00,-30.53,NEW_YORK,UNKNOWN,UNKNOWN,UNKNOWN,NEW_YORK|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-15 20:15:00+00:00,2021-07-15 23:45:00+00:00,-6.67,NY_PM,UNKNOWN,UNKNOWN,UNKNOWN,NY_PM|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-22 03:45:00+00:00,2021-07-22 10:23:40+00:00,33.38,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-23 05:30:00+00:00,2021-07-23 23:45:00+00:00,-15.02,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-07-29 03:15:00+00:00,2021-07-29 23:45:00+00:00,6.54,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
EURGBP_10_5.21.111_SELL_M15,EURGBP,SELL,IS,2021-08-02 01:15:00+00:00,2021-08-02 23:45:00+00:00,-16.97,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,ASIA|UNKNOWN|UNKNOWN
