Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,XAUUSD,Sell,05.07.2021 02:00:00,1785.56,0.1,06.07.2021 01:05:00,1792.4,23h 5m,-68.23,-68.23,0.17,-68.23,-68.23,-68400,-68400,-0.68,-0.68,Strategy_5_6_136,IS
4,XAUUSD,Buy,06.07.2021 01:05:00,1792.4,0.1,06.07.2021 08:00:40,1802.6,6h 55m,101.74,33.51,-0.26,101.74,33.51,102000,33600,1.02,0.34,tp 1802.60,IS
6,XAUUSD,Sell,07.07.2021 01:15:00,1796.75,0.1,07.07.2021 10:00:40,1806.75,8h 45m,-100.26,-66.75,-0.26,-100.26,-66.75,-100000,-66400,-1,-0.66,sl 1806.75,IS
8,XAUUSD,Buy,08.07.2021 02:15:00,1804.83,0.1,08.07.2021 11:00:40,1815.03,8h 45m,101.74,34.99,-0.26,101.74,34.99,102000,35600,1.02,0.37,tp 1815.03,IS
10,XAUUSD,Buy,09.07.2021 01:05:00,1803.07,0.1,09.07.2021 23:45:00,1808.22,22h 40m,51.24,86.23,-0.26,51.24,86.23,51500,87100,0.51,0.88,Strategy_5_6_136,IS
12,XAUUSD,Sell,12.07.2021 01:05:00,1807.97,0.1,12.07.2021 08:00:40,1801.37,6h 55m,65.74,151.97,-0.26,65.74,151.97,66000,153100,0.65,1.53,tp 1801.37,IS
14,XAUUSD,Buy,13.07.2021 01:05:00,1806.43,0.1,13.07.2021 15:00:20,1816.63,13h 55m,101.74,253.71,-0.26,101.74,253.71,102000,255100,1,2.53,tp 1816.63,IS
16,XAUUSD,Buy,14.07.2021 05:15:00,1809.66,0.1,14.07.2021 15:00:40,1819.86,9h 45m,101.74,355.45,-0.26,101.74,355.45,102000,357100,0.99,3.52,tp 1819.86,IS
18,XAUUSD,Buy,15.07.2021 01:05:00,1827.53,0.1,15.07.2021 23:45:00,1829.25,22h 40m,16.94,372.39,-0.26,16.94,372.39,17200,374300,0.16,3.69,Strategy_5_6_136,IS
20,XAUUSD,Buy,16.07.2021 01:05:00,1829.93,0.1,16.07.2021 13:00:40,1819.93,11h 55m,-100.26,272.13,-0.26,-100.26,272.13,-100000,274300,-0.97,2.72,sl 1819.93,IS
22,XAUUSD,Buy,19.07.2021 03:00:00,1815.67,0.1,19.07.2021 09:00:40,1805.67,6h 0m,-100.26,171.87,-0.26,-100.26,171.87,-100000,174300,-0.98,1.74,sl 1805.67,IS
24,XAUUSD,Buy,20.07.2021 01:05:00,1812.81,0.1,20.07.2021 15:00:40,1823.01,13h 55m,101.74,273.61,-0.26,101.74,273.61,102000,276300,1,2.75,tp 1823.01,IS
26,XAUUSD,Sell,21.07.2021 02:00:00,1809.53,0.1,21.07.2021 12:00:40,1802.93,10h 0m,65.74,339.35,-0.26,65.74,339.35,66000,342300,0.64,3.38,tp 1802.93,IS
28,XAUUSD,Sell,22.07.2021 01:30:00,1803.53,0.1,22.07.2021 11:00:40,1796.93,9h 30m,65.74,405.09,-0.26,65.74,405.09,66000,408300,0.64,4.02,tp 1796.93,IS
30,XAUUSD,Buy,23.07.2021 01:05:00,1807.26,0.1,23.07.2021 13:00:40,1797.26,11h 55m,-100.26,304.83,-0.26,-100.26,304.83,-100000,308300,-0.96,3.06,sl 1797.26,IS
