Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDCHF,Sell,09.07.2021 05:30:00,0.91565,0.1,09.07.2021 09:22:00,0.91678,3h 52m,-12.83,-12.83,-0.5,-12.83,-12.83,-11.3,-11.3,-0.13,-0.13,sl 0.91678,IS
4,USDCHF,Sell,12.07.2021 06:30:00,0.91456,0.1,12.07.2021 09:18:20,0.91554,2h 48m,-11.2,-24.03,-0.5,-11.2,-24.03,-9.8,-21.1,-0.11,-0.24,sl 0.91554,IS
6,USDCHF,Sell,13.07.2021 10:00:00,0.91545,0.1,13.07.2021 10:50:40,0.91625,50m 40s,-9.23,-33.26,-0.5,-9.23,-33.26,-8,-29.1,-0.09,-0.33,sl 0.91625,IS
8,USDCHF,Sell,27.07.2021 07:15:00,0.91608,0.1,27.07.2021 09:45:40,0.91697,2h 30m,-10.21,-43.47,-0.5,-10.21,-43.47,-8.9,-38,-0.1,-0.44,sl 0.91697,IS
10,USDCHF,Sell,28.07.2021 09:30:00,0.91532,0.1,28.07.2021 09:42:40,0.91618,12m 40s,-9.89,-53.36,-0.5,-9.89,-53.36,-8.6,-46.6,-0.1,-0.53,sl 0.91618,IS
12,USDCHF,Sell,30.07.2021 06:15:00,0.90678,0.1,30.07.2021 08:01:40,0.90759,1h 46m,-9.42,-62.78,-0.5,-9.42,-62.78,-8.1,-54.7,-0.09,-0.63,sl 0.90759,IS
14,USDCHF,Sell,04.08.2021 10:45:00,0.90449,0.1,04.08.2021 11:16:40,0.90541,31m 40s,-10.66,-73.44,-0.5,-10.66,-73.44,-9.2,-63.9,-0.11,-0.74,sl 0.90541,IS
16,USDCHF,Sell,06.08.2021 05:30:00,0.90771,0.1,06.08.2021 06:06:40,0.90846,36m 40s,-8.76,-82.2,-0.5,-8.76,-82.2,-7.5,-71.4,-0.09,-0.82,sl 0.90846,IS
18,USDCHF,Sell,16.08.2021 06:15:00,0.91578,0.1,16.08.2021 06:30:40,0.91669,15m 40s,-10.43,-92.63,-0.5,-10.43,-92.63,-9.1,-80.5,-0.11,-0.93,sl 0.91669,IS
20,USDCHF,Sell,17.08.2021 06:30:00,0.91337,0.1,17.08.2021 09:46:40,0.91262,3h 16m,7.72,-84.91,-0.5,7.72,-84.91,7.5,-73,0.08,-0.85,tp 0.91262,IS
22,USDCHF,Sell,24.08.2021 05:15:00,0.91328,0.1,24.08.2021 09:57:40,0.91413,4h 42m,-9.8,-94.71,-0.5,-9.8,-94.71,-8.5,-81.5,-0.1,-0.95,sl 0.91413,IS
