Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDJPY,Buy,14.07.2021 03:15:00,110.712,0.1,14.07.2021 15:54:40,110.162,12h 39m,-50.43,-50.43,-0.5,-50.43,-50.43,-55,-55,-0.5,-0.5,sl 110.162,IS
4,USDJPY,Buy,26.07.2021 15:45:00,110.438,0.1,26.07.2021 23:45:00,110.382,8h 0m,-5.57,-56,-0.5,-5.57,-56,-5.6,-60.6,-0.06,-0.56,Strategy 1.35.168,IS
6,USDJPY,Buy,06.08.2021 03:15:00,109.882,0.1,06.08.2021 23:45:00,110.233,20h 30m,31.34,-24.66,-0.5,31.34,-24.66,35.1,-25.5,0.32,-0.25,Strategy 1.35.168,IS
8,USDJPY,Buy,10.08.2021 09:15:00,110.448,0.1,10.08.2021 23:45:00,110.597,14h 30m,12.97,-11.69,-0.5,12.97,-11.69,14.9,-10.6,0.13,-0.12,Strategy 1.35.168,IS
10,USDJPY,Buy,11.08.2021 09:15:00,110.751,0.1,11.08.2021 23:45:00,110.433,14h 30m,-29.3,-40.99,-0.5,-29.3,-40.99,-31.8,-42.4,-0.29,-0.41,Strategy 1.35.168,IS
12,USDJPY,Buy,24.08.2021 03:30:00,109.775,0.1,24.08.2021 23:45:00,109.682,20h 15m,-8.98,-49.97,-0.5,-8.98,-49.97,-9.3,-51.7,-0.09,-0.5,Strategy 1.35.168,IS
14,USDJPY,Buy,07.09.2021 22:00:00,110.34,0.1,07.09.2021 23:45:00,110.292,1h 45m,-4.85,-54.82,-0.5,-4.85,-54.82,-4.8,-56.5,-0.05,-0.55,Strategy 1.35.168,IS
16,USDJPY,Buy,08.09.2021 03:15:00,110.375,0.1,08.09.2021 23:45:00,110.254,20h 30m,-11.47,-66.29,-0.5,-11.47,-66.29,-12.1,-68.6,-0.12,-0.66,Strategy 1.35.168,IS
18,USDJPY,Buy,17.09.2021 16:15:00,110.123,0.1,17.09.2021 23:45:00,109.97,7h 30m,-14.41,-80.7,-0.5,-14.41,-80.7,-15.3,-83.9,-0.15,-0.81,Strategy 1.35.168,IS
20,USDJPY,Buy,23.09.2021 10:15:00,109.998,0.1,23.09.2021 23:45:00,110.33,13h 30m,29.59,-51.11,-0.5,29.59,-51.11,33.2,-50.7,0.3,-0.51,Strategy 1.35.168,IS
22,USDJPY,Buy,24.09.2021 03:30:00,110.454,0.1,24.09.2021 23:45:00,110.763,20h 15m,27.4,-23.71,-0.5,27.4,-23.71,30.9,-19.8,0.28,-0.23,Strategy 1.35.168,IS
24,USDJPY,Buy,28.09.2021 06:00:00,111.229,0.1,28.09.2021 23:45:00,111.516,17h 45m,25.24,1.53,-0.5,25.24,1.53,28.7,8.9,0.25,0.02,Strategy 1.35.168,IS
26,USDJPY,Buy,29.09.2021 03:15:00,111.64,0.1,29.09.2021 23:45:00,111.989,20h 30m,30.66,32.19,-0.5,30.66,32.19,34.9,43.8,0.31,0.33,Strategy 1.35.168,IS
28,USDJPY,Buy,30.09.2021 14:00:00,112.088,0.1,30.09.2021 18:06:20,111.538,4h 6m,-49.81,-17.62,-0.5,-49.81,-17.62,-55,-11.2,-0.5,-0.17,sl 111.538,IS
30,USDJPY,Buy,06.10.2021 03:15:00,111.571,0.1,06.10.2021 23:45:30,111.418,20h 30m,-14.23,-31.85,-0.5,-14.23,-31.85,-15.3,-26.5,-0.14,-0.31,Strategy 1.35.168,IS
32,USDJPY,Buy,08.10.2021 10:15:00,111.963,0.1,08.10.2021 23:45:00,112.242,13h 30m,24.36,-7.49,-0.5,24.36,-7.49,27.9,1.4,0.24,-0.07,Strategy 1.35.168,IS
34,USDJPY,Buy,11.10.2021 11:15:00,112.909,0.1,11.10.2021 23:45:00,113.301,12h 30m,34.1,26.61,-0.5,34.1,26.61,39.2,40.6,0.34,0.27,Strategy 1.35.168,IS
