Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDJPY,Buy,12.07.2021 10:15:00,110.262,0.1,12.07.2021 23:45:30,110.344,13h 30m,6.93,6.93,-0.5,6.93,6.93,8.2,8.2,0.07,0.07,Strategy 2.4.138,IS
4,USDJPY,Buy,13.07.2021 04:00:00,110.435,0.1,13.07.2021 23:45:00,110.64,19h 45m,18.03,24.96,-0.5,18.03,24.96,20.5,28.7,0.18,0.25,Strategy 2.4.138,IS
6,USDJPY,Buy,14.07.2021 03:15:00,110.712,0.1,14.07.2021 15:42:40,110.212,12h 27m,-45.87,-20.91,-0.5,-45.87,-20.91,-50,-21.3,-0.46,-0.21,sl 110.212,IS
8,USDJPY,Buy,16.07.2021 10:45:00,110.225,0.1,16.07.2021 23:45:00,110.066,13h 0m,-14.95,-35.86,-0.5,-14.95,-35.86,-15.9,-37.2,-0.15,-0.36,Strategy 2.4.138,IS
10,USDJPY,Buy,21.07.2021 02:15:00,109.96,0.1,21.07.2021 23:45:00,110.286,21h 30m,29.06,-6.8,-0.5,29.06,-6.8,32.6,-4.6,0.29,-0.07,Strategy 2.4.138,IS
12,USDJPY,Buy,22.07.2021 09:15:00,110.244,0.1,22.07.2021 23:45:00,110.186,14h 30m,-5.76,-12.56,-0.5,-5.76,-12.56,-5.8,-10.4,-0.06,-0.12,Strategy 2.4.138,IS
14,USDJPY,Buy,23.07.2021 06:45:00,110.328,0.1,23.07.2021 23:45:00,110.551,17h 0m,19.67,7.11,-0.5,19.67,7.11,22.3,11.9,0.2,0.07,Strategy 2.4.138,IS
16,USDJPY,Buy,02.08.2021 10:30:00,109.778,0.1,02.08.2021 17:20:40,109.278,6h 50m,-46.25,-39.14,-0.5,-46.25,-39.14,-50,-38.1,-0.46,-0.39,sl 109.278,IS
18,USDJPY,Buy,05.08.2021 03:00:00,109.585,0.1,05.08.2021 23:45:00,109.783,20h 45m,17.54,-21.6,-0.5,17.54,-21.6,19.8,-18.3,0.18,-0.21,Strategy 2.4.138,IS
20,USDJPY,Buy,06.08.2021 03:15:00,109.882,0.1,06.08.2021 23:45:00,110.233,20h 30m,31.34,9.74,-0.5,31.34,9.74,35.1,16.8,0.31,0.1,Strategy 2.4.138,IS
22,USDJPY,Buy,10.08.2021 03:15:00,110.436,0.1,10.08.2021 23:45:00,110.597,20h 30m,14.06,23.8,-0.5,14.06,23.8,16.1,32.9,0.14,0.24,Strategy 2.4.138,IS
24,USDJPY,Buy,11.08.2021 03:00:00,110.649,0.1,11.08.2021 23:45:00,110.433,20h 45m,-20.06,3.74,-0.5,-20.06,3.74,-21.6,11.3,-0.2,0.04,Strategy 2.4.138,IS
26,USDJPY,Buy,18.08.2021 07:00:00,109.692,0.1,18.08.2021 23:45:00,109.764,16h 45m,6.06,9.8,-0.5,6.06,9.8,7.2,18.5,0.06,0.1,Strategy 2.4.138,IS
28,USDJPY,Buy,19.08.2021 03:15:00,109.97,0.1,19.08.2021 23:45:00,109.766,20h 30m,-19.08,-9.28,-0.5,-19.08,-9.28,-20.4,-1.9,-0.19,-0.09,Strategy 2.4.138,IS
30,USDJPY,Buy,23.08.2021 09:00:00,109.997,0.1,23.08.2021 23:45:00,109.699,14h 45m,-27.67,-36.95,-0.5,-27.67,-36.95,-29.8,-31.7,-0.28,-0.37,Strategy 2.4.138,IS
32,USDJPY,Buy,26.08.2021 03:30:00,110.09,0.1,26.08.2021 23:45:00,110.074,20h 15m,-1.95,-38.9,-0.5,-1.95,-38.9,-1.6,-33.3,-0.02,-0.39,Strategy 2.4.138,IS
34,USDJPY,Buy,01.09.2021 03:00:00,110.109,0.1,01.09.2021 23:45:00,110.063,20h 45m,-4.68,-43.58,-0.5,-4.68,-43.58,-4.6,-37.9,-0.05,-0.43,Strategy 2.4.138,IS
36,USDJPY,Buy,07.09.2021 11:15:00,110.03,0.1,07.09.2021 23:45:00,110.292,12h 30m,23.26,-20.32,-0.5,23.26,-20.32,26.2,-11.7,0.23,-0.2,Strategy 2.4.138,IS
38,USDJPY,Buy,08.09.2021 03:15:00,110.375,0.1,08.09.2021 23:45:00,110.254,20h 30m,-11.47,-31.79,-0.5,-11.47,-31.79,-12.1,-23.8,-0.11,-0.31,Strategy 2.4.138,IS
40,USDJPY,Buy,13.09.2021 04:00:00,110.021,0.1,13.09.2021 23:45:00,110.003,19h 45m,-2.14,-33.93,-0.5,-2.14,-33.93,-1.8,-25.6,-0.02,-0.33,Strategy 2.4.138,IS
42,USDJPY,Buy,14.09.2021 04:00:00,110.086,0.1,14.09.2021 20:24:40,109.586,16h 24m,-46.13,-80.06,-0.5,-46.13,-80.06,-50,-75.6,-0.46,-0.8,sl 109.586,IS
44,USDJPY,Buy,17.09.2021 03:30:00,109.827,0.1,17.09.2021 23:45:00,109.97,20h 15m,12.5,-67.56,-0.5,12.5,-67.56,14.3,-61.3,0.13,-0.67,Strategy 2.4.138,IS
46,USDJPY,Buy,20.09.2021 03:15:00,110.074,0.1,20.09.2021 13:39:40,109.574,10h 24m,-46.13,-113.69,-0.5,-46.13,-113.69,-50,-111.3,-0.46,-1.14,sl 109.574,IS
48,USDJPY,Buy,22.09.2021 09:45:00,109.641,0.1,22.09.2021 23:45:00,109.786,14h 0m,12.71,-100.98,-0.5,12.71,-100.98,14.5,-96.8,0.13,-1.01,Strategy 2.4.138,IS
50,USDJPY,Buy,23.09.2021 03:15:00,109.912,0.1,23.09.2021 23:45:00,110.33,20h 30m,37.39,-63.59,-0.5,37.39,-63.59,41.8,-55,0.38,-0.63,Strategy 2.4.138,IS
52,USDJPY,Buy,24.09.2021 03:30:00,110.454,0.1,24.09.2021 23:45:00,110.763,20h 15m,27.4,-36.19,-0.5,27.4,-36.19,30.9,-24.1,0.28,-0.35,Strategy 2.4.138,IS
