Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,USDJPY,Buy,05.07.2021 08:30:00,111.154,0.1,05.07.2021 23:45:30,110.964,15h 15m,-17.62,-17.62,-0.5,-17.62,-17.62,-19,-19,-0.18,-0.18,Strategy_4_8_181,IS
4,USDJPY,Buy,07.07.2021 13:00:00,110.795,0.1,07.07.2021 23:45:00,110.623,10h 45m,-16.05,-33.67,-0.5,-16.05,-33.67,-17.2,-36.2,-0.16,-0.34,Strategy_4_8_181,IS
6,USDJPY,Buy,08.07.2021 01:15:00,110.637,0.1,08.07.2021 15:23:40,109.637,14h 8m,-91.71,-125.38,-0.5,-91.71,-125.38,-100,-136.2,-0.92,-1.26,sl 109.637,IS
8,USDJPY,Buy,09.07.2021 03:00:00,109.855,0.1,09.07.2021 23:45:00,110.122,20h 45m,23.75,-101.63,-0.5,23.75,-101.63,26.7,-109.5,0.24,-1.02,Strategy_4_8_181,IS
10,USDJPY,Buy,12.07.2021 03:15:00,110.238,0.1,12.07.2021 23:45:30,110.344,20h 30m,9.11,-92.52,-0.5,9.11,-92.52,10.6,-98.9,0.09,-0.92,Strategy_4_8_181,IS
12,USDJPY,Buy,13.07.2021 01:00:00,110.391,0.1,13.07.2021 23:45:00,110.64,22h 45m,22.01,-70.51,-0.5,22.01,-70.51,24.9,-74,0.22,-0.7,Strategy_4_8_181,IS
14,USDJPY,Buy,14.07.2021 04:10:00,110.596,0.1,14.07.2021 23:45:00,109.951,19h 35m,-59.16,-129.67,-0.5,-59.16,-129.67,-64.5,-138.5,-0.6,-1.3,Strategy_4_8_181,IS
16,USDJPY,Buy,16.07.2021 08:30:00,110.025,0.1,16.07.2021 23:45:00,110.066,15h 15m,3.23,-126.44,-0.5,3.23,-126.44,4.1,-134.4,0.03,-1.27,Strategy_4_8_181,IS
18,USDJPY,Buy,19.07.2021 10:15:00,110.042,0.1,19.07.2021 23:45:00,109.46,13h 30m,-53.67,-180.11,-0.5,-53.67,-180.11,-58.2,-192.6,-0.54,-1.81,Strategy_4_8_181,IS
20,USDJPY,Buy,20.07.2021 03:15:00,109.53,0.1,20.07.2021 23:45:00,109.852,20h 30m,28.81,-151.3,-0.5,28.81,-151.3,32.2,-160.4,0.29,-1.52,Strategy_4_8_181,IS
22,USDJPY,Buy,21.07.2021 03:15:00,109.927,0.1,21.07.2021 23:45:00,110.286,20h 30m,32.05,-119.25,-0.5,32.05,-119.25,35.9,-124.5,0.33,-1.19,Strategy_4_8_181,IS
24,USDJPY,Buy,28.07.2021 10:15:00,109.869,0.1,28.07.2021 23:45:00,109.892,13h 30m,1.59,-117.66,-0.5,1.59,-117.66,2.3,-122.2,0.02,-1.17,Strategy_4_8_181,IS
26,USDJPY,Buy,30.07.2021 06:30:00,109.566,0.1,30.07.2021 23:45:00,109.692,17h 15m,10.99,-106.67,-0.5,10.99,-106.67,12.6,-109.6,0.11,-1.06,Strategy_4_8_181,IS
28,USDJPY,Buy,02.08.2021 02:45:00,109.771,0.1,02.08.2021 23:45:00,109.341,21h 0m,-39.83,-146.5,-0.5,-39.83,-146.5,-43,-152.6,-0.4,-1.47,Strategy_4_8_181,IS
30,USDJPY,Buy,04.08.2021 08:30:00,109.079,0.1,04.08.2021 23:45:00,109.483,15h 15m,36.4,-110.1,-0.5,36.4,-110.1,40.4,-112.2,0.37,-1.1,Strategy_4_8_181,IS
32,USDJPY,Buy,05.08.2021 06:15:00,109.719,0.1,05.08.2021 23:45:00,109.783,17h 30m,5.33,-104.77,-0.5,5.33,-104.77,6.4,-105.8,0.05,-1.04,Strategy_4_8_181,IS
34,USDJPY,Buy,06.08.2021 06:00:00,109.913,0.1,06.08.2021 23:45:00,110.233,17h 45m,28.53,-76.24,-0.5,28.53,-76.24,32,-73.8,0.29,-0.75,Strategy_4_8_181,IS
36,USDJPY,Buy,09.08.2021 04:15:00,110.225,0.1,09.08.2021 23:45:00,110.348,19h 30m,10.65,-65.59,-0.5,10.65,-65.59,12.3,-61.5,0.11,-0.65,Strategy_4_8_181,IS
38,USDJPY,Buy,10.08.2021 01:30:00,110.332,0.1,10.08.2021 23:45:00,110.597,22h 15m,23.46,-42.13,-0.5,23.46,-42.13,26.5,-35,0.24,-0.41,Strategy_4_8_181,IS
40,USDJPY,Buy,11.08.2021 05:00:00,110.695,0.1,11.08.2021 23:45:00,110.433,18h 45m,-24.22,-66.35,-0.5,-24.22,-66.35,-26.2,-61.2,-0.24,-0.65,Strategy_4_8_181,IS
42,USDJPY,Buy,17.08.2021 03:15:00,109.306,0.1,17.08.2021 23:45:00,109.601,20h 30m,26.42,-39.93,-0.5,26.42,-39.93,29.5,-31.7,0.27,-0.39,Strategy_4_8_181,IS
