Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,EURGBP,Sell,06.07.2021 10:15:00,0.85621,0.1,06.07.2021 23:45:00,0.85674,13h 30m,-7.82,-7.82,-0.5,-7.82,-7.82,-5.3,-5.3,-0.08,-0.08,Strategy 6.1.186,IS
4,EURGBP,Sell,09.07.2021 11:00:00,0.85931,0.1,09.07.2021 16:45:40,0.85681,5h 45m,34.14,26.32,-0.5,34.14,26.32,25,19.7,0.34,0.26,tp 0.85681,IS
6,EURGBP,Sell,12.07.2021 10:45:00,0.85564,0.1,12.07.2021 23:45:00,0.8543,13h 0m,18.1,44.42,-0.5,18.1,44.42,13.4,33.1,0.18,0.44,Strategy 6.1.186,IS
8,EURGBP,Sell,13.07.2021 09:30:00,0.85438,0.1,13.07.2021 23:45:00,0.85266,14h 15m,23.26,67.68,-0.5,23.26,67.68,17.2,50.3,0.23,0.68,Strategy 6.1.186,IS
10,EURGBP,Sell,14.07.2021 18:15:00,0.85257,0.1,14.07.2021 23:45:00,0.85398,5h 30m,-20.05,47.63,-0.5,-20.05,47.63,-14.1,36.2,-0.2,0.48,Strategy 6.1.186,IS
12,EURGBP,Sell,15.07.2021 10:30:00,0.85589,0.1,15.07.2021 13:07:40,0.85339,2h 37m,34.18,81.81,-0.5,34.18,81.81,25,61.2,0.34,0.82,tp 0.85339,IS
14,EURGBP,Sell,20.07.2021 09:45:00,0.86344,0.1,20.07.2021 23:45:00,0.86466,14h 0m,-17.12,64.69,-0.5,-17.12,64.69,-12.2,49,-0.17,0.65,Strategy 6.1.186,IS
16,EURGBP,Sell,21.07.2021 05:30:00,0.86495,0.1,21.07.2021 16:45:40,0.86245,11h 15m,33.66,98.35,-0.5,33.66,98.35,25,74,0.33,0.98,tp 0.86245,IS
18,EURGBP,Sell,22.07.2021 05:30:00,0.86069,0.1,22.07.2021 10:22:00,0.85819,4h 52m,33.88,132.23,-0.5,33.88,132.23,25,99,0.34,1.32,tp 0.85819,IS
20,EURGBP,Sell,23.07.2021 05:15:00,0.85536,0.1,23.07.2021 23:45:00,0.85667,18h 30m,-18.51,113.72,-0.5,-18.51,113.72,-13.1,85.9,-0.18,1.13,Strategy 6.1.186,IS
