Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,EURGBP,Sell,06.07.2021 17:15:00,0.85627,0.1,06.07.2021 23:45:00,0.85674,6h 30m,-6.99,-6.99,-0.5,-6.99,-6.99,-4.7,-4.7,-0.07,-0.07,Strategy 5.2.127,IS
4,EURGBP,Sell,08.07.2021 17:15:00,0.8606,0.1,08.07.2021 23:45:00,0.85939,6h 30m,16.19,9.2,-0.5,16.19,9.2,12.1,7.4,0.16,0.09,Strategy 5.2.127,IS
6,EURGBP,Sell,14.07.2021 18:15:00,0.85257,0.1,14.07.2021 23:45:00,0.85398,5h 30m,-20.05,-10.85,-0.5,-20.05,-10.85,-14.1,-6.7,-0.2,-0.11,Strategy 5.2.127,IS
8,EURGBP,Sell,15.07.2021 01:45:00,0.85408,0.1,15.07.2021 10:56:40,0.85658,9h 11m,-35.06,-45.91,-0.5,-35.06,-45.91,-25,-31.7,-0.35,-0.46,sl 0.85658,IS
10,EURGBP,Sell,19.07.2021 21:00:00,0.86292,0.1,19.07.2021 23:45:00,0.86346,2h 45m,-7.88,-53.79,-0.5,-7.88,-53.79,-5.4,-37.1,-0.08,-0.54,Strategy 5.2.127,IS
12,EURGBP,Sell,21.07.2021 05:30:00,0.86495,0.1,21.07.2021 20:05:40,0.86095,14h 35m,54.32,0.53,-0.5,54.32,0.53,40,2.9,0.55,0.01,tp 0.86095,IS
14,EURGBP,Sell,22.07.2021 04:15:00,0.86075,0.1,22.07.2021 13:48:00,0.85675,9h 33m,54.56,55.09,-0.5,54.56,55.09,40,42.9,0.55,0.55,tp 0.85675,IS
16,EURGBP,Sell,23.07.2021 05:30:00,0.85565,0.1,23.07.2021 11:20:40,0.85815,5h 50m,-34.85,20.24,-0.5,-34.85,20.24,-25,17.9,-0.35,0.21,sl 0.85815,IS
18,EURGBP,Sell,28.07.2021 06:45:00,0.85203,0.1,28.07.2021 23:45:00,0.85239,17h 0m,-5.51,14.73,-0.5,-5.51,14.73,-3.6,14.3,-0.05,0.15,Strategy 5.2.127,IS
20,EURGBP,Sell,29.07.2021 02:30:00,0.85184,0.1,29.07.2021 23:45:00,0.85132,21h 15m,6.76,21.49,-0.5,6.76,21.49,5.2,19.5,0.07,0.22,Strategy 5.2.127,IS
22,EURGBP,Sell,30.07.2021 21:00:00,0.85357,0.1,30.07.2021 23:45:00,0.85403,2h 45m,-6.9,14.59,-0.5,-6.9,14.59,-4.6,14.9,-0.07,0.15,Strategy 5.2.127,IS
24,EURGBP,Sell,02.08.2021 01:30:00,0.85389,0.1,02.08.2021 23:45:00,0.85496,22h 15m,-15.36,-0.77,-0.5,-15.36,-0.77,-10.7,4.2,-0.15,-0,Strategy 5.2.127,IS
26,EURGBP,Sell,04.08.2021 15:45:00,0.85263,0.1,04.08.2021 23:45:00,0.85224,8h 0m,4.92,4.15,-0.5,4.92,4.15,3.9,8.1,0.05,0.05,Strategy 5.2.127,IS
