Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,AUDJPY,Buy,21.07.2021 04:15:00,80.566,0.1,21.07.2021 09:10:40,80.135,4h 55m,-39.73,-39.73,-0.5,-39.73,-39.73,-43.1,-43.1,-0.4,-0.4,sl 80.135,IS
4,AUDJPY,Buy,22.07.2021 15:45:00,81.228,0.1,22.07.2021 23:45:00,81.336,8h 0m,9.3,-30.43,-0.5,9.3,-30.43,10.8,-32.3,0.09,-0.3,Strategy 1.14.109,IS
6,AUDJPY,Buy,23.07.2021 07:00:00,81.339,0.1,23.07.2021 23:45:00,81.405,16h 45m,5.47,-24.96,-0.5,5.47,-24.96,6.6,-25.7,0.05,-0.25,Strategy 1.14.109,IS
8,AUDJPY,Buy,26.07.2021 02:00:00,81.44,0.1,26.07.2021 05:55:40,81.096,3h 55m,-31.67,-56.63,-0.5,-31.67,-56.63,-34.4,-60.1,-0.32,-0.57,sl 81.096,IS
10,AUDJPY,Buy,27.07.2021 03:00:00,81.571,0.1,27.07.2021 05:24:40,81.277,2h 24m,-27.17,-83.8,-0.5,-27.17,-83.8,-29.4,-89.5,-0.27,-0.84,sl 81.277,IS
12,AUDJPY,Buy,29.07.2021 15:00:00,81.194,0.1,29.07.2021 23:45:00,80.923,8h 45m,-25.26,-109.06,-0.5,-25.26,-109.06,-27.1,-116.6,-0.25,-1.09,Strategy 1.14.109,IS
14,AUDJPY,Buy,03.08.2021 12:00:00,80.657,0.1,03.08.2021 16:54:20,80.16,4h 54m,-46.14,-155.2,-0.5,-46.14,-155.2,-49.7,-166.3,-0.47,-1.56,sl 80.160,IS
16,AUDJPY,Buy,04.08.2021 01:45:00,80.745,0.1,04.08.2021 23:45:00,80.812,22h 0m,5.62,-149.58,-0.5,5.62,-149.58,6.7,-159.6,0.06,-1.5,Strategy 1.14.109,IS
18,AUDJPY,Buy,05.08.2021 15:45:00,81.102,0.1,05.08.2021 23:45:00,81.244,8h 0m,12.43,-137.15,-0.5,12.43,-137.15,14.2,-145.4,0.13,-1.38,Strategy 1.14.109,IS
20,AUDJPY,Buy,06.08.2021 03:00:00,81.251,0.1,06.08.2021 23:45:00,81.069,20h 45m,-17.01,-154.16,-0.5,-17.01,-154.16,-18.2,-163.6,-0.17,-1.55,Strategy 1.14.109,IS
22,AUDJPY,Buy,10.08.2021 15:30:00,81.027,0.1,10.08.2021 23:45:00,81.264,8h 15m,20.93,-133.23,-0.5,20.93,-133.23,23.7,-139.9,0.21,-1.34,Strategy 1.14.109,IS
24,AUDJPY,Buy,12.08.2021 07:45:00,81.311,0.1,12.08.2021 16:51:40,81.058,9h 6m,-23.4,-156.63,-0.5,-23.4,-156.63,-25.3,-165.2,-0.24,-1.57,sl 81.058,IS
26,AUDJPY,Buy,24.08.2021 15:45:00,79.354,0.1,24.08.2021 23:45:00,79.602,8h 0m,22.11,-134.52,-0.5,22.11,-134.52,24.8,-140.4,0.22,-1.35,Strategy 1.14.109,IS
28,AUDJPY,Buy,25.08.2021 02:45:00,79.574,0.1,25.08.2021 17:40:40,79.911,14h 55m,30.13,-104.39,-0.5,30.13,-104.39,33.7,-106.7,0.31,-1.04,tp 79.911,IS
30,AUDJPY,Buy,26.08.2021 15:30:00,80.044,0.1,26.08.2021 18:05:20,79.669,2h 35m,-34.6,-138.99,-0.5,-34.6,-138.99,-37.5,-144.2,-0.35,-1.39,sl 79.669,IS
32,AUDJPY,Buy,30.08.2021 03:15:00,80.411,0.1,30.08.2021 08:50:40,80.078,5h 35m,-30.84,-169.83,-0.5,-30.84,-169.83,-33.3,-177.5,-0.31,-1.71,sl 80.078,IS
34,AUDJPY,Buy,31.08.2021 02:45:00,80.184,0.1,31.08.2021 08:15:40,80.422,5h 30m,21.16,-148.67,-0.5,21.16,-148.67,23.8,-153.7,0.22,-1.49,tp 80.422,IS
36,AUDJPY,Buy,01.09.2021 01:30:00,80.451,0.1,01.09.2021 09:02:40,80.798,7h 32m,30.99,-117.68,-0.5,30.99,-117.68,34.7,-119,0.31,-1.18,tp 80.798,IS
38,AUDJPY,Buy,02.09.2021 01:15:00,81.061,0.1,02.09.2021 16:34:40,81.451,15h 19m,34.95,-82.73,-0.5,34.95,-82.73,39,-80,0.35,-0.82,tp 81.451,IS
40,AUDJPY,Buy,03.09.2021 02:15:00,81.377,0.1,03.09.2021 09:01:40,81.674,6h 46m,26.49,-56.24,-0.5,26.49,-56.24,29.7,-50.3,0.27,-0.56,tp 81.674,IS
42,AUDJPY,Buy,06.09.2021 02:15:00,81.758,0.1,06.09.2021 23:45:00,81.669,21h 30m,-8.6,-64.84,-0.5,-8.6,-64.84,-8.9,-59.2,-0.09,-0.64,Strategy 1.14.109,IS
44,AUDJPY,Buy,07.09.2021 02:00:00,81.677,0.1,07.09.2021 07:30:40,81.936,5h 30m,23.09,-41.75,-0.5,23.09,-41.75,25.9,-33.3,0.23,-0.41,tp 81.936,IS
46,AUDJPY,Buy,10.09.2021 16:45:00,81.374,0.1,10.09.2021 17:55:40,80.981,1h 10m,-36.28,-78.03,-0.5,-36.28,-78.03,-39.3,-72.6,-0.36,-0.77,sl 80.981,IS
48,AUDJPY,Buy,14.09.2021 03:00:00,81.021,0.1,14.09.2021 09:38:40,80.698,6h 38m,-29.85,-107.88,-0.5,-29.85,-107.88,-32.3,-104.9,-0.3,-1.08,sl 80.698,IS
50,AUDJPY,Buy,17.09.2021 16:30:00,80.44,0.1,17.09.2021 17:30:40,80.034,1h 0m,-37.4,-145.28,-0.5,-37.4,-145.28,-40.6,-145.5,-0.38,-1.45,sl 80.034,IS
52,AUDJPY,Buy,21.09.2021 13:15:00,79.643,0.1,21.09.2021 16:16:40,79.114,3h 1m,-48.92,-194.2,-0.5,-48.92,-194.2,-52.9,-198.4,-0.5,-1.95,sl 79.114,IS
