Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
28,AUDJPY,Buy,06.08.2021 04:15:00,81.172,0.1,06.08.2021 23:45:00,81.069,19h 30m,-9.84,44.34,-0.5,-9.84,44.34,-10.3,56.9,-0.1,0.45,Strategy 3.7.108,IS
30,AUDJPY,Buy,12.08.2021 02:45:00,81.385,0.1,12.08.2021 23:45:00,81.033,21h 0m,-32.37,11.97,-0.5,-32.37,11.97,-35.2,21.7,-0.32,0.13,Strategy 3.7.108,IS
32,AUDJPY,Buy,18.08.2021 17:45:00,79.477,0.1,18.08.2021 23:45:00,79.426,6h 0m,-5.15,6.82,-0.5,-5.15,6.82,-5.1,16.6,-0.05,0.07,Strategy 3.7.108,IS
34,AUDJPY,Buy,23.08.2021 00:45:00,78.391,0.1,23.08.2021 13:58:40,79.041,13h 13m,58.56,65.38,-0.5,58.56,65.38,65,81.6,0.59,0.66,tp 79.041,IS
36,AUDJPY,Buy,24.08.2021 03:30:00,79.042,0.1,24.08.2021 17:53:40,79.692,14h 23m,58.78,124.16,-0.5,58.78,124.16,65,146.6,0.58,1.24,tp 79.692,IS
38,AUDJPY,Buy,25.08.2021 05:45:00,79.512,0.1,25.08.2021 23:45:30,80.035,18h 0m,47.05,171.21,-0.5,47.05,171.21,52.3,198.9,0.46,1.71,Strategy 3.7.108,IS
40,AUDJPY,Buy,26.08.2021 05:00:00,80.051,0.1,26.08.2021 23:45:00,79.664,18h 45m,-35.66,135.55,-0.5,-35.66,135.55,-38.7,160.2,-0.35,1.36,Strategy 3.7.108,IS
42,AUDJPY,Buy,30.08.2021 05:00:00,80.223,0.1,30.08.2021 23:45:00,80.194,18h 45m,-3.14,132.41,-0.5,-3.14,132.41,-2.9,157.3,-0.03,1.33,Strategy 3.7.108,IS
44,AUDJPY,Buy,31.08.2021 03:45:00,80.169,0.1,31.08.2021 23:45:00,80.457,20h 0m,25.68,158.09,-0.5,25.68,158.09,28.8,186.1,0.25,1.58,Strategy 3.7.108,IS
46,AUDJPY,Buy,02.09.2021 03:45:00,80.944,0.1,02.09.2021 23:45:00,81.358,20h 0m,37.16,195.25,-0.5,37.16,195.25,41.4,227.5,0.37,1.95,Strategy 3.7.108,IS
48,AUDJPY,Buy,03.09.2021 00:15:00,81.379,0.1,03.09.2021 23:45:00,81.736,23h 30m,32.03,227.28,-0.5,32.03,227.28,35.7,263.2,0.31,2.26,Strategy 3.7.108,IS
50,AUDJPY,Buy,06.09.2021 03:15:00,81.68,0.1,06.09.2021 23:45:00,81.669,20h 30m,-1.5,225.78,-0.5,-1.5,225.78,-1.1,262.1,-0.01,2.25,Strategy 3.7.108,IS
52,AUDJPY,Buy,10.09.2021 17:45:00,81.135,0.1,10.09.2021 23:45:00,80.798,6h 0m,-31.17,194.61,-0.5,-31.17,194.61,-33.7,228.4,-0.3,1.94,Strategy 3.7.108,IS
54,AUDJPY,Buy,13.09.2021 21:15:00,81.052,0.1,13.09.2021 23:45:00,81.088,2h 30m,2.77,197.38,-0.5,2.77,197.38,3.6,232,0.03,1.97,Strategy 3.7.108,IS
56,AUDJPY,Buy,16.09.2021 05:30:00,80.072,0.1,16.09.2021 23:45:00,80.036,18h 15m,-3.78,193.6,-0.5,-3.78,193.6,-3.6,228.4,-0.04,1.93,Strategy 3.7.108,IS
58,AUDJPY,Buy,17.09.2021 17:15:00,80.112,0.1,17.09.2021 23:45:00,79.874,6h 30m,-22.14,171.46,-0.5,-22.14,171.46,-23.8,204.6,-0.22,1.71,Strategy 3.7.108,IS
60,AUDJPY,Buy,23.09.2021 00:15:00,79.457,0.1,23.09.2021 12:09:40,80.107,11h 54m,58.6,230.06,-0.5,58.6,230.06,65,269.6,0.58,2.29,tp 80.107,IS
62,AUDJPY,Buy,27.09.2021 15:15:00,80.56,0.1,27.09.2021 23:45:00,80.904,8h 30m,30.49,260.55,-0.5,30.49,260.55,34.4,304,0.3,2.59,Strategy 3.7.108,IS
64,AUDJPY,Buy,28.09.2021 03:30:00,80.79,0.1,28.09.2021 23:45:00,80.739,20h 15m,-5.07,255.48,-0.5,-5.07,255.48,-5.1,298.9,-0.05,2.54,Strategy 3.7.108,IS
66,AUDJPY,Buy,29.09.2021 05:45:00,80.718,0.1,29.09.2021 23:45:00,80.347,18h 0m,-33.63,221.85,-0.5,-33.63,221.85,-37.1,261.8,-0.33,2.21,Strategy 3.7.108,IS
68,AUDJPY,Buy,30.09.2021 19:30:00,80.53,0.1,30.09.2021 23:45:00,80.413,4h 15m,-11.02,210.83,-0.5,-11.02,210.83,-11.7,250.1,-0.11,2.1,Strategy 3.7.108,IS
70,AUDJPY,Buy,01.10.2021 04:30:00,80.402,0.1,01.10.2021 23:45:00,80.686,19h 15m,25.07,235.9,-0.5,25.07,235.9,28.4,278.5,0.25,2.35,Strategy 3.7.108,IS
72,AUDJPY,Buy,04.10.2021 00:45:30,80.617,0.1,04.10.2021 23:45:00,80.841,22h 59m,19.69,255.59,-0.5,19.69,255.59,22.4,300.9,0.19,2.54,Strategy 3.7.108,IS
74,AUDJPY,Buy,05.10.2021 00:15:00,80.811,0.1,05.10.2021 23:45:00,81.263,23h 30m,40.05,295.64,-0.5,40.05,295.64,45.2,346.1,0.39,2.93,Strategy 3.7.108,IS
76,AUDJPY,Buy,06.10.2021 04:45:00,81.16,0.1,06.10.2021 23:45:00,81.044,19h 0m,-10.91,284.73,-0.5,-10.91,284.73,-11.6,334.5,-0.11,2.82,Strategy 3.7.108,IS
78,AUDJPY,Buy,12.10.2021 04:15:00,83.212,0.1,12.10.2021 23:45:00,83.512,19h 30m,25.91,310.64,-0.5,25.91,310.64,30,364.5,0.25,3.08,Strategy 3.7.108,IS
80,AUDJPY,Buy,14.10.2021 01:45:00,83.558,0.1,14.10.2021 16:13:40,84.208,14h 28m,56.76,367.4,-0.5,56.76,367.4,65,429.5,0.55,3.63,tp 84.208,IS
82,AUDJPY,Buy,15.10.2021 18:00:00,84.687,0.1,15.10.2021 23:45:00,84.782,5h 45m,7.81,375.21,-0.5,7.81,375.21,9.5,439,0.08,3.7,Strategy 3.7.108,IS
84,AUDJPY,Buy,18.10.2021 00:30:00,84.771,0.1,18.10.2021 23:45:00,84.728,23h 15m,-4.26,370.95,-0.5,-4.26,370.95,-4.3,434.7,-0.04,3.66,Strategy 3.7.108,IS
86,AUDJPY,Buy,22.10.2021 16:00:00,85.268,0.1,22.10.2021 23:45:00,84.701,7h 45m,-50.47,320.48,-0.5,-50.47,320.48,-56.7,378,-0.49,3.17,Strategy 3.7.108,IS
88,AUDJPY,Buy,26.10.2021 01:45:00,85.147,0.1,26.10.2021 15:37:40,85.797,13h 52m,56.44,376.92,-0.5,56.44,376.92,65,443,0.55,3.72,tp 85.797,IS
90,AUDJPY,Buy,28.10.2021 02:15:00,85.418,0.1,28.10.2021 23:45:00,85.676,21h 30m,22.22,399.14,-0.5,22.22,399.14,25.8,468.8,0.21,3.94,Strategy 3.7.108,IS
92,AUDJPY,Buy,29.10.2021 02:30:00,85.523,0.1,29.10.2021 23:45:00,85.723,21h 15m,17.05,416.19,-0.5,17.05,416.19,20,488.8,0.16,4.1,Strategy 3.7.108,IS
94,AUDJPY,Buy,01.11.2021 21:30:00,85.723,0.1,01.11.2021 23:45:00,85.757,2h 15m,2.48,418.67,-0.5,2.48,418.67,3.4,492.2,0.02,4.12,Strategy 3.7.108,IS
96,AUDJPY,Buy,02.11.2021 03:15:00,85.753,0.1,02.11.2021 09:03:40,85.053,5h 48m,-62.08,356.59,-0.5,-62.08,356.59,-70,422.2,-0.6,3.53,sl 85.053,IS
98,AUDJPY,Buy,08.11.2021 16:30:00,83.965,0.1,08.11.2021 23:45:00,84.059,7h 15m,7.8,364.39,-0.5,7.8,364.39,9.4,431.6,0.08,3.6,Strategy 3.7.108,IS
100,AUDJPY,Buy,09.11.2021 01:45:00,83.991,0.1,09.11.2021 17:06:40,83.291,15h 21m,-62.54,301.85,-0.5,-62.54,301.85,-70,361.6,-0.6,3,sl 83.291,IS
102,AUDJPY,Buy,10.11.2021 21:45:00,83.434,0.1,10.11.2021 23:45:00,83.44,2h 0m,0.03,301.88,-0.5,0.03,301.88,0.6,362.2,0,3,Strategy 3.7.108,IS
104,AUDJPY,Buy,16.11.2021 00:45:00,83.845,0.1,16.11.2021 23:45:00,83.831,23h 0m,-1.72,300.16,-0.5,-1.72,300.16,-1.4,360.8,-0.02,2.98,Strategy 3.7.108,IS
106,AUDJPY,Buy,17.11.2021 03:00:00,83.667,0.1,17.11.2021 19:43:40,82.967,16h 43m,-61.84,238.32,-0.5,-61.84,238.32,-70,290.8,-0.6,2.38,sl 82.967,IS
108,AUDJPY,Buy,23.11.2021 00:05:00,83.034,0.1,23.11.2021 23:45:00,83.201,23h 40m,14.01,252.33,-0.5,14.01,252.33,16.7,307.5,0.14,2.52,Strategy 3.7.108,IS
110,AUDJPY,Buy,24.11.2021 05:15:00,83.015,0.1,24.11.2021 23:45:00,83.045,18h 30m,2.1,254.43,-0.5,2.1,254.43,3,310.5,0.02,2.54,Strategy 3.7.108,IS
112,AUDJPY,Buy,29.11.2021 18:00:00,80.852,0.1,29.11.2021 23:45:00,81.091,5h 45m,20.55,274.98,-0.5,20.55,274.98,23.9,334.4,0.2,2.74,Strategy 3.7.108,IS
114,AUDJPY,Buy,09.12.2021 04:00:00,81.456,0.1,09.12.2021 23:45:00,81.086,19h 45m,-33.11,241.87,-0.5,-33.11,241.87,-37,297.4,-0.32,2.42,Strategy 3.7.108,IS
116,AUDJPY,Buy,13.12.2021 00:15:00,81.179,0.1,13.12.2021 23:45:00,81.025,23h 30m,-14.06,227.81,-0.5,-14.06,227.81,-15.4,282,-0.14,2.28,Strategy 3.7.108,IS
118,AUDJPY,Buy,14.12.2021 15:45:00,80.757,0.1,14.12.2021 23:45:00,80.831,8h 0m,6.01,233.82,-0.5,6.01,233.82,7.4,289.4,0.06,2.34,Strategy 3.7.108,IS
120,AUDJPY,Buy,15.12.2021 05:45:00,80.825,0.1,15.12.2021 21:48:40,81.475,16h 3m,56.42,290.24,-0.5,56.42,290.24,65,354.4,0.55,2.89,tp 81.475,IS
122,AUDJPY,Buy,16.12.2021 17:15:00,81.666,0.1,16.12.2021 23:45:00,81.682,6h 30m,0.91,291.15,-0.5,0.91,291.15,1.6,356,0.01,2.9,Strategy 3.7.108,IS
124,AUDJPY,Buy,22.12.2021 05:15:00,81.43,0.1,22.12.2021 16:19:40,82.08,11h 4m,56.43,347.58,-0.5,56.43,347.58,65,421,0.55,3.45,tp 82.080,IS
126,AUDJPY,Buy,23.12.2021 04:15:00,82.233,0.1,23.12.2021 17:42:40,82.883,13h 27m,56.3,403.88,-0.5,56.3,403.88,65,486,0.54,3.99,tp 82.883,IS
128,AUDJPY,Buy,24.12.2021 01:45:00,82.834,0.1,24.12.2021 23:45:00,82.627,22h 0m,-18.6,385.28,-0.5,-18.6,385.28,-20.7,465.3,-0.18,3.81,Strategy 3.7.108,IS
130,AUDJPY,Buy,28.12.2021 04:00:00,83.059,0.1,28.12.2021 23:45:00,83.013,19h 45m,-4.51,380.77,-0.5,-4.51,380.77,-4.6,460.7,-0.04,3.77,Strategy 3.7.108,IS
132,AUDJPY,Buy,30.12.2021 19:30:00,83.496,0.1,30.12.2021 23:45:00,83.429,4h 15m,-6.32,374.45,-0.5,-6.32,374.45,-6.7,454,-0.06,3.71,Strategy 3.7.108,IS
134,AUDJPY,Buy,03.01.2022 00:30:00,83.673,0.1,03.01.2022 16:48:20,82.973,16h 18m,-61.23,313.22,-0.5,-61.23,313.22,-70,384,-0.59,3.12,sl 82.973,IS
136,AUDJPY,Buy,05.01.2022 04:15:00,83.906,0.1,05.01.2022 23:45:00,83.847,19h 30m,-5.58,307.64,-0.5,-5.58,307.64,-5.9,378.1,-0.05,3.07,Strategy 3.7.108,IS
138,AUDJPY,Buy,13.01.2022 03:45:00,83.365,0.1,13.01.2022 23:45:00,83.104,20h 0m,-23.36,284.28,-0.5,-23.36,284.28,-26.1,352,-0.23,2.84,Strategy 3.7.108,IS
140,AUDJPY,Buy,18.01.2022 00:15:00,82.656,0.1,18.01.2022 23:45:00,82.331,23h 30m,-28.86,255.42,-0.5,-28.86,255.42,-32.5,319.5,-0.28,2.56,Strategy 3.7.108,IS
142,AUDJPY,Buy,19.01.2022 22:30:00,82.531,0.1,19.01.2022 23:45:00,82.428,1h 15m,-9.51,245.91,-0.5,-9.51,245.91,-10.3,309.2,-0.09,2.47,Strategy 3.7.108,IS
144,AUDJPY,Buy,20.01.2022 21:30:00,82.696,0.1,20.01.2022 23:45:00,82.479,2h 15m,-19.5,226.41,-0.5,-19.5,226.41,-21.7,287.5,-0.19,2.27,Strategy 3.7.108,IS
146,AUDJPY,Buy,25.01.2022 05:30:00,81.23,0.1,25.01.2022 23:45:00,81.447,18h 15m,18.56,244.97,-0.5,18.56,244.97,21.7,309.2,0.18,2.46,Strategy 3.7.108,IS
148,AUDJPY,Buy,26.01.2022 22:00:00,81.613,0.1,26.01.2022 23:45:00,81.543,1h 45m,-6.61,238.36,-0.5,-6.61,238.36,-7,302.2,-0.06,2.39,Strategy 3.7.108,IS
150,AUDJPY,Buy,27.01.2022 18:30:00,81.349,0.1,27.01.2022 23:45:00,81.127,5h 15m,-19.74,218.62,-0.5,-19.74,218.62,-22.2,280,-0.19,2.2,Strategy 3.7.108,IS
152,AUDJPY,Buy,31.01.2022 18:45:00,81.322,0.1,31.01.2022 23:45:00,81.369,5h 0m,3.58,222.2,-0.5,3.58,222.2,4.7,284.7,0.04,2.23,Strategy 3.7.108,IS
154,AUDJPY,Buy,01.02.2022 04:00:00,81.261,0.1,01.02.2022 23:45:00,81.724,19h 45m,39.87,262.07,-0.5,39.87,262.07,46.3,331,0.39,2.62,Strategy 3.7.108,IS
156,AUDJPY,Buy,03.02.2022 01:15:00,81.541,0.1,03.02.2022 16:40:40,82.191,15h 25m,56.1,318.17,-0.5,56.1,318.17,65,396,0.55,3.17,tp 82.191,IS
158,AUDJPY,Buy,04.02.2022 04:15:00,81.985,0.1,04.02.2022 23:45:00,81.5,19h 30m,-42.6,275.57,-0.5,-42.6,275.57,-48.5,347.5,-0.41,2.76,Strategy 3.7.108,IS
160,AUDJPY,Buy,10.02.2022 03:15:00,82.823,0.1,10.02.2022 16:37:40,83.473,13h 22m,55.4,330.97,-0.5,55.4,330.97,65,412.5,0.54,3.3,tp 83.473,IS
162,AUDJPY,Buy,11.02.2022 21:00:00,82.504,0.1,11.02.2022 23:45:00,82.312,2h 45m,-17.14,313.83,-0.5,-17.14,313.83,-19.2,393.3,-0.17,3.13,Strategy 3.7.108,IS
164,AUDJPY,Buy,15.02.2022 03:30:00,82.226,0.1,15.02.2022 23:45:00,82.683,20h 15m,39.03,352.86,-0.5,39.03,352.86,45.7,439,0.38,3.51,Strategy 3.7.108,IS
166,AUDJPY,Buy,16.02.2022 16:00:00,82.718,0.1,16.02.2022 23:45:00,83.09,7h 45m,31.72,384.58,-0.5,31.72,384.58,37.2,476.2,0.31,3.82,Strategy 3.7.108,IS
168,AUDJPY,Buy,17.02.2022 15:45:00,82.698,0.1,17.02.2022 23:45:00,82.63,8h 0m,-6.42,378.16,-0.5,-6.42,378.16,-6.8,469.4,-0.06,3.75,Strategy 3.7.108,IS
170,AUDJPY,Buy,18.02.2022 15:30:00,82.875,0.1,18.02.2022 23:45:00,82.616,8h 15m,-23.01,355.15,-0.5,-23.01,355.15,-25.9,443.5,-0.22,3.53,Strategy 3.7.108,IS
172,AUDJPY,Buy,21.02.2022 19:45:00,82.763,0.1,21.02.2022 23:45:00,82.505,4h 0m,-22.99,332.16,-0.5,-22.99,332.16,-25.8,417.7,-0.22,3.31,Strategy 3.7.108,IS
174,AUDJPY,Buy,22.02.2022 20:30:00,82.858,0.1,22.02.2022 23:45:00,83.086,3h 15m,19.31,351.47,-0.5,19.31,351.47,22.8,440.5,0.19,3.5,Strategy 3.7.108,IS
176,AUDJPY,Buy,23.02.2022 18:15:00,83.253,0.1,23.02.2022 23:45:00,83.143,5h 30m,-10.06,341.41,-0.5,-10.06,341.41,-11,429.5,-0.1,3.4,Strategy 3.7.108,IS
178,AUDJPY,Buy,28.02.2022 00:30:00,83.043,0.1,28.02.2022 18:32:40,83.693,18h 2m,55.9,397.31,-0.5,55.9,397.31,65,494.5,0.54,3.94,tp 83.693,IS
180,AUDJPY,Buy,03.03.2022 20:00:00,84.554,0.1,03.03.2022 23:45:00,84.613,3h 45m,4.61,401.92,-0.5,4.61,401.92,5.9,500.4,0.04,3.98,Strategy 3.7.108,IS
182,AUDJPY,Buy,04.03.2022 02:30:00,84.416,0.1,04.03.2022 10:21:20,85.066,7h 51m,55.81,457.73,-0.5,55.81,457.73,65,565.4,0.54,4.52,tp 85.066,IS
184,AUDJPY,Buy,07.03.2022 15:30:00,85.147,0.1,07.03.2022 19:02:20,84.447,3h 32m,-61.18,396.55,-0.5,-61.18,396.55,-70,495.4,-0.59,3.94,sl 84.447,IS
186,AUDJPY,Buy,10.03.2022 01:30:00,84.765,0.1,10.03.2022 17:14:40,85.415,15h 44m,55.46,452.01,-0.5,55.46,452.01,65,560.4,0.53,4.47,tp 85.415,IS
188,AUDJPY,Buy,11.03.2022 04:00:00,85.361,0.1,11.03.2022 23:45:00,85.478,19h 45m,9.48,461.49,-0.5,9.48,461.49,11.7,572.1,0.09,4.56,Strategy 3.7.108,IS
190,AUDJPY,Buy,14.03.2022 04:30:00,85.492,0.1,14.03.2022 23:45:00,84.986,19h 15m,-43.33,418.16,-0.5,-43.33,418.16,-50.6,521.5,-0.41,4.15,Strategy 3.7.108,IS
192,AUDJPY,Buy,23.03.2022 15:15:00,90.15,0.1,23.03.2022 21:38:40,90.8,6h 23m,53.19,471.35,-0.5,53.19,471.35,65,586.5,0.51,4.66,tp 90.800,IS
194,AUDJPY,Buy,24.03.2022 04:15:00,90.569,0.1,24.03.2022 14:35:00,91.219,10h 20m,52.92,524.27,-0.5,52.92,524.27,65,651.5,0.51,5.16,tp 91.219,IS
196,AUDJPY,Buy,25.03.2022 04:00:00,91.581,0.1,25.03.2022 23:45:00,91.827,19h 45m,19.64,543.91,-0.5,19.64,543.91,24.6,676.1,0.19,5.35,Strategy 3.7.108,IS
198,AUDJPY,Buy,28.03.2022 16:15:00,92.57,0.1,28.03.2022 23:45:00,92.834,7h 30m,20.81,564.72,-0.5,20.81,564.72,26.4,702.5,0.2,5.55,Strategy 3.7.108,IS
200,AUDJPY,Buy,29.03.2022 03:30:00,92.347,0.1,29.03.2022 10:29:00,92.997,6h 59m,52.02,616.74,-0.5,52.02,616.74,65,767.5,0.49,6.04,tp 92.997,IS
202,AUDJPY,Buy,30.03.2022 04:15:00,91.746,0.1,30.03.2022 23:45:00,91.515,19h 30m,-19.46,597.28,-0.5,-19.46,597.28,-23.1,744.4,-0.18,5.86,Strategy 3.7.108,IS
204,AUDJPY,Buy,01.04.2022 19:30:00,91.853,0.1,01.04.2022 23:45:00,91.823,4h 15m,-2.95,594.33,-0.5,-2.95,594.33,-3,741.4,-0.03,5.83,Strategy 3.7.108,IS
206,AUDJPY,Buy,05.04.2022 04:15:00,92.418,0.1,05.04.2022 07:41:40,93.068,3h 26m,52.53,646.86,-0.5,52.53,646.86,65,806.4,0.5,6.32,tp 93.068,IS
208,AUDJPY,Buy,11.04.2022 00:15:30,92.656,0.1,11.04.2022 12:31:40,93.306,12h 16m,51.34,698.2,-0.5,51.34,698.2,65,871.4,0.48,6.81,tp 93.306,IS
210,AUDJPY,Buy,12.04.2022 22:15:00,93.401,0.1,12.04.2022 23:45:00,93.458,1h 30m,4.05,702.25,-0.5,4.05,702.25,5.7,877.1,0.04,6.84,Strategy 3.7.108,IS
212,AUDJPY,Buy,14.04.2022 05:00:00,93.421,0.1,14.04.2022 23:45:00,93.374,18h 45m,-4.23,698.02,-0.5,-4.23,698.02,-4.7,872.4,-0.04,6.8,Strategy 3.7.108,IS
214,AUDJPY,Buy,15.04.2022 17:30:00,93.609,0.1,15.04.2022 23:45:00,93.471,6h 15m,-11.41,686.61,-0.5,-11.41,686.61,-13.8,858.6,-0.11,6.7,Strategy 3.7.108,IS
216,AUDJPY,Buy,18.04.2022 04:30:00,93.315,0.1,18.04.2022 23:45:00,93.357,19h 15m,2.81,689.42,-0.5,2.81,689.42,4.2,862.8,0.03,6.72,Strategy 3.7.108,IS
218,AUDJPY,Buy,20.04.2022 22:00:00,95.072,0.1,20.04.2022 23:45:00,95.202,1h 45m,9.67,699.09,-0.5,9.67,699.09,13,875.8,0.09,6.81,Strategy 3.7.108,IS
220,AUDJPY,Buy,27.04.2022 15:15:00,91.42,0.1,27.04.2022 23:45:00,91.462,8h 30m,2.77,701.86,-0.5,2.77,701.86,4.2,880,0.03,6.84,Strategy 3.7.108,IS
222,AUDJPY,Buy,28.04.2022 16:45:00,92.479,0.1,28.04.2022 20:11:40,93.129,3h 26m,49.1,750.96,-0.5,49.1,750.96,65,945,0.46,7.3,tp 93.129,IS
224,AUDJPY,Buy,29.04.2022 17:15:00,93.005,0.1,29.04.2022 17:54:40,92.305,39m 40s,-54.42,696.54,-0.5,-54.42,696.54,-70,875,-0.51,6.79,sl 92.305,IS
226,AUDJPY,Buy,03.05.2022 17:00:00,92.312,0.1,03.05.2022 23:45:00,92.36,6h 45m,3.19,699.73,-0.5,3.19,699.73,4.8,879.8,0.03,6.82,Strategy 3.7.108,IS
228,AUDJPY,Buy,04.05.2022 00:15:30,92.367,0.1,04.05.2022 20:54:40,93.017,20h 39m,49.46,749.19,-0.5,49.46,749.19,65,944.8,0.46,7.28,tp 93.017,IS
230,AUDJPY,Buy,11.05.2022 19:45:00,90.455,0.1,11.05.2022 23:45:00,90.226,4h 0m,-18.11,731.08,-0.5,-18.11,731.08,-22.9,921.9,-0.17,7.12,Strategy 3.7.108,IS
232,AUDJPY,Buy,16.05.2022 05:15:00,88.883,0.1,16.05.2022 11:15:40,89.533,6h 0m,49.74,780.82,-0.5,49.74,780.82,65,986.9,0.46,7.58,tp 89.533,IS
234,AUDJPY,Buy,17.05.2022 18:00:00,90.555,0.1,17.05.2022 23:45:00,90.851,5h 45m,22.38,803.2,-0.5,22.38,803.2,29.6,1016.5,0.21,7.79,Strategy 3.7.108,IS
236,AUDJPY,Buy,18.05.2022 05:00:00,90.675,0.1,18.05.2022 16:59:40,89.975,11h 59m,-54.92,748.28,-0.5,-54.92,748.28,-70,946.5,-0.51,7.28,sl 89.975,IS
238,AUDJPY,Buy,20.05.2022 04:00:00,89.788,0.1,20.05.2022 10:53:40,90.438,6h 53m,50.31,798.59,-0.5,50.31,798.59,65,1011.5,0.47,7.75,tp 90.438,IS
240,AUDJPY,Buy,24.05.2022 02:00:00,90.699,0.1,24.05.2022 11:52:40,89.999,9h 52m,-55.45,743.14,-0.5,-55.45,743.14,-70,941.5,-0.51,7.23,sl 89.999,IS
242,AUDJPY,Buy,02.06.2022 03:15:00,93.185,0.1,02.06.2022 16:44:40,93.835,13h 29m,49.58,792.72,-0.5,49.58,792.72,65,1006.5,0.46,7.69,tp 93.835,IS
244,AUDJPY,Buy,03.06.2022 05:30:00,94.229,0.1,03.06.2022 23:45:00,94.276,18h 15m,3.09,795.81,-0.5,3.09,795.81,4.7,1011.2,0.03,7.72,Strategy 3.7.108,IS
246,AUDJPY,Buy,06.06.2022 03:00:00,94.128,0.1,06.06.2022 17:50:40,94.778,14h 50m,49.01,844.82,-0.5,49.01,844.82,65,1076.2,0.45,8.18,tp 94.778,IS
248,AUDJPY,Buy,07.06.2022 15:15:00,95.172,0.1,07.06.2022 21:33:40,95.822,6h 18m,48.56,893.38,-0.5,48.56,893.38,65,1141.2,0.45,8.63,tp 95.822,IS
250,AUDJPY,Buy,09.06.2022 04:00:00,96.426,0.1,09.06.2022 10:37:40,95.726,6h 37m,-52.89,840.49,-0.5,-52.89,840.49,-70,1071.2,-0.49,8.14,sl 95.726,IS
252,AUDJPY,Buy,17.06.2022 16:15:00,93.627,0.1,17.06.2022 23:45:00,93.588,7h 30m,-3.39,837.1,-0.5,-3.39,837.1,-3.9,1067.3,-0.03,8.11,Strategy 3.7.108,IS
254,AUDJPY,Buy,20.06.2022 05:15:00,93.503,0.1,20.06.2022 11:39:40,94.153,6h 24m,47.74,884.84,-0.5,47.74,884.84,65,1132.3,0.44,8.55,tp 94.153,IS
