[INFO] terminal64.exe = C:\Users\Leon\Desktop\MetaTrader 5 - Kopie - Kopie - Kopie (17) - Kopie - Kopie - Kopie - Kopie\terminal64.exe
[INFO] ROOT = C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO
[INFO] OUTPUT_DIR = C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\1.Data_Center\Data\Strategy_Data\Live_Trades_Data\Strategy_Live_Performance\account_1512715324
[OK] Connected: 1512715324 | $200k FTMO Free Trial 2-Step | FTMO-Demo
[OK] Backfill done. Folder: C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\1.Data_Center\Data\Strategy_Data\Live_Trades_Data\Strategy_Live_Performance\account_1512715324
[INFO] Polling every 60s. Stop with CTRL+C.
[LOOP] 2026-03-15T20:10:38+00:00 | no new closed trades
[LOOP] 2026-03-16T08:05:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:06:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:07:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:08:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:09:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:10:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:11:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:12:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:13:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:14:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:15:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:16:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:17:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:18:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:19:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:20:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:21:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:22:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:23:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:24:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:25:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:26:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:27:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:28:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:29:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:30:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:31:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:32:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:33:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:34:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:35:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:36:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:37:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:38:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:39:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:40:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:41:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:42:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:43:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:44:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:45:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:46:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:47:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:48:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:49:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:50:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:51:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:52:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:53:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:54:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:55:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:56:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:57:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:58:56+00:00 | no new closed trades
[LOOP] 2026-03-16T08:59:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:00:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:01:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:02:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:03:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:04:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:05:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:06:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:07:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:08:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:09:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:10:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:11:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:12:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:13:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:14:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:15:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:16:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:17:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:18:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:19:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:20:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:21:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:22:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:23:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:24:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:25:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:26:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:27:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:28:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:29:56+00:00 | no new closed trades
[LOOP] 2026-03-16T09:30:56+00:00 | no new closed trades
