[INFO] terminal64.exe = C:\Users\Leon\Desktop\MetaTrader 5 - Kopie - Kopie - Kopie (16) - Kopie - Kopie - Kopie - Kopie\terminal64.exe
[INFO] ROOT = C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO
[INFO] OUTPUT_DIR = C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\1.Data_Center\Data\Strategy_Data\Live_Trades_Data\Strategy_Live_Performance\account_1512715329
[OK] Connected: 1512715329 | $200k FTMO Free Trial 2-Step | FTMO-Demo
[OK] Backfill done. Folder: C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\1.Data_Center\Data\Strategy_Data\Live_Trades_Data\Strategy_Live_Performance\account_1512715329
[INFO] Polling every 60s. Stop with CTRL+C.
[LOOP] 2026-03-10T14:57:10+00:00 | no new closed trades
[LOOP] 2026-03-10T14:58:10+00:00 | no new closed trades
[LOOP] 2026-03-10T14:59:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:00:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:01:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:02:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:03:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:04:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:05:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:06:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:07:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:08:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:09:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:10:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:11:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:12:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:13:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:14:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:15:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:16:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:17:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:18:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:19:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:20:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:21:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:22:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:23:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:24:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:25:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:26:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:27:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:28:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:29:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:30:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:31:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:32:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:33:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:34:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:35:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:36:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:37:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:38:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:39:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:40:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:41:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:42:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:43:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:44:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:45:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:46:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:47:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:48:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:49:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:50:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:51:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:52:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:53:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:54:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:55:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:56:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:57:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:58:10+00:00 | no new closed trades
[LOOP] 2026-03-10T15:59:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:00:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:01:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:02:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:03:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:04:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:05:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:06:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:07:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:08:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:09:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:10:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:11:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:12:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:13:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:14:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:15:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:16:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:17:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:18:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:19:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:20:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:21:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:22:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:23:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:24:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:25:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:26:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:27:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:28:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:29:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:30:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:31:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:32:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:33:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:34:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:35:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:36:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:37:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:38:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:39:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:40:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:41:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:42:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:43:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:44:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:45:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:46:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:47:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:48:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:49:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:50:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:51:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:52:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:53:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:54:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:55:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:56:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:57:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:58:10+00:00 | no new closed trades
[LOOP] 2026-03-10T16:59:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:00:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:01:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:02:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:03:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:04:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:05:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:06:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:07:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:08:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:09:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:10:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:11:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:12:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:13:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:14:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:15:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:16:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:17:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:18:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:19:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:20:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:21:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:22:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:23:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:24:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:25:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:26:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:27:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:28:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:29:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:30:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:31:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:32:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:33:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:34:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:35:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:36:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:37:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:38:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:39:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:40:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:41:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:42:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:43:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:44:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:45:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:46:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:47:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:48:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:49:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:50:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:51:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:52:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:53:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:54:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:55:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:56:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:57:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:58:10+00:00 | no new closed trades
[LOOP] 2026-03-10T17:59:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:00:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:01:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:02:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:03:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:04:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:05:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:06:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:07:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:08:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:09:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:10:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:11:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:12:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:13:10+00:00 | no new closed trades
[LOOP] 2026-03-10T18:14:10+00:00 | no new closed trades
