[INFO] terminal64.exe = C:\Users\Leon\Desktop\Terminals\MetaTrader 5 - Kopie - Kopie - Kopie (16) - Kopie - Kopie - Kopie - Kopie\terminal64.exe
[INFO] ROOT = C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO
[INFO] OUTPUT_DIR = C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\1.Data_Center\Data\Strategy_Data\Live_Trades_Data\Strategy_Live_Performance\account_1512715329_DEMO
[OK] Connected: 1512715329 | $200k FTMO Free Trial 2-Step | FTMO-Demo | DEMO
[OK] Backfill done. Folder: C:\Users\Leon\Desktop\Business_Code\Quant_Structure\FTMO\1.Data_Center\Data\Strategy_Data\Live_Trades_Data\Strategy_Live_Performance\account_1512715329_DEMO | account_type=DEMO | server=FTMO-Demo
[INFO] Polling every 60s. Account=1512715329 | Type=DEMO | Server=FTMO-Demo. Stop with CTRL+C.
[LOOP] 2026-03-22T21:35:44+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:40:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:41:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:42:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:43:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:44:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:45:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:46:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:47:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:48:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:49:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
[LOOP] 2026-03-23T16:50:35+00:00 | no new closed trades | account_type=DEMO | server=FTMO-Demo
