lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-1053.77,-1497.7000000000005,-92.54,-75.8075,True,True,True,True,True
0.2,-2107.54,-2995.400000000001,-185.08,-151.615,False,False,True,True,False
0.3,-3161.3099999999995,-4493.100000000001,-277.62,-227.42249999999999,False,False,True,True,False
0.4,-4215.08,-5990.800000000002,-370.16,-303.23,False,False,True,True,False
0.5,-5268.85,-7488.500000000003,-462.70000000000005,-379.0375,False,False,True,True,False
0.6,-6322.619999999999,-8986.200000000003,-555.24,-454.84499999999997,False,False,True,False,False
0.7,-7376.3899999999985,-10483.900000000001,-647.78,-530.6524999999999,False,False,True,False,False
0.8,-8430.16,-11981.600000000004,-740.32,-606.46,False,False,False,False,False
0.9,-9483.93,-13479.300000000005,-832.86,-682.2675,False,False,False,False,False
1.0,-10537.7,-14977.000000000005,-925.4000000000001,-758.075,False,False,False,False,False
1.1,-11591.47,-16474.700000000004,-1017.94,-833.8825,False,False,False,False,False
1.2,-12645.239999999998,-17972.400000000005,-1110.48,-909.6899999999999,False,False,False,False,False
1.3,-13699.01,-19470.100000000006,-1203.02,-985.4975000000001,False,False,False,False,False
1.4,-14752.779999999997,-20967.800000000003,-1295.56,-1061.3049999999998,False,False,False,False,False
1.5,-15806.55,-22465.500000000007,-1388.1000000000001,-1137.1125000000002,False,False,False,False,False
1.6,-16860.32,-23963.200000000008,-1480.64,-1212.92,False,False,False,False,False
1.7,-17914.09,-25460.90000000001,-1573.18,-1288.7275,False,False,False,False,False
1.8,-18967.86,-26958.60000000001,-1665.72,-1364.535,False,False,False,False,False
1.9,-20021.629999999997,-28456.300000000003,-1758.2599999999998,-1440.3424999999997,False,False,False,False,False
2.0,-21075.4,-29954.00000000001,-1850.8000000000002,-1516.15,False,False,False,False,False
2.1,-22129.17,-31451.70000000001,-1943.3400000000001,-1591.9575,False,False,False,False,False
2.2,-23182.94,-32949.40000000001,-2035.88,-1667.765,False,False,False,False,False
2.3,-24236.709999999995,-34447.100000000006,-2128.4199999999996,-1743.5724999999998,False,False,False,False,False
2.4,-25290.479999999996,-35944.80000000001,-2220.96,-1819.3799999999999,False,False,False,False,False
2.5,-26344.25,-37442.500000000015,-2313.5,-1895.1875,False,False,False,False,False
2.6,-27398.02,-38940.20000000001,-2406.04,-1970.9950000000001,False,False,False,False,False
2.7,-28451.79,-40437.900000000016,-2498.5800000000004,-2046.8025000000002,False,False,False,False,False
2.8,-29505.559999999994,-41935.600000000006,-2591.12,-2122.6099999999997,False,False,False,False,False
2.9,-30559.329999999994,-43433.30000000001,-2683.66,-2198.4175,False,False,False,False,False
3.0,-31613.1,-44931.000000000015,-2776.2000000000003,-2274.2250000000004,False,False,False,False,False
3.1,-32666.87,-46428.70000000002,-2868.7400000000002,-2350.0325000000003,False,False,False,False,False
3.2,-33720.64,-47926.400000000016,-2961.28,-2425.84,False,False,False,False,False
3.3,-34774.40999999999,-49424.100000000006,-3053.8199999999997,-2501.6474999999996,False,False,False,False,False
3.4,-35828.18,-50921.80000000002,-3146.36,-2577.455,False,False,False,False,False
3.5,-36881.95,-52419.500000000015,-3238.9,-2653.2625000000003,False,False,False,False,False
3.6,-37935.72,-53917.20000000002,-3331.44,-2729.07,False,False,False,False,False
3.7,-38989.49,-55414.900000000016,-3423.98,-2804.8775,False,False,False,False,False
3.8,-40043.259999999995,-56912.600000000006,-3516.5199999999995,-2880.6849999999995,False,False,False,False,False
3.9,-41097.03,-58410.30000000002,-3609.0600000000004,-2956.4925000000003,False,False,False,False,False
4.0,-42150.8,-59908.00000000002,-3701.6000000000004,-3032.3,False,False,False,False,False
4.1,-43204.56999999999,-61405.70000000001,-3794.1399999999994,-3108.1074999999996,False,False,False,False,False
4.2,-44258.34,-62903.40000000002,-3886.6800000000003,-3183.915,False,False,False,False,False
4.3,-45312.10999999999,-64401.10000000001,-3979.22,-3259.7225,False,False,False,False,False
4.4,-46365.88,-65898.80000000002,-4071.76,-3335.53,False,False,False,False,False
4.5,-47419.65,-67396.50000000003,-4164.3,-3411.3375,False,False,False,False,False
4.6,-48473.41999999999,-68894.20000000001,-4256.839999999999,-3487.1449999999995,False,False,False,False,False
4.7,-49527.19,-70391.90000000002,-4349.38,-3562.9525000000003,False,False,False,False,False
4.8,-50580.95999999999,-71889.60000000002,-4441.92,-3638.7599999999998,False,False,False,False,False
4.9,-51634.729999999996,-73387.30000000002,-4534.46,-3714.5675,False,False,False,False,False
5.0,-52688.5,-74885.00000000003,-4627.0,-3790.375,False,False,False,False,False
