lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-659.7999999999998,-1216.1209999999996,-73.5,-35.775,True,True,True,True,True
0.2,-1319.5999999999997,-2432.2419999999993,-147.0,-71.55,False,False,True,True,False
0.3,-1979.3999999999992,-3648.3629999999985,-220.49999999999997,-107.32499999999997,False,False,True,True,False
0.4,-2639.1999999999994,-4864.483999999999,-294.0,-143.1,False,False,True,True,False
0.5,-3298.999999999999,-6080.604999999998,-367.5,-178.875,False,False,True,True,False
0.6,-3958.7999999999984,-7296.725999999997,-440.99999999999994,-214.64999999999995,False,False,True,True,False
0.7,-4618.5999999999985,-8512.846999999996,-514.4999999999999,-250.42499999999995,False,False,True,True,False
0.8,-5278.399999999999,-9728.967999999997,-588.0,-286.2,False,False,True,True,False
0.9,-5938.199999999999,-10945.088999999996,-661.5,-321.97499999999997,False,False,False,True,False
1.0,-6597.999999999998,-12161.209999999995,-735.0,-357.75,False,False,False,True,False
1.1,-7257.799999999998,-13377.330999999996,-808.5,-393.525,False,False,False,True,False
1.2,-7917.599999999997,-14593.451999999994,-881.9999999999999,-429.2999999999999,False,False,False,True,False
1.3,-8577.399999999998,-15809.572999999995,-955.5,-465.075,False,False,False,False,False
1.4,-9237.199999999997,-17025.693999999992,-1028.9999999999998,-500.8499999999999,False,False,False,False,False
1.5,-9896.999999999998,-18241.814999999995,-1102.5,-536.625,False,False,False,False,False
1.6,-10556.799999999997,-19457.935999999994,-1176.0,-572.4,False,False,False,False,False
1.7,-11216.599999999997,-20674.056999999993,-1249.5,-608.175,False,False,False,False,False
1.8,-11876.399999999998,-21890.177999999993,-1323.0,-643.9499999999999,False,False,False,False,False
1.9,-12536.199999999995,-23106.298999999988,-1396.4999999999998,-679.7249999999998,False,False,False,False,False
2.0,-13195.999999999996,-24322.41999999999,-1470.0,-715.5,False,False,False,False,False
2.1,-13855.799999999997,-25538.540999999994,-1543.5,-751.275,False,False,False,False,False
2.2,-14515.599999999997,-26754.661999999993,-1617.0,-787.05,False,False,False,False,False
2.3,-15175.399999999994,-27970.78299999999,-1690.4999999999998,-822.8249999999998,False,False,False,False,False
2.4,-15835.199999999993,-29186.903999999988,-1763.9999999999998,-858.5999999999998,False,False,False,False,False
2.5,-16494.999999999996,-30403.02499999999,-1837.5,-894.375,False,False,False,False,False
2.6,-17154.799999999996,-31619.14599999999,-1911.0,-930.15,False,False,False,False,False
2.7,-17814.599999999995,-32835.26699999999,-1984.5,-965.925,False,False,False,False,False
2.8,-18474.399999999994,-34051.387999999984,-2057.9999999999995,-1001.6999999999998,False,False,False,False,False
2.9,-19134.199999999993,-35267.508999999984,-2131.4999999999995,-1037.475,False,False,False,False,False
3.0,-19793.999999999996,-36483.62999999999,-2205.0,-1073.25,False,False,False,False,False
3.1,-20453.799999999996,-37699.75099999999,-2278.5,-1109.0249999999999,False,False,False,False,False
3.2,-21113.599999999995,-38915.87199999999,-2352.0,-1144.8,False,False,False,False,False
3.3,-21773.39999999999,-40131.99299999998,-2425.4999999999995,-1180.5749999999996,False,False,False,False,False
3.4,-22433.199999999993,-41348.11399999999,-2499.0,-1216.35,False,False,False,False,False
3.5,-23092.999999999993,-42564.234999999986,-2572.5,-1252.125,False,False,False,False,False
3.6,-23752.799999999996,-43780.355999999985,-2646.0,-1287.8999999999999,False,False,False,False,False
3.7,-24412.599999999995,-44996.476999999984,-2719.5,-1323.675,False,False,False,False,False
3.8,-25072.39999999999,-46212.597999999976,-2792.9999999999995,-1359.4499999999996,False,False,False,False,False
3.9,-25732.199999999993,-47428.71899999998,-2866.5,-1395.225,False,False,False,False,False
4.0,-26391.999999999993,-48644.83999999998,-2940.0,-1431.0,False,False,False,False,False
4.1,-27051.79999999999,-49860.960999999974,-3013.4999999999995,-1466.7749999999996,False,False,False,False,False
4.2,-27711.599999999995,-51077.08199999999,-3087.0,-1502.55,False,False,False,False,False
4.3,-28371.399999999987,-52293.20299999997,-3160.4999999999995,-1538.3249999999996,False,False,False,False,False
4.4,-29031.199999999993,-53509.323999999986,-3234.0,-1574.1,False,False,False,False,False
4.5,-29690.999999999993,-54725.444999999985,-3307.5,-1609.875,False,False,False,False,False
4.6,-30350.79999999999,-55941.56599999998,-3380.9999999999995,-1645.6499999999996,False,False,False,False,False
4.7,-31010.59999999999,-57157.68699999998,-3454.5,-1681.425,False,False,False,False,False
4.8,-31670.399999999987,-58373.807999999975,-3527.9999999999995,-1717.1999999999996,False,False,False,False,False
4.9,-32330.199999999993,-59589.92899999998,-3601.5,-1752.975,False,False,False,False,False
5.0,-32989.99999999999,-60806.04999999998,-3675.0,-1788.75,False,False,False,False,False
