lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-338.60000000000036,-725.6265,-47.849999999999994,-34.5975,True,True,True,True,True
0.2,-677.2000000000007,-1451.253,-95.69999999999999,-69.195,True,True,True,True,True
0.3,-1015.800000000001,-2176.8794999999996,-143.54999999999995,-103.79249999999998,True,False,True,True,False
0.4,-1354.4000000000015,-2902.506,-191.39999999999998,-138.39,False,False,True,True,False
0.5,-1693.0000000000018,-3628.1324999999997,-239.24999999999997,-172.98749999999998,False,False,True,True,False
0.6,-2031.600000000002,-4353.758999999999,-287.0999999999999,-207.58499999999995,False,False,True,True,False
0.7,-2370.200000000002,-5079.385499999999,-334.94999999999993,-242.18249999999995,False,False,True,True,False
0.8,-2708.800000000003,-5805.012,-382.79999999999995,-276.78,False,False,True,True,False
0.9,-3047.4000000000033,-6530.6385,-430.65,-311.37749999999994,False,False,True,True,False
1.0,-3386.0000000000036,-7256.264999999999,-478.49999999999994,-345.97499999999997,False,False,True,True,False
1.1,-3724.600000000004,-7981.8915,-526.3499999999999,-380.5725,False,False,True,True,False
1.2,-4063.200000000004,-8707.517999999998,-574.1999999999998,-415.1699999999999,False,False,True,True,False
1.3,-4401.800000000005,-9433.1445,-622.05,-449.7674999999999,False,False,True,True,False
1.4,-4740.400000000004,-10158.770999999999,-669.8999999999999,-484.3649999999999,False,False,False,False,False
1.5,-5079.0000000000055,-10884.3975,-717.7499999999999,-518.9625,False,False,False,False,False
1.6,-5417.600000000006,-11610.024,-765.5999999999999,-553.56,False,False,False,False,False
1.7,-5756.200000000006,-12335.6505,-813.4499999999999,-588.1574999999999,False,False,False,False,False
1.8,-6094.800000000007,-13061.277,-861.3,-622.7549999999999,False,False,False,False,False
1.9,-6433.400000000006,-13786.903499999997,-909.1499999999997,-657.3524999999998,False,False,False,False,False
2.0,-6772.000000000007,-14512.529999999999,-956.9999999999999,-691.9499999999999,False,False,False,False,False
2.1,-7110.600000000008,-15238.1565,-1004.8499999999999,-726.5474999999999,False,False,False,False,False
2.2,-7449.200000000008,-15963.783,-1052.6999999999998,-761.145,False,False,False,False,False
2.3,-7787.8000000000075,-16689.409499999998,-1100.5499999999997,-795.7424999999998,False,False,False,False,False
2.4,-8126.400000000008,-17415.035999999996,-1148.3999999999996,-830.3399999999998,False,False,False,False,False
2.5,-8465.00000000001,-18140.6625,-1196.2499999999998,-864.9374999999999,False,False,False,False,False
2.6,-8803.60000000001,-18866.289,-1244.1,-899.5349999999999,False,False,False,False,False
2.7,-9142.20000000001,-19591.9155,-1291.9499999999998,-934.1324999999999,False,False,False,False,False
2.8,-9480.800000000008,-20317.541999999998,-1339.7999999999997,-968.7299999999998,False,False,False,False,False
2.9,-9819.400000000009,-21043.168499999996,-1387.6499999999996,-1003.3274999999998,False,False,False,False,False
3.0,-10158.000000000011,-21768.795,-1435.4999999999998,-1037.925,False,False,False,False,False
3.1,-10496.600000000011,-22494.4215,-1483.35,-1072.5224999999998,False,False,False,False,False
3.2,-10835.200000000012,-23220.048,-1531.1999999999998,-1107.12,False,False,False,False,False
3.3,-11173.80000000001,-23945.674499999994,-1579.0499999999995,-1141.7174999999997,False,False,False,False,False
3.4,-11512.400000000012,-24671.301,-1626.8999999999999,-1176.3149999999998,False,False,False,False,False
3.5,-11851.000000000013,-25396.927499999998,-1674.7499999999998,-1210.9125,False,False,False,False,False
3.6,-12189.600000000013,-26122.554,-1722.6,-1245.5099999999998,False,False,False,False,False
3.7,-12528.200000000013,-26848.1805,-1770.4499999999998,-1280.1074999999998,False,False,False,False,False
3.8,-12866.800000000012,-27573.806999999993,-1818.2999999999995,-1314.7049999999997,False,False,False,False,False
3.9,-13205.400000000014,-28299.4335,-1866.1499999999999,-1349.3024999999998,False,False,False,False,False
4.0,-13544.000000000015,-29025.059999999998,-1913.9999999999998,-1383.8999999999999,False,False,False,False,False
4.1,-13882.600000000013,-29750.686499999993,-1961.8499999999995,-1418.4974999999997,False,False,False,False,False
4.2,-14221.200000000015,-30476.313,-2009.6999999999998,-1453.0949999999998,False,False,False,False,False
4.3,-14559.800000000014,-31201.939499999993,-2057.5499999999993,-1487.6924999999997,False,False,False,False,False
4.4,-14898.400000000016,-31927.566,-2105.3999999999996,-1522.29,False,False,False,False,False
4.5,-15237.000000000016,-32653.192499999997,-2153.2499999999995,-1556.8874999999998,False,False,False,False,False
4.6,-15575.600000000015,-33378.818999999996,-2201.0999999999995,-1591.4849999999997,False,False,False,False,False
4.7,-15914.200000000017,-34104.4455,-2248.95,-1626.0824999999998,False,False,False,False,False
4.8,-16252.800000000016,-34830.07199999999,-2296.7999999999993,-1660.6799999999996,False,False,False,False,False
4.9,-16591.400000000016,-35555.6985,-2344.6499999999996,-1695.2775,False,False,False,False,False
5.0,-16930.00000000002,-36281.325,-2392.4999999999995,-1729.8749999999998,False,False,False,False,False
