lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-231.0700000000001,-396.8335000000001,-56.15,-28.5025,True,True,True,True,True
0.2,-462.1400000000002,-793.6670000000001,-112.3,-57.005,True,True,True,True,True
0.3,-693.2100000000003,-1190.5005,-168.44999999999996,-85.5075,True,True,True,True,True
0.4,-924.2800000000004,-1587.3340000000003,-224.6,-114.01,True,True,True,True,True
0.5,-1155.3500000000006,-1984.1675000000005,-280.75,-142.51250000000002,False,True,True,True,False
0.6,-1386.4200000000005,-2381.001,-336.8999999999999,-171.015,False,False,True,True,False
0.7,-1617.4900000000005,-2777.8345,-393.04999999999995,-199.51749999999998,False,False,True,True,False
0.8,-1848.5600000000009,-3174.6680000000006,-449.2,-228.02,False,False,True,True,False
0.9,-2079.630000000001,-3571.5015000000008,-505.34999999999997,-256.52250000000004,False,False,True,True,False
1.0,-2310.700000000001,-3968.335000000001,-561.5,-285.02500000000003,False,False,True,True,False
1.1,-2541.7700000000013,-4365.168500000001,-617.65,-313.52750000000003,False,False,True,True,False
1.2,-2772.840000000001,-4762.002,-673.7999999999998,-342.03,False,False,False,True,False
1.3,-3003.910000000001,-5158.835500000001,-729.9499999999999,-370.5325,False,False,False,True,False
1.4,-3234.980000000001,-5555.669,-786.0999999999999,-399.03499999999997,False,False,False,True,False
1.5,-3466.0500000000015,-5952.502500000001,-842.25,-427.5375,False,False,False,True,False
1.6,-3697.1200000000017,-6349.336000000001,-898.4,-456.04,False,False,False,False,False
1.7,-3928.190000000002,-6746.169500000001,-954.55,-484.5425,False,False,False,False,False
1.8,-4159.260000000002,-7143.0030000000015,-1010.6999999999999,-513.0450000000001,False,False,False,False,False
1.9,-4390.330000000001,-7539.8365,-1066.8499999999997,-541.5474999999999,False,False,False,False,False
2.0,-4621.400000000002,-7936.670000000002,-1123.0,-570.0500000000001,False,False,False,False,False
2.1,-4852.470000000002,-8333.5035,-1179.1499999999999,-598.5525,False,False,False,False,False
2.2,-5083.540000000003,-8730.337000000001,-1235.3,-627.0550000000001,False,False,False,False,False
2.3,-5314.6100000000015,-9127.1705,-1291.4499999999998,-655.5574999999999,False,False,False,False,False
2.4,-5545.680000000002,-9524.004,-1347.5999999999997,-684.06,False,False,False,False,False
2.5,-5776.750000000003,-9920.837500000001,-1403.75,-712.5625,False,False,False,False,False
2.6,-6007.820000000002,-10317.671000000002,-1459.8999999999999,-741.065,False,False,False,False,False
2.7,-6238.890000000003,-10714.504500000003,-1516.05,-769.5675,False,False,False,False,False
2.8,-6469.960000000002,-11111.338,-1572.1999999999998,-798.0699999999999,False,False,False,False,False
2.9,-6701.0300000000025,-11508.1715,-1628.3499999999997,-826.5725,False,False,False,False,False
3.0,-6932.100000000003,-11905.005000000003,-1684.5,-855.075,False,False,False,False,False
3.1,-7163.170000000004,-12301.838500000002,-1740.6499999999999,-883.5775,False,False,False,False,False
3.2,-7394.240000000003,-12698.672000000002,-1796.8,-912.08,False,False,False,False,False
3.3,-7625.310000000002,-13095.5055,-1852.9499999999996,-940.5824999999999,False,False,False,False,False
3.4,-7856.380000000004,-13492.339000000002,-1909.1,-969.085,False,False,False,False,False
3.5,-8087.4500000000035,-13889.172500000002,-1965.25,-997.5875000000001,False,False,False,False,False
3.6,-8318.520000000004,-14286.006000000003,-2021.3999999999999,-1026.0900000000001,False,False,False,False,False
3.7,-8549.590000000004,-14682.839500000002,-2077.5499999999997,-1054.5925,False,False,False,False,False
3.8,-8780.660000000002,-15079.673,-2133.6999999999994,-1083.0949999999998,False,False,False,False,False
3.9,-9011.730000000005,-15476.506500000003,-2189.85,-1111.5975,False,False,False,False,False
4.0,-9242.800000000005,-15873.340000000004,-2246.0,-1140.1000000000001,False,False,False,False,False
4.1,-9473.870000000003,-16270.1735,-2302.1499999999996,-1168.6024999999997,False,False,False,False,False
4.2,-9704.940000000004,-16667.007,-2358.2999999999997,-1197.105,False,False,False,False,False
4.3,-9936.010000000004,-17063.840500000002,-2414.4499999999994,-1225.6074999999998,False,False,False,False,False
4.4,-10167.080000000005,-17460.674000000003,-2470.6,-1254.1100000000001,False,False,False,False,False
4.5,-10398.150000000005,-17857.507500000003,-2526.75,-1282.6125,False,False,False,False,False
4.6,-10629.220000000003,-18254.341,-2582.8999999999996,-1311.1149999999998,False,False,False,False,False
4.7,-10860.290000000005,-18651.174500000005,-2639.0499999999997,-1339.6175,False,False,False,False,False
4.8,-11091.360000000004,-19048.008,-2695.1999999999994,-1368.12,False,False,False,False,False
4.9,-11322.430000000006,-19444.841500000002,-2751.35,-1396.6225000000002,False,False,False,False,False
5.0,-11553.500000000005,-19841.675000000003,-2807.5,-1425.125,False,False,False,False,False
