lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-394.51,-930.0780000000002,-119.58,-38.21649999999999,True,True,True,True,True
0.2,-789.02,-1860.1560000000004,-239.16,-76.43299999999998,True,True,True,True,True
0.3,-1183.5299999999997,-2790.2340000000004,-358.73999999999995,-114.64949999999995,True,False,True,True,False
0.4,-1578.04,-3720.312000000001,-478.32,-152.86599999999996,False,False,True,True,False
0.5,-1972.55,-4650.390000000001,-597.9,-191.08249999999995,False,False,True,True,False
0.6,-2367.0599999999995,-5580.468000000001,-717.4799999999999,-229.2989999999999,False,False,False,True,False
0.7,-2761.5699999999997,-6510.546,-837.0599999999998,-267.5154999999999,False,False,False,True,False
0.8,-3156.08,-7440.624000000002,-956.64,-305.7319999999999,False,False,False,True,False
0.9,-3550.59,-8370.702000000001,-1076.22,-343.9484999999999,False,False,False,True,False
1.0,-3945.1,-9300.780000000002,-1195.8,-382.1649999999999,False,False,False,True,False
1.1,-4339.61,-10230.858000000002,-1315.3799999999999,-420.3814999999999,False,False,False,True,False
1.2,-4734.119999999999,-11160.936000000002,-1434.9599999999998,-458.5979999999998,False,False,False,False,False
1.3,-5128.63,-12091.014000000003,-1554.54,-496.81449999999984,False,False,False,False,False
1.4,-5523.139999999999,-13021.092,-1674.1199999999997,-535.0309999999998,False,False,False,False,False
1.5,-5917.65,-13951.170000000004,-1793.7,-573.2474999999998,False,False,False,False,False
1.6,-6312.16,-14881.248000000003,-1913.28,-611.4639999999998,False,False,False,False,False
1.7,-6706.67,-15811.326000000003,-2032.86,-649.6804999999998,False,False,False,False,False
1.8,-7101.18,-16741.404000000002,-2152.44,-687.8969999999998,False,False,False,False,False
1.9,-7495.689999999999,-17671.482,-2272.0199999999995,-726.1134999999997,False,False,False,False,False
2.0,-7890.2,-18601.560000000005,-2391.6,-764.3299999999998,False,False,False,False,False
2.1,-8284.71,-19531.638000000003,-2511.18,-802.5464999999998,False,False,False,False,False
2.2,-8679.22,-20461.716000000004,-2630.7599999999998,-840.7629999999998,False,False,False,False,False
2.3,-9073.729999999998,-21391.794,-2750.3399999999997,-878.9794999999996,False,False,False,False,False
2.4,-9468.239999999998,-22321.872000000003,-2869.9199999999996,-917.1959999999996,False,False,False,False,False
2.5,-9862.75,-23251.950000000004,-2989.5,-955.4124999999997,False,False,False,False,False
2.6,-10257.26,-24182.028000000006,-3109.08,-993.6289999999997,False,False,False,False,False
2.7,-10651.77,-25112.106000000007,-3228.66,-1031.8454999999997,False,False,False,False,False
2.8,-11046.279999999999,-26042.184,-3348.2399999999993,-1070.0619999999997,False,False,False,False,False
2.9,-11440.789999999999,-26972.262000000002,-3467.8199999999997,-1108.2784999999994,False,False,False,False,False
3.0,-11835.3,-27902.340000000007,-3587.4,-1146.4949999999997,False,False,False,False,False
3.1,-12229.81,-28832.418000000005,-3706.98,-1184.7114999999997,False,False,False,False,False
3.2,-12624.32,-29762.496000000006,-3826.56,-1222.9279999999997,False,False,False,False,False
3.3,-13018.829999999996,-30692.574,-3946.139999999999,-1261.1444999999994,False,False,False,False,False
3.4,-13413.34,-31622.652000000006,-4065.72,-1299.3609999999996,False,False,False,False,False
3.5,-13807.85,-32552.730000000007,-4185.3,-1337.5774999999996,False,False,False,False,False
3.6,-14202.36,-33482.808000000005,-4304.88,-1375.7939999999996,False,False,False,False,False
3.7,-14596.869999999999,-34412.886000000006,-4424.46,-1414.0104999999996,False,False,False,False,False
3.8,-14991.379999999997,-35342.964,-4544.039999999999,-1452.2269999999994,False,False,False,False,False
3.9,-15385.89,-36273.04200000001,-4663.62,-1490.4434999999996,False,False,False,False,False
4.0,-15780.4,-37203.12000000001,-4783.2,-1528.6599999999996,False,False,False,False,False
4.1,-16174.909999999996,-38133.198000000004,-4902.779999999999,-1566.8764999999994,False,False,False,False,False
4.2,-16569.42,-39063.276000000005,-5022.36,-1605.0929999999996,False,False,False,False,False
4.3,-16963.929999999997,-39993.354,-5141.939999999999,-1643.3094999999992,False,False,False,False,False
4.4,-17358.44,-40923.43200000001,-5261.5199999999995,-1681.5259999999996,False,False,False,False,False
4.5,-17752.95,-41853.51000000001,-5381.1,-1719.7424999999996,False,False,False,False,False
4.6,-18147.459999999995,-42783.588,-5500.679999999999,-1757.9589999999992,False,False,False,False,False
4.7,-18541.97,-43713.66600000001,-5620.26,-1796.1754999999996,False,False,False,False,False
4.8,-18936.479999999996,-44643.744000000006,-5739.839999999999,-1834.3919999999991,False,False,False,False,False
4.9,-19330.989999999998,-45573.82200000001,-5859.42,-1872.6084999999994,False,False,False,False,False
5.0,-19725.5,-46503.90000000001,-5979.0,-1910.8249999999994,False,False,False,False,False
