lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-459.5999999999992,-836.4749999999998,-93.8,-50.335,True,True,True,True,True
0.2,-919.1999999999985,-1672.9499999999996,-187.6,-100.67,True,True,True,True,True
0.3,-1378.7999999999975,-2509.424999999999,-281.4,-151.00499999999997,False,False,True,True,False
0.4,-1838.399999999997,-3345.899999999999,-375.2,-201.34,False,False,True,True,False
0.5,-2297.9999999999964,-4182.374999999999,-469.0,-251.675,False,False,True,True,False
0.6,-2757.599999999995,-5018.849999999998,-562.8,-302.00999999999993,False,False,True,True,False
0.7,-3217.1999999999944,-5855.324999999998,-656.5999999999999,-352.34499999999997,False,False,False,True,False
0.8,-3676.799999999994,-6691.799999999998,-750.4,-402.68,False,False,False,True,False
0.9,-4136.399999999993,-7528.274999999998,-844.1999999999999,-453.015,False,False,False,False,False
1.0,-4595.999999999993,-8364.749999999998,-938.0,-503.35,False,False,False,False,False
1.1,-5055.599999999991,-9201.224999999999,-1031.8,-553.6850000000001,False,False,False,False,False
1.2,-5515.19999999999,-10037.699999999995,-1125.6,-604.0199999999999,False,False,False,False,False
1.3,-5974.79999999999,-10874.174999999997,-1219.3999999999999,-654.355,False,False,False,False,False
1.4,-6434.399999999989,-11710.649999999996,-1313.1999999999998,-704.6899999999999,False,False,False,False,False
1.5,-6893.999999999988,-12547.124999999996,-1407.0,-755.025,False,False,False,False,False
1.6,-7353.599999999988,-13383.599999999997,-1500.8,-805.36,False,False,False,False,False
1.7,-7813.199999999987,-14220.074999999997,-1594.6,-855.695,False,False,False,False,False
1.8,-8272.799999999987,-15056.549999999996,-1688.3999999999999,-906.03,False,False,False,False,False
1.9,-8732.399999999983,-15893.024999999992,-1782.1999999999996,-956.3649999999998,False,False,False,False,False
2.0,-9191.999999999985,-16729.499999999996,-1876.0,-1006.7,False,False,False,False,False
2.1,-9651.599999999984,-17565.974999999995,-1969.8,-1057.035,False,False,False,False,False
2.2,-10111.199999999983,-18402.449999999997,-2063.6,-1107.3700000000001,False,False,False,False,False
2.3,-10570.799999999981,-19238.924999999992,-2157.3999999999996,-1157.705,False,False,False,False,False
2.4,-11030.39999999998,-20075.39999999999,-2251.2,-1208.0399999999997,False,False,False,False,False
2.5,-11489.99999999998,-20911.874999999996,-2345.0,-1258.375,False,False,False,False,False
2.6,-11949.59999999998,-21748.349999999995,-2438.7999999999997,-1308.71,False,False,False,False,False
2.7,-12409.199999999979,-22584.824999999993,-2532.6,-1359.045,False,False,False,False,False
2.8,-12868.799999999977,-23421.299999999992,-2626.3999999999996,-1409.3799999999999,False,False,False,False,False
2.9,-13328.399999999976,-24257.77499999999,-2720.1999999999994,-1459.715,False,False,False,False,False
3.0,-13787.999999999976,-25094.249999999993,-2814.0,-1510.05,False,False,False,False,False
3.1,-14247.599999999977,-25930.724999999995,-2907.7999999999997,-1560.385,False,False,False,False,False
3.2,-14707.199999999975,-26767.199999999993,-3001.6,-1610.72,False,False,False,False,False
3.3,-15166.799999999972,-27603.67499999999,-3095.399999999999,-1661.0549999999996,False,False,False,False,False
3.4,-15626.399999999974,-28440.149999999994,-3189.2,-1711.39,False,False,False,False,False
3.5,-16085.999999999973,-29276.624999999993,-3283.0,-1761.7250000000001,False,False,False,False,False
3.6,-16545.599999999973,-30113.09999999999,-3376.7999999999997,-1812.06,False,False,False,False,False
3.7,-17005.19999999997,-30949.574999999993,-3470.6,-1862.395,False,False,False,False,False
3.8,-17464.799999999967,-31786.049999999985,-3564.399999999999,-1912.7299999999996,False,False,False,False,False
3.9,-17924.39999999997,-32622.52499999999,-3658.2,-1963.065,False,False,False,False,False
4.0,-18383.99999999997,-33458.99999999999,-3752.0,-2013.4,False,False,False,False,False
4.1,-18843.599999999966,-34295.474999999984,-3845.7999999999993,-2063.7349999999997,False,False,False,False,False
4.2,-19303.199999999968,-35131.94999999999,-3939.6,-2114.07,False,False,False,False,False
4.3,-19762.799999999963,-35968.42499999999,-4033.399999999999,-2164.4049999999997,False,False,False,False,False
4.4,-20222.399999999965,-36804.899999999994,-4127.2,-2214.7400000000002,False,False,False,False,False
4.5,-20681.999999999964,-37641.37499999999,-4221.0,-2265.075,False,False,False,False,False
4.6,-21141.599999999962,-38477.849999999984,-4314.799999999999,-2315.41,False,False,False,False,False
4.7,-21601.199999999964,-39314.32499999999,-4408.599999999999,-2365.745,False,False,False,False,False
4.8,-22060.79999999996,-40150.79999999998,-4502.4,-2416.0799999999995,False,False,False,False,False
4.9,-22520.39999999996,-40987.27499999999,-4596.2,-2466.415,False,False,False,False,False
5.0,-22979.99999999996,-41823.74999999999,-4690.0,-2516.75,False,False,False,False,False
