lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-438.38000000000034,-699.1605000000014,-46.75,-38.574,True,True,True,True,True
0.2,-876.7600000000007,-1398.3210000000029,-93.5,-77.148,True,True,True,True,True
0.3,-1315.1400000000008,-2097.481500000004,-140.24999999999997,-115.72199999999998,False,True,True,True,False
0.4,-1753.5200000000013,-2796.6420000000057,-187.0,-154.296,False,False,True,True,False
0.5,-2191.9000000000015,-3495.802500000007,-233.75,-192.87,False,False,True,True,False
0.6,-2630.2800000000016,-4194.963000000008,-280.49999999999994,-231.44399999999996,False,False,True,True,False
0.7,-3068.660000000002,-4894.12350000001,-327.24999999999994,-270.018,False,False,True,True,False
0.8,-3507.0400000000027,-5593.2840000000115,-374.0,-308.592,False,False,True,True,False
0.9,-3945.420000000003,-6292.444500000013,-420.75,-347.166,False,False,True,True,False
1.0,-4383.800000000003,-6991.605000000014,-467.5,-385.74,False,False,True,True,False
1.1,-4822.180000000004,-7690.765500000016,-514.25,-424.31399999999996,False,False,True,True,False
1.2,-5260.560000000003,-8389.926000000016,-560.9999999999999,-462.8879999999999,False,False,True,False,False
1.3,-5698.940000000004,-9089.08650000002,-607.75,-501.462,False,False,True,False,False
1.4,-6137.320000000004,-9788.24700000002,-654.4999999999999,-540.036,False,False,False,False,False
1.5,-6575.700000000005,-10487.407500000021,-701.25,-578.61,False,False,False,False,False
1.6,-7014.080000000005,-11186.568000000023,-748.0,-617.184,False,False,False,False,False
1.7,-7452.4600000000055,-11885.728500000025,-794.75,-655.7579999999999,False,False,False,False,False
1.8,-7890.840000000006,-12584.889000000026,-841.5,-694.332,False,False,False,False,False
1.9,-8329.220000000005,-13284.049500000025,-888.2499999999999,-732.9059999999998,False,False,False,False,False
2.0,-8767.600000000006,-13983.210000000028,-935.0,-771.48,False,False,False,False,False
2.1,-9205.980000000007,-14682.37050000003,-981.75,-810.054,False,False,False,False,False
2.2,-9644.360000000008,-15381.531000000032,-1028.5,-848.6279999999999,False,False,False,False,False
2.3,-10082.740000000007,-16080.69150000003,-1075.2499999999998,-887.2019999999998,False,False,False,False,False
2.4,-10521.120000000006,-16779.85200000003,-1121.9999999999998,-925.7759999999998,False,False,False,False,False
2.5,-10959.50000000001,-17479.012500000037,-1168.75,-964.3499999999999,False,False,False,False,False
2.6,-11397.880000000008,-18178.17300000004,-1215.5,-1002.924,False,False,False,False,False
2.7,-11836.26000000001,-18877.333500000037,-1262.25,-1041.498,False,False,False,False,False
2.8,-12274.640000000009,-19576.49400000004,-1308.9999999999998,-1080.072,False,False,False,False,False
2.9,-12713.020000000008,-20275.65450000004,-1355.7499999999998,-1118.6459999999997,False,False,False,False,False
3.0,-13151.40000000001,-20974.815000000042,-1402.5,-1157.22,False,False,False,False,False
3.1,-13589.78000000001,-21673.975500000044,-1449.25,-1195.7939999999999,False,False,False,False,False
3.2,-14028.16000000001,-22373.136000000046,-1496.0,-1234.368,False,False,False,False,False
3.3,-14466.540000000008,-23072.296500000044,-1542.7499999999998,-1272.9419999999996,False,False,False,False,False
3.4,-14904.920000000011,-23771.45700000005,-1589.5,-1311.5159999999998,False,False,False,False,False
3.5,-15343.300000000012,-24470.61750000005,-1636.25,-1350.09,False,False,False,False,False
3.6,-15781.680000000011,-25169.778000000053,-1683.0,-1388.664,False,False,False,False,False
3.7,-16220.060000000012,-25868.938500000055,-1729.75,-1427.2379999999998,False,False,False,False,False
3.8,-16658.44000000001,-26568.09900000005,-1776.4999999999998,-1465.8119999999997,False,False,False,False,False
3.9,-17096.820000000014,-27267.259500000055,-1823.25,-1504.386,False,False,False,False,False
4.0,-17535.20000000001,-27966.420000000056,-1870.0,-1542.96,False,False,False,False,False
4.1,-17973.58000000001,-28665.580500000055,-1916.7499999999998,-1581.5339999999997,False,False,False,False,False
4.2,-18411.960000000014,-29364.74100000006,-1963.5,-1620.108,False,False,False,False,False
4.3,-18850.34000000001,-30063.901500000058,-2010.2499999999998,-1658.6819999999996,False,False,False,False,False
4.4,-19288.720000000016,-30763.062000000064,-2057.0,-1697.2559999999999,False,False,False,False,False
4.5,-19727.100000000017,-31462.222500000065,-2103.75,-1735.83,False,False,False,False,False
4.6,-20165.480000000014,-32161.38300000006,-2150.4999999999995,-1774.4039999999995,False,False,False,False,False
4.7,-20603.860000000015,-32860.543500000065,-2197.25,-1812.9779999999998,False,False,False,False,False
4.8,-21042.240000000013,-33559.70400000006,-2243.9999999999995,-1851.5519999999997,False,False,False,False,False
4.9,-21480.620000000017,-34258.86450000007,-2290.75,-1890.126,False,False,False,False,False
5.0,-21919.00000000002,-34958.025000000074,-2337.5,-1928.6999999999998,False,False,False,False,False
