lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-634.9399999999998,-977.7735000000017,-122.09,-46.959999999999994,True,True,True,True,True
0.2,-1269.8799999999997,-1955.5470000000034,-244.18,-93.91999999999999,False,False,True,True,False
0.3,-1904.8199999999993,-2933.320500000005,-366.27,-140.87999999999997,False,False,True,True,False
0.4,-2539.7599999999993,-3911.094000000007,-488.36,-187.83999999999997,False,False,True,True,False
0.5,-3174.699999999999,-4888.8675000000085,-610.45,-234.79999999999995,False,False,True,True,False
0.6,-3809.6399999999985,-5866.64100000001,-732.54,-281.75999999999993,False,False,False,True,False
0.7,-4444.579999999998,-6844.414500000011,-854.6299999999999,-328.7199999999999,False,False,False,True,False
0.8,-5079.519999999999,-7822.188000000014,-976.72,-375.67999999999995,False,False,False,True,False
0.9,-5714.459999999998,-8799.961500000016,-1098.81,-422.63999999999993,False,False,False,True,False
1.0,-6349.399999999998,-9777.735000000017,-1220.9,-469.5999999999999,False,False,False,False,False
1.1,-6984.339999999998,-10755.508500000018,-1342.99,-516.56,False,False,False,False,False
1.2,-7619.279999999997,-11733.28200000002,-1465.08,-563.5199999999999,False,False,False,False,False
1.3,-8254.219999999998,-12711.055500000022,-1587.17,-610.4799999999999,False,False,False,False,False
1.4,-8889.159999999996,-13688.829000000022,-1709.2599999999998,-657.4399999999998,False,False,False,False,False
1.5,-9524.099999999997,-14666.602500000026,-1831.3500000000001,-704.3999999999999,False,False,False,False,False
1.6,-10159.039999999997,-15644.376000000027,-1953.44,-751.3599999999999,False,False,False,False,False
1.7,-10793.979999999998,-16622.14950000003,-2075.53,-798.3199999999999,False,False,False,False,False
1.8,-11428.919999999996,-17599.92300000003,-2197.62,-845.2799999999999,False,False,False,False,False
1.9,-12063.859999999995,-18577.69650000003,-2319.7099999999996,-892.2399999999997,False,False,False,False,False
2.0,-12698.799999999996,-19555.470000000034,-2441.8,-939.1999999999998,False,False,False,False,False
2.1,-13333.739999999996,-20533.243500000037,-2563.89,-986.1599999999999,False,False,False,False,False
2.2,-13968.679999999997,-21511.017000000036,-2685.98,-1033.12,False,False,False,False,False
2.3,-14603.619999999994,-22488.790500000036,-2808.0699999999997,-1080.0799999999997,False,False,False,False,False
2.4,-15238.559999999994,-23466.56400000004,-2930.16,-1127.0399999999997,False,False,False,False,False
2.5,-15873.499999999996,-24444.33750000004,-3052.25,-1173.9999999999998,False,False,False,False,False
2.6,-16508.439999999995,-25422.111000000044,-3174.34,-1220.9599999999998,False,False,False,False,False
2.7,-17143.379999999994,-26399.884500000047,-3296.4300000000003,-1267.9199999999998,False,False,False,False,False
2.8,-17778.319999999992,-27377.658000000043,-3418.5199999999995,-1314.8799999999997,False,False,False,False,False
2.9,-18413.25999999999,-28355.431500000046,-3540.6099999999997,-1361.8399999999997,False,False,False,False,False
3.0,-19048.199999999993,-29333.205000000053,-3662.7000000000003,-1408.7999999999997,False,False,False,False,False
3.1,-19683.139999999996,-30310.978500000052,-3784.79,-1455.7599999999998,False,False,False,False,False
3.2,-20318.079999999994,-31288.752000000055,-3906.88,-1502.7199999999998,False,False,False,False,False
3.3,-20953.01999999999,-32266.52550000005,-4028.9699999999993,-1549.6799999999994,False,False,False,False,False
3.4,-21587.959999999995,-33244.29900000006,-4151.06,-1596.6399999999999,False,False,False,False,False
3.5,-22222.899999999994,-34222.07250000006,-4273.150000000001,-1643.5999999999997,False,False,False,False,False
3.6,-22857.839999999993,-35199.84600000006,-4395.24,-1690.5599999999997,False,False,False,False,False
3.7,-23492.779999999995,-36177.619500000066,-4517.33,-1737.5199999999998,False,False,False,False,False
3.8,-24127.71999999999,-37155.39300000006,-4639.419999999999,-1784.4799999999993,False,False,False,False,False
3.9,-24762.659999999993,-38133.166500000065,-4761.51,-1831.4399999999998,False,False,False,False,False
4.0,-25397.59999999999,-39110.94000000007,-4883.6,-1878.3999999999996,False,False,False,False,False
4.1,-26032.53999999999,-40088.71350000006,-5005.69,-1925.3599999999994,False,False,False,False,False
4.2,-26667.479999999992,-41066.487000000074,-5127.78,-1972.3199999999997,False,False,False,False,False
4.3,-27302.419999999987,-42044.26050000007,-5249.869999999999,-2019.2799999999993,False,False,False,False,False
4.4,-27937.359999999993,-43022.03400000007,-5371.96,-2066.24,False,False,False,False,False
4.5,-28572.299999999992,-43999.807500000075,-5494.05,-2113.2,False,False,False,False,False
4.6,-29207.239999999987,-44977.58100000007,-5616.139999999999,-2160.1599999999994,False,False,False,False,False
4.7,-29842.179999999993,-45955.35450000008,-5738.2300000000005,-2207.12,False,False,False,False,False
4.8,-30477.119999999988,-46933.12800000008,-5860.32,-2254.0799999999995,False,False,False,False,False
4.9,-31112.05999999999,-47910.90150000009,-5982.41,-2301.0399999999995,False,False,False,False,False
5.0,-31746.999999999993,-48888.67500000008,-6104.5,-2347.9999999999995,False,False,False,False,False
