lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-483.4999999999999,-846.56,-108.4,-47.879999999999995,True,True,True,True,True
0.2,-966.9999999999998,-1693.12,-216.8,-95.75999999999999,True,True,True,True,True
0.3,-1450.4999999999995,-2539.6799999999994,-325.2,-143.63999999999996,False,False,True,True,False
0.4,-1933.9999999999995,-3386.24,-433.6,-191.51999999999998,False,False,True,True,False
0.5,-2417.4999999999995,-4232.799999999999,-542.0,-239.39999999999998,False,False,True,True,False
0.6,-2900.999999999999,-5079.359999999999,-650.4,-287.2799999999999,False,False,False,True,False
0.7,-3384.4999999999986,-5925.919999999999,-758.8,-335.1599999999999,False,False,False,True,False
0.8,-3867.999999999999,-6772.48,-867.2,-383.03999999999996,False,False,False,True,False
0.9,-4351.499999999999,-7619.039999999999,-975.6,-430.91999999999996,False,False,False,True,False
1.0,-4834.999999999999,-8465.599999999999,-1084.0,-478.79999999999995,False,False,False,False,False
1.1,-5318.499999999999,-9312.16,-1192.4,-526.68,False,False,False,False,False
1.2,-5801.999999999998,-10158.719999999998,-1300.8,-574.5599999999998,False,False,False,False,False
1.3,-6285.499999999998,-11005.279999999999,-1409.2,-622.4399999999999,False,False,False,False,False
1.4,-6768.999999999997,-11851.839999999998,-1517.6,-670.3199999999998,False,False,False,False,False
1.5,-7252.499999999998,-12698.4,-1626.0,-718.1999999999999,False,False,False,False,False
1.6,-7735.999999999998,-13544.96,-1734.4,-766.0799999999999,False,False,False,False,False
1.7,-8219.499999999998,-14391.519999999999,-1842.8000000000002,-813.9599999999999,False,False,False,False,False
1.8,-8702.999999999998,-15238.079999999998,-1951.2,-861.8399999999999,False,False,False,False,False
1.9,-9186.499999999996,-16084.639999999996,-2059.6,-909.7199999999998,False,False,False,False,False
2.0,-9669.999999999998,-16931.199999999997,-2168.0,-957.5999999999999,False,False,False,False,False
2.1,-10153.499999999998,-17777.76,-2276.4,-1005.4799999999999,False,False,False,False,False
2.2,-10636.999999999998,-18624.32,-2384.8,-1053.36,False,False,False,False,False
2.3,-11120.499999999996,-19470.879999999997,-2493.2,-1101.2399999999998,False,False,False,False,False
2.4,-11603.999999999996,-20317.439999999995,-2601.6,-1149.1199999999997,False,False,False,False,False
2.5,-12087.499999999996,-21164.0,-2710.0,-1197.0,False,False,False,False,False
2.6,-12570.999999999996,-22010.559999999998,-2818.4,-1244.8799999999999,False,False,False,False,False
2.7,-13054.499999999996,-22857.12,-2926.8,-1292.7599999999998,False,False,False,False,False
2.8,-13537.999999999995,-23703.679999999997,-3035.2,-1340.6399999999996,False,False,False,False,False
2.9,-14021.499999999995,-24550.239999999994,-3143.6,-1388.5199999999998,False,False,False,False,False
3.0,-14504.999999999996,-25396.8,-3252.0,-1436.3999999999999,False,False,False,False,False
3.1,-14988.499999999996,-26243.359999999997,-3360.4,-1484.2799999999997,False,False,False,False,False
3.2,-15471.999999999996,-27089.92,-3468.8,-1532.1599999999999,False,False,False,False,False
3.3,-15955.499999999993,-27936.479999999992,-3577.1999999999994,-1580.0399999999995,False,False,False,False,False
3.4,-16438.999999999996,-28783.039999999997,-3685.6000000000004,-1627.9199999999998,False,False,False,False,False
3.5,-16922.499999999996,-29629.6,-3794.0,-1675.7999999999997,False,False,False,False,False
3.6,-17405.999999999996,-30476.159999999996,-3902.4,-1723.6799999999998,False,False,False,False,False
3.7,-17889.499999999996,-31322.719999999998,-4010.8,-1771.56,False,False,False,False,False
3.8,-18372.999999999993,-32169.27999999999,-4119.2,-1819.4399999999996,False,False,False,False,False
3.9,-18856.499999999996,-33015.84,-4227.6,-1867.3199999999997,False,False,False,False,False
4.0,-19339.999999999996,-33862.399999999994,-4336.0,-1915.1999999999998,False,False,False,False,False
4.1,-19823.499999999993,-34708.95999999999,-4444.4,-1963.0799999999995,False,False,False,False,False
4.2,-20306.999999999996,-35555.52,-4552.8,-2010.9599999999998,False,False,False,False,False
4.3,-20790.499999999993,-36402.079999999994,-4661.2,-2058.8399999999997,False,False,False,False,False
4.4,-21273.999999999996,-37248.64,-4769.6,-2106.72,False,False,False,False,False
4.5,-21757.499999999996,-38095.2,-4878.0,-2154.6,False,False,False,False,False
4.6,-22240.999999999993,-38941.759999999995,-4986.4,-2202.4799999999996,False,False,False,False,False
4.7,-22724.499999999996,-39788.32,-5094.8,-2250.3599999999997,False,False,False,False,False
4.8,-23207.999999999993,-40634.87999999999,-5203.2,-2298.2399999999993,False,False,False,False,False
4.9,-23691.499999999993,-41481.439999999995,-5311.6,-2346.12,False,False,False,False,False
5.0,-24174.999999999993,-42328.0,-5420.0,-2394.0,False,False,False,False,False
