lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-16.940000000000005,-19.0065,-7.43,-0.06,True,True,True,True,True
0.2,-33.88000000000001,-38.013,-14.86,-0.12,True,True,True,True,True
0.3,-50.82000000000001,-57.01949999999999,-22.289999999999996,-0.17999999999999997,True,True,True,True,True
0.4,-67.76000000000002,-76.026,-29.72,-0.24,True,True,True,True,True
0.5,-84.70000000000002,-95.0325,-37.15,-0.3,True,True,True,True,True
0.6,-101.64000000000001,-114.03899999999997,-44.57999999999999,-0.35999999999999993,True,True,True,True,True
0.7,-118.58000000000001,-133.04549999999998,-52.00999999999999,-0.41999999999999993,True,True,True,True,True
0.8,-135.52000000000004,-152.052,-59.44,-0.48,True,True,True,True,True
0.9,-152.46000000000004,-171.05849999999998,-66.87,-0.54,True,True,True,True,True
1.0,-169.40000000000003,-190.065,-74.3,-0.6,True,True,True,True,True
1.1,-186.34000000000006,-209.0715,-81.72999999999999,-0.6599999999999999,True,True,True,True,True
1.2,-203.28000000000003,-228.07799999999995,-89.15999999999998,-0.7199999999999999,True,True,True,True,True
1.3,-220.22000000000006,-247.0845,-96.59,-0.78,True,True,True,True,True
1.4,-237.16000000000003,-266.09099999999995,-104.01999999999998,-0.8399999999999999,True,True,True,True,True
1.5,-254.10000000000008,-285.09749999999997,-111.44999999999999,-0.8999999999999999,True,True,True,True,True
1.6,-271.0400000000001,-304.104,-118.88,-0.96,True,True,True,True,True
1.7,-287.9800000000001,-323.1105,-126.31,-1.02,True,True,True,True,True
1.8,-304.9200000000001,-342.11699999999996,-133.74,-1.08,True,True,True,True,True
1.9,-321.86,-361.1234999999999,-141.16999999999996,-1.1399999999999997,True,True,True,True,True
2.0,-338.80000000000007,-380.13,-148.6,-1.2,True,True,True,True,True
2.1,-355.7400000000001,-399.13649999999996,-156.03,-1.26,True,True,True,True,True
2.2,-372.6800000000001,-418.143,-163.45999999999998,-1.3199999999999998,True,True,True,True,True
2.3,-389.62000000000006,-437.14949999999993,-170.88999999999996,-1.3799999999999997,True,True,True,True,True
2.4,-406.56000000000006,-456.1559999999999,-178.31999999999996,-1.4399999999999997,True,True,True,True,True
2.5,-423.5000000000001,-475.16249999999997,-185.75,-1.5,True,True,True,True,True
2.6,-440.4400000000001,-494.169,-193.18,-1.56,True,True,True,True,True
2.7,-457.3800000000001,-513.1754999999999,-200.60999999999999,-1.6199999999999999,True,True,True,True,True
2.8,-474.32000000000005,-532.1819999999999,-208.03999999999996,-1.6799999999999997,True,True,True,True,True
2.9,-491.2600000000001,-551.1884999999999,-215.46999999999997,-1.7399999999999998,True,True,True,True,True
3.0,-508.20000000000016,-570.1949999999999,-222.89999999999998,-1.7999999999999998,True,True,True,True,True
3.1,-525.1400000000001,-589.2015,-230.32999999999998,-1.8599999999999999,True,True,True,True,True
3.2,-542.0800000000002,-608.208,-237.76,-1.92,True,True,True,True,True
3.3,-559.0200000000001,-627.2144999999998,-245.18999999999994,-1.9799999999999995,True,True,True,True,True
3.4,-575.9600000000002,-646.221,-252.62,-2.04,True,True,True,True,True
3.5,-592.9000000000002,-665.2275,-260.05,-2.1,True,True,True,True,True
3.6,-609.8400000000001,-684.2339999999999,-267.48,-2.16,True,True,True,True,True
3.7,-626.7800000000002,-703.2405,-274.90999999999997,-2.2199999999999998,True,True,True,True,True
3.8,-643.72,-722.2469999999998,-282.3399999999999,-2.2799999999999994,True,True,True,True,True
3.9,-660.6600000000002,-741.2534999999999,-289.77,-2.34,True,True,True,True,True
4.0,-677.6000000000001,-760.26,-297.2,-2.4,True,True,True,True,True
4.1,-694.5400000000001,-779.2664999999998,-304.62999999999994,-2.4599999999999995,True,True,True,True,True
4.2,-711.4800000000002,-798.2729999999999,-312.06,-2.52,True,True,True,True,True
4.3,-728.4200000000001,-817.2794999999999,-319.48999999999995,-2.5799999999999996,True,True,True,True,True
4.4,-745.3600000000002,-836.286,-326.91999999999996,-2.6399999999999997,True,True,True,True,True
4.5,-762.3000000000002,-855.2924999999999,-334.34999999999997,-2.6999999999999997,True,True,True,True,True
4.6,-779.2400000000001,-874.2989999999999,-341.7799999999999,-2.7599999999999993,True,True,True,True,True
4.7,-796.1800000000002,-893.3054999999999,-349.21,-2.82,True,True,True,True,True
4.8,-813.1200000000001,-912.3119999999998,-356.63999999999993,-2.8799999999999994,True,True,True,True,True
4.9,-830.0600000000003,-931.3185,-364.07,-2.94,True,True,True,True,True
5.0,-847.0000000000002,-950.3249999999999,-371.5,-3.0,True,True,True,True,True
