lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-619.0999999999998,-1038.790000000002,-87.7,-72.171,True,True,True,True,True
0.2,-1238.1999999999996,-2077.580000000004,-175.4,-144.342,False,True,True,True,False
0.3,-1857.299999999999,-3116.3700000000053,-263.09999999999997,-216.51299999999998,False,False,True,True,False
0.4,-2476.399999999999,-4155.160000000008,-350.8,-288.684,False,False,True,True,False
0.5,-3095.499999999999,-5193.95000000001,-438.5,-360.855,False,False,True,True,False
0.6,-3714.599999999998,-6232.740000000011,-526.1999999999999,-433.02599999999995,False,False,True,True,False
0.7,-4333.699999999998,-7271.530000000013,-613.9,-505.197,False,False,True,False,False
0.8,-4952.799999999998,-8310.320000000016,-701.6,-577.368,False,False,False,False,False
0.9,-5571.899999999998,-9349.110000000019,-789.3000000000001,-649.5390000000001,False,False,False,False,False
1.0,-6190.999999999998,-10387.90000000002,-877.0,-721.71,False,False,False,False,False
1.1,-6810.099999999998,-11426.690000000022,-964.7,-793.8810000000001,False,False,False,False,False
1.2,-7429.199999999996,-12465.480000000021,-1052.3999999999999,-866.0519999999999,False,False,False,False,False
1.3,-8048.299999999997,-13504.270000000026,-1140.1000000000001,-938.2230000000001,False,False,False,False,False
1.4,-8667.399999999996,-14543.060000000027,-1227.8,-1010.394,False,False,False,False,False
1.5,-9286.499999999996,-15581.85000000003,-1315.5,-1082.565,False,False,False,False,False
1.6,-9905.599999999997,-16620.640000000032,-1403.2,-1154.736,False,False,False,False,False
1.7,-10524.699999999997,-17659.430000000033,-1490.9,-1226.9070000000002,False,False,False,False,False
1.8,-11143.799999999996,-18698.220000000038,-1578.6000000000001,-1299.0780000000002,False,False,False,False,False
1.9,-11762.899999999994,-19737.010000000035,-1666.2999999999997,-1371.2489999999998,False,False,False,False,False
2.0,-12381.999999999996,-20775.80000000004,-1754.0,-1443.42,False,False,False,False,False
2.1,-13001.099999999995,-21814.590000000044,-1841.7,-1515.5910000000001,False,False,False,False,False
2.2,-13620.199999999995,-22853.380000000045,-1929.4,-1587.7620000000002,False,False,False,False,False
2.3,-14239.299999999994,-23892.170000000042,-2017.0999999999997,-1659.933,False,False,False,False,False
2.4,-14858.399999999992,-24930.960000000043,-2104.7999999999997,-1732.1039999999998,False,False,False,False,False
2.5,-15477.499999999995,-25969.75000000005,-2192.5,-1804.275,False,False,False,False,False
2.6,-16096.599999999995,-27008.54000000005,-2280.2000000000003,-1876.4460000000001,False,False,False,False,False
2.7,-16715.699999999993,-28047.330000000053,-2367.9,-1948.6170000000002,False,False,False,False,False
2.8,-17334.799999999992,-29086.120000000054,-2455.6,-2020.788,False,False,False,False,False
2.9,-17953.89999999999,-30124.910000000054,-2543.2999999999997,-2092.959,False,False,False,False,False
3.0,-18572.999999999993,-31163.70000000006,-2631.0,-2165.13,False,False,False,False,False
3.1,-19192.099999999995,-32202.490000000063,-2718.7000000000003,-2237.3010000000004,False,False,False,False,False
3.2,-19811.199999999993,-33241.280000000064,-2806.4,-2309.472,False,False,False,False,False
3.3,-20430.29999999999,-34280.07000000006,-2894.0999999999995,-2381.6429999999996,False,False,False,False,False
3.4,-21049.399999999994,-35318.860000000066,-2981.8,-2453.8140000000003,False,False,False,False,False
3.5,-21668.499999999993,-36357.65000000007,-3069.5,-2525.985,False,False,False,False,False
3.6,-22287.59999999999,-37396.440000000075,-3157.2000000000003,-2598.1560000000004,False,False,False,False,False
3.7,-22906.699999999993,-38435.230000000076,-3244.9,-2670.327,False,False,False,False,False
3.8,-23525.79999999999,-39474.02000000007,-3332.5999999999995,-2742.4979999999996,False,False,False,False,False
3.9,-24144.89999999999,-40512.81000000008,-3420.3,-2814.6690000000003,False,False,False,False,False
4.0,-24763.999999999993,-41551.60000000008,-3508.0,-2886.84,False,False,False,False,False
4.1,-25383.099999999988,-42590.39000000007,-3595.6999999999994,-2959.011,False,False,False,False,False
4.2,-26002.19999999999,-43629.18000000009,-3683.4,-3031.1820000000002,False,False,False,False,False
4.3,-26621.29999999999,-44667.97000000008,-3771.0999999999995,-3103.3529999999996,False,False,False,False,False
4.4,-27240.39999999999,-45706.76000000009,-3858.8,-3175.5240000000003,False,False,False,False,False
4.5,-27859.49999999999,-46745.55000000009,-3946.5,-3247.695,False,False,False,False,False
4.6,-28478.599999999988,-47784.340000000084,-4034.1999999999994,-3319.866,False,False,False,False,False
4.7,-29097.69999999999,-48823.13000000009,-4121.900000000001,-3392.0370000000003,False,False,False,False,False
4.8,-29716.799999999985,-49861.920000000086,-4209.599999999999,-3464.2079999999996,False,False,False,False,False
4.9,-30335.89999999999,-50900.7100000001,-4297.3,-3536.3790000000004,False,False,False,False,False
5.0,-30954.99999999999,-51939.5000000001,-4385.0,-3608.55,False,False,False,False,False
