lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-357.78,-581.9200000000004,-124.2,-29.9,True,True,True,True,True
0.2,-715.56,-1163.8400000000008,-248.4,-59.8,True,True,True,True,True
0.3,-1073.3399999999997,-1745.760000000001,-372.59999999999997,-89.69999999999999,True,True,True,True,True
0.4,-1431.12,-2327.6800000000017,-496.8,-119.6,False,True,True,True,False
0.5,-1788.8999999999999,-2909.600000000002,-621.0,-149.5,False,False,True,True,False
0.6,-2146.6799999999994,-3491.520000000002,-745.1999999999999,-179.39999999999998,False,False,False,True,False
0.7,-2504.4599999999996,-4073.4400000000023,-869.3999999999999,-209.29999999999995,False,False,False,True,False
0.8,-2862.24,-4655.360000000003,-993.6,-239.2,False,False,False,True,False
0.9,-3220.0199999999995,-5237.280000000003,-1117.8,-269.09999999999997,False,False,False,True,False
1.0,-3577.7999999999997,-5819.200000000004,-1242.0,-299.0,False,False,False,True,False
1.1,-3935.58,-6401.120000000004,-1366.2,-328.9,False,False,False,True,False
1.2,-4293.359999999999,-6983.040000000004,-1490.3999999999999,-358.79999999999995,False,False,False,True,False
1.3,-4651.139999999999,-7564.9600000000055,-1614.6000000000001,-388.7,False,False,False,True,False
1.4,-5008.919999999999,-8146.880000000005,-1738.7999999999997,-418.5999999999999,False,False,False,True,False
1.5,-5366.7,-8728.800000000007,-1863.0,-448.5,False,False,False,True,False
1.6,-5724.48,-9310.720000000007,-1987.2,-478.4,False,False,False,False,False
1.7,-6082.259999999999,-9892.640000000007,-2111.4,-508.29999999999995,False,False,False,False,False
1.8,-6440.039999999999,-10474.560000000007,-2235.6,-538.1999999999999,False,False,False,False,False
1.9,-6797.819999999998,-11056.480000000005,-2359.7999999999997,-568.0999999999999,False,False,False,False,False
2.0,-7155.599999999999,-11638.400000000009,-2484.0,-598.0,False,False,False,False,False
2.1,-7513.379999999999,-12220.320000000009,-2608.2000000000003,-627.9,False,False,False,False,False
2.2,-7871.16,-12802.240000000009,-2732.4,-657.8,False,False,False,False,False
2.3,-8228.939999999999,-13384.160000000007,-2856.5999999999995,-687.6999999999998,False,False,False,False,False
2.4,-8586.719999999998,-13966.080000000007,-2980.7999999999997,-717.5999999999999,False,False,False,False,False
2.5,-8944.5,-14548.000000000011,-3105.0,-747.5,False,False,False,False,False
2.6,-9302.279999999999,-15129.920000000011,-3229.2000000000003,-777.4,False,False,False,False,False
2.7,-9660.06,-15711.840000000011,-3353.4,-807.3,False,False,False,False,False
2.8,-10017.839999999998,-16293.76000000001,-3477.5999999999995,-837.1999999999998,False,False,False,False,False
2.9,-10375.619999999997,-16875.68000000001,-3601.7999999999997,-867.0999999999999,False,False,False,False,False
3.0,-10733.4,-17457.600000000013,-3726.0,-897.0,False,False,False,False,False
3.1,-11091.179999999998,-18039.52000000001,-3850.2000000000003,-926.9,False,False,False,False,False
3.2,-11448.96,-18621.440000000013,-3974.4,-956.8,False,False,False,False,False
3.3,-11806.739999999996,-19203.360000000008,-4098.599999999999,-986.6999999999997,False,False,False,False,False
3.4,-12164.519999999999,-19785.280000000013,-4222.8,-1016.5999999999999,False,False,False,False,False
3.5,-12522.3,-20367.200000000015,-4347.0,-1046.5,False,False,False,False,False
3.6,-12880.079999999998,-20949.120000000014,-4471.2,-1076.3999999999999,False,False,False,False,False
3.7,-13237.859999999999,-21531.040000000015,-4595.400000000001,-1106.3,False,False,False,False,False
3.8,-13595.639999999996,-22112.96000000001,-4719.599999999999,-1136.1999999999998,False,False,False,False,False
3.9,-13953.419999999998,-22694.880000000016,-4843.8,-1166.1,False,False,False,False,False
4.0,-14311.199999999999,-23276.800000000017,-4968.0,-1196.0,False,False,False,False,False
4.1,-14668.979999999996,-23858.720000000012,-5092.199999999999,-1225.8999999999996,False,False,False,False,False
4.2,-15026.759999999998,-24440.640000000018,-5216.400000000001,-1255.8,False,False,False,False,False
4.3,-15384.539999999995,-25022.560000000012,-5340.599999999999,-1285.6999999999998,False,False,False,False,False
4.4,-15742.32,-25604.480000000018,-5464.8,-1315.6,False,False,False,False,False
4.5,-16100.099999999999,-26186.40000000002,-5589.0,-1345.5,False,False,False,False,False
4.6,-16457.879999999997,-26768.320000000014,-5713.199999999999,-1375.3999999999996,False,False,False,False,False
4.7,-16815.66,-27350.24000000002,-5837.400000000001,-1405.3,False,False,False,False,False
4.8,-17173.439999999995,-27932.160000000014,-5961.599999999999,-1435.1999999999998,False,False,False,False,False
4.9,-17531.219999999998,-28514.08000000002,-6085.8,-1465.1,False,False,False,False,False
5.0,-17889.0,-29096.000000000022,-6210.0,-1495.0,False,False,False,False,False
