lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-112.3700000000004,-170.98100000000062,-5.3,-5.3,True,True,True,True,True
0.2,-224.7400000000008,-341.96200000000124,-10.6,-10.6,True,True,True,True,True
0.3,-337.11000000000115,-512.9430000000018,-15.899999999999997,-15.899999999999997,True,True,True,True,True
0.4,-449.4800000000016,-683.9240000000025,-21.2,-21.2,True,True,True,True,True
0.5,-561.850000000002,-854.9050000000032,-26.5,-26.5,True,True,True,True,True
0.6,-674.2200000000023,-1025.8860000000036,-31.799999999999994,-31.799999999999994,True,True,True,True,True
0.7,-786.5900000000028,-1196.8670000000043,-37.099999999999994,-37.099999999999994,True,True,True,True,True
0.8,-898.9600000000032,-1367.848000000005,-42.4,-42.4,True,True,True,True,True
0.9,-1011.3300000000036,-1538.8290000000056,-47.699999999999996,-47.699999999999996,True,True,True,True,True
1.0,-1123.700000000004,-1709.8100000000063,-53.0,-53.0,False,True,True,True,False
1.1,-1236.0700000000045,-1880.7910000000068,-58.3,-58.3,False,True,True,True,False
1.2,-1348.4400000000046,-2051.772000000007,-63.59999999999999,-63.59999999999999,False,False,True,True,False
1.3,-1460.8100000000052,-2222.753000000008,-68.89999999999999,-68.89999999999999,False,False,True,True,False
1.4,-1573.1800000000055,-2393.7340000000086,-74.19999999999999,-74.19999999999999,False,False,True,True,False
1.5,-1685.550000000006,-2564.7150000000092,-79.5,-79.5,False,False,True,True,False
1.6,-1797.9200000000064,-2735.69600000001,-84.8,-84.8,False,False,True,True,False
1.7,-1910.2900000000068,-2906.6770000000106,-90.1,-90.1,False,False,True,True,False
1.8,-2022.6600000000071,-3077.6580000000113,-95.39999999999999,-95.39999999999999,False,False,True,True,False
1.9,-2135.030000000007,-3248.639000000011,-100.69999999999997,-100.69999999999997,False,False,True,True,False
2.0,-2247.400000000008,-3419.6200000000126,-106.0,-106.0,False,False,True,True,False
2.1,-2359.7700000000086,-3590.601000000013,-111.3,-111.3,False,False,True,True,False
2.2,-2472.140000000009,-3761.5820000000135,-116.6,-116.6,False,False,True,True,False
2.3,-2584.510000000009,-3932.5630000000137,-121.89999999999998,-121.89999999999998,False,False,True,True,False
2.4,-2696.880000000009,-4103.544000000014,-127.19999999999997,-127.19999999999997,False,False,True,True,False
2.5,-2809.25000000001,-4274.525000000015,-132.5,-132.5,False,False,True,True,False
2.6,-2921.6200000000104,-4445.506000000016,-137.79999999999998,-137.79999999999998,False,False,True,True,False
2.7,-3033.9900000000107,-4616.487000000016,-143.1,-143.1,False,False,True,True,False
2.8,-3146.360000000011,-4787.468000000017,-148.39999999999998,-148.39999999999998,False,False,True,True,False
2.9,-3258.7300000000114,-4958.449000000018,-153.7,-153.7,False,False,True,True,False
3.0,-3371.100000000012,-5129.4300000000185,-159.0,-159.0,False,False,True,True,False
3.1,-3483.4700000000125,-5300.411000000019,-164.29999999999998,-164.29999999999998,False,False,True,True,False
3.2,-3595.840000000013,-5471.39200000002,-169.6,-169.6,False,False,True,True,False
3.3,-3708.2100000000123,-5642.37300000002,-174.89999999999995,-174.89999999999995,False,False,True,True,False
3.4,-3820.5800000000136,-5813.354000000021,-180.2,-180.2,False,False,True,True,False
3.5,-3932.950000000014,-5984.335000000022,-185.5,-185.5,False,False,True,True,False
3.6,-4045.3200000000143,-6155.3160000000225,-190.79999999999998,-190.79999999999998,False,False,True,True,False
3.7,-4157.690000000015,-6326.297000000023,-196.1,-196.1,False,False,True,True,False
3.8,-4270.060000000014,-6497.278000000022,-201.39999999999995,-201.39999999999995,False,False,True,True,False
3.9,-4382.430000000016,-6668.259000000025,-206.7,-206.7,False,False,True,True,False
4.0,-4494.800000000016,-6839.240000000025,-212.0,-212.0,False,False,True,True,False
4.1,-4607.1700000000155,-7010.221000000024,-217.29999999999995,-217.29999999999995,False,False,True,True,False
4.2,-4719.540000000017,-7181.202000000026,-222.6,-222.6,False,False,True,True,False
4.3,-4831.910000000016,-7352.1830000000255,-227.89999999999995,-227.89999999999995,False,False,True,True,False
4.4,-4944.280000000018,-7523.164000000027,-233.2,-233.2,False,False,True,True,False
4.5,-5056.650000000018,-7694.145000000028,-238.5,-238.5,False,False,True,True,False
4.6,-5169.020000000018,-7865.1260000000275,-243.79999999999995,-243.79999999999995,False,False,True,True,False
4.7,-5281.3900000000185,-8036.107000000029,-249.1,-249.1,False,False,True,True,False
4.8,-5393.760000000018,-8207.088000000029,-254.39999999999995,-254.39999999999995,False,False,True,True,False
4.9,-5506.13000000002,-8378.06900000003,-259.7,-259.7,False,False,True,True,False
5.0,-5618.50000000002,-8549.05000000003,-265.0,-265.0,False,False,True,True,False
