lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-317.5999999999998,-627.6900000000003,-87.5,-40.15,True,True,True,True,True
0.2,-635.1999999999996,-1255.3800000000006,-175.0,-80.3,True,True,True,True,True
0.3,-952.7999999999993,-1883.0700000000006,-262.49999999999994,-120.44999999999997,True,True,True,True,True
0.4,-1270.3999999999992,-2510.760000000001,-350.0,-160.6,False,False,True,True,False
0.5,-1587.999999999999,-3138.4500000000016,-437.5,-200.75,False,False,True,True,False
0.6,-1905.5999999999985,-3766.1400000000012,-524.9999999999999,-240.89999999999995,False,False,True,True,False
0.7,-2223.1999999999985,-4393.830000000002,-612.4999999999999,-281.04999999999995,False,False,True,True,False
0.8,-2540.7999999999984,-5021.520000000002,-700.0,-321.2,False,False,False,True,False
0.9,-2858.3999999999983,-5649.210000000003,-787.5,-361.34999999999997,False,False,False,True,False
1.0,-3175.999999999998,-6276.900000000003,-875.0,-401.5,False,False,False,True,False
1.1,-3493.5999999999976,-6904.590000000003,-962.5,-441.65,False,False,False,True,False
1.2,-3811.199999999997,-7532.2800000000025,-1049.9999999999998,-481.7999999999999,False,False,False,False,False
1.3,-4128.799999999997,-8159.970000000004,-1137.5,-521.9499999999999,False,False,False,False,False
1.4,-4446.399999999997,-8787.660000000003,-1224.9999999999998,-562.0999999999999,False,False,False,False,False
1.5,-4763.999999999997,-9415.350000000004,-1312.5,-602.25,False,False,False,False,False
1.6,-5081.599999999997,-10043.040000000005,-1400.0,-642.4,False,False,False,False,False
1.7,-5399.199999999996,-10670.730000000005,-1487.5,-682.55,False,False,False,False,False
1.8,-5716.7999999999965,-11298.420000000006,-1575.0,-722.6999999999999,False,False,False,False,False
1.9,-6034.399999999995,-11926.110000000002,-1662.4999999999998,-762.8499999999998,False,False,False,False,False
2.0,-6351.999999999996,-12553.800000000007,-1750.0,-803.0,False,False,False,False,False
2.1,-6669.599999999996,-13181.490000000005,-1837.5,-843.15,False,False,False,False,False
2.2,-6987.199999999995,-13809.180000000006,-1925.0,-883.3,False,False,False,False,False
2.3,-7304.799999999994,-14436.870000000004,-2012.4999999999998,-923.4499999999998,False,False,False,False,False
2.4,-7622.399999999994,-15064.560000000005,-2099.9999999999995,-963.5999999999998,False,False,False,False,False
2.5,-7939.9999999999945,-15692.250000000007,-2187.5,-1003.75,False,False,False,False,False
2.6,-8257.599999999995,-16319.940000000008,-2275.0,-1043.8999999999999,False,False,False,False,False
2.7,-8575.199999999995,-16947.63000000001,-2362.5,-1084.05,False,False,False,False,False
2.8,-8892.799999999994,-17575.320000000007,-2449.9999999999995,-1124.1999999999998,False,False,False,False,False
2.9,-9210.399999999992,-18203.010000000006,-2537.4999999999995,-1164.35,False,False,False,False,False
3.0,-9527.999999999995,-18830.700000000008,-2625.0,-1204.5,False,False,False,False,False
3.1,-9845.599999999993,-19458.39000000001,-2712.5,-1244.6499999999999,False,False,False,False,False
3.2,-10163.199999999993,-20086.08000000001,-2800.0,-1284.8,False,False,False,False,False
3.3,-10480.79999999999,-20713.770000000004,-2887.4999999999995,-1324.9499999999996,False,False,False,False,False
3.4,-10798.399999999992,-21341.46000000001,-2975.0,-1365.1,False,False,False,False,False
3.5,-11115.999999999993,-21969.15000000001,-3062.5,-1405.25,False,False,False,False,False
3.6,-11433.599999999993,-22596.84000000001,-3150.0,-1445.3999999999999,False,False,False,False,False
3.7,-11751.199999999992,-23224.53000000001,-3237.5,-1485.55,False,False,False,False,False
3.8,-12068.79999999999,-23852.220000000005,-3324.9999999999995,-1525.6999999999996,False,False,False,False,False
3.9,-12386.399999999992,-24479.91000000001,-3412.5,-1565.85,False,False,False,False,False
4.0,-12703.999999999993,-25107.600000000013,-3500.0,-1606.0,False,False,False,False,False
4.1,-13021.59999999999,-25735.290000000008,-3587.4999999999995,-1646.1499999999996,False,False,False,False,False
4.2,-13339.199999999992,-26362.98000000001,-3675.0,-1686.3,False,False,False,False,False
4.3,-13656.799999999988,-26990.67000000001,-3762.4999999999995,-1726.4499999999996,False,False,False,False,False
4.4,-13974.39999999999,-27618.36000000001,-3850.0,-1766.6,False,False,False,False,False
4.5,-14291.99999999999,-28246.050000000014,-3937.5,-1806.75,False,False,False,False,False
4.6,-14609.599999999988,-28873.74000000001,-4024.9999999999995,-1846.8999999999996,False,False,False,False,False
4.7,-14927.19999999999,-29501.430000000015,-4112.5,-1887.05,False,False,False,False,False
4.8,-15244.799999999988,-30129.12000000001,-4199.999999999999,-1927.1999999999996,False,False,False,False,False
4.9,-15562.39999999999,-30756.810000000012,-4287.5,-1967.35,False,False,False,False,False
5.0,-15879.999999999989,-31384.500000000015,-4375.0,-2007.5,False,False,False,False,False
