lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-2628.0399999999904,-2685.2510000000398,-332.90000000000003,-232.92,False,False,True,True,False
0.2,-5256.079999999981,-5370.5020000000795,-665.8000000000001,-465.84,False,False,False,False,False
0.3,-7884.11999999997,-8055.753000000118,-998.6999999999999,-698.7599999999999,False,False,False,False,False
0.4,-10512.159999999962,-10741.004000000159,-1331.6000000000001,-931.68,False,False,False,False,False
0.5,-13140.199999999952,-13426.2550000002,-1664.5000000000002,-1164.6,False,False,False,False,False
0.6,-15768.23999999994,-16111.506000000236,-1997.3999999999999,-1397.5199999999998,False,False,False,False,False
0.7,-18396.27999999993,-18796.757000000274,-2330.2999999999997,-1630.4399999999996,False,False,False,False,False
0.8,-21024.319999999923,-21482.008000000318,-2663.2000000000003,-1863.36,False,False,False,False,False
0.9,-23652.359999999913,-24167.25900000036,-2996.1000000000004,-2096.2799999999997,False,False,False,False,False
1.0,-26280.399999999903,-26852.5100000004,-3329.0000000000005,-2329.2,False,False,False,False,False
1.1,-28908.439999999893,-29537.76100000044,-3661.9000000000005,-2562.12,False,False,False,False,False
1.2,-31536.47999999988,-32223.01200000047,-3994.7999999999997,-2795.0399999999995,False,False,False,False,False
1.3,-34164.51999999987,-34908.263000000516,-4327.700000000001,-3027.96,False,False,False,False,False
1.4,-36792.55999999986,-37593.51400000055,-4660.599999999999,-3260.879999999999,False,False,False,False,False
1.5,-39420.59999999985,-40278.765000000596,-4993.500000000001,-3493.7999999999997,False,False,False,False,False
1.6,-42048.63999999985,-42964.016000000636,-5326.400000000001,-3726.72,False,False,False,False,False
1.7,-44676.67999999984,-45649.26700000068,-5659.3,-3959.64,False,False,False,False,False
1.8,-47304.71999999983,-48334.51800000072,-5992.200000000001,-4192.5599999999995,False,False,False,False,False
1.9,-49932.759999999806,-51019.76900000075,-6325.099999999999,-4425.479999999999,False,False,False,False,False
2.0,-52560.79999999981,-53705.0200000008,-6658.000000000001,-4658.4,False,False,False,False,False
2.1,-55188.8399999998,-56390.27100000084,-6990.900000000001,-4891.32,False,False,False,False,False
2.2,-57816.87999999979,-59075.52200000088,-7323.800000000001,-5124.24,False,False,False,False,False
2.3,-60444.91999999977,-61760.7730000009,-7656.7,-5357.159999999999,False,False,False,False,False
2.4,-63072.95999999976,-64446.02400000094,-7989.599999999999,-5590.079999999999,False,False,False,False,False
2.5,-65700.99999999977,-67131.275000001,-8322.5,-5823.0,False,False,False,False,False
2.6,-68329.03999999975,-69816.52600000103,-8655.400000000001,-6055.92,False,False,False,False,False
2.7,-70957.07999999974,-72501.77700000108,-8988.300000000001,-6288.839999999999,False,False,False,False,False
2.8,-73585.11999999972,-75187.0280000011,-9321.199999999999,-6521.759999999998,False,False,False,False,False
2.9,-76213.15999999971,-77872.27900000114,-9654.1,-6754.6799999999985,False,False,False,False,False
3.0,-78841.1999999997,-80557.53000000119,-9987.000000000002,-6987.599999999999,False,False,False,False,False
3.1,-81469.2399999997,-83242.78100000124,-10319.900000000001,-7220.5199999999995,False,False,False,False,False
3.2,-84097.2799999997,-85928.03200000127,-10652.800000000001,-7453.44,False,False,False,False,False
3.3,-86725.31999999966,-88613.28300000129,-10985.699999999999,-7686.359999999998,False,False,False,False,False
3.4,-89353.35999999968,-91298.53400000135,-11318.6,-7919.28,False,False,False,False,False
3.5,-91981.39999999966,-93983.78500000139,-11651.500000000002,-8152.2,False,False,False,False,False
3.6,-94609.43999999965,-96669.03600000143,-11984.400000000001,-8385.119999999999,False,False,False,False,False
3.7,-97237.47999999965,-99354.28700000147,-12317.300000000001,-8618.039999999999,False,False,False,False,False
3.8,-99865.51999999961,-102039.5380000015,-12650.199999999999,-8850.959999999997,False,False,False,False,False
3.9,-102493.55999999962,-104724.78900000155,-12983.100000000002,-9083.88,False,False,False,False,False
4.0,-105121.59999999961,-107410.0400000016,-13316.000000000002,-9316.8,False,False,False,False,False
4.1,-107749.63999999959,-110095.29100000161,-13648.9,-9549.719999999998,False,False,False,False,False
4.2,-110377.6799999996,-112780.54200000167,-13981.800000000001,-9782.64,False,False,False,False,False
4.3,-113005.71999999956,-115465.7930000017,-14314.699999999999,-10015.559999999998,False,False,False,False,False
4.4,-115633.75999999957,-118151.04400000176,-14647.600000000002,-10248.48,False,False,False,False,False
4.5,-118261.79999999957,-120836.29500000179,-14980.500000000002,-10481.4,False,False,False,False,False
4.6,-120889.83999999955,-123521.5460000018,-15313.4,-10714.319999999998,False,False,False,False,False
4.7,-123517.87999999955,-126206.79700000187,-15646.300000000001,-10947.24,False,False,False,False,False
4.8,-126145.91999999952,-128892.04800000189,-15979.199999999999,-11180.159999999998,False,False,False,False,False
4.9,-128773.95999999953,-131577.29900000195,-16312.100000000002,-11413.08,False,False,False,False,False
5.0,-131401.99999999953,-134262.550000002,-16645.0,-11646.0,False,False,False,False,False
