lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-420.6699999999993,-631.4169999999996,-72.75,-58.795,True,True,True,True,True
0.2,-841.3399999999986,-1262.8339999999992,-145.5,-117.59,True,True,True,True,True
0.3,-1262.0099999999977,-1894.2509999999984,-218.24999999999997,-176.385,False,True,True,True,False
0.4,-1682.679999999997,-2525.6679999999983,-291.0,-235.18,False,False,True,True,False
0.5,-2103.3499999999963,-3157.0849999999978,-363.75,-293.975,False,False,True,True,False
0.6,-2524.0199999999954,-3788.5019999999968,-436.49999999999994,-352.77,False,False,True,True,False
0.7,-2944.6899999999946,-4419.918999999996,-509.24999999999994,-411.56499999999994,False,False,True,True,False
0.8,-3365.359999999994,-5051.335999999997,-582.0,-470.36,False,False,True,False,False
0.9,-3786.0299999999934,-5682.752999999996,-654.75,-529.155,False,False,False,False,False
1.0,-4206.6999999999925,-6314.1699999999955,-727.5,-587.95,False,False,False,False,False
1.1,-4627.369999999992,-6945.586999999995,-800.25,-646.745,False,False,False,False,False
1.2,-5048.039999999991,-7577.0039999999935,-872.9999999999999,-705.54,False,False,False,False,False
1.3,-5468.709999999991,-8208.420999999995,-945.75,-764.335,False,False,False,False,False
1.4,-5889.379999999989,-8839.837999999992,-1018.4999999999999,-823.1299999999999,False,False,False,False,False
1.5,-6310.049999999989,-9471.254999999994,-1091.25,-881.9250000000001,False,False,False,False,False
1.6,-6730.719999999988,-10102.671999999993,-1164.0,-940.72,False,False,False,False,False
1.7,-7151.389999999988,-10734.088999999993,-1236.75,-999.515,False,False,False,False,False
1.8,-7572.059999999987,-11365.505999999992,-1309.5,-1058.31,False,False,False,False,False
1.9,-7992.729999999985,-11996.92299999999,-1382.2499999999998,-1117.1049999999998,False,False,False,False,False
2.0,-8413.399999999985,-12628.339999999991,-1455.0,-1175.9,False,False,False,False,False
2.1,-8834.069999999985,-13259.75699999999,-1527.75,-1234.695,False,False,False,False,False
2.2,-9254.739999999983,-13891.17399999999,-1600.5,-1293.49,False,False,False,False,False
2.3,-9675.409999999982,-14522.590999999988,-1673.2499999999998,-1352.2849999999999,False,False,False,False,False
2.4,-10096.079999999982,-15154.007999999987,-1745.9999999999998,-1411.08,False,False,False,False,False
2.5,-10516.749999999982,-15785.42499999999,-1818.75,-1469.875,False,False,False,False,False
2.6,-10937.419999999982,-16416.84199999999,-1891.5,-1528.67,False,False,False,False,False
2.7,-11358.08999999998,-17048.258999999987,-1964.25,-1587.4650000000001,False,False,False,False,False
2.8,-11778.759999999978,-17679.675999999985,-2036.9999999999998,-1646.2599999999998,False,False,False,False,False
2.9,-12199.429999999977,-18311.092999999986,-2109.7499999999995,-1705.0549999999998,False,False,False,False,False
3.0,-12620.099999999979,-18942.509999999987,-2182.5,-1763.8500000000001,False,False,False,False,False
3.1,-13040.769999999977,-19573.926999999985,-2255.25,-1822.645,False,False,False,False,False
3.2,-13461.439999999977,-20205.343999999986,-2328.0,-1881.44,False,False,False,False,False
3.3,-13882.109999999973,-20836.76099999998,-2400.7499999999995,-1940.2349999999997,False,False,False,False,False
3.4,-14302.779999999975,-21468.177999999985,-2473.5,-1999.03,False,False,False,False,False
3.5,-14723.449999999975,-22099.594999999987,-2546.25,-2057.8250000000003,False,False,False,False,False
3.6,-15144.119999999974,-22731.011999999984,-2619.0,-2116.62,False,False,False,False,False
3.7,-15564.789999999974,-23362.428999999986,-2691.75,-2175.415,False,False,False,False,False
3.8,-15985.45999999997,-23993.84599999998,-2764.4999999999995,-2234.2099999999996,False,False,False,False,False
3.9,-16406.129999999972,-24625.262999999984,-2837.25,-2293.005,False,False,False,False,False
4.0,-16826.79999999997,-25256.679999999982,-2910.0,-2351.8,False,False,False,False,False
4.1,-17247.46999999997,-25888.09699999998,-2982.7499999999995,-2410.595,False,False,False,False,False
4.2,-17668.13999999997,-26519.51399999998,-3055.5,-2469.39,False,False,False,False,False
4.3,-18088.809999999965,-27150.93099999998,-3128.2499999999995,-2528.1849999999995,False,False,False,False,False
4.4,-18509.479999999967,-27782.34799999998,-3201.0,-2586.98,False,False,False,False,False
4.5,-18930.14999999997,-28413.76499999998,-3273.75,-2645.775,False,False,False,False,False
4.6,-19350.819999999963,-29045.181999999975,-3346.4999999999995,-2704.5699999999997,False,False,False,False,False
4.7,-19771.489999999965,-29676.59899999998,-3419.25,-2763.3650000000002,False,False,False,False,False
4.8,-20192.159999999963,-30308.015999999974,-3491.9999999999995,-2822.16,False,False,False,False,False
4.9,-20612.829999999965,-30939.43299999998,-3564.75,-2880.955,False,False,False,False,False
5.0,-21033.499999999964,-31570.84999999998,-3637.5,-2939.75,False,False,False,False,False
