lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-1486.5,-2043.6469999999986,-108.75999999999999,-98.69,False,True,True,True,False
0.2,-2973.0,-4087.293999999997,-217.51999999999998,-197.38,False,False,True,True,False
0.3,-4459.499999999999,-6130.940999999995,-326.2799999999999,-296.06999999999994,False,False,True,True,False
0.4,-5946.0,-8174.587999999994,-435.03999999999996,-394.76,False,False,True,True,False
0.5,-7432.5,-10218.234999999993,-543.8,-493.45,False,False,True,False,False
0.6,-8918.999999999998,-12261.88199999999,-652.5599999999998,-592.1399999999999,False,False,False,False,False
0.7,-10405.499999999998,-14305.528999999988,-761.3199999999998,-690.8299999999999,False,False,False,False,False
0.8,-11892.0,-16349.175999999989,-870.0799999999999,-789.52,False,False,False,False,False
0.9,-13378.5,-18392.822999999986,-978.8399999999999,-888.21,False,False,False,False,False
1.0,-14865.0,-20436.469999999987,-1087.6,-986.9,False,False,False,False,False
1.1,-16351.5,-22480.116999999984,-1196.36,-1085.59,False,False,False,False,False
1.2,-17837.999999999996,-24523.76399999998,-1305.1199999999997,-1184.2799999999997,False,False,False,False,False
1.3,-19324.5,-26567.410999999982,-1413.8799999999999,-1282.97,False,False,False,False,False
1.4,-20810.999999999996,-28611.057999999975,-1522.6399999999996,-1381.6599999999999,False,False,False,False,False
1.5,-22297.5,-30654.70499999998,-1631.3999999999999,-1480.35,False,False,False,False,False
1.6,-23784.0,-32698.351999999977,-1740.1599999999999,-1579.04,False,False,False,False,False
1.7,-25270.5,-34741.998999999974,-1848.9199999999998,-1677.73,False,False,False,False,False
1.8,-26757.0,-36785.64599999997,-1957.6799999999998,-1776.42,False,False,False,False,False
1.9,-28243.499999999996,-38829.29299999997,-2066.4399999999996,-1875.1099999999997,False,False,False,False,False
2.0,-29730.0,-40872.93999999997,-2175.2,-1973.8,False,False,False,False,False
2.1,-31216.5,-42916.58699999997,-2283.96,-2072.49,False,False,False,False,False
2.2,-32703.0,-44960.23399999997,-2392.72,-2171.18,False,False,False,False,False
2.3,-34189.49999999999,-47003.88099999996,-2501.4799999999996,-2269.8699999999994,False,False,False,False,False
2.4,-35675.99999999999,-49047.52799999996,-2610.2399999999993,-2368.5599999999995,False,False,False,False,False
2.5,-37162.5,-51091.17499999997,-2719.0,-2467.25,False,False,False,False,False
2.6,-38649.0,-53134.821999999964,-2827.7599999999998,-2565.94,False,False,False,False,False
2.7,-40135.5,-55178.46899999996,-2936.5199999999995,-2664.63,False,False,False,False,False
2.8,-41621.99999999999,-57222.11599999995,-3045.2799999999993,-2763.3199999999997,False,False,False,False,False
2.9,-43108.49999999999,-59265.76299999995,-3154.0399999999995,-2862.0099999999998,False,False,False,False,False
3.0,-44595.0,-61309.40999999996,-3262.7999999999997,-2960.7,False,False,False,False,False
3.1,-46081.5,-63353.05699999996,-3371.5599999999995,-3059.39,False,False,False,False,False
3.2,-47568.0,-65396.703999999954,-3480.3199999999997,-3158.08,False,False,False,False,False
3.3,-49054.49999999999,-67440.35099999994,-3589.079999999999,-3256.769999999999,False,False,False,False,False
3.4,-50541.0,-69483.99799999995,-3697.8399999999997,-3355.46,False,False,False,False,False
3.5,-52027.5,-71527.64499999995,-3806.5999999999995,-3454.15,False,False,False,False,False
3.6,-53514.0,-73571.29199999994,-3915.3599999999997,-3552.84,False,False,False,False,False
3.7,-55000.5,-75614.93899999994,-4024.12,-3651.5299999999997,False,False,False,False,False
3.8,-56486.99999999999,-77658.58599999994,-4132.879999999999,-3750.2199999999993,False,False,False,False,False
3.9,-57973.5,-79702.23299999995,-4241.639999999999,-3848.91,False,False,False,False,False
4.0,-59460.0,-81745.87999999995,-4350.4,-3947.6,False,False,False,False,False
4.1,-60946.49999999999,-83789.52699999993,-4459.159999999999,-4046.289999999999,False,False,False,False,False
4.2,-62433.0,-85833.17399999994,-4567.92,-4144.98,False,False,False,False,False
4.3,-63919.49999999999,-87876.82099999992,-4676.6799999999985,-4243.669999999999,False,False,False,False,False
4.4,-65406.0,-89920.46799999994,-4785.44,-4342.36,False,False,False,False,False
4.5,-66892.5,-91964.11499999993,-4894.2,-4441.05,False,False,False,False,False
4.6,-68378.99999999999,-94007.76199999992,-5002.959999999999,-4539.739999999999,False,False,False,False,False
4.7,-69865.5,-96051.40899999993,-5111.719999999999,-4638.43,False,False,False,False,False
4.8,-71351.99999999999,-98095.05599999992,-5220.479999999999,-4737.119999999999,False,False,False,False,False
4.9,-72838.5,-100138.70299999994,-5329.24,-4835.8099999999995,False,False,False,False,False
5.0,-74325.0,-102182.34999999993,-5438.0,-4934.5,False,False,False,False,False
