lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-307.59999999999997,-738.6290000000002,-68.2,-34.03,True,True,True,True,True
0.2,-615.1999999999999,-1477.2580000000005,-136.4,-68.06,True,True,True,True,True
0.3,-922.7999999999997,-2215.8870000000006,-204.59999999999997,-102.08999999999999,True,True,True,True,True
0.4,-1230.3999999999999,-2954.516000000001,-272.8,-136.12,False,False,True,True,False
0.5,-1537.9999999999998,-3693.1450000000013,-341.0,-170.15,False,False,True,True,False
0.6,-1845.5999999999995,-4431.774000000001,-409.19999999999993,-204.17999999999998,False,False,True,True,False
0.7,-2153.1999999999994,-5170.403000000001,-477.4,-238.20999999999998,False,False,True,True,False
0.8,-2460.7999999999997,-5909.032000000002,-545.6,-272.24,False,False,True,True,False
0.9,-2768.3999999999996,-6647.661000000002,-613.8000000000001,-306.27,False,False,True,True,False
1.0,-3075.9999999999995,-7386.290000000003,-682.0,-340.3,False,False,False,True,False
1.1,-3383.5999999999995,-8124.919000000003,-750.2,-374.33000000000004,False,False,False,True,False
1.2,-3691.199999999999,-8863.548000000003,-818.3999999999999,-408.35999999999996,False,False,False,True,False
1.3,-3998.7999999999997,-9602.177000000003,-886.6,-442.39,False,False,False,True,False
1.4,-4306.399999999999,-10340.806000000002,-954.8,-476.41999999999996,False,False,False,False,False
1.5,-4613.999999999999,-11079.435000000003,-1023.0,-510.45000000000005,False,False,False,False,False
1.6,-4921.599999999999,-11818.064000000004,-1091.2,-544.48,False,False,False,False,False
1.7,-5229.2,-12556.693000000005,-1159.4,-578.51,False,False,False,False,False
1.8,-5536.799999999999,-13295.322000000004,-1227.6000000000001,-612.54,False,False,False,False,False
1.9,-5844.399999999998,-14033.951000000003,-1295.7999999999997,-646.5699999999999,False,False,False,False,False
2.0,-6151.999999999999,-14772.580000000005,-1364.0,-680.6,False,False,False,False,False
2.1,-6459.599999999999,-15511.209000000004,-1432.2,-714.63,False,False,False,False,False
2.2,-6767.199999999999,-16249.838000000005,-1500.4,-748.6600000000001,False,False,False,False,False
2.3,-7074.799999999998,-16988.467000000004,-1568.6,-782.6899999999999,False,False,False,False,False
2.4,-7382.399999999998,-17727.096000000005,-1636.7999999999997,-816.7199999999999,False,False,False,False,False
2.5,-7689.999999999999,-18465.725000000006,-1705.0,-850.75,False,False,False,False,False
2.6,-7997.599999999999,-19204.354000000007,-1773.2,-884.78,False,False,False,False,False
2.7,-8305.199999999999,-19942.983000000007,-1841.4,-918.8100000000001,False,False,False,False,False
2.8,-8612.799999999997,-20681.612000000005,-1909.6,-952.8399999999999,False,False,False,False,False
2.9,-8920.399999999998,-21420.241000000005,-1977.7999999999997,-986.8699999999999,False,False,False,False,False
3.0,-9227.999999999998,-22158.870000000006,-2046.0,-1020.9000000000001,False,False,False,False,False
3.1,-9535.599999999999,-22897.499000000007,-2114.2000000000003,-1054.93,False,False,False,False,False
3.2,-9843.199999999999,-23636.128000000008,-2182.4,-1088.96,False,False,False,False,False
3.3,-10150.799999999997,-24374.757,-2250.5999999999995,-1122.9899999999998,False,False,False,False,False
3.4,-10458.4,-25113.38600000001,-2318.8,-1157.02,False,False,False,False,False
3.5,-10765.999999999998,-25852.01500000001,-2387.0,-1191.05,False,False,False,False,False
3.6,-11073.599999999999,-26590.644000000008,-2455.2000000000003,-1225.08,False,False,False,False,False
3.7,-11381.199999999999,-27329.27300000001,-2523.4,-1259.1100000000001,False,False,False,False,False
3.8,-11688.799999999996,-28067.902000000006,-2591.5999999999995,-1293.1399999999999,False,False,False,False,False
3.9,-11996.399999999998,-28806.53100000001,-2659.8,-1327.17,False,False,False,False,False
4.0,-12303.999999999998,-29545.16000000001,-2728.0,-1361.2,False,False,False,False,False
4.1,-12611.599999999997,-30283.789000000004,-2796.2,-1395.2299999999998,False,False,False,False,False
4.2,-12919.199999999999,-31022.41800000001,-2864.4,-1429.26,False,False,False,False,False
4.3,-13226.799999999996,-31761.047000000006,-2932.5999999999995,-1463.2899999999997,False,False,False,False,False
4.4,-13534.399999999998,-32499.67600000001,-3000.8,-1497.3200000000002,False,False,False,False,False
4.5,-13841.999999999998,-33238.30500000001,-3069.0,-1531.3500000000001,False,False,False,False,False
4.6,-14149.599999999997,-33976.93400000001,-3137.2,-1565.3799999999999,False,False,False,False,False
4.7,-14457.199999999999,-34715.56300000001,-3205.4,-1599.41,False,False,False,False,False
4.8,-14764.799999999996,-35454.19200000001,-3273.5999999999995,-1633.4399999999998,False,False,False,False,False
4.9,-15072.399999999998,-36192.82100000001,-3341.8,-1667.47,False,False,False,False,False
5.0,-15379.999999999998,-36931.45000000001,-3410.0,-1701.5,False,False,False,False,False
