lot_size,expected_dd_abs,stress_dd_abs,worst_day_abs,daily_p05_abs,pass_expected_dd,pass_stress_dd,pass_worst_day,pass_day_p05,pass_all
0.1,-312.0499999999999,-715.8965000000002,-78.85,-46.202,True,True,True,True,True
0.2,-624.0999999999998,-1431.7930000000003,-157.7,-92.404,True,True,True,True,True
0.3,-936.1499999999995,-2147.6895000000004,-236.54999999999995,-138.60599999999997,True,True,True,True,True
0.4,-1248.1999999999996,-2863.5860000000007,-315.4,-184.808,False,False,True,True,False
0.5,-1560.2499999999995,-3579.482500000001,-394.25,-231.01,False,False,True,True,False
0.6,-1872.299999999999,-4295.379000000001,-473.0999999999999,-277.21199999999993,False,False,True,True,False
0.7,-2184.349999999999,-5011.275500000001,-551.9499999999999,-323.41399999999993,False,False,True,True,False
0.8,-2496.399999999999,-5727.172000000001,-630.8,-369.616,False,False,True,True,False
0.9,-2808.449999999999,-6443.068500000001,-709.65,-415.818,False,False,False,True,False
1.0,-3120.499999999999,-7158.965000000002,-788.5,-462.02,False,False,False,False,False
1.1,-3432.549999999999,-7874.861500000002,-867.3499999999999,-508.222,False,False,False,False,False
1.2,-3744.599999999998,-8590.758000000002,-946.1999999999998,-554.4239999999999,False,False,False,False,False
1.3,-4056.6499999999987,-9306.654500000002,-1025.05,-600.626,False,False,False,False,False
1.4,-4368.699999999998,-10022.551000000001,-1103.8999999999999,-646.8279999999999,False,False,False,False,False
1.5,-4680.749999999998,-10738.447500000002,-1182.75,-693.03,False,False,False,False,False
1.6,-4992.799999999998,-11454.344000000003,-1261.6,-739.232,False,False,False,False,False
1.7,-5304.8499999999985,-12170.240500000004,-1340.4499999999998,-785.434,False,False,False,False,False
1.8,-5616.899999999998,-12886.137000000002,-1419.3,-831.636,False,False,False,False,False
1.9,-5928.949999999997,-13602.033500000001,-1498.1499999999996,-877.8379999999999,False,False,False,False,False
2.0,-6240.999999999998,-14317.930000000004,-1577.0,-924.04,False,False,False,False,False
2.1,-6553.049999999997,-15033.826500000003,-1655.85,-970.242,False,False,False,False,False
2.2,-6865.099999999998,-15749.723000000004,-1734.6999999999998,-1016.444,False,False,False,False,False
2.3,-7177.149999999997,-16465.6195,-1813.5499999999995,-1062.6459999999997,False,False,False,False,False
2.4,-7489.199999999996,-17181.516000000003,-1892.3999999999996,-1108.8479999999997,False,False,False,False,False
2.5,-7801.249999999997,-17897.412500000006,-1971.2499999999998,-1155.05,False,False,False,False,False
2.6,-8113.299999999997,-18613.309000000005,-2050.1,-1201.252,False,False,False,False,False
2.7,-8425.349999999997,-19329.205500000004,-2128.95,-1247.454,False,False,False,False,False
2.8,-8737.399999999996,-20045.102000000003,-2207.7999999999997,-1293.6559999999997,False,False,False,False,False
2.9,-9049.449999999995,-20760.9985,-2286.6499999999996,-1339.8579999999997,False,False,False,False,False
3.0,-9361.499999999996,-21476.895000000004,-2365.5,-1386.06,False,False,False,False,False
3.1,-9673.549999999997,-22192.791500000007,-2444.35,-1432.262,False,False,False,False,False
3.2,-9985.599999999997,-22908.688000000006,-2523.2,-1478.464,False,False,False,False,False
3.3,-10297.649999999994,-23624.5845,-2602.0499999999993,-1524.6659999999997,False,False,False,False,False
3.4,-10609.699999999997,-24340.481000000007,-2680.8999999999996,-1570.868,False,False,False,False,False
3.5,-10921.749999999996,-25056.377500000006,-2759.75,-1617.07,False,False,False,False,False
3.6,-11233.799999999996,-25772.274000000005,-2838.6,-1663.272,False,False,False,False,False
3.7,-11545.849999999997,-26488.170500000007,-2917.45,-1709.474,False,False,False,False,False
3.8,-11857.899999999994,-27204.067000000003,-2996.2999999999993,-1755.6759999999997,False,False,False,False,False
3.9,-12169.949999999995,-27919.963500000005,-3075.1499999999996,-1801.878,False,False,False,False,False
4.0,-12481.999999999996,-28635.860000000008,-3154.0,-1848.08,False,False,False,False,False
4.1,-12794.049999999994,-29351.756500000003,-3232.849999999999,-1894.2819999999997,False,False,False,False,False
4.2,-13106.099999999995,-30067.653000000006,-3311.7,-1940.484,False,False,False,False,False
4.3,-13418.149999999994,-30783.5495,-3390.5499999999993,-1986.6859999999997,False,False,False,False,False
4.4,-13730.199999999995,-31499.446000000007,-3469.3999999999996,-2032.888,False,False,False,False,False
4.5,-14042.249999999995,-32215.342500000006,-3548.2499999999995,-2079.09,False,False,False,False,False
4.6,-14354.299999999994,-32931.239,-3627.099999999999,-2125.2919999999995,False,False,False,False,False
4.7,-14666.349999999995,-33647.13550000001,-3705.95,-2171.4939999999997,False,False,False,False,False
4.8,-14978.399999999992,-34363.03200000001,-3784.7999999999993,-2217.6959999999995,False,False,False,False,False
4.9,-15290.449999999995,-35078.92850000001,-3863.6499999999996,-2263.898,False,False,False,False,False
5.0,-15602.499999999995,-35794.82500000001,-3942.4999999999995,-2310.1,False,False,False,False,False
