Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
2,US500.cash,Buy,07.07.2021 02:00:00,4340.47,0.1,07.07.2021 04:00:20,4340.35,2h 0m,-0.01,-0.01,0,-0.01,-0.01,-1200,-1200,-0,-0,sl 4340.35,IS
4,US500.cash,Buy,08.07.2021 05:00:00,4352.87,0.1,09.07.2021 02:00:00,4318.85,21h 0m,-3.53,-3.54,-0.13,-3.53,-3.54,-340200,-341400,-0.04,-0.04,Strategy 3.32.156,IS
6,US500.cash,Buy,09.07.2021 02:00:00,4318.87,0.1,09.07.2021 03:00:40,4318.5,1h 0m,-0.04,-3.58,0,-0.04,-3.58,-3700,-345100,-0,-0.04,sl 4318.50,IS
8,US500.cash,Buy,20.07.2021 06:00:00,4280.47,0.1,20.07.2021 11:00:20,4280.35,5h 0m,-0.01,-3.59,0,-0.01,-3.59,-1200,-346300,-0,-0.04,sl 4280.35,IS
10,US500.cash,Buy,28.07.2021 02:00:00,4397.77,0.1,28.07.2021 03:00:20,4400.65,1h 0m,0.29,-3.3,0,0.29,-3.3,28800,-317500,0,-0.03,sl 4400.65,IS
12,US500.cash,Buy,16.08.2021 04:00:00,4458.77,0.1,16.08.2021 08:00:40,4458.65,4h 0m,-0.01,-3.31,0,-0.01,-3.31,-1200,-318700,-0,-0.03,sl 4458.65,IS
14,US500.cash,Buy,19.08.2021 02:00:00,4399.47,0.1,19.08.2021 04:00:40,4401.1,2h 0m,0.16,-3.15,0,0.16,-3.15,16300,-302400,0,-0.03,sl 4401.10,IS
16,US500.cash,Buy,20.08.2021 03:00:00,4400.47,0.1,20.08.2021 03:00:40,4409.72,40s,0.93,-2.22,0,0.93,-2.22,92500,-209900,0.01,-0.02,tp 4409.72,IS
18,US500.cash,Buy,25.08.2021 07:00:00,4484.22,0.1,25.08.2021 09:00:20,4486.6,2h 0m,0.24,-1.98,0,0.24,-1.98,23800,-186100,0,-0.02,sl 4486.60,IS
20,US500.cash,Buy,26.08.2021 05:00:00,4492.52,0.1,26.08.2021 09:00:40,4492.65,4h 0m,0.01,-1.97,0,0.01,-1.97,1300,-184800,0,-0.02,sl 4492.65,IS
22,US500.cash,Buy,27.08.2021 03:00:00,4471.17,0.1,27.08.2021 04:00:20,4471.55,1h 0m,0.04,-1.93,0,0.04,-1.93,3800,-181000,0,-0.02,sl 4471.55,IS
24,US500.cash,Buy,01.09.2021 04:00:00,4529.67,0.1,01.09.2021 06:00:40,4537.3,2h 0m,0.76,-1.17,0,0.76,-1.17,76300,-104700,0.01,-0.01,sl 4537.30,IS
26,US500.cash,Buy,02.09.2021 02:00:00,4526.72,0.1,02.09.2021 03:00:40,4526.6,1h 0m,-0.01,-1.18,0,-0.01,-1.18,-1200,-105900,-0,-0.01,sl 4526.60,IS
28,US500.cash,Buy,09.09.2021 02:00:00,4512.52,0.1,09.09.2021 15:00:40,4513.8,13h 0m,0.13,-1.05,0,0.13,-1.05,12800,-93100,0,-0.01,sl 4513.80,IS
30,US500.cash,Buy,10.09.2021 02:00:00,4495.25,0.1,10.09.2021 04:00:20,4497,2h 0m,0.18,-0.87,0,0.18,-0.87,17500,-75600,0,-0.01,sl 4497.00,IS
